EEZ100	    0.7645
EEZ108	   43.0721
EEZ109	    1.6893
EEZ110	    0.5256
EEZ119	    0.0921
EEZ123	    2.4207
EEZ185	    6.0909
EEZ187	    0.0521
EEZ188	    1.8754
EEZ189	   31.4873
EEZ190	   20.6092
EEZ191	   29.1755
EEZ209	   43.9944
EEZ212	   20.2720
EEZ213	  145.4305
EEZ215	   18.6648
EEZ216	  102.9465
EEZ224	   13.5021
EEZ273	   39.1138
EEZ48	   27.7800
EEZ65	   22.5330
EEZ71	   52.1415
EEZ91	   16.9757
EEZ99	    0.4632
HE1	    4.7880
HE2	   11.3900
HE3	    9.4556
HE4	    5.9907
HE5	   68.9877
HE6	    1.0503
HE7	   10.1107
HE8	    3.9008
HE9	    8.1626
OR1	  214.6497
OR2	  246.2519
OR3	   56.6757
OR4	   71.0143
OR5	  296.7270
