EEZ100	    0.3901
EEZ108	   21.9255
EEZ109	    1.1490
EEZ110	    0.5342
EEZ119	    0.0456
EEZ123	    0.9268
EEZ185	    3.7482
EEZ187	    0.0254
EEZ188	    1.3692
EEZ189	   18.8329
EEZ190	   13.6662
EEZ191	   18.5897
EEZ209	   31.9922
EEZ212	   10.4082
EEZ213	   88.2341
EEZ215	    9.8888
EEZ216	   51.7150
EEZ224	    5.9945
EEZ273	   22.5396
EEZ48	   12.3146
EEZ65	    9.9308
EEZ71	   23.2338
EEZ91	    6.2764
EEZ99	    0.2792
HE1	    2.0082
HE2	    4.1827
HE3	    4.2840
HE4	    3.2940
HE5	   40.5948
HE6	    0.9031
HE7	    7.7844
HE8	    1.5473
HE9	    8.8998
OR1	   92.3926
OR2	  152.6383
OR3	   40.4988
OR4	   42.9175
OR5	  118.4817
