EEZ100	    0.3000
EEZ108	   19.1916
EEZ109	    1.0020
EEZ110	    0.4164
EEZ119	    0.0284
EEZ123	    0.6862
EEZ185	    4.1238
EEZ187	    0.0341
EEZ188	    1.1624
EEZ189	   16.8537
EEZ190	   15.3342
EEZ191	   22.9139
EEZ209	   25.7115
EEZ212	    7.3325
EEZ213	   75.2485
EEZ215	    8.0330
EEZ216	   62.3931
EEZ224	    4.4867
EEZ273	   15.3834
EEZ48	   13.8638
EEZ65	    7.7528
EEZ71	   18.7188
EEZ91	    5.2159
EEZ99	    0.1918
HE1	    2.3865
HE2	    5.3574
HE3	    3.5889
HE4	    2.9114
HE5	   42.3186
HE6	    0.9303
HE7	    8.2804
HE8	    1.8240
HE9	    8.5464
OR1	   82.2916
OR2	  154.9376
OR3	   35.4922
OR4	   32.1265
OR5	  124.6113
