EEZ100	    0.1305
EEZ108	    9.5275
EEZ109	    0.7674
EEZ110	    0.2379
EEZ119	    0.0092
EEZ123	    0.1745
EEZ185	    1.2967
EEZ187	    0.0099
EEZ188	    0.6820
EEZ189	    9.1812
EEZ190	    5.0445
EEZ191	    7.1729
EEZ209	   18.5547
EEZ212	    2.2224
EEZ213	   37.4586
EEZ215	    3.0013
EEZ216	   17.8108
EEZ224	    1.1309
EEZ273	   15.7576
EEZ48	    4.2405
EEZ65	    2.6242
EEZ71	    4.3471
EEZ91	   16.3017
EEZ99	    0.1589
HE1	    1.4222
HE2	    3.1522
HE3	    3.1428
HE4	    1.6166
HE5	   21.1592
HE6	    0.3960
HE7	    2.5988
HE8	    1.5115
HE9	    2.6628
OR1	   31.0240
OR2	   62.2227
OR3	   18.0143
OR4	   36.7033
OR5	   47.5389
