	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU	
EEZ100	5.8005613933469955e-08	1.3040395728707806e-10	4.938988098730177e-05	5.812292424427201e-10	7.65077132387834e-07	0.0018020122708230727	1.9081270385102283e-07	9.233038911781162e-06	5.2238297616146764e-05	2.535063560818379e-12	0.00012308610863479683	0.0062646316816179605	0.0006711927761781806	2.113236047112691e-06	0.006077312728375595	6.673660968354443e-06	0.014413940288832831	0.07240557088999951	3.3570029606814857e-10	4.2557091936898426e-08	6.509341447878854e-06	1.941813299865538e-05	0.05742329726317927	0.0020258393154660684	0.00011538820002356547	1.9305155628845414e-11	6.195680551820046e-09	1.3543565318583641e-05	8.356552868803232e-05	4.189034516539062e-06	1.0159782958568107e-06	3.855994339701462e-08	5.0035641104860535e-08	3.90391435701207e-09	0.003162338665068166	0.00012344119074366575	0.0004965073419463461	0.002023090681287086	7.48158487224063e-06	4.3108174788968795e-06	2.5597694641196114e-06	8.173343504199925e-05	8.114490763875423e-06	1.5045571453086098e-05	6.261583050737858e-12	1.68465775647147e-09	5.4259299492364636e-09	1.6001902819432313e-05	5.4582060744211836e-09	nan	nan	nan	nan	nan	1.7536607020072846e-10	5.319367082231132e-05	nan	nan	nan	0.03860660411059074	0.05175974968652105	0.047502358261286896	
EEZ108	1.1157074806484776e-06	4.7170212287927e-09	0.0024206760070357588	1.8171158551643685e-08	2.94018303754978e-05	0.12796672775118237	2.0350971997023287e-06	0.00017676735060407443	0.004106112228614458	1.4199624269785481e-11	0.004131187899358876	0.21019785058067816	0.011233708491673761	4.033295560706778e-05	0.7380216818439743	0.00015118442830453326	1.8280145660105402	3.3035535101237747	1.2909723061574076e-08	5.224477801015335e-07	0.000291206972057638	0.00044786434012106745	11.11447985697927	0.026443863175327546	0.008141856667901879	2.924287478818788e-10	3.3011089864712635e-07	0.00020685534861543926	0.006594834208333932	6.510445157722073e-05	2.573935552001412e-05	1.1772303742523938e-06	6.834900771707005e-07	9.07675982588548e-07	0.14376542399124653	0.0014471976702776406	0.008359809895452023	0.34113294820022116	0.00010307512293607061	7.394360790895193e-05	8.137547500195696e-05	0.0017167472948085114	0.00045372878728200367	0.0003978152080456394	9.203641298594171e-11	6.521301253900009e-08	1.0101453986254857e-07	0.00046060214439102074	1.8776703899410603e-07	nan	nan	nan	nan	nan	3.8087030641729896e-09	0.006553135739975509	nan	nan	nan	3.06799614668934	4.116715711210457	4.918950733767798	
EEZ109	1.4405837268842765e-07	2.0230982733732628e-10	0.0001255858626796528	8.478626327380551e-10	1.2527285600334925e-06	0.011664116424002544	1.970657136145023e-07	1.1178143768632228e-05	0.00019278841740006213	4.009397480566751e-13	0.0002813309991055337	0.013879153372777472	0.0004731524827919597	1.2748741704067416e-06	0.03385039252483537	2.9484185078287518e-06	0.24650144074708183	0.15219788856516203	1.0750348797447943e-09	9.627384038296346e-08	8.62160136184959e-06	1.629509561700087e-05	0.057283143440625545	0.0001232205816049765	0.00020452513936439174	5.592567718191746e-12	3.396197250376502e-08	1.0898890581063595e-05	0.00043670846974737046	2.9638265401514605e-06	1.088300546868917e-06	8.849346800361036e-08	1.0607757714956368e-07	2.2139745379402796e-08	0.010603061297369551	3.117035693548178e-05	0.0006976019812460401	0.009043189315855947	4.835617411823017e-06	3.875983025254465e-06	3.3796680282121183e-06	5.192539174843021e-05	1.2695847437367114e-05	1.8478059253207858e-05	2.3045496612816794e-12	3.2332558372825096e-09	9.548238529577961e-09	2.7028388240651538e-05	1.1595926527703056e-08	nan	nan	nan	nan	nan	1.4817926075370995e-10	0.0001663890241607334	nan	nan	nan	0.14549957757812618	0.19568792060720164	0.23634091911592972	
EEZ110	4.488091530047068e-08	6.737399323366884e-11	3.8924544806216e-05	2.905308166500611e-10	4.323586270690095e-07	0.003039209767934708	6.374096590297654e-08	2.8630048446067472e-06	7.593032937720958e-05	1.2085880393141572e-13	8.839796802202044e-05	0.0038837788912276373	0.0001486588230456857	2.965199821933888e-07	0.013612699834900828	8.033819876260753e-07	0.15184062716821242	0.041023524082181545	2.816600949398812e-10	2.862077139626429e-08	3.1904215516466918e-06	5.6548751170545185e-06	0.020292500843328166	4.519467984124284e-05	7.861351558979594e-05	1.7109549219722697e-12	9.48451696054839e-09	2.8301719623654928e-06	0.00014450154627034916	7.24184077123621e-07	3.8225004019592265e-07	2.7939223562321392e-08	3.3140057936435216e-08	8.122144364175694e-09	0.002723287691109705	1.0111716292463975e-05	0.00019488042454055696	0.0036791362429396406	1.5327198657807826e-06	1.3176692801997802e-06	8.950014516953627e-07	1.5516667300716415e-05	4.521241899694346e-06	6.332583270424854e-06	7.857744855636013e-13	1.1121416967047438e-09	2.4649222621145296e-09	8.174531696804016e-06	4.139901101012448e-09	nan	nan	nan	nan	nan	4.6255669729920624e-11	5.824471465248066e-05	nan	nan	nan	0.06630691558390121	0.08934783420326041	0.11993773058247625	
EEZ119	1.4512195327192036e-08	3.193899620560837e-11	5.9558875743757515e-06	1.544377793590468e-10	1.3992877647860577e-07	0.0002709637093274392	3.517121031307236e-08	1.460683954716019e-06	7.515881122503549e-06	8.012391783046285e-13	1.1026295916350106e-05	0.0006542041827568386	0.00010989924225527887	4.950516355793458e-07	0.00045926432727874195	1.8067544776689493e-06	0.0014914683784423624	0.00564721501369284	8.916630920341822e-11	1.0100378517958607e-08	8.716858645287715e-07	2.3508157206859864e-06	0.004377202087883788	0.0009444745424076866	1.439943907663779e-05	6.729151690094189e-12	1.3427558067003525e-09	2.4317147531018167e-06	9.293135339780431e-06	7.562356941043737e-07	2.5677498509177477e-07	9.639448438613383e-09	1.380349748490143e-08	3.9383537799260574e-10	0.0004640227778644611	2.3528601352312095e-05	5.120355097964979e-05	0.0001704196748429566	8.373571416784736e-07	5.604811642590408e-07	6.957081349702178e-07	1.668241399564314e-05	1.173681150858926e-06	1.8210716489334706e-06	2.204640239883177e-12	3.7718613770208816e-10	1.2660378819660397e-09	3.2222692917070774e-06	1.394622328931233e-09	nan	nan	nan	nan	nan	5.282954798625369e-11	4.384701355551432e-06	nan	nan	nan	0.003780598931003514	0.005091042246050419	0.004982736257008345	
EEZ123	8.418075122719906e-07	3.5828063088377954e-09	0.00024391139057670482	1.8116904358360167e-08	5.520117852150997e-06	0.004003058722862787	2.209990705909338e-06	8.868328971888121e-05	0.00027408774227262954	1.4844239124418894e-11	0.0004700527356920117	0.016457315770273723	0.0026618439591756505	1.986671053253255e-05	0.010948922547675925	8.013484000533131e-05	0.02505012260441653	0.08321498716444968	4.9726802856943356e-09	5.470577236576422e-07	3.542906620177379e-05	9.568831007826414e-05	0.048187107486885296	0.020740184781477156	0.0003296166484659506	1.73562530531366e-10	3.6533497384919605e-07	8.924815458062568e-05	0.00019300594992326895	3.099698310947617e-05	7.595152707723006e-06	5.2545515596245e-07	8.600669171167671e-07	5.932368414773895e-08	0.007498100752737556	0.0011829853368667445	0.0019064736858744682	0.0032874351414927945	3.425788409596424e-05	2.3568684065383046e-05	4.723452035471493e-05	0.0006296930255855708	5.160558566462027e-05	9.82577090338961e-05	5.104828596088941e-11	3.701268298249198e-08	3.7457512148523436e-08	0.00010966018025645107	9.016626817896257e-08	nan	nan	nan	nan	nan	2.4814530656561815e-09	0.00011770363021939305	nan	nan	nan	0.07540601720543073	0.10177558175303751	0.10197599557782161	
EEZ185	1.0190383376351082e-06	3.741669738066436e-09	0.000983419253402685	2.173508713122841e-08	3.252644253432867e-05	0.022217548041715968	4.19531113638894e-06	0.0002955768321394685	0.0006605437132045198	8.804417330133243e-12	0.0033033036207620395	0.14451910529042886	0.08086154872182434	3.158159873062805e-05	0.018924824030175796	0.00010046327884961441	0.10634802170108104	0.15383274576854972	1.0267579130796457e-08	4.191838202190873e-07	0.0002282796106413082	0.0005779069741623922	0.04405793385607027	0.00020714549463000595	0.001005291263070253	9.661218359361362e-11	3.0685679336486013e-07	0.0002794182183664075	0.001205854668191598	7.002944825440208e-05	2.248222393782726e-05	1.309438520760581e-06	1.132673229989605e-06	5.288025037151922e-08	0.0488430590445891	0.0026802827460066796	0.01317326683846527	0.004167326259423274	0.00014251580477001624	0.00013597980292974065	6.619266857844232e-05	0.014801700754899727	0.00021017926314998323	0.0005178511902952492	2.6881725781238076e-11	4.156662239059879e-08	4.839418691884485e-08	0.0004213369269601768	1.1554835842633094e-07	nan	nan	nan	nan	nan	1.9269927796324673e-09	0.00015700055397332681	nan	nan	nan	0.4575852128159317	0.6177308995794798	0.8510190467302126	
EEZ187	1.3094822285892971e-08	6.26767000312065e-11	7.876209474535617e-06	3.676445809730172e-10	3.449866529627227e-07	0.00018815547833089588	6.475954333076683e-08	4.365645022104582e-06	5.620049859182148e-06	1.03875969813446e-13	2.8416533425756268e-05	0.0011058741397518004	0.00040515837992846437	5.177408850754984e-07	0.00018586313604552	1.4288848468169121e-06	0.0009249925633828005	0.001098607285293468	2.876741828071714e-10	4.86563287651866e-09	2.2429328089222886e-06	6.157042020704194e-06	0.0003027011841002293	1.2248214336132614e-06	6.804314145225463e-06	2.3972145789797827e-12	4.606356252567108e-09	4.0365173600478545e-06	1.0848166144804542e-05	1.1329893073609293e-06	3.532619624818789e-07	1.575147452516539e-08	1.387844068408803e-08	4.943658376694223e-10	0.0003677970611074414	5.167820208676736e-05	0.00014368237317049267	3.911021909542756e-05	2.0568242855321788e-06	1.5913481119575852e-06	9.950756078101857e-07	9.494729395514393e-05	1.980756934208505e-06	5.335723289073721e-06	6.146232093547922e-13	6.396565852761123e-10	6.07694520547102e-10	5.589567283234933e-06	1.879511147244296e-09	nan	nan	nan	nan	nan	3.26954672908025e-11	1.7657305235586483e-06	nan	nan	nan	0.003421738624150881	0.0046159047875071685	0.006075129942492447	
EEZ188	1.2574187648802665e-07	1.1182514549365085e-10	0.0001385429531295348	6.931937536969462e-10	1.2202587405384369e-06	0.10636340271875377	2.5220605805143984e-07	1.4583106880499052e-05	0.0002375656196337685	2.037739156290086e-12	0.0002618589203004723	0.019362171686036513	0.0005621800747725224	1.0469318402097573e-06	0.011645253150612156	2.5535042380401385e-06	0.17959889399719522	0.15653051949636826	4.0347256972191054e-10	7.504247473239596e-08	7.897347327631683e-06	1.9456058433852305e-05	0.03216968086287846	0.00010272183762408013	0.0001682145045296718	1.4223944498402228e-12	2.560785757999444e-08	1.5073047107087502e-05	0.0005154880137255028	3.354069836213649e-06	1.6101839472196161e-06	8.120893291388148e-08	1.1152621727166383e-07	2.971284268275827e-08	0.03450866870757522	4.305818641316553e-05	0.0007265910346471576	0.0028656339556157734	6.4279753467166986e-06	4.402143711338184e-06	3.259617598096081e-06	5.491137492362129e-05	1.063583056635925e-05	2.25136369304196e-05	6.027550111756744e-13	2.673563582004996e-09	5.8831138169480104e-09	2.365764671559487e-05	1.1223848976899478e-08	nan	nan	nan	nan	nan	8.516020902945317e-11	7.03080245764082e-05	nan	nan	nan	0.17810757369526972	0.2404519112691562	0.3032191239166327	
EEZ189	3.0259031444967942e-06	2.9480731664720002e-09	0.003221866220446011	2.461306873058585e-08	4.0581507886461975e-05	0.48789994275523624	9.077210133348384e-06	0.00035091399080304335	0.0031534245569006442	3.629391273694658e-11	0.007628471437244517	0.5843857666424791	0.028013626723783977	5.008671692173243e-05	0.14028912711657096	0.00010008132826594113	1.3437074124755626	2.2650271569044937	9.891893259166773e-09	1.885990181270892e-06	0.00028529551843509994	0.0007913178032337478	0.46014441302749404	0.00205870831869441	0.002565392550854027	2.4043728769203816e-11	6.045165336906357e-07	0.0004361463345659326	0.00811654423441238	0.00013853607953589185	4.5522078123750974e-05	2.3602836686473044e-06	3.362965280039657e-06	3.369733286220593e-07	0.9383653948050763	0.001199520375501889	0.019454485547775003	0.035469230087962114	0.00023192601783779334	0.00018269702736251666	0.0001161229373595508	0.0020405202249396477	0.00031460966899101193	0.0007411618494239184	9.379090443697439e-12	6.077234973258637e-08	1.199916077909509e-07	0.0007275375275449333	2.3260257593820477e-07	nan	nan	nan	nan	nan	1.6727198341958055e-09	0.0009129266551344511	nan	nan	nan	2.2769271566916927	3.0720635529358824	3.740502695410759	
EEZ190	2.8106761334863563e-06	3.096723213244028e-09	0.00272969077295495	2.086599703171678e-08	4.997198010044341e-05	0.1736712604753383	9.89544953209439e-06	0.0003732508691368208	0.0023197678976899128	2.7177289163109308e-11	0.007752937591879369	1.0103652679445796	0.049571879487314695	6.332904115284074e-05	0.07856475615982533	0.00011235093355128965	0.621450396663512	0.979017834792313	1.0473020237761168e-08	1.5146590977420797e-06	0.00031327804370329283	0.0008740737986338238	0.24085458560947268	0.0013138124030749425	0.0016567560377978461	3.2332017371524244e-11	5.545831068372929e-07	0.0004805979047441329	0.005770001680279402	0.00016061175816081035	3.834253209107735e-05	2.907129145125366e-06	3.736990919499859e-06	2.942255627642807e-07	0.6079992543696826	0.0014869139278937144	0.021809717360102832	0.020487841788073908	0.00023251739583920423	0.0002175773448564217	0.00011297805452169649	0.00249953081821565	0.00030527612186811716	0.0008887995027180526	1.1643246309440982e-11	4.981744584132463e-08	9.917575289430848e-08	0.0007054391676939213	1.6685323522073625e-07	nan	nan	nan	nan	nan	1.6376039151681842e-09	0.0006053451013810657	nan	nan	nan	1.7902098619404034	2.4155187509808207	3.2666296417541196	
EEZ191	5.5920293988657915e-06	1.4123670214264247e-08	0.004178744680208633	9.071154338876153e-08	0.00011607161350183692	0.16331152827855375	1.9121418095452924e-05	0.0010409504262947475	0.00299554648870099	4.31874266815546e-11	0.014581402994780376	0.7793388400632172	0.4186422057347414	0.00015020298575544615	0.11515503460570518	0.000377474136834424	0.7107746806184503	1.2972416922771994	2.98612605066173e-08	2.7848666180149498e-06	0.0007604315318369727	0.0020861123666972895	0.3414572774071882	0.0018183906128974184	0.0030328886164230715	2.9190319015282326e-10	1.3460028717254973e-06	0.0010982104004867242	0.00690373243424178	0.00030812617112416674	8.360412337245594e-05	6.0563216422279386e-06	7.2404239143509676e-06	3.686451458058592e-07	0.3660739944101012	0.008291420329249769	0.05447996991668525	0.029314855178851695	0.0005466641067521105	0.0004835479820687044	0.00026661396388540006	0.01705377845504003	0.000690113729884487	0.002218190847005639	8.066609235207921e-11	1.7245795146157854e-07	2.4016477405368384e-07	0.0017306282159817137	4.6983008788472715e-07	nan	nan	nan	nan	nan	7.468690050414358e-09	0.0008860570573836463	nan	nan	nan	2.379187459579431	3.205552151311656	4.268591976974661	
