	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU	
EEZ100	9.681672692820282e-08	9.503734925116321e-10	3.158853727485612e-05	2.9633372508475493e-09	9.754021424572821e-07	0.002607354091584579	3.5793012866440255e-07	5.236229645616667e-06	5.290197417027924e-05	3.133261413269922e-11	0.00013273329317086652	0.006547647450490323	0.0008829725567987963	1.670198185008358e-06	0.004024181443994276	6.081621763241453e-06	0.018011074097175103	0.08752923636682002	6.667598733045416e-09	5.2772994696887136e-08	2.8557053776669075e-06	1.0753323283078095e-05	0.07377673657505603	0.0016884684409782722	8.87311850993014e-05	1.2426829686062715e-12	2.2168328588934776e-09	8.515076936806075e-06	0.0001284650769483644	3.461587216918016e-06	4.6022205760119616e-07	5.462943363319009e-08	2.8488463891318138e-08	2.56194017047994e-09	0.004181368200602184	0.00028146573122994715	0.0004764870517098727	0.0017563461258562568	7.956320786775605e-06	3.314732599681932e-06	3.794082927725636e-06	0.00014397636514694933	3.031618049211304e-06	1.1305818438612996e-05	6.380480082552337e-13	5.384032636020417e-10	1.5452327822429458e-07	9.287112521853891e-06	1.5201557630061402e-09	nan	nan	nan	nan	nan	1.1001738801175685e-10	1.7739179361923613e-05	nan	nan	nan	0.04014301481109225	0.05455918657799678	0.04886907648494734	
EEZ108	1.862218829535884e-06	3.4377269162087385e-08	0.001548204060225583	9.264377477093189e-08	3.74845974691717e-05	0.18515665880362608	3.81747434962578e-06	0.00010024808196455567	0.004158279518498073	1.755030346974304e-10	0.004454980181528939	0.2196939086605116	0.01477825248016723	3.1877191070532124e-05	0.4886918429382526	0.00013777243312178302	2.284212723195434	3.9935810530015394	2.5640982190806457e-07	6.478622639342889e-07	0.00012775506136493745	0.0002480171516292411	14.279745184589332	0.02204006412957578	0.006260922615172447	1.8823791504725703e-11	1.1811465763592831e-07	0.00013005358388410752	0.010138222031695893	5.379873010221919e-05	1.1659519900235272e-05	1.6678299534582769e-06	3.8915424992246686e-07	5.956615204420743e-07	0.19009228165957062	0.0032998430106270997	0.008022723600267331	0.2961545607002674	0.00010961564390702442	5.6857728000263806e-05	0.00012061449469109777	0.0030241116778632546	0.00016951555199182144	0.0002989335784491267	9.378403115761009e-12	2.0841561821944534e-08	2.8767599275910665e-06	0.0002673222048050382	5.2294681171369635e-08	nan	nan	nan	nan	nan	2.389422094895906e-09	0.0021853586804108905	nan	nan	nan	3.1900918921573496	4.339369141790734	5.060476751742516	
EEZ109	2.404467289371974e-07	1.4744176570709974e-09	8.032158865641157e-05	4.322740047687741e-09	1.597112329786221e-06	0.016876955931576957	3.6965964427846464e-07	6.3393351142052e-06	0.00019523775358396513	4.955493270656288e-12	0.00030338102647410283	0.01450616856899721	0.0006224451041702023	1.0075980524923485e-06	0.022414532139236377	2.6868560224114293e-06	0.30801818415994137	0.18398812134206888	2.1352084839123614e-08	1.193845405487866e-07	3.7823723905522223e-06	9.023855749181084e-06	0.07359666869077652	0.00010270018047859111	0.00015727568325613867	3.5999651014415396e-13	1.215169438925744e-08	6.852323567727504e-06	0.0006713508315077881	2.4491428810252386e-06	4.929828904918948e-07	1.2537228043878162e-07	6.039669242911526e-08	1.4529187339832387e-08	0.014019783468353196	7.107341767111098e-05	0.0006694731038777094	0.007850844585069995	5.142456309402152e-06	2.980373757998328e-06	5.00933421816168e-06	9.146843221417003e-05	4.74323791364736e-06	1.3885121191049878e-05	2.3483092205137763e-13	1.0333229334956234e-09	2.719211513347175e-07	1.568661463000864e-05	3.229561928981016e-09	nan	nan	nan	nan	nan	9.296151306222568e-11	5.548789353722666e-05	nan	nan	nan	0.1512899627482157	0.2062717427369798	0.2431408223833775	
EEZ110	7.49103927409037e-08	4.910162128974119e-10	2.489516900909491e-05	1.4812413564741294e-09	5.512170123772831e-07	0.004397470623209985	1.195665260561392e-07	1.6236637781029322e-06	7.689500819820609e-05	1.4937780364371315e-12	9.532638195581615e-05	0.004059235442369549	0.00019556477026281792	2.3435485910566572e-07	0.00901384814747126	7.321117154903428e-07	0.18973387790478105	0.04959228539809979	5.594265224566149e-09	3.549123655712723e-08	1.3996660115334327e-06	3.131542062428558e-06	0.02607155214904906	3.76682346074913e-05	6.0452198766255255e-05	1.1013506352733671e-13	3.3935882705733888e-09	1.779378726136925e-06	0.0002221418634240815	5.98425802931271e-07	1.731532068495104e-07	3.958262966430771e-08	1.8868736825011193e-08	5.330149694406994e-09	0.0036008377845426014	2.3056336406850382e-05	0.00018702240849307076	0.0031940420400104735	1.6299769549714914e-06	1.013200243355077e-06	1.326568574148895e-06	2.7333163668010562e-05	1.6891606567579078e-06	4.758545524579338e-06	8.00695034129679e-14	3.5543166960385915e-10	7.019771211082067e-08	4.74429800870228e-06	1.152996869515761e-09	nan	nan	nan	nan	nan	2.9018885800402766e-11	1.9423616083119572e-05	nan	nan	nan	0.06894570386811628	0.0941802305103701	0.12338852940787136	
EEZ119	2.4222194316105264e-08	2.327688208450375e-10	3.8092372949104963e-06	7.873850644359819e-10	1.7839616764217978e-07	0.0003920607798431576	6.597483070346039e-08	8.283812837397789e-07	7.611368807062216e-06	9.903072408060431e-12	1.1890509698345238e-05	0.0006837590088331617	0.00014457547573282182	3.91264546314996e-07	0.00030410858652943205	1.6464722143256831e-06	0.0018636782822342472	0.006826773294816274	1.7709998389586054e-09	1.252499166895917e-08	3.824162599093954e-07	1.3018286271511833e-06	0.0056237746831834905	0.0007871875355503653	1.107287654867936e-05	4.331590150950921e-13	4.804420061471592e-10	1.5288616936499383e-06	1.4286313570435553e-05	6.249114924580767e-07	1.1631499655196189e-07	1.3656597036876297e-08	7.859206577335436e-09	2.584541009776789e-10	0.0006135491145050163	5.3648988190647955e-05	4.913890889856365e-05	0.0001479498365785985	8.904907377327106e-07	4.309728249391207e-07	1.0311765940524574e-06	2.9386668108774294e-05	4.3849368549452476e-07	1.3684229602541494e-06	2.2465026856284242e-13	1.20545699412326e-10	3.605507732459103e-08	1.8701261859594091e-06	3.8841391139059887e-10	nan	nan	nan	nan	nan	3.314306394980879e-11	1.4622229034430975e-06	nan	nan	nan	0.003931053828182749	0.005366392331125628	0.005126097485701214	
EEZ123	1.405054485505927e-06	2.6111202570539572e-08	0.00015599964808530616	9.236716537100553e-08	7.037636535809228e-06	0.005792075730506723	4.145542942103343e-06	5.029395794100861e-05	0.0002775699692329741	1.8347027812935226e-10	0.0005068943056563356	0.017200803993207267	0.003501728936678564	1.5701674178262236e-05	0.007249989085202947	7.302585331817701e-05	0.031301615334220406	0.10059646227836073	9.876618269649871e-08	6.783798665633153e-07	1.5543043130897877e-05	5.2990023951027914e-05	0.06191019507431569	0.017286241409292347	0.00025346851619897454	1.1172310901097559e-11	1.3071793611017834e-07	5.6111879320227877e-05	0.0002967075610919436	2.5614198229007555e-05	3.4404837398575877e-06	7.444336023608018e-07	4.896906439361716e-07	3.893111261674292e-08	0.009914282868793338	0.002697396475759365	0.0018296003885536595	0.002853986738296505	3.6431681254461234e-05	1.8122754161032316e-05	7.001087003698971e-05	0.0011092267556797137	1.928012853714363e-05	7.383460455424793e-05	5.201760787689456e-12	1.1828960057845971e-08	1.066740194854649e-06	6.36440831256449e-05	2.511205519398465e-08	nan	nan	nan	nan	nan	1.5567605777147973e-09	3.9252147402761664e-05	nan	nan	nan	0.07840691858967973	0.10728013538663157	0.10491000678554958	
EEZ185	1.7008691016932759e-06	2.7268986392513813e-08	0.000628970451475854	1.1081409647542598e-07	4.1468187181962553e-05	0.032146848126115075	7.869645073565392e-06	0.00016762716867046914	0.0006689357817718146	1.0881991881073736e-10	0.003562208382327875	0.15104801038480675	0.10637559126927432	2.496054756950888e-05	0.012531348820919804	9.155089926737196e-05	0.13288816663339037	0.1859644582567894	2.039321931072838e-07	5.198096137359101e-07	0.00010014827412879389	0.00032003182392169137	0.05660508426124076	0.00017264875239778485	0.0007730485883650135	6.218976807017131e-12	1.0979426986533019e-07	0.0001756751321360378	0.0018537573467175734	5.786847588105794e-05	1.0184090942013568e-05	1.8551345895432785e-06	6.44902707364071e-07	3.47026151863436e-08	0.06458220815030177	0.006111474933633468	0.012642091157487956	0.0036178641909717113	0.00015155899175092117	0.00010455944559844313	9.81105827357951e-05	0.026073724560679985	7.852412015453542e-05	0.0003891332113209175	2.7392164975215283e-12	1.3284362990668423e-08	1.3782021662022168e-06	0.0002445336341837699	3.218117831623149e-08	nan	nan	nan	nan	nan	1.2089152256762978e-09	5.2356999315904696e-05	nan	nan	nan	0.4757955380584152	0.6511410045309268	0.8755042150970261	
EEZ187	2.18564678046638e-08	4.567827199954473e-10	5.037427335265489e-06	1.87439791792125e-09	4.3982587659988664e-07	0.00027224451477016735	1.2147719312612777e-07	2.4758392231851836e-06	5.6914514073719915e-06	1.2838753750118672e-12	3.064375097998939e-05	0.0011558339515722277	0.0005329969918194179	4.0919701693485524e-07	0.00012307199195208838	1.3021244595393917e-06	0.0011558331215879214	0.0013280781515396332	5.713715594774424e-09	6.033636376523351e-09	9.83994361867761e-07	3.409630746720772e-06	0.0003889067083342144	1.0208471721825435e-06	5.2323795480863025e-06	1.5430995671134063e-13	1.648167915542458e-09	2.5378292251006247e-06	1.6676858513557646e-05	9.362399110775668e-07	1.6002206731054058e-07	2.2315751953723768e-08	7.901876493754671e-09	3.244271217587939e-10	0.00048631569811845044	0.00011783459679359375	0.0001378887774474925	3.395353575843791e-05	2.187337856507339e-06	1.2236411051896182e-06	1.4748982001343302e-06	0.00016725304958951047	7.400216042613441e-07	4.009466767882244e-06	6.262938802832826e-14	2.0442917368482662e-10	1.7306332804221546e-08	3.244047966897826e-06	5.234594779239231e-10	nan	nan	nan	nan	nan	2.0511778059693225e-11	5.888409274641059e-07	nan	nan	nan	0.003557912109428301	0.004865556963724167	0.006249921070921039	
EEZ188	2.0987480510669298e-07	8.149726149756453e-10	8.86086208676252e-05	3.534176745395667e-09	1.5557163317097503e-06	0.15389853763145092	4.730929596740776e-07	8.27035359673738e-06	0.00024058384072851854	2.5185835840154542e-11	0.00028238277432895574	0.020236891890712146	0.0007395633499360793	8.274436079844854e-07	0.007711074570920631	2.326975706472449e-06	0.22441948022084632	0.18922572767824267	8.013675371171759e-09	9.305654923428587e-08	3.464635772051898e-06	1.0774325532128105e-05	0.04133120499588675	8.561517179739957e-05	0.00012935354165123734	9.156027495657366e-14	9.162567316760676e-09	9.476688949315354e-06	0.000792458426206189	2.7716184299383314e-06	7.293877953178914e-07	1.1505198452611183e-07	6.34989488197136e-08	1.9499025410580748e-08	0.045628715093947836	9.81795772643169e-05	0.00069729325359153	0.0024878000490150503	6.835855602964853e-06	3.384956412534428e-06	4.831395816382194e-06	9.672834822936068e-05	3.973604364290212e-06	1.6917608767593004e-05	6.142003247903595e-14	8.544497257496418e-10	1.675432675442805e-07	1.3730318795786265e-05	3.1259352381915433e-09	nan	nan	nan	nan	nan	5.3425977723236626e-11	2.344652360446453e-05	nan	nan	nan	0.1851956454998216	0.25345680319984537	0.31194321925816765	
EEZ189	5.050511814045225e-06	2.1485318771667776e-08	0.002060625358164457	1.2548718836045822e-07	5.173764586723588e-05	0.7059485291105704	1.7027204821120664e-05	0.0001990099098748498	0.0031934881508373972	4.4858171634382796e-10	0.008226372146751794	0.610786422813485	0.03685269641063625	3.958608590365576e-05	0.09289449586833383	9.120283259254909e-05	1.6790421831961477	2.7381331982749746	1.9647041046651837e-07	2.3387253523376843e-06	0.0001251616546378696	0.0004382139188364247	0.5911878064198374	0.0017158636416804067	0.0019727348310807275	1.5477074009511713e-12	2.1629780690292617e-07	0.0002742128462613168	0.012477543025200976	0.00011447857975626899	2.062077954404229e-05	3.3439094737326088e-06	1.914749423263803e-06	2.211384338968792e-07	1.2407435249503498	0.0027350990182601165	0.018670037032792478	0.030792611239978476	0.00024664263364351704	0.00014048189129512494	0.0001721170833267811	0.0035944492586746386	0.00011753988989865202	0.0005569373904701162	9.557183747872934e-13	1.9422361193006674e-08	3.4172016168160625e-06	0.00042224496414113786	6.478175090522428e-08	nan	nan	nan	nan	nan	1.0493949418096564e-09	0.00030444542422739565	nan	nan	nan	2.3675410640372476	3.2382167529635546	3.848122893367019	
