	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU	
EEZ100	1.3168046636559311e-08	1.0974712673263001e-10	2.88116679343993e-05	3.6180374532831224e-10	1.9480911773559706e-07	0.0021666046336756063	3.807045559736965e-08	8.45450869185607e-06	3.812889431229901e-05	1.6383852408963836e-11	0.0001168485835801308	0.006471148867660061	0.0011410042857067633	3.454622180441564e-06	0.0034279575409339297	5.873739061842917e-06	0.01614171118371996	0.08410299927904141	4.6257938121533966e-10	1.4771537717846683e-08	1.0491530609432055e-06	5.753486235696636e-06	0.07299746406213253	0.001684650919440477	2.7264541417032564e-05	6.488044365249333e-12	1.3597654171490259e-09	1.441343163670942e-05	9.239218516970443e-05	6.402849851340998e-06	1.116458602136937e-07	5.4679503532850176e-09	6.108411800611918e-09	3.729353350250403e-10	0.0034587912413573687	0.00031989445617682964	0.00034524263132985797	0.0014612728315874246	1.3045853197684014e-06	9.98273686787114e-07	2.719360744420463e-06	0.0001301011602721134	1.9442419315285233e-06	6.228143754110413e-06	4.601367269896303e-12	1.8663197324485308e-09	1.215245925005585e-08	3.31192202055341e-06	1.7413589157160006e-09	nan	nan	nan	nan	nan	1.3898699255761757e-10	2.6368378294147925e-05	nan	nan	nan	0.036298665726527596	0.049130866868831224	0.043605050288647564	
EEZ108	2.53280452384971e-07	3.969814546786888e-09	0.0014121053118029006	1.1311187980338373e-08	7.4864930512115834e-06	0.15385761228772343	4.0603731310305796e-07	0.00016186232034737667	0.002997063961573019	9.177069636226518e-11	0.003921835371168711	0.2171271436054212	0.01909691222597056	6.59344814950107e-05	0.4162871161520781	0.00013306307981265185	2.047135104828763	3.8372566511810895	1.778899743440215e-08	1.8134126976575352e-07	4.6935728990193166e-05	0.00013269974598095237	14.12891426646406	0.021990232923100695	0.0019238014657323558	9.827896373428059e-11	7.244940730078287e-08	0.000220141104341654	0.007291417321304533	9.951076470175411e-05	2.828497911911173e-06	1.6693585813950127e-07	8.344129825859447e-08	8.67089837800446e-08	0.15724267448130305	0.003750373023176597	0.005812930689824778	0.24639938969377592	1.797350354396889e-05	1.712342460402648e-05	8.644890697412826e-05	0.0027326737807340288	0.00010871397348833076	0.00016467638407787933	6.76335896083447e-11	7.224513800884311e-08	2.2624233833234585e-07	9.533106168287933e-05	5.990426212785564e-08	nan	nan	nan	nan	nan	3.018600940469656e-09	0.003248423346863639	nan	nan	nan	2.884588508741725	3.907627312134734	4.515377803634835	
EEZ109	3.2703168560956886e-08	1.7026264173231624e-10	7.326071860168095e-05	5.277777744962352e-10	3.18978224823741e-07	0.014024060269263774	3.93180398815708e-08	1.0235602227358823e-05	0.00014071685960551352	2.5912319353945914e-12	0.0002670742387364038	0.014336687645319491	0.0008043427012615869	2.084106312863926e-06	0.019093588483161485	2.5950135978161004e-06	0.2760490874235784	0.17678610575026063	1.4813480216779507e-09	3.341658463335641e-08	1.389599782319631e-06	4.828147399560354e-06	0.07281929815887299	0.00010246798179403334	4.832629447279691e-05	1.879540790496045e-12	7.453630851774604e-09	1.159889664286453e-05	0.00048283605016976027	4.530145609229269e-06	1.1959335275341154e-07	1.2548718877819213e-08	1.2950079378072994e-08	2.114978097715257e-09	0.011597042388920287	8.0777124075379e-05	0.0004850722703962172	0.006531870756161499	8.432004174526566e-07	8.97577288643448e-07	3.590376670210757e-06	8.265349071140116e-05	3.041940605060137e-06	7.649028797928644e-06	1.6935141317054892e-12	3.5819080439303078e-09	2.1385196772921438e-08	5.594079354461192e-06	3.6995067188159865e-09	nan	nan	nan	nan	nan	1.1743999160154305e-10	8.247990156047102e-05	nan	nan	nan	0.13680147869857695	0.18574891172038535	0.2169504428944137	
EEZ110	1.0188565307590952e-08	5.6701516792324396e-11	2.270669693945359e-05	1.808497059706082e-10	1.1009007996593877e-07	0.0036541182724088204	1.27174321372089e-08	2.6215961586242564e-06	5.5421781260857816e-05	7.810978929841819e-13	8.391830296123844e-05	0.004011809895856291	0.0002527148089541146	4.847373812447526e-07	0.0076783537621226096	7.070865878078657e-07	0.1700414668432524	0.047651049137490964	3.881144996187153e-10	9.934250320032495e-09	5.142210718873928e-07	1.6755084617460128e-06	0.02579616935357482	3.7583069085048055e-05	1.857522217435399e-05	5.750148641180213e-13	2.0815660286953544e-09	3.0119462002899523e-06	0.00015976460425638065	1.1068999055146019e-06	4.200545890441689e-08	3.96189086107248e-09	4.045778499123075e-09	7.758967929547332e-10	0.0029785815535046563	2.620423510908278e-05	0.0001355086317541952	0.002657429983363863	2.6726474007320357e-07	3.051380803642286e-07	9.508011748928221e-07	2.4699028229294745e-05	1.0832951000576655e-06	2.621385240571291e-06	5.774317724598253e-13	1.2320674545708558e-09	5.520688181593196e-09	1.6918870111796814e-06	1.3207734545264486e-09	nan	nan	nan	nan	nan	3.666009289676943e-11	2.8872206896974177e-05	nan	nan	nan	0.06234302704383302	0.08480984884673702	0.11009749757660676	
EEZ119	3.294461551368175e-09	2.6879652559725098e-11	3.4743767674120835e-06	9.613447313397555e-11	3.562961214974646e-08	0.0003257864764253875	7.0172686278529104e-09	1.337519023714256e-06	5.485864778548259e-06	5.178325563318286e-12	1.0467526142886393e-05	0.0006757703998604467	0.00018682487484923473	8.092878990366204e-07	0.000259051769152238	1.5901923098830196e-06	0.001670247782497038	0.006559546653485462	1.228670234124537e-10	3.5058345260944434e-09	1.4049530206305215e-07	6.965337961462444e-07	0.005564373126094808	0.0007854077537680617	3.402376525561969e-06	2.2615220278560763e-12	2.9469448825776287e-10	2.5878971695671746e-06	1.0274728043970151e-05	1.155890117987237e-06	2.821700444668745e-08	1.3669113813966208e-09	1.6851477279921997e-09	3.7622528366323914e-11	0.0005075224667100347	6.097372432050618e-05	3.5604002559859646e-05	0.00012309366214743436	1.4601235608382618e-07	1.2979292233054226e-07	7.390827253510751e-07	2.6554633557951422e-05	2.8121544212033216e-07	7.538361737510565e-07	1.6200950078430066e-12	4.178593123115315e-10	2.83554596420552e-09	6.669147253161675e-07	4.449333706768391e-10	nan	nan	nan	nan	nan	4.187024311135668e-11	2.1735191849468924e-06	nan	nan	nan	0.003554591241681327	0.004832467705682034	0.004573930074519848	
EEZ123	1.9110151292110345e-07	3.015266608580528e-09	0.0001422861090214081	1.127741581456219e-08	1.405569769439831e-06	0.004812978090248319	4.409316116898055e-07	8.120551109060918e-05	0.00020005748721373836	9.593677519443857e-11	0.0004462322920333976	0.01699984064889603	0.004525041795884586	3.247719484620313e-05	0.006175828575871112	7.052967511921833e-05	0.02805283191789945	0.09665872279537245	6.852121956637302e-09	1.898833644655549e-07	5.710333917736469e-06	2.835192111365634e-05	0.06125626382808791	0.01724715829865436	7.788358568734072e-05	5.833060452254912e-11	8.018003171084236e-08	9.498032050580082e-05	0.0002133923131239541	4.737822710959709e-05	8.346313705382641e-07	7.451159033347434e-08	1.0499801321265825e-07	5.667106396127402e-09	0.00820100816426147	0.003065674016285115	0.0013256520825900714	0.0023745053557426244	5.973645082039632e-06	5.4578968489965735e-06	5.0179401791683795e-05	0.0010023290126230874	1.2364761569131828e-05	4.0673970990123783e-05	3.751318321603418e-11	4.1003877693098994e-08	8.389361717754189e-08	2.269642366082567e-05	2.8766197693795708e-08	nan	nan	nan	nan	nan	1.9666843099903167e-09	5.8346299479630493e-05	nan	nan	nan	0.07089817598222413	0.09660638986645813	0.09360942441945508	
EEZ185	2.3133526988976832e-07	3.1489650427649603e-09	0.0005736792315133894	1.3529663263442253e-08	8.282102947468678e-06	0.026712716286946093	8.370375929463536e-07	0.0002706537815242825	0.00048213289059488416	5.690203445520673e-11	0.00313590504649395	0.14928326070621753	0.1374618096545109	5.162816128264481e-05	0.010674700504087567	8.842149579637696e-05	0.11909575153358969	0.17868508109853512	1.414824608894351e-08	1.4549841939995555e-07	3.679331529509727e-05	0.00017123066473932668	0.05600718866021174	0.00017225840436713396	0.00023753559958957892	3.246926082493682e-11	6.734583104227493e-08	0.0002973644896111102	0.0013332237531486618	0.0001070385170078866	2.470571705411096e-06	1.8568348891176448e-07	1.3827812278463273e-07	5.051574416095613e-09	0.05342183830297761	0.006945879137008758	0.009159931631008134	0.003010048288780553	2.4850887868396406e-05	3.148940076071001e-05	7.031951393425907e-05	0.023560963040688655	5.0359209030487835e-05	0.0002143655138957482	1.9754220644496714e-11	4.6048882795812686e-08	1.0838849560776333e-07	8.720431952487122e-05	3.686397351044993e-08	nan	nan	nan	nan	nan	1.5272448702009408e-09	7.782598823435722e-05	nan	nan	nan	0.4302303469589816	0.5863562859521759	0.7811976012885746	
EEZ187	2.9726990004082823e-09	5.274830522485583e-11	4.5945996917958364e-06	2.2885150407552692e-10	8.784283655749911e-08	0.00022622405951595997	1.2920656062841483e-08	3.9975336546936655e-06	4.102091700713684e-06	6.713396005392748e-13	2.6976494081139277e-05	0.0011423299167336147	0.00068875510031661	8.463792522122751e-07	0.0001048376095266646	1.2576150900415617e-06	0.0010358696169139592	0.0012760919717538985	3.9640163274552393e-10	1.68885786799671e-09	3.6150812502508566e-07	1.8242977592737863e-06	0.0003847988510072902	1.0185391005763331e-06	1.6077597604357515e-06	8.056518600763815e-13	1.0109565654525155e-09	4.295771877705601e-06	1.1994009861940124e-05	1.7317499747412787e-06	3.8819958893713965e-08	2.2336205167071443e-09	1.694296884716856e-09	4.7226058882420994e-11	0.0004022760963611017	0.00013392264164942887	9.99084533063359e-05	2.8249203622064448e-05	3.586543244606406e-07	3.6851501007927807e-07	1.0571145501729868e-06	0.00015113463788612462	4.745917889017124e-07	2.2087330999773765e-06	4.516600827502406e-13	7.086327786789684e-10	1.3610538592504497e-09	1.156875602833302e-06	5.99629887332266e-10	nan	nan	nan	nan	nan	2.5912907005403828e-11	8.752817711386376e-07	nan	nan	nan	0.00321718393479547	0.004381462525760108	0.005576698849251514	
EEZ188	2.8545080061766454e-08	9.411131893313018e-11	8.081925852879586e-05	4.314994463659715e-10	3.107105396177749e-07	0.12788339175886917	5.0319498338703014e-08	1.3353458709908178e-05	0.0001733998774196642	1.3169696452835863e-11	0.00024858892911886604	0.020000456810443313	0.0009556864993494979	1.711476558210661e-06	0.00656859950078554	2.2474347526311447e-06	0.20112706294921187	0.18181869166325862	5.559664195274826e-10	2.6047192030737505e-08	1.272867030936956e-06	5.764723334000753e-06	0.04089464093146065	8.542160124886788e-05	3.974662335280557e-05	4.780359440179098e-13	5.62015404979604e-09	1.604114787535328e-05	0.0005699367282733485	5.126624158239406e-06	1.7694312233117936e-07	1.1515743393200532e-08	1.3615255977876593e-08	2.838425213026904e-09	0.03774367445053247	0.00011158410773274999	0.0005052295897960279	0.002069839519972318	1.120864417948969e-06	1.019422477058533e-06	3.4628415809832487e-06	8.740650121983927e-05	2.548358038166336e-06	9.319564076892626e-06	4.4293865588238154e-13	2.961862401953213e-09	1.3176414290781973e-08	4.896435254981216e-06	3.580800947799767e-09	nan	nan	nan	nan	nan	6.749402164873624e-11	3.4852052142402366e-05	nan	nan	nan	0.167460138747452	0.22823933485902004	0.2783416577791233	
EEZ189	6.86920299992792e-07	2.4810793027208903e-09	0.0018794809344937413	1.5321150073805382e-08	1.0333138206690366e-05	0.5866143609891911	1.8110614144404153e-06	0.0003213249086985488	0.0023016942959241476	2.345637872030252e-10	0.007241890187366862	0.6036503795077787	0.047622187372203896	8.18794868939161e-05	0.07913122011393171	8.808532677705551e-05	1.5047749978823124	2.6309519419928864	1.3630568445923123e-08	6.546259114565302e-07	4.5982941413697134e-05	0.00023446312213858716	0.5849433392760539	0.001711984181307289	0.0006061646809589011	8.080576088572347e-12	1.3267318573515855e-07	0.00046415882590691995	0.008973858834107054	0.0002117494407743867	5.002421401684585e-06	3.3469742906396707e-07	4.1055488343981446e-07	3.219057840714361e-08	1.0263322029978363	0.003108524114863932	0.0135275296340096	0.02561932728190314	4.0441602054955363e-05	4.2307900059108157e-05	0.00012336273317135066	0.0032480471264537763	7.538086225197722e-05	0.00030680539836376033	6.892288968991807e-12	6.732562448217948e-08	2.6874529116127125e-07	0.0001505788146225306	7.420836881309102e-08	nan	nan	nan	nan	nan	1.3257199575735605e-09	0.0004525424740437262	nan	nan	nan	2.1408103522301754	2.916033140538673	3.433614963725576	
