	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU	
EEZ100	8.314049888640036e-09	2.2776188630874352e-10	2.4774829957478266e-05	4.6513033154073685e-10	1.0656308480091294e-07	0.0026808711735689644	3.725575689314954e-08	2.2383968596163483e-05	2.6057110334723232e-05	4.346654886127999e-11	0.00016399571209616055	0.0069346977758027685	0.0015116549385651287	3.498606693123334e-06	0.0027428033983143505	1.3147667462432505e-05	0.013127694868606585	0.10392545540614477	3.283597849238311e-09	7.63793044339163e-09	1.4206250893053269e-06	9.596744971932547e-06	0.0824033535361852	0.0014440214370030917	1.4630197530003617e-05	6.598929385076163e-14	3.3145178724442894e-09	2.8227342547540245e-05	9.157057658291393e-05	1.0466633989282191e-05	1.655435558935494e-07	6.463499014867533e-09	8.643182988601023e-09	3.7262379811132097e-10	0.004196230481344622	0.0002872552389217423	0.0009277772149842038	0.0015686197691244903	3.1344835186602456e-06	1.4722727464753705e-06	5.239555213071068e-06	0.00018420989492930063	1.6641023871367661e-06	1.2877990511205799e-05	4.213375381986893e-14	2.5909774547736846e-10	3.935411761122757e-08	7.062580654652248e-06	4.3530041774587896e-10	nan	nan	nan	nan	nan	2.0715872811415511e-10	1.7195460663807e-05	nan	nan	nan	0.03780869764304076	0.05137652251630443	0.04348008048197143	
EEZ108	1.5991637750579752e-07	8.238689033516565e-09	0.0012142535122098648	1.4541520598799294e-08	4.095207673803495e-06	0.1903773449042042	3.9734821107736705e-07	0.0004285430682740746	0.002048179674115026	2.434687128456842e-10	0.0055042531514955225	0.2326806492355323	0.025300467350875665	6.677396433452416e-05	0.33308280607971724	0.00029784590470979436	1.6648894720721692	4.741669719306093	1.2627435654879927e-07	9.37662707460528e-08	6.355419115715976e-05	0.0002213415602036696	15.94945704402702	0.018849227088657123	0.0010323150139100407	9.995861699013762e-13	1.766002078872716e-07	0.0004311255305238552	0.007226577518348765	0.00016266862042824633	4.193971915116508e-06	1.9732983749248944e-07	1.1806643579321569e-07	8.663655017919857e-08	0.1907679468297865	0.0033677179395154564	0.015621201314356398	0.2645001983332517	4.318433587858663e-05	2.525394759424347e-05	0.00016656628662819095	0.0038691857088146847	9.304972794966192e-05	0.0003405028842140974	6.193065772331321e-13	1.0029660006452732e-08	7.326556220568573e-07	0.00020329081054766527	1.4974713193053765e-08	nan	nan	nan	nan	nan	4.499194636884123e-09	0.0021183758537316973	nan	nan	nan	3.004587980541148	4.086235708464147	4.502436965648074	
EEZ109	2.064814793239855e-08	3.533517605735393e-10	6.299606985794426e-05	6.785044499981748e-10	1.744851781920772e-07	0.017352819396717033	3.8476643170095574e-08	2.7099552105342065e-05	9.616525217501222e-05	6.8745681247174564e-12	0.000374835779965451	0.015363670031334965	0.0010656301925349432	2.110641313150586e-06	0.015277306895511641	5.808629815753483e-06	0.2245045861128395	0.2184532859359414	1.0515278837494896e-08	1.7278739286358634e-08	1.8816132634467466e-06	8.053291062556932e-06	0.08220223055057169	8.783182356031988e-05	2.5931968677399168e-05	1.9116634003437472e-14	1.8168716722188458e-08	2.27153419785046e-05	0.000478542372689324	7.405354976429125e-06	1.773277472011728e-07	1.4833461692991768e-08	1.8323896527470646e-08	2.1132113202413503e-09	0.01406961547258206	7.253533666384583e-05	0.001303544114354414	0.007011710185804591	2.025929443926284e-06	1.3237638108824725e-06	6.917793763806292e-06	0.00011702886282983185	2.603637201893445e-06	1.5815967673298296e-05	1.5507153272152566e-14	4.972697242353074e-10	6.92531060276484e-08	1.1929217048052788e-05	9.247931633279244e-10	nan	nan	nan	nan	nan	1.7504313779454693e-10	5.3787149403591466e-05	nan	nan	nan	0.14249244818537216	0.19423905486665885	0.2163286742064442	
EEZ110	6.432863020533148e-09	1.1767455609702975e-10	1.9525233903563788e-05	2.3249810092712503e-10	6.022068506604577e-08	0.0045214619174396	1.2445282111142304e-08	6.9408795029088124e-06	3.7874989435380595e-05	2.072261692998673e-12	0.00011777842255650413	0.004299188556884181	0.0003348081981720166	4.90909094497043e-07	0.006143662673975803	1.5827293697869963e-06	0.1382909448894045	0.058882049684860834	2.7550124107519475e-09	5.136710503739632e-09	6.962905445998157e-07	2.794727708902667e-06	0.029120064517756783	3.221483857629242e-05	9.967494608390153e-06	5.848422529302735e-15	5.073954461387425e-09	5.898611744465637e-06	0.00015834387835319828	1.8094311818612984e-06	6.228384125186428e-08	4.6832315626586045e-09	5.724631056433578e-09	7.752486363722372e-10	0.0036136366244185394	2.3530585390514488e-05	0.0003641549726664778	0.0028526481276192326	6.421480528595796e-07	4.500233609061047e-07	1.8319655686452418e-06	3.497128992130476e-05	9.272066056934929e-07	5.42026253520762e-06	5.287421481819933e-15	1.7104566500860937e-10	1.7878011974599643e-08	3.6079015148485843e-06	3.301635471666296e-10	nan	nan	nan	nan	nan	5.4641503332718105e-11	1.8828268179253212e-05	nan	nan	nan	0.06493650971665293	0.08868630631964287	0.10978196387359308	
EEZ119	2.080059286715762e-09	5.5784242855320205e-11	2.9875775958835347e-06	1.2358926611089738e-10	1.9489854607781994e-08	0.000403115344540611	6.867100746524189e-09	3.5411855277208862e-06	3.749014661825503e-06	1.3738157272122574e-11	1.4691058728244016e-05	0.0007241779759210081	0.00024751418399600816	8.195918141969839e-07	0.00020727446716756098	3.5594566717268475e-06	0.0013583753911854339	0.008105583380677498	8.721657518747778e-10	1.8127645725061095e-09	1.9024025994916956e-07	1.16180988918942e-06	0.006281355274569018	0.0006732229330965554	1.8257208100086472e-06	2.3001729526618272e-14	7.18337248412406e-10	5.068151827017625e-06	1.0183358792638373e-05	1.889514681383132e-06	4.1838929305824854e-08	1.6157846718122445e-09	2.3844234231887857e-09	3.759109984434496e-11	0.000615729917235504	5.475250167496991e-05	9.56793261887651e-05	0.0001321362771718955	3.5081900488252723e-07	1.9142103489441443e-07	1.4240349517618997e-06	3.759863668675374e-05	2.406960167576759e-07	1.558714036772647e-06	1.4834869772695668e-14	5.8010641941078637e-11	9.182537219112491e-09	1.4221769136139374e-06	1.1122329829693616e-10	nan	nan	nan	nan	nan	6.240718033511924e-11	1.4174047121843242e-06	nan	nan	nan	0.0037024629641720596	0.005053348367598082	0.004560821428769432	
EEZ123	1.206577980829348e-07	6.257683740251222e-09	0.00012235022853737107	1.4498103528447875e-08	7.688646829031199e-07	0.0059553893777454245	4.31495779965265e-07	0.00021499789950402788	0.000136718363111158	2.545213678988715e-10	0.0006262821529379893	0.018217593127250808	0.005994983422630633	3.289069696422593e-05	0.0049414508210889885	0.0001578723033041813	0.022814744572429015	0.11944047027569793	4.863946348066656e-08	9.818313826547975e-08	7.732183161677638e-06	4.729065913184815e-05	0.06914927291495142	0.014783636196224229	4.179245949975614e-05	5.932751358711054e-13	1.9544411467379642e-07	0.0001860099738749294	0.0002114946963883429	7.744841339882144e-05	1.2375545736738758e-06	8.807790115125812e-08	1.4856841209455487e-07	5.662372297020783e-09	0.009949522256545587	0.0027528795982552676	0.003562450536557068	0.0025489395015054184	1.4352677262460009e-05	8.04940858424636e-06	9.668365875540952e-05	0.0014191950457144772	1.0583162984964843e-05	8.410194644562921e-05	3.4350034107571755e-13	5.692493135768042e-09	2.7167828414821555e-07	4.839948576142932e-05	7.190900026443498e-09	nan	nan	nan	nan	nan	2.931323376112071e-09	3.8049040649699516e-05	nan	nan	nan	0.07384755460022345	0.10102203931072305	0.09334114467673432	
EEZ185	1.460606138442482e-07	6.535152576775374e-09	0.0004933003338523087	1.7393564440989698e-08	4.53041648655712e-06	0.03305326220959344	8.19125187337947e-07	0.0007165769137960892	0.00032948739146043297	1.509617518038849e-10	0.00440120851625939	0.15997689392646094	0.18211572562116043	5.2285494963742964e-05	0.00854112236484192	0.0001979210194769677	0.09685792717300017	0.2207998357565927	1.004306553960358e-07	7.523298035908775e-08	4.9820668473240196e-05	0.00028561066344131686	0.06322384245851326	0.00014765363301063225	0.0001274619913552766	3.302418221999069e-13	1.641599042077782e-07	0.0005823602263009439	0.0013213679010364082	0.00017497411407241825	3.6632547272324203e-06	2.194908457677062e-07	1.956585701095159e-07	5.0473545105108866e-09	0.06481175954650699	0.006237182709787497	0.02461566181826129	0.003231170216633179	5.9708397195049486e-05	4.644115852842349e-05	0.00013548881904353277	0.033359906376551236	4.310311314809987e-05	0.00044324555804565	1.8088525012639438e-13	6.39288194123816e-09	3.510016792553603e-07	0.00018596076123059095	9.215161173291958e-09	nan	nan	nan	nan	nan	2.2763432678675845e-09	5.0752219358245535e-05	nan	nan	nan	0.44812801736524704	0.613157244064626	0.778958729585351	
EEZ187	1.87690463706944e-09	1.0947032378234009e-10	3.95084471840027e-06	2.9420860712111717e-10	4.805115771806114e-08	0.00027992073426668924	1.2644157093052481e-08	1.058378092093787e-05	2.8033505292119227e-06	1.7810716808818016e-12	3.786121509689029e-05	0.0012241586300687308	0.0009124944243400511	8.571554173058945e-07	8.388346362147394e-05	2.8150220541829302e-06	0.0008424497316134589	0.0015768574300738154	2.8138382331222537e-09	8.732590452616709e-10	4.895067569422693e-07	3.042906445138776e-06	0.0004343810592225832	8.730546362367862e-07	8.62726517793983e-07	8.194209894856343e-15	2.4642732946413925e-09	8.412862901382548e-06	1.1887351690856508e-05	2.8308633760589382e-06	5.756052237500347e-08	2.6402953714916456e-09	2.397369150874446e-09	4.718660791264262e-11	0.0004880442616144492	0.00012025835296993185	0.00026848592308801364	3.0324425600560656e-05	8.617267509323782e-07	5.434928448860534e-07	2.0368059160729532e-06	0.0002139911412546287	4.062093899013623e-07	4.567017883060662e-06	4.135756530751594e-15	9.837818897526294e-11	4.407591299013096e-09	2.467004718620873e-06	1.49893935186432e-10	nan	nan	nan	nan	nan	3.862292980225814e-11	5.70792526467283e-07	nan	nan	nan	0.003351019444327278	0.004581728808287425	0.005560716320336429	
EEZ188	1.802281129912228e-08	1.9531237091458595e-10	6.949557352595314e-05	5.547302457185014e-10	1.6996264839495346e-07	0.15823786823669772	4.9242673030198436e-08	3.5354319370523985e-05	0.00011850067565411232	3.4939356145702644e-11	0.00034889184961419263	0.021433152936964166	0.0012661374146958869	1.7332672080841439e-06	0.0052557176737994425	5.030615841119361e-06	0.16357216915634343	0.22467201520079894	3.946501321811679e-09	1.3468241748188098e-08	1.723549124350796e-06	9.615488315052077e-06	0.04616400854065581	7.322028674490245e-05	2.1328103117807363e-05	4.8620589818996734e-15	1.369949611087774e-08	3.1415070841291915e-05	0.0005648684975672931	8.380408710297286e-06	2.623634553537884e-07	1.3612412561994446e-08	1.9265097490912892e-08	2.8360540935655903e-09	0.04579089807834641	0.0001001990466159325	0.001357713269485303	0.0022218925307853957	2.6930634520227946e-06	1.5034633788136279e-06	6.672064269114376e-06	0.00012375863806416475	2.1811733539034362e-06	1.927014893829151e-05	4.0558962563908716e-15	4.1118992497252854e-10	4.267005937018964e-08	1.0441510607429445e-05	8.951194003570321e-10	nan	nan	nan	nan	nan	1.0059916703547042e-10	2.272787067078128e-05	nan	nan	nan	0.1744265147613112	0.23867161468567308	0.2775439450616213	
EEZ189	4.3370818780392064e-07	5.14906694045848e-09	0.0016161445656816887	1.9696677288256992e-08	5.652359067061735e-06	0.7258534879571217	1.7723051304806935e-06	0.0008507326596519706	0.0015729672550812122	6.223004250190251e-10	0.010163913860239336	0.6468917698765254	0.06309206339385023	8.292198275643094e-05	0.06331507226957105	0.00019716854504276573	1.2238000539887388	3.251047894452786	9.675594514251244e-08	3.384879268260568e-07	6.226405153279286e-05	0.0003910816323026542	0.6603146205733171	0.001467450513984811	0.0003252689595065106	8.218678541230145e-14	3.233996392078479e-07	0.0009090111574796288	0.008894057718231234	0.00034614334952060683	7.417369755831652e-06	3.956357251367465e-07	5.809203931009701e-07	3.216368754294828e-08	1.2451536313347906	0.002791357649585654	0.03635279258854465	0.02750135524138045	9.716768477202992e-05	6.239648409255526e-05	0.0002376903663895449	0.004598901490486664	6.451947712048545e-05	0.0006343843631270776	6.311124273317211e-14	9.346692966324135e-09	8.702957630387164e-07	0.000321105091410289	1.85504169491082e-08	nan	nan	nan	nan	nan	1.9759723927592705e-09	0.0002951139514274877	nan	nan	nan	2.2298685006322203	3.0493181140717573	3.4237744017866123	
