	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU	
AL	52.353857663924934	0.0005640506436420388	0.5038351278251768	0.003053474074287726	0.6495957074427332	0.07710375688111776	0.8517714687232211	0.09478882256550258	0.22711273364602072	0.008302408575269243	0.5109276729090666	1.197208278809749	0.06462120825109223	0.0028543856387458085	4.12696179921952	0.008351400034132378	1.743507072315971	0.13799766664240334	0.007336236824399962	6.079333036142476	0.9226260837955778	1.3342958215261262	0.03553543403196024	0.000480532325803853	14.290681261188661	3.8388382590301676e-05	0.009751040948737211	0.02439672048631898	0.007171683469857683	0.007320727783094092	0.11252065554860063	1.763394871142973	1.5017015274907122	0.07950078450966931	0.13289802756703428	0.007669927190533533	0.6945910286952035	0.205326030228166	1.6757972538990202	10.044477164473143	0.5446089317768424	0.030018012800306183	0.22077163571713002	0.35283879605765894	2.532144539773743e-05	0.001451803380380444	0.6131577271065178	0.6574769494519069	0.0024538960090231417	nan	nan	nan	nan	nan	0.024263660747089466	2.552475665259123	nan	nan	nan	105.71340535386373	104.3473879153873	34.50445817238126	
AM	0.02084629530479518	32.542949025662836	0.013259506310609145	17.0576515377041	0.008762679648733231	0.004295164196319663	0.05325766727336653	0.029521707546998812	0.01054453352423835	0.35411314544891653	0.013878276885969354	0.05694184734386826	0.006371827118310018	0.0010392397352133266	0.1357437881919304	0.0031703609399924538	0.054431881061636045	0.008571219082281084	6.5420510342366684	0.24114529691386186	0.014664183682496298	0.02781821435791911	0.002424404681449499	0.00012025152535755111	0.20821534043523648	0.0005138876497418191	0.08021829367347558	0.005649520337795587	0.0004151084069125206	0.0020138920864773667	0.02012733895573368	0.0051231292984794145	0.01737593412908777	0.0019234108121066746	0.007585695878494859	0.0012531886041102895	0.06571174045110097	0.0097330169074153	0.1231259415274814	0.07939800111557528	1.347470892028077	0.004117151795715282	0.0048773333784382965	0.00881188813654743	0.0005181240816165799	0.47297070414339965	44.28264367914978	0.22689985077657582	0.19047498588561615	nan	nan	nan	nan	nan	22.01420622757726	0.8120802240435023	nan	nan	nan	131.46174978445774	109.69994288287255	1.3966602301495026	
AT	0.1445856897128036	0.0005923829046874019	238.61457175008897	0.0032634007013704045	0.8176551301348459	3.400059902800001	0.42919324191332403	0.671676269485708	22.463982516637937	0.0024855264755730007	27.502550928864164	139.67720181242632	1.4048228357817683	0.029478555068175552	6.336696979959034	0.06609364577380912	26.026622525850858	3.4468816928104924	0.006462201130750422	0.278762766911332	6.732460274145839	11.492010684122747	0.6855066781443518	0.007455190497413037	52.344987853991796	6.92261650372788e-05	0.02308081975831564	0.2060641662521221	0.5016114975344965	0.06807326058065834	0.1554857871161759	0.09310813104379613	0.11994335828936042	0.008592978733219991	6.134282138374693	0.15871055199279394	10.083401456213615	0.4328804767666184	3.0312226567174476	4.71646716915261	1.370317422318341	0.4343748480012921	13.809866536713372	4.581918052471832	5.024188317970053e-05	0.0035678496210732017	0.1865890426471751	1.8537706969325018	0.008753818477811856	nan	nan	nan	nan	nan	0.014848109647617217	1.023989032721673	nan	nan	nan	587.678758827385	592.8533175968322	568.0090692247824	
AZ	0.029904588823681705	9.179770088672319	0.029254684906539635	202.73167637083682	0.014485502128478487	0.015741285890879062	0.09763290808311705	0.2064079341480193	0.0190043941624131	0.4046116796294396	0.04383017661996912	0.2131383324140833	0.029870290426152902	0.006811549549867176	0.18277831128945188	0.019714804817753475	0.10046978423366525	0.03328990452860673	20.900833166744345	0.32578544434633844	0.027275880719941793	0.06599219842901903	0.008353654070889222	0.00036848378537485886	0.30706118956509915	0.006540843812270468	0.6503747598251329	0.04011058553072087	0.0010792122864746797	0.013654908447411079	0.06893953149542249	0.008146680242180742	0.026824170532204265	0.0025238678044111847	0.031040695148002204	0.0057996308608208825	0.34849896392985563	0.013289241766564442	0.3193454306570224	0.13863411821122093	20.253417887497047	0.020229248025568497	0.010222025660287676	0.025778482998170846	0.012300625193134759	4.123977528345411	37.6471709977018	1.389178965361774	1.68686181448458	nan	nan	nan	nan	nan	53.328783709896335	1.0972443783657082	nan	nan	nan	364.8038763742514	314.4371075258112	2.7005480316056403	
BA	1.0031177269662093	0.0007266872785372823	4.743782695711565	0.003549928214874723	47.25697258755363	0.38412160429400083	1.05825189161203	0.4664880264518325	0.8650959489913964	0.004686425317518543	6.178996112758518	9.660851272311234	0.4740864974830023	0.011814080551440712	7.329935849845993	0.03570501394085738	4.322231983113531	0.6675893155928786	0.00893793528830938	0.97934827809184	23.78725701888115	15.596908966155242	0.15641070907630228	0.0015113513693906712	34.352954544146925	4.842880153294472e-05	0.017677612107253413	0.13154717765070298	0.04296295698627967	0.038673147823350705	0.1907672958826231	2.238389729206556	0.3320912984303705	0.05198980646896347	0.848290348141589	0.04821881536112858	5.579329150714987	0.4043462649457424	5.139996320604523	25.938120128045394	1.0332146578174577	0.1872265838898762	1.7931431075139226	3.89910607854206	3.52075227706491e-05	0.0026582723731479944	0.39138375601451664	1.6408112410471112	0.005894503785398474	nan	nan	nan	nan	nan	0.017663715507849353	2.8334122603589287	nan	nan	nan	205.67272274809397	205.08724437355366	124.15526823336116	
BE	0.004019769151061403	6.855103238316333e-05	0.5124611260099735	0.0006078185426210699	0.00945234916167885	196.78542443689034	0.00828582821353443	0.11851713182569894	0.7865497705719736	0.00012105142808916139	0.7787622974548168	21.115204881766285	0.7399276790587127	0.009537195632668546	4.345033775492695	0.025558895104681057	98.72010119011533	17.91945589483875	0.0006321668450303745	0.009300430679179473	0.049569248358899	0.14694224784612306	2.7900177734828127	0.008166745001076545	0.8730040947967798	7.081361775427124e-06	0.0033074142192740324	0.08061282897213577	3.048087752091567	0.025263485184984252	0.01568346721698768	0.0016498009395188677	0.002980524271099656	0.0013668771152965142	32.509368486109715	0.08298882620671601	1.6363181818560621	0.34311689665794126	0.10134127171517193	0.0537472932250089	0.24188196777297596	0.14659137081879434	0.04787896598076238	0.09431527157062154	5.676350403213537e-06	0.000451077938809627	0.016161466653177418	0.14670564398142558	0.00109698609125633	nan	nan	nan	nan	nan	0.0011806749874413095	0.20360552074558655	nan	nan	nan	375.1743290008391	378.508468390123	366.77840756761685	
BG	4.266334168337206	0.035051581006232436	2.0132032774036968	0.20951742304734297	1.4348790224075951	0.3417424081418188	133.4276522094082	1.988484821993479	0.5050467928124799	0.07242666865725947	3.1293869521204702	6.735752408591062	0.5390896306422546	0.05359214654758815	4.93584314639197	0.1339763329559891	2.662752526017709	0.5296694484931218	0.40411332064977984	25.76015269097336	2.5170683163803536	10.15741407393205	0.11277066971566263	0.0022203223384154487	13.33610721500955	0.0010991612572920995	0.2507411785093094	0.4129510522355375	0.037421096156243776	0.12870078317926265	4.799018475825487	0.9870650451816054	8.165640047288532	0.04793770297505643	0.6717623296395967	0.07647454382930842	7.225097880371071	0.2862526917950489	81.45770436140663	36.75707698364014	19.312920670471005	0.31617550892543006	0.6146148018183857	2.844452222636083	0.0007800103577264721	0.09264112072915714	22.061394170212875	20.24643881594394	0.11752677503926912	nan	nan	nan	nan	nan	0.40209174531937947	3.5003040810473802	nan	nan	nan	425.2879782903988	425.3406388224187	306.6457193788514	
BY	0.3466554306339343	0.06715515511124506	3.6007741869559258	0.491043894375935	0.9362977479667197	2.7932228144628226	2.254843824530218	347.50078222454385	1.4493701791133262	0.03414785039332093	10.303899897281903	44.71765167477189	8.696433209111733	1.3435571864726734	3.8422093626529885	2.3647997518142705	10.873551871652138	6.325239493348145	0.6068468432717659	1.3726953862451354	2.937863788913057	12.58352397094579	1.3527982980746216	0.014404109700947264	7.153920457402918	0.00524074270619673	0.9542222810998803	25.07631164085164	0.20703505203035286	5.695781795415667	6.6969215476721615	0.22442923329845246	0.39654358124452077	0.0077812688833046205	6.443121745269227	0.8738037353801292	129.86177135582074	0.3058048707455708	26.317643791943905	8.361386356083583	90.48418367882289	5.169105702401473	1.3062100507391066	6.22824663592947	0.005226693932928224	0.36564685123977503	7.918194290840891	94.60870555393126	0.5305440149759372	nan	nan	nan	nan	nan	0.8247354327376177	0.7849028602091019	nan	nan	nan	922.7042788088994	930.8272266325899	334.13986404978954	
CH	0.009824680635833603	7.799439969011006e-05	3.218417582593828	0.000333049251453216	0.028175881898361163	1.9693967076961518	0.016004797990221684	0.05461534936505303	261.8870955401539	0.00013218469722353412	0.6872597227434865	29.75403099004031	0.163285493500335	0.0033111889429321977	9.064903565144498	0.008311138579846913	44.123893974627954	2.200532911411091	0.0005735950254776422	0.02008134962112205	0.17080113162072308	0.18499978238965728	0.5252829424218272	0.0027670096573520864	33.33807905731633	4.6267733430549125e-05	0.0012471986187973614	0.02599202334107417	0.2856768271624864	0.008750664654519116	0.009969655645404458	0.00560755814271779	0.005645795795786529	0.003723288758073071	1.8300272086056346	0.023524766592539298	0.684464375457322	0.5192609402072585	0.11012571084827799	0.12704395409156313	0.10263923688779447	0.04130429922800949	0.2106490195626256	0.08305220104504983	4.129018487810057e-05	0.00033642002397547285	0.016156381098841665	0.12879128238495918	0.0006880112530434495	nan	nan	nan	nan	nan	0.0019696648001143054	0.7729776904667568	nan	nan	nan	386.3120628008201	390.2115014839958	126.94508874014296	
CY	0.025426991386083453	0.0013696604475556256	0.016209008507809052	0.0053368920541328295	0.009943926875128878	0.003944488250772586	0.06631958542845652	0.013565785725401904	0.006950285892823658	16.22742176539099	0.01656198772690042	0.052556356539777443	0.0033598883505983057	0.0003814424730917353	0.08780393276123966	0.0010519196016904153	0.04911493501642974	0.005701703961469736	0.013950305358108532	0.39534864474200565	0.018198817148467373	0.03416287904317666	0.0013449897542366686	2.7170801194048726e-05	0.1930587991650042	1.5761802500380425e-05	0.0022369386570083643	0.0027431572938481363	0.0004027137016714428	0.0008020935703272856	0.015346468226691225	0.005929561341763996	0.026217901048804726	0.0027151743669146106	0.006804820413997774	0.0005221481279160874	0.03837250985725967	0.0044400636370524995	0.11783958606422795	0.09873741853573813	0.2579101898834855	0.0020879188838860596	0.005591268803074624	0.010132652136956419	1.204340279403568e-05	0.0017481583142439758	5.638028654128938	0.11638247183041933	0.0016761165147737142	nan	nan	nan	nan	nan	1.0554794697339338	0.769551168607529	nan	nan	nan	23.553709131901133	21.98728925141563	15.948745577287198	
