	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU	
EEZ100	2.031716910856417e-08	1.1193355525295037e-11	1.1707463362913028e-05	5.6744811378698213e-11	1.605522126786165e-07	0.002210961947802436	5.730979046581594e-08	3.5812400316432184e-06	3.1018999234769574e-05	5.202169335972059e-12	3.968576130713974e-05	0.005157638944075523	0.001531909939656872	3.832545235856132e-06	0.005465966923978549	1.0453362338833154e-05	0.01659414634343972	0.0716397281321078	7.275255984461844e-11	2.403150350630022e-08	1.0314239291543835e-06	1.8758207304141937e-06	0.05948425801082365	0.002074560252237861	5.768031136939009e-05	8.448925387266392e-13	2.361544360085589e-10	1.4278075704117403e-05	8.909026487567536e-05	7.062834999335263e-06	1.5441424387120828e-07	9.685031218913272e-09	1.3110028209986105e-08	2.022206122433209e-09	0.0033376812447095997	0.0003251447359827413	0.0003020373280036658	0.0018812744242181108	1.4607588438670072e-06	9.814751391475218e-07	1.073142561174866e-06	0.00018260618467696416	1.5225903129333431e-06	1.3611371936597854e-06	1.0850231752936331e-12	4.345400730305013e-11	3.3941531757758562e-09	1.9632748832703026e-06	9.949096503889936e-11	nan	nan	nan	nan	nan	3.1846175558735094e-11	4.039900397913448e-05	nan	nan	nan	0.037406207595126605	0.05037018699000589	0.04659077966887657	
EEZ108	3.9079006363115965e-07	4.048902865578352e-10	0.0005738012544136318	1.7740314651272145e-09	6.1700039430724914e-06	0.15700756882938954	6.112328568205237e-07	6.856315870856666e-05	0.002438201432465916	2.91388551751957e-11	0.001331988952346743	0.17305480596680148	0.02563947394605806	7.31474730762159e-05	0.6637805692149124	0.00023680939390697156	2.1045141452278537	3.2686114124379535	2.7977794795389585e-09	2.9502029128270826e-07	4.61425847333166e-05	4.326436602687529e-05	11.51338601192775	0.027079831574169017	0.004069955399543582	1.2798180545377421e-11	1.2582500411095267e-08	0.00021807376845447288	0.007030835987707665	0.0001097680139413181	3.912015774907213e-06	2.9568282321104533e-07	1.790838289485417e-07	4.70171156772245e-07	0.15173680307986995	0.0038119261616196575	0.005085472922802799	0.31721993316627234	2.01251339098224e-05	1.6835278509652817e-05	3.4115371280302436e-05	0.0038355010210740985	8.51369576129298e-05	3.5989399110750176e-05	1.5948305764127027e-11	1.6821023215177896e-09	6.31889509230124e-08	5.6511318151812954e-05	3.4225757799005967e-09	nan	nan	nan	nan	nan	6.916539002893247e-10	0.004976910838122447	nan	nan	nan	2.9726028333227035	4.006196734223487	4.824555205837176	
EEZ109	5.0458190525702074e-08	1.7365468585148077e-11	2.9769091498719682e-05	8.277595423032902e-11	2.628863596685282e-07	0.014311177557313691	5.918785556364873e-08	4.3356923247241415e-06	0.00011447738622241249	8.22762985177171e-13	9.070751364744193e-05	0.01142663536888834	0.0010799088087472374	2.3120999354445726e-06	0.030445220473934092	4.618287793611933e-06	0.2837864525354599	0.15058807250693196	2.3298025155094916e-10	5.4364737519158375e-08	1.3661176055128314e-06	1.5741306419401036e-06	0.05933907397334528	0.00012618400625545448	0.00010223812936675264	2.4475942221172686e-13	1.2944938647633752e-09	1.148997189047352e-05	0.0004655804116131443	4.997098433324709e-06	1.6540619689878755e-07	2.2226744252721705e-08	2.7793788550910857e-08	1.1468266094240615e-08	0.011190970536981926	8.21028816654954e-05	0.0004243680216281401	0.008409272471394516	9.441409835617209e-07	8.824732194457307e-07	1.4168719701341384e-06	0.00011601002295040241	2.3822288896638823e-06	1.671666230466218e-06	3.993382776917827e-13	8.339849576342304e-11	5.972834966804706e-09	3.3161153624623804e-06	2.1136796687979454e-10	nan	nan	nan	nan	nan	2.6909097904314164e-11	0.0001263674934487572	nan	nan	nan	0.1409755540347456	0.19043440535101797	0.23180549539671955	
EEZ110	1.572008438618831e-08	5.783114831117219e-12	9.2267418573858e-06	2.8364223935500926e-11	9.073089667438879e-08	0.0037289297398757065	1.9144330153407254e-08	1.1104802717999387e-06	4.508728148368011e-05	2.4801270213173735e-13	2.850151571016774e-05	0.0031974951246296884	0.00033929436776435496	5.37765881215264e-07	0.01224333358660388	1.2583862220405965e-06	0.17480755002579632	0.04058961314915037	6.104103318632392e-11	1.6161822550802545e-08	5.05531497895315e-07	5.462694056740049e-07	0.021020812342369456	4.6281600764415855e-05	3.929736364841267e-05	7.488015509763831e-14	3.615116587916962e-10	2.9836611397205515e-06	0.00015405492233801598	1.2209955839886007e-06	5.8096566794091404e-08	7.017444233443292e-09	8.683152345679343e-09	4.2072260194491984e-09	0.0028742861575736522	2.6634313104390494e-05	0.00011855043769888611	0.00342123315631746	2.9925933306152573e-07	3.000033396137741e-07	3.7521509791817106e-07	3.4666833875630604e-05	8.483587349128005e-07	5.728938012224842e-07	1.3616101878429488e-13	2.8686546703619998e-11	1.5419151744069139e-09	1.002934022530306e-06	7.546119550808799e-11	nan	nan	nan	nan	nan	8.399949757212509e-12	4.423512088250497e-05	nan	nan	nan	0.06424523229805494	0.08694916693428784	0.11763610448172823	
EEZ119	5.083072251200588e-09	2.741516032856231e-12	1.4117939581300127e-06	1.5077601090137454e-11	2.9364195752309154e-08	0.00033245636572981396	1.0563524612308024e-08	5.665588439720768e-07	4.4629155509749035e-06	1.644211982917777e-12	3.555128622487402e-06	0.0005386029286070227	0.00025083068165639356	8.978210408793162e-07	0.0004130647433277385	2.830029769558361e-06	0.0017170630682895247	0.005587483715847479	1.9324014075723462e-11	5.703568329555643e-09	1.3812113968511762e-07	2.2709231945994548e-07	0.00453430281385377	0.0009671889226213144	7.197998836236343e-06	2.9450216119601206e-13	5.1180453475024385e-11	2.5635943356780632e-06	9.907528881165425e-06	1.2750355498335174e-06	3.9026143894687396e-08	2.421122824270105e-09	3.616706759972961e-09	2.040045553706756e-10	0.0004897515057144825	6.197445786655493e-05	3.114834850491323e-05	0.0001584734577797827	1.6349167603784796e-07	1.2760881929556314e-07	2.9166455036563495e-07	3.727130726098342e-05	2.2022768929948021e-07	1.647480364180035e-07	3.820257168315098e-13	9.729126951366863e-12	7.919612928899429e-10	3.953405066214571e-07	2.5420865294991573e-11	nan	nan	nan	nan	nan	9.59375469800467e-12	3.3300496989942815e-06	nan	nan	nan	0.003663048633905534	0.004954366113836885	0.004887116673691422	
EEZ123	2.9485328098253287e-07	3.0753380209777873e-10	5.781718060240148e-05	1.7687346842022944e-09	1.1584023334268302e-06	0.0049115151180550536	6.637613834451511e-07	3.439779148702871e-05	0.0001627527667591236	3.0461660521032265e-11	0.00015155569444306538	0.013549223169939006	0.006075311540293272	3.603008140411973e-05	0.009847518331477394	0.00012552008897549692	0.02883912324382575	0.08233481186185089	1.0776732231409458e-09	3.089172451849015e-07	5.613837737765631e-06	9.243634066958885e-06	0.04991657517345563	0.02123898111920207	0.00016476893575051842	7.595985749493586e-12	1.3925100557067001e-08	9.408836429551095e-05	0.00020576607928177813	5.226182222062167e-05	1.1543551345851778e-06	1.3197762084965284e-07	2.2534939688783727e-07	3.0729341455294804e-08	0.00791384886438645	0.003115989506498902	0.0011597536820574345	0.0030569898374657287	6.6887575319804716e-06	5.3660535584807925e-06	1.980232003695647e-05	0.0014068396961511387	9.683191109909668e-06	8.889142080569118e-06	8.84577795707025e-12	9.54703939389676e-10	2.3431289199276193e-08	1.345421729039235e-05	1.643530660581094e-09	nan	nan	nan	nan	nan	4.506275922086547e-10	8.939239108870398e-05	nan	nan	nan	0.07306141522906585	0.09904327426166303	0.10001905832436675	
EEZ185	3.56930524993481e-07	3.2117000517257553e-10	0.0002331114116787469	2.121974136018584e-09	6.825706975650518e-06	0.02725961087449748	1.2600439976631328e-06	0.00011464606548267531	0.0003922295685242548	1.8067424645216444e-11	0.0010650602287503956	0.11898183380772337	0.18455593477681717	5.727609365795288e-05	0.017021085932943995	0.00015736176298766945	0.12243387998563322	0.15220563762168596	2.2251772605555942e-09	2.367083131600248e-07	3.6171562797679956e-05	5.58266792415018e-05	0.04563920272475811	0.00021212729277627612	0.000502525501385561	4.228244238879218e-12	1.1696147399204742e-08	0.000294571952148446	0.00128557688172856	0.00011807170271873711	3.4169781225248234e-06	3.2888930417350405e-07	2.967760114583066e-07	2.7391678269021136e-08	0.05155126612723327	0.007059878639854727	0.008013614262725868	0.003875201631712235	2.7825818427998098e-05	3.095950980412927e-05	2.775022160587404e-05	0.03306947885150656	3.943770710496128e-05	4.684876995797159e-05	4.658134409172234e-12	1.0721681041657891e-09	3.027265091079952e-08	5.1693865125257336e-05	2.1061897502130127e-09	nan	nan	nan	nan	nan	3.499385616062895e-10	0.00011923723079540526	nan	nan	nan	0.4433574995102314	0.6011470517104487	0.8346878418568551	
EEZ187	4.586620169803398e-09	5.3799179196464786e-12	1.8669904040761235e-06	3.589276120044896e-11	7.239579923776569e-08	0.00023085558827530377	1.945025558594788e-08	1.6933127723696347e-06	3.337174644593573e-06	2.1316246001083315e-13	9.162136777408105e-06	0.00091046047402372	0.000924721140298629	9.389700526901079e-07	0.00016716627881732912	2.2381495126996677e-06	0.0010649039510216092	0.0010869871789554173	6.234439899386257e-11	2.7475672845739466e-09	3.5539917350037893e-07	5.9477948066727e-07	0.0003135653331203879	1.2542780875384906e-06	3.4013439716677774e-06	1.0491439439526924e-13	1.75575782802412e-10	4.255430463990599e-06	1.1565366849577314e-05	1.910253186577383e-06	5.3690791474138356e-08	3.956269358319515e-09	3.6363429119995505e-09	2.5607877945920746e-10	0.00038819034984387306	0.00013612065204763867	8.7405434738427e-05	3.636863912742907e-05	4.015892777637843e-07	3.623137878747287e-07	4.1716959331543944e-07	0.00021212815888187978	3.7166612275014197e-07	4.82710241115187e-07	1.0650348654957405e-13	1.6499281127729175e-11	3.8013912934994357e-10	6.857845082147471e-07	3.425931071327932e-11	nan	nan	nan	nan	nan	5.9374404075199054e-12	1.3410195864393165e-06	nan	nan	nan	0.0033153463833442624	0.004491984383288986	0.00595854713261961	
EEZ188	4.4042615798629136e-08	9.598624429952873e-12	3.2840462773555185e-05	6.767579111662033e-11	2.5607253509513363e-07	0.13050157307893273	7.574902535012713e-08	5.656383195735923e-06	0.00014106600157179827	4.181616712655406e-12	8.442927250242113e-05	0.015940776059158005	0.00128310267182084	1.8987058459201228e-06	0.010473801725786248	3.99970947888313e-06	0.20676444264295646	0.15487487666016383	8.744008455803201e-11	4.237562795237486e-08	1.2513574646198734e-06	1.8794843842555444e-06	0.03332427233850855	0.00010519227252864397	8.408715099236834e-05	6.225127012187994e-14	9.76068587399103e-10	1.589050612776384e-05	0.0005495682777821985	5.655060070738273e-06	2.447250474910899e-07	2.0397100753692205e-08	2.9221407426765657e-08	1.5391088761987094e-08	0.03642207509191244	0.00011341548610201465	0.0004420027582995169	0.0026647564143991616	1.255044485389019e-06	1.0022680460919571e-06	1.3665427401582749e-06	0.00012268120953213684	1.9956905567546427e-06	2.0367553792223035e-06	1.0444693472091097e-13	6.8961811959331e-11	3.680141401024691e-09	2.9025587842969612e-06	2.0458582012790899e-10	nan	nan	nan	nan	nan	1.546494692083987e-11	5.3396844412475606e-05	nan	nan	nan	0.17256966856823155	0.23399664422808697	0.2974002957091692	
EEZ189	1.0598592398899515e-06	2.530508410435586e-10	0.0007637167772438365	2.402948510811842e-09	8.516070614568274e-06	0.5986242298306342	2.7263017621852566e-06	0.0001361098164466747	0.0018724973511994754	7.447824300769712e-11	0.0024595927189076244	0.481121786815126	0.06393744799870975	9.083680385839257e-05	0.12617677629664473	0.00015676349048542542	1.5469522558421644	2.241069682041424	2.143759075410569e-09	1.0649971036851441e-06	4.520589785474473e-05	7.644248495746066e-05	0.4766593053916708	0.002108219746901438	0.0012823897165200086	1.0522767819552815e-12	2.3041740108699446e-08	0.0004597999298206171	0.008653150253119773	0.00023357589137870902	6.918708107831235e-06	5.928281787392382e-07	8.811432953987055e-07	1.7455032716388024e-07	0.9903950558875109	0.003159542883933933	0.011834630298721482	0.03298287913062741	4.528291631582489e-05	4.1595959752475983e-05	4.868269121728762e-05	0.0045588639807068055	5.903286457523837e-05	6.705115607726832e-05	1.625232854395755e-12	1.5675600097164586e-09	7.50599252958321e-08	8.92616441046613e-05	4.239827964553343e-09	nan	nan	nan	nan	nan	3.037630337465167e-10	0.0006933405234738056	nan	nan	nan	2.2061305795820116	2.989589720656219	3.6687217921715103	
