	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	EXC	EU
CZ	0.0310601333097922	0.00377904296368064	16.2480298579668	0.016869882222642	0.612889024469231	1.44628440656438	0.179527951771871	0.686168459822855	2.51577767960517	5.5394487930228e-05	255.507223346546	54.6758377854047	1.33193871727589	0.0384099907436695	0.813197972929011	0.0822022665020171	9.33027018652195	1.67359131182499	0.0265783684335667	0.0443882399706238	2.34847101987006	7.97993135085521	0.339379336206959	0.00578452266925734	3.49791937532659	8.92288005916849e-06	0.00414963021553252	0.334540161941366	0.294326953296103	0.0945275522059578	0.163061616173982	0.0183419085451843	0.0281948178403129	0.000592766032529429	2.53716488162203	0.133683774345542	23.3984373805194	0.034199570481403	2.23962903674158	2.53489055147976	1.36202259235626	0.427672177504887	1.85836875264635	7.20509736448463	5.42103837867315e-06	0.00513940510647905	0.237236230847417	1.94849399657607	0.0118534765187241	0	0	0	0	0	0.00691090625185032	0.135180197955785	0	0	0	404.307199097647	392.287624278891
DE	0.00630999018076778	0.00227450852788096	8.72424911849843	0.00894369754490645	0.0421576179776884	7.57369931263164	0.0314140639628561	0.30904232035354	7.351341236234	2.95475589522992e-05	6.21576849453263	461.876690762577	3.44227168673338	0.0368771739532568	1.3577578356377	0.094675918168592	24.1265030604375	5.3426312084094	0.0152313255807444	0.00888183382021536	0.164709448377766	0.737439845040518	0.880309982468224	0.00940264606877321	2.04876993792605	1.78019404673455e-05	0.00234821377891768	0.236933367675642	1.44206107513883	0.0762052421569826	0.054571331018105	0.00262432671380362	0.00440601338066196	0.000367138290544562	20.646358009073	0.230890371222179	9.02812298952787	0.0594564996382193	0.460472289620794	0.203853610670544	0.777644532445127	0.741163263309651	0.188460971631207	0.430952124412315	1.02545706146888e-05	0.00142373172746232	0.12714355797546	0.796880939451967	0.00492993467379262	0	0	0	0	0	0.00392194614525389	0.127050252858164	0	0	0	565.924678722783	550.630601255673
DK	0.00726074395922959	0.00176241788425042	0.389084036423842	0.0101110659379268	0.0349408437171678	2.22168194461593	0.0309975991822086	0.52636148704515	0.219746822816535	4.4621780779471e-05	1.11532522417853	50.9820162875653	351.491481881965	0.0694872410317769	0.444991183197515	0.243025587099042	5.48479823615416	7.86578623861354	0.0101839640105201	0.0156478532381808	0.0897653256762246	0.3822802581218	1.08963834345149	0.0181604469589245	0.182016777962084	9.63838608108239e-05	0.00645366984958359	0.398820439134756	0.113842169870427	0.143855946177288	0.0311187709387794	0.00263102614275948	0.00724543192058746	0.000109921711498967	8.22595699503054	1.6535315944262	8.36896065595192	0.0272828710644441	0.183150521920176	0.171733908541029	0.962139103313319	4.25644407424477	0.0530608461811533	0.21242670111059	5.36328396470637e-05	0.00631177576342598	0.128301316640744	0.660072254468626	0.00797408108018604	0	0	0	0	0	0.0148774313452035	0.0286250709795002	0	0	0	448.548169306276	436.216194556084
EE	0.00534197438706039	0.00686029249870978	0.139510252528141	0.0345611474746589	0.0280167345511894	0.280642878598432	0.0498374747080133	4.162592805661	0.0645145699718774	0.000201602513458402	0.531949371183182	4.13872392157612	1.56949026686261	42.810108622988	0.0979152628088054	2.24651481869105	0.827373547858802	0.909960149785209	0.03202176070603	0.0171341779195006	0.0589788944771665	0.312973609023479	0.178742758138089	0.00637316841347186	0.126253905496897	0.00146714574894712	0.141550093229632	3.28124667905273	0.0187030980980865	5.08381684056598	0.110824994136615	0.00194167747799589	0.00443330782194126	7.1282046602052e-05	0.688959241275195	0.339520146686089	7.63406564421332	0.00803852378830583	0.545454238071257	0.156304588932215	8.66795899401297	2.6387059323847	0.0380866611304243	0.201429048268876	0.00105237731524169	0.0222875217830854	0.499403709269917	2.13569988133842	0.0877835161534818	0	0	0	0	0	0.131297239324632	0.0121076136086824	0	0	0	90.9453996872579	73.5249286496707
EEZ100	4.07295573683692e-05	1.72542122590909e-05	0.00241431004980629	0.000420770268199043	0.000365565728873551	0.087165786692334	0.000271907100424564	0.0159147751607788	0.00383416394787649	1.87582156651869e-06	0.0069107525827809	0.636126943691553	0.74518623409665	0.0131549598551346	0.0937687507620459	0.0200798095175294	0.468291322510232	2.97048098774884	0.00011327719467733	5.89772903114399e-05	0.000764226285638448	0.00229366784356538	0.850744862726225	0.111705579501446	0.0120481818495206	1.67714355310425e-06	0.0014574639424762	0.0271002716699079	0.00442807122687812	0.0225864882979223	0.000244494222522979	2.10344761744818e-05	2.99566982018578e-05	1.63167395328188e-06	0.26550964790462	0.307063417898361	0.071769715202893	0.0217398753436232	0.00292837082549155	0.00111187232510488	0.0965963636791123	0.317786829882068	0.00071260773140593	0.0012495150346159	1.10471643209518e-06	0.000334316837691488	0.00126234259151715	0.00835442075987823	0.000955871776017694	0	0	0	0	0	9.67970400849507e-05	0.0026603393021434	0	0	0	7.19542297719226	3.67509557462604
EEZ1065	9.72085810190246e-05	0.000191951818658471	0.00399937966621162	0.00125321713805871	0.000332057570530727	0.0819862287771698	0.0003939880917924	0.0287263920397254	0.00680590202667282	1.59968505031062e-06	0.0135568677356505	0.448903978870464	0.490343901235579	0.0108372532626031	0.0543323075451173	0.0164780748709123	0.376463507513355	1.71699688922024	0.000691939643030076	0.000182501698100835	0.0007386292343508	0.00254186886850092	0.374006143311063	0.166152795080508	0.00938244541165591	2.17933614194434e-05	0.00447990951573525	0.0246554385780077	0.00473803498741216	0.0185502155260477	0.000919770357848578	3.07511023762656e-05	9.14478774678639e-05	1.32374381245753e-06	0.163439806942322	0.297202344979106	0.0717341085918539	0.00829264686936043	0.0033607765812132	0.00129855712772201	0.115926356474473	0.161147099989689	0.000851007656696083	0.0019757141538653	1.28772163677089e-05	0.000903896501317752	0.00660284743147005	0.0236864898598043	0.00277532964222383	0	0	0	0	0	0.00220001406220142	0.00338587653069866	0	0	0	4.71809557501629	2.34289484454109
EEZ1071	6.49783124680605e-05	0.000142400007285286	0.000878170845125298	0.000707598710694259	0.000287946167530805	0.027137631777685	0.000273097054899888	0.010648109655254	0.00204367537642534	5.51599158624645e-07	0.00265639665433217	0.131985974498714	0.110582622688848	0.00224754868699628	0.0145412331068359	0.00722628337634583	0.151562729462473	0.506687973772104	0.000457833553476162	8.79116614241661e-05	0.000471318888928956	0.000966057481715871	0.184558282904736	0.894088293777495	0.00646485005529738	1.75386095235153e-05	0.00444671098853709	0.00607374780795786	0.00139782306473903	0.00343563909883064	0.000493991289908396	2.7744915111869e-05	4.08717461123331e-05	3.74140225962981e-06	0.0482592485502826	0.0601924989331548	0.0196631607657888	0.00130210163998191	0.00218664949289332	0.00101740063015578	0.0700414041194194	0.0324510901554969	0.00032160856307074	0.000600727115692187	1.04185028447979e-05	0.000437167263784144	0.0043133134926869	0.0117793589560946	0.00174814105405839	0	0	0	0	0	0.00168183505668734	0.0017457701839159	0	0	0	2.32703155938228	0.757336198860219
EEZ108	0.00118862557364235	1.01330822613631e-05	0.0295758283887954	5.45598931023497e-05	0.00585283998608167	0.629909330321303	0.00291802025445399	0.0203798133157381	0.0649292854962951	2.11728546517176e-06	0.104601957609028	2.82419160398994	0.203470763970848	0.00339289839442149	0.574461101448893	0.0191926383678395	4.73168684761541	8.62224639317416	5.9336163809183e-05	0.00121022961163216	0.0113186190871264	0.0170473293460667	15.0615216603841	0.0261146468504459	0.230166744049207	8.27816075458769e-07	0.00017716679521138	0.0237537197894859	0.0377229930344596	0.00662421381764183	0.00130861974638143	0.000382141422209537	0.000215649837357768	0.000137522492708254	1.10903056745022	0.0536460225821269	0.574331963557275	0.0820394593828	0.0239612234218221	0.0109401536932586	0.0401333457911105	0.101366659100956	0.00871779940132356	0.0117852699393369	6.10386638963051e-07	2.42217725012856e-05	0.00184939745831283	0.0234068289077088	8.13948508061192e-05	0	0	0	0	0	4.10439428997232e-05	0.0272447130838732	0	0	0	35.2971400312572	26.4241391016594
EEZ109	0.00153874226573376	0.000232819392173025	0.256743663483567	0.000913725199151196	0.0215704122402758	7.8240525984665	0.0175476242067787	0.101042597722849	0.480764216484334	1.7378260509644e-05	0.765796982802513	11.9677223289115	0.409798561327718	0.0130074032537867	1.86300217705915	0.0475467358679004	55.4351586507769	24.3922284184027	0.00171484510898918	0.00228732907931289	0.0498126931002849	0.126779265888278	4.81766669740971	0.0097967987100598	1.04464622075329	8.22892336130213e-07	0.000195455222640283	0.0506244271065406	0.287431293732515	0.0154193288903571	0.0191606416521314	0.000709972276510431	0.000787279080159473	0.000123503235497229	7.20632433461561	0.0680951272529663	1.66420194498583	0.145252410866495	0.224512026557402	0.0612667612818504	0.23196537446454	0.152170845084395	0.0432666430793426	0.108654619123489	6.49440653014389e-07	0.000124863199018573	0.0216144475616549	0.26673421883403	0.00037856028786554	0	0	0	0	0	0.000330852099116356	0.0707200566184067	0	0	0	120.220403636104	94.5395682795712
EEZ110	0.00194362559758976	0.000444233424869944	0.311886907127542	0.00172311716682631	0.0246780938764857	5.68648205078531	0.0203129600379589	0.0813692021502337	0.538702044808251	1.89370196075701e-05	0.734450818152548	10.6093475778944	0.334827910095276	0.0115762654205328	2.9189832433188	0.0433878273736561	104.380440122475	15.5004202726501	0.00328071504850764	0.00265515315965283	0.0558546142727893	0.140858296198005	3.85664014097886	0.00765153355602018	1.12884672365816	6.94367420468129e-07	0.000255484527541752	0.0394780158526155	0.318996835245041	0.0128699189581042	0.0222179938604787	0.000909573023753658	0.0010154020375502	0.00014899515714444	5.2504429681449	0.0551610478798823	1.42843799430923	0.170282452947852	0.251887225870404	0.0698991026180473	0.235572767815857	0.134391268847679	0.0467187826210186	0.125427341121676	5.53732411659133e-07	0.000214403866791927	0.0348174609349503	0.258092137530354	0.000651117887836571	0	0	0	0	0	0.00048706129064834	0.0834832909393762	0	0	0	154.854671125198	138.015650642711
