	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
HE8	0.38417758726223633	0.03919236960183244	0.7224755183139653	0.05568713161929937	0.8445940481626177	0.13383047138282697	0.9288147279650758	5.821722800938772	1.4962618553826343	0.7029011090993782	0.48851981332008504	2.851236033909234	1.980908379198078	3.8191951650902793	0.05614870983817693	0.09504619132303493	0.42438284505386803	0.17889684215244525	0.02039588727539046	0.5362786406615979	0.7168193149741282	0.046806561728496905	0.5152110169275311	0.045665219262751265	1.1248951601934116	0.7611493154488053	4.824988626556529	0.04918422946610366	0.3274833973226733	0.10523776729316485	2.819835856222689	0.06368083094643019	0.2706766393129922	0.04503362102140518	1.1894683533014905	0.5381954399336494	7.029944155076418	0.019094987777474842	0.18999748782274506	0.005694863471075423	3.299791826005403	nan	
HE5	9.111271558969273	1.159289787792492	17.179676025622	1.1784096954936818	11.187867287005325	3.0392934530020974	22.206131240864796	143.89688334858045	29.58930299293671	4.921918454857248	11.277459642318684	14.714436272419476	46.924863402455706	77.67316798519721	1.272583395869605	2.133062393913671	8.379080538862405	3.4561101327525936	0.44768425557347563	11.990072030229145	10.303154210782063	1.1755771853724968	5.983372937647982	0.6876034988419867	25.97797133405301	9.240503241116036	104.79973625692809	1.2677949599663236	5.803690328293242	2.4718229928447264	24.903166890897726	1.6741913582381194	5.4912151298303975	1.2626234091565596	19.153127846239403	10.890641413817521	103.88512958576051	0.3128685943398085	3.8194833545534155	0.14861224693556419	64.30758824621549	nan	
HE1	0.4021689773168344	0.025026643110249658	0.829018540613645	0.0474222618445563	0.867209442647574	0.1559460185443672	1.000638182748206	5.883757078781077	1.4330230741468195	0.7451186471849963	0.6362317141183659	8.040755983635485	2.191462718887992	4.529170335033201	0.04067267443161962	0.06149721985566009	0.3380767347117388	0.23096022304630706	0.03291533657797535	0.4346201896093857	0.7365655483079578	0.056560310886666056	0.5000553828575827	0.043238020677655115	1.1863760820352025	1.5531620817342986	4.7081467612157155	0.04914936710898795	0.24002885919666705	0.07255372999946309	4.637924648516736	0.056286314259661775	0.24516793964728742	0.05711930458214295	1.269518578958124	0.7970349662865776	6.196694089507036	0.024558263272867645	0.1894729878057977	0.009479450439706638	3.9150364794500816	nan	
HE2	1.0892203127707454	0.09030923516399213	1.9149921586163365	0.13750258220441783	2.3486899187601256	0.3976373838642701	2.4185073293227433	14.30376106286357	3.9681951755156626	1.6701382046416982	1.466131250958662	10.478471797941568	5.41278035943074	11.097562722673834	0.14346495237120196	0.2194736116909146	1.0167810603233114	0.5463810528842344	0.06057618651256668	1.4002427442755396	1.9311623517802436	0.12728109109573513	1.3229201100502197	0.12079492811380772	2.944091448811369	3.1598121026343637	12.387735272098602	0.15109409943436805	0.7728107776015332	0.23743888078007044	10.658173767402008	0.15994468427426284	0.7413346119288321	0.11668631638510184	3.1927134046470393	1.6589047564321877	16.38309075519335	0.056401500077478135	0.5496013694178477	0.01777982910861557	9.90050497655727	nan	
HE3	0.8161676496311937	0.06713243518575725	1.5940759985506971	0.15114409224196299	2.73885898408575	0.2475762785000093	1.7374987169248817	11.287042438515796	2.508852484595819	3.3532534722271463	0.9336060575883648	7.087265384782835	3.773290971105642	7.190370727786388	0.15425109267773615	0.19055409604265658	0.7207803388639514	0.35589532357479686	0.04623285447204443	1.1805955177275083	2.003005065699209	0.09682816773582292	1.4853296800950566	0.117694573174609	2.304011942638914	1.309798184018514	10.2111209563084	0.08962248448135858	0.7575677353911162	0.2291507273240657	3.7610813973322013	0.14584189786304963	0.5419948512844465	0.16390969156689708	3.697216509646616	1.0646819493436899	12.631909982669631	0.07104845664568282	0.4392891371505092	0.008775082542240634	5.742676844165236	nan	
HE4	0.6543226466001918	0.07483203347100383	1.2034758619125692	0.13256537001847932	1.4302065446661374	0.20059264764237697	1.5060319541855105	9.596050466033478	2.0612062929002284	0.8214065016352613	0.7790880341997553	1.744097900824204	3.0517941266619437	5.479254134534035	0.10624468293155089	0.16091330954462388	0.6073764666546858	0.24378447582357912	0.025685067132826842	0.8861512137764906	1.6954913055160479	0.08154202482507475	1.3044545157068974	0.08645580574772654	1.8117355443509229	0.7057391588240843	8.10127850865733	0.06981896268275985	0.6193479295378176	0.1966308743167057	2.1348332480307697	0.12037490980901548	0.41204038428456896	0.11852609047881191	1.999615926338923	0.7253614520490729	7.701705468862394	0.03915074023590696	0.2999200497826102	0.0078264988002367	4.277090069385122	nan	
HE7	0.847811728093513	0.08151882333772614	3.6237535070329936	0.067588791389982	0.5409201799832172	0.3052164351540835	2.2458430169361807	19.62658834495154	5.965486106031226	0.16847443674724047	1.9784857101327944	0.6451102557766787	8.759699204381599	21.345047620288483	0.08203094133402734	0.14099392452256315	0.6113527268281422	0.9380939944065085	0.07223974225999835	1.2061225369911688	0.34969368912745163	0.18419655773825871	0.18459837816920843	0.02692731080809084	5.454306597961693	1.9211367832983122	7.9956681137098835	0.21508217585273093	0.3382495747199202	0.1656090307664367	2.648754635136133	0.12061721113864347	0.4523499650331599	0.09097548740168065	0.8262994707385447	2.5637330697950484	11.536838659564859	0.02061974483940454	0.38100178062290596	0.026442821627453834	17.273321214657415	nan	
HE6	0.12141534676827496	0.011470495737021802	0.4107988959889151	0.011010648400815157	0.07227148040903575	0.040467768662543147	0.3025503323328308	2.583885225834457	0.9458595742370036	0.019545337403436277	0.22660577911604787	0.0708768143711457	1.0381461607823363	2.0144242113222774	0.010896690689481047	0.017689785394817612	0.08355594506014745	0.09062067212137297	0.008318588515697138	0.174374142192493	0.0535385299046508	0.023963524477626865	0.02801620503903091	0.004013204175603201	0.597935110747931	0.15917313053140414	1.1071440282583753	0.025639824777122747	0.049435783912946916	0.02044593894366584	0.3132907504294651	0.015517577953317145	0.05567501211744144	0.017939646962192263	0.12353125025357707	0.2704031689203859	1.6434755532325849	0.002308412394040759	0.04937489810988143	0.00241207102502244	1.5801233274903657	nan	
HE9	0.8354765454050707	0.09981784744779397	3.9501504181482123	0.08197640544717595	0.4632596633389075	0.2965927476548322	2.1982603047026044	21.485706502053983	3.110690504642257	0.14974825548389012	1.7313436989350202	0.4779318320782551	8.554334758870032	18.064528601751828	0.08912178798278737	0.13980486889387667	0.621510477851238	0.7675140453515182	0.05882024291691388	1.2083066072494566	0.3432637071967723	0.20216472469378735	0.18638966747162242	0.02361373666727058	5.55223154496309	1.0861024493736762	6.918177042195832	0.217177959954183	0.3055331981241199	0.184605160697325	1.245352369362169	0.11051437728755305	0.4139125155763728	0.1038758989535622	0.8782506303013031	2.265520526706657	10.648342131173061	0.01716570021803592	0.3657487514332341	0.02055428299232049	14.235300416881687	nan	
EEZ48	0.37714452111799385	0.10510812135898086	1.8087993907944762	0.10212538321853908	0.0736076578476068	0.22564707698474784	0.5147051108814553	5.0144064590463495	0.39245138761193693	0.07233451561353371	10.207259237280608	0.11266935064783627	8.891365255617643	9.323321217111145	0.07719650982972245	0.05798501856870517	0.07858716635394038	0.9832254015921696	0.19118483123031013	0.9047346283405685	0.05518642490748905	0.14069194124796952	0.030171814928333512	0.05400718319919761	1.699796830368971	0.4487975473721071	0.45183474883558	3.2560562821281356	0.08324236511263254	0.07367391198900403	0.25324975071481765	0.05611589267821757	0.05819941349283811	0.1407398159710518	0.11761619454737442	59.58656187943555	0.6080527214627929	0.023430521957975976	1.699133930695578	0.0716672509099494	3.7999977166322765	nan	
