	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
HE8	0.4086903761385488	0.0391923772314858	0.782227243920728	0.054029203523764946	0.8231404783124145	0.1344333298817087	1.0094874812201011	5.364576089097425	1.64443470942864	0.705083803942509	0.5363946309805153	3.1381167697967434	2.094476630655367	4.043812369466288	0.058800747124204154	0.09886438890218714	0.4393674792611922	0.19350476849381867	0.009937195684249287	0.5797558714522412	0.7328620145794069	0.034713013301832886	0.5788240710852096	0.035163311114543426	1.1531487967507223	0.841754472120498	5.135192161621261	0.04541525270942718	0.36786103404587217	0.10477713546077871	5.45036550846374	3.01953243252227	0.06025123783026201	0.2371451559633365	0.03473950497236509	1.0558456645963525	0.5326322712658866	6.960714289336995	0.01891508602249363	0.18815184765920157	0.005694884827060368	3.2998042003678294	nan	
HE5	9.692624255026766	1.1592900134736466	18.600506575412272	1.1433258532235218	10.903683787442752	3.0529843850432514	24.13485792058467	132.5974812100221	32.519492957964104	4.937202320383497	12.382647823693665	16.19494797183634	49.61513153522338	82.24133721816457	1.3326905403641456	2.2187518208675723	8.674939474566143	3.7383208282544325	0.21811878014048935	12.96213224171099	10.533742874532573	0.8718398653136278	6.722139412398516	0.5294711411350107	26.63045183760711	10.21906578641145	111.53742025514963	1.1706441092116584	6.519266451069536	2.461003679742459	61.17269400318698	26.66677208662392	1.5840261535442322	4.810962156531244	0.9740036711631549	17.00150066521842	10.778068042529467	102.86208396620869	0.309920930279681	3.7823808014411013	0.14861280423793402	64.30782940245977	nan	
HE1	0.42782972266073416	0.02502664798223402	0.8975818166084708	0.04601039705677413	0.8451814181865096	0.1566484996884208	1.087549204703317	5.421739168652432	1.574933474419515	0.7474324387094043	0.6985822605500257	8.84978686225922	2.317102345501465	4.795543100713496	0.0425937417086056	0.06396768745366645	0.3500139660647615	0.24981941522350962	0.016036867441551774	0.4698557571990413	0.7530501764203135	0.041946657726181426	0.5617971723504741	0.03329431014701422	1.2161739154940516	1.71764081198305	5.010838411283913	0.045383061847119426	0.2696236360890585	0.07223615810055535	9.590138910986296	4.9663755657573185	0.05325496003500029	0.2147964797864814	0.04406255416605794	1.126903195025742	0.7887962492285077	6.135669949004431	0.024326889746287477	0.1876324426480259	0.009479485988056814	3.9150511610066356	nan	
HE2	1.1587189729008462	0.09030925274466324	2.073369962569854	0.13340882862767178	2.2890307448194553	0.39942859833029365	2.6285682156863586	13.180568227952579	4.36116035233452	1.6753244278520407	1.6098117412726023	11.532776550203158	5.723102637532143	11.750240422137637	0.15024114373914427	0.22829031019488663	1.0526828231665906	0.5909961175149091	0.029513666704133797	1.5137633515491882	1.9743825285409	0.09439510284704566	1.4862609273890384	0.09301498398343222	3.0180372641457516	3.4944338968295985	13.18415565155834	0.13951579161048397	0.8680958304893337	0.23639959697971427	16.812470759433264	11.412969762445236	0.1513307076661976	0.6494979123913039	0.09001330064798611	2.8340498486055967	1.6417571437268033	16.221752464538536	0.0558701182842161	0.5442625285049487	0.017779895783745652	9.900542103880218	nan	
HE3	0.8682439444136617	0.06713244825455648	1.7259127033902029	0.14664420097955955	2.6692891088862183	0.24869152125506389	1.888410196955455	10.400735324005089	2.757300863925727	3.3636662158788355	1.0250992141707993	7.8003595954465945	3.9896190266220333	7.613255891148885	0.1615367391399752	0.1982090391611535	0.7462305422536207	0.3849561645011544	0.022525370714539316	1.2763088650488075	2.04783311079454	0.07181039047692651	1.6687231912535818	0.09062763652178361	2.3618810831193753	1.448504855217264	10.86760453850516	0.08275473307907973	0.8509733708001669	0.22814772125376534	24.054200770571978	4.027435581237566	0.1379874405400794	0.47485240641897564	0.126442009682067	3.281878002007662	1.053676643794368	12.507512773695899	0.07037907983391326	0.4350218719133512	0.008775115449180656	5.742698379452405	nan	
HE4	0.6960722786060596	0.07483204803869854	1.303008313397122	0.12861860808160877	1.3938778065309796	0.2014962459125981	1.6368392514603656	8.842527313659504	2.2653248555020347	0.8239571872324577	0.8554384637253184	1.9195825268943567	3.2267577576971807	5.8015038998810295	0.1112628723323167	0.167377522370033	0.6288224659099154	0.2636908398664198	0.012514166940408035	0.95799334567501	1.7334370711079499	0.06047377307545091	1.4655153879078568	0.06657303839216648	1.8572403339699404	0.7804764203728536	8.622118126412648	0.06446875082861388	0.695711512878511	0.1957702095357067	5.863257812574112	2.286018959660571	0.11389200190871414	0.36099672820811124	0.09143252565869735	1.774982748235951	0.7178636031201787	7.6258601955839564	0.03878188496564793	0.29700661921005883	0.007826528149946554	4.277106108658336	nan	
HE7	0.9019071011362726	0.08151883920715101	3.9234529705166588	0.06557652476876802	0.5271802431580642	0.3065913262385263	2.4409070421931385	18.08542421994176	6.556240390732551	0.16899759467020736	2.1723768073487695	0.7100188437381075	9.261905026912451	22.600407641574183	0.08590545805316015	0.14665793539762859	0.6329391247938919	1.0146946085185096	0.035196333717901165	1.3039054131427685	0.3575199721130544	0.13660515369637116	0.2073907219702519	0.020734673405920688	5.591300694606623	2.1245837657267264	8.50971792937697	0.19860047571502693	0.3799546460654466	0.16488415040015975	3.640956853509897	2.836335494116655	0.1141212538644602	0.3963127489689116	0.07017964190469639	0.7334745068382812	2.537232511767003	11.423225553423423	0.020425477719304596	0.3773007201680685	0.02644292078918149	17.27338599036094	nan	
HE6	0.12916235976527066	0.011470497970005092	0.4447736706220726	0.01068283723865007	0.07043570941762767	0.040650061514215234	0.32882852062231505	2.380987445374147	1.0395268104478719	0.019606030873122775	0.24881308792968712	0.07800817509412257	1.0976645340070872	2.132897951263729	0.011411367341644489	0.018400419822457697	0.08650624167832167	0.09802035613718539	0.004052946595609618	0.18851101852728516	0.05473674336601595	0.017771998481234574	0.03147536315072786	0.003090263208437685	0.6129532581289036	0.17602944881744564	1.1783234688691322	0.023675050607043863	0.05553105512450316	0.020356445878935193	0.4875657312268979	0.33547753485134163	0.014681863693038902	0.0487779790134906	0.013838870619560637	0.10965397663618781	0.2676080905429343	1.6272908454473667	0.002286663888844112	0.04889526916285303	0.0024120800703933713	1.5801292530213578	nan	
HE9	0.8887848612664175	0.09981786687952476	4.276844261617742	0.07953578798655798	0.45149238464703906	0.29792879210556816	2.3891915053093395	19.798556423829996	3.4187381157395706	0.15021326363479673	1.901014941807906	0.5260195505484407	9.044766750145907	19.12695242077654	0.09333122227627248	0.14542111300143953	0.6434555382493272	0.8301858538952963	0.028658143485903412	1.306266550543923	0.35094608464519655	0.1499308327358781	0.20940318158863866	0.018183142058959437	5.691685191582433	1.2011199056288318	7.362953836669729	0.20053566033873724	0.34320444674799244	0.18379713316474666	3.317713678661768	1.3335463696971146	0.10456251796112805	0.36263693945170244	0.08013118257781106	0.7795895686159598	2.242102504413675	10.543478809384618	0.017003975076826407	0.36219585927057124	0.020554360071772942	14.235353799875492	nan	
EEZ48	0.4012085590227164	0.10510814182057937	1.9583946118597566	0.09908488647931478	0.07173794655544359	0.2266635365152456	0.5594101281029323	4.620653698399724	0.4313153351005304	0.07255913351805275	11.207568050707115	0.12400572050336961	9.401119677251913	9.871650971617822	0.08084268483551739	0.06031439394339702	0.08136201919007341	1.0635112471700727	0.09314824376814938	0.9780833565168807	0.05642151891037885	0.10434095237181377	0.033897125983437575	0.041586822879937084	1.742490090653117	0.4963248799014277	0.48088367458484366	3.0065454007138226	0.09350587772419254	0.07335143698833234	0.41539239882875684	0.2711845209443927	0.05309371667365592	0.05098965697506846	0.10856847452733537	0.10440340741683424	58.9706330374739	0.602064706858301	0.023209773347424984	1.6826285028519374	0.0716675196652478	3.800011966788482	nan	
EEZ65	1.0074993111903734	0.06539332742639502	5.981008736056265	0.08285755914456623	0.43316046430006194	0.4992491835555586	2.30540170853045	19.429886591913117	5.44391580343103	0.1966031384523451	6.690276623016417	1.2086098096151467	16.790810195580015	83.51038023650301	0.10635416948148098	0.09903764183891813	0.45813069068691853	7.519057779750452	0.7814437298169713	1.9276878842317215	0.3548301349655458	0.19815983899089476	0.20011952776325867	0.026772880420501632	8.430195282738767	7.740840806242519	6.728892810636865	0.7393484614419582	0.2294073370020195	0.12233096431619024	4.063143382310632	2.292939688574191	0.11658641567356637	0.31036471111189107	0.11455125673243438	0.6303812425267915	19.190310838244418	5.964189217571996	0.025870088566927237	0.9442038919771623	0.046559691391842184	28.26199578963828	nan	
EEZ71	1.7935424496189958	0.1975168965215929	9.855982114971127	0.17166940322182778	0.5626532906803404	0.9489253792633936	3.2693848727741712	33.06996137795715	7.7497769255485	0.2934334995189152	14.135986034159828	2.4243748395558753	28.99472943577459	127.69756539967626	0.15863573957137708	0.20303967133221923	0.8971816068106028	12.686680207048212	8.31345657627508	3.9126598578566365	0.5405334850861329	0.36911561181338826	0.3667161205146756	0.05183612973525644	13.7305228617625	11.087649060923445	9.616769324277579	1.8262699151235993	0.3396261952594935	0.22282910377877715	7.703017295048126	3.935548766855538	0.23353130362041408	0.5202645916789722	0.20800820458322633	1.1037151073031441	46.75151345661617	9.590075351452803	0.0548191727847367	2.26338252204027	0.12653358149756275	39.568791349005934	nan	
EEZ91	0.665941774664765	0.08509101146488174	3.301994866592782	0.0654775651550872	0.09675372641128616	0.4131659226365247	0.7417904111201225	7.417104443041473	0.6709687186892119	0.040358994673403877	95.5097789705735	0.1883693021432724	22.971990449242117	17.562750153920476	0.10812249345117993	0.11720230927024566	0.17471692232751404	1.9502838043084914	0.0825056463148414	2.4334692658555332	0.05845421872654252	0.1435151115418623	0.04454200116327822	0.025501156904641734	3.174512720787117	0.5948395104349785	0.919392026683051	52.55878753238181	0.10674204708992852	0.07333906229114988	0.5918339769300712	0.3382056644244735	0.08355432671662327	0.12969455904328325	0.07516592555710457	0.15800935212301082	125.07819996304907	0.8948806370131829	0.014570289959006557	17.133646402025104	0.6191054305662514	7.212694612428325	nan	
EEZ99	0.027338936317179208	0.0017059813637632945	0.15956987997630953	0.0034401044095554267	0.004673190310989753	0.018053394859690323	0.04736818695676301	0.34452702689604814	0.031912136736661774	0.001268948702223377	1.957589544558872	0.008679217236129952	1.2903140659945793	1.0890893448923091	0.002460106702138555	0.0045731891393745614	0.011705818209804056	0.09389866647862229	0.002589997571762002	0.0795949339359515	0.0032650918816819357	0.0060468323866637655	0.0022356148913107526	0.0013862080874009885	0.1597528446929641	0.019376502608484603	0.06836314726402014	0.28896858723618474	0.008284657199911631	0.00204846875958946	0.019283191565727827	0.015494990267185997	0.00396420190667048	0.008180154453251366	0.0026778407442490863	0.010324411999915148	1.303934306798163	0.0379397665503444	0.0004993930087097694	0.10663023697740916	0.0053317885632660975	0.4491050692075224	nan	
EEZ100	0.04992618841191134	0.001769641512259744	0.19104809643954226	0.002749388033787454	0.011247521387840432	0.018178703871830095	0.10049698906994116	0.7595612749207511	0.16114954007329538	0.004585317719557449	0.290482725054881	0.02799891523770977	0.612717617514074	3.571997118867934	0.004613981341480718	0.005404618931532269	0.023383142698228818	0.4141680282675286	0.019037370578469635	0.0819080868015696	0.009069580569775691	0.006450479748993686	0.0052959345651914895	0.0012950696337598534	0.2878523588961895	0.18398698420218737	0.2277348539377959	0.03192029532766008	0.01895559996378026	0.005825136546089483	0.09889381498122451	0.06251012005094454	0.006497594963729981	0.012382952781966093	0.004308334399027064	0.022445253183712464	0.8688820756124064	0.18139023329983406	0.0009145250467932487	0.04212767175077331	0.0025694126733244176	0.918899501561163	nan	
EEZ108	1.6342536675182924	0.15381725005940303	12.727216468306834	0.21874963906226877	0.3760719390019602	1.3461356298633607	2.6635867758815213	29.050260217838098	3.802264090023964	0.17391720371793865	35.57849179038054	0.8826699342726574	65.56246143142421	159.66052417321876	0.27021894289177467	0.31502637453456067	0.6954728229022442	33.266867338078946	0.597529936198553	5.745045202160739	0.3350192133082123	0.4654068653260978	0.22255720889244782	0.08892569540360618	14.453797565042137	3.7608600706734983	4.676346795926099	5.962012412514241	0.44067545349777615	0.18955751683931146	3.084510601965887	1.79388724148761	0.3327198485093253	0.35939836375015277	0.2344412550738868	0.5670140464368999	86.20754036578232	4.629939492623203	0.07764502625083818	5.218463558236292	0.2119456145265022	44.01361600778267	nan	
EEZ109	0.08630860675159512	0.006914581664600399	0.7741320630865918	0.013863330389563791	0.04347335769134939	0.06057878647337384	0.18300274682496379	2.0267553009648736	0.1565639040469253	0.011175243714403746	2.2705335007205325	0.04673305374334768	3.8127076337469137	6.342886181951069	0.018912645823361985	0.012447186887296055	0.038855796607522454	0.5955922505815263	0.012298529420038397	0.243469716349168	0.031325705590032386	0.025587256656165926	0.01725511194239801	0.0032735746376221335	0.7344058568968554	0.14625011094501814	0.5803666884929577	0.2783949926759666	0.03998584542198629	0.01014028183161421	0.3476878648335391	0.08588664821231577	0.011599117402633793	0.020192694365480816	0.021836054561980706	0.06380164736934586	3.1094427011198285	0.21149201070436532	0.005850157964429111	0.19102246060456443	0.008941036498861608	4.2411991683618595	nan	
