	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
EEZ185	0.42302504816485204	0.03591017185831268	1.5335792343940622	0.021061907962159676	0.27712614819192866	0.16130599559695277	0.9281419641083515	9.782887946980916	2.6083645779463565	0.09248617257017021	0.8031092465101831	0.3381876951833682	3.798080726843065	9.067482370864173	0.02873369328073988	0.057465771125484816	0.19344023477059988	0.3881797244033054	0.031495858453595316	0.5514192710168743	0.16208767193188647	0.25951665186489714	0.0891039429061856	0.015309337451531957	2.4361326481688095	1.244915456294701	4.003943243751931	0.07298350667989263	0.1364235929051271	0.12832856754416136	1.7054185832438724	0.06653838102582113	0.1951878712137213	0.041351806264203775	0.32324114704962714	1.5179177797583303	5.807754803228161	0.013685045494579134	0.21682403692042632	0.017344958624811602	10.232441322439003	nan	
EEZ187	0.003775913803036292	0.00035500286217714894	0.01332632648573607	0.0002262486144914569	0.0029075393788435167	0.0016161250809497232	0.008853933178895303	0.08808555612078696	0.020526822679180014	0.0010636446394043486	0.005742682899360088	0.0040427504664425915	0.03189173643145012	0.07123497984622879	0.00027933211357145544	0.0005170581401641757	0.0018372770070063428	0.003138909897462324	0.00021454128300982625	0.004592710853107361	0.0018734961380674966	0.002268864963874012	0.001009063910745999	0.00019305138695623522	0.021385449772830873	0.013928494302795224	0.037824618466233625	0.0005271907001848613	0.0015492729341612665	0.001459825955172095	0.018743906580658026	0.0005940609167685027	0.0019370917274343146	0.0003704164322505652	0.0037585957914186854	0.011652198819839655	0.04017167449120553	0.00015661097687339569	0.0018762913487422918	0.00018482139199093952	0.09257842414879781	nan	
EEZ188	0.06392384510179186	0.011145820065745576	0.5234761109006566	0.0066545664788509595	0.04452867826166664	0.06293937971507677	0.15656073869172157	1.7861641304291156	0.12703604759723505	0.009946995221804191	0.6792887874852921	0.031018615728485147	3.441986509326753	5.257807559465415	0.00847121399844567	0.011476702056963545	0.022162992348030295	0.245629810735419	0.024388043208939527	0.21670873477507388	0.023256077070583966	0.08787382875533674	0.010646292868054658	0.0029277936439622994	0.5951725331509342	0.15118885098446094	0.44532356295368364	0.09518948863921066	0.021416447259741067	0.018740078547845245	0.06916802716994973	0.016220840010512837	0.017111006582215968	0.010918044082727995	0.045186395128634406	1.3699455635975573	0.2215812203294657	0.0016710671331079542	0.16481177413459636	0.00868155855031597	4.212966516309973	nan	
EEZ189	1.4893687939892724	0.2839856457584506	10.686022922804016	0.1713651093548165	0.8006156784822611	0.8872050184825557	3.288782253649147	36.29732255353513	3.613236648633848	0.30250939029408924	7.500801616252719	0.7409711161729581	36.345130933422176	96.25301039343317	0.24657490212952107	0.24920193500759116	0.605746629974992	3.8862022081274414	0.34489671036026426	3.0290308518720277	0.537315987178544	1.5103046722214053	0.35344689707141574	0.10638485132516935	12.140201829915599	3.14648054281019	10.143842240991146	0.8861372518477232	0.48629653356209124	0.4955556923046265	1.7035720342698644	0.2793167385182967	0.4965976305037643	0.2557315106108536	0.9940001029396228	17.155376333194056	7.023104855318231	0.06902352442780779	1.9787522935821968	0.1802213773161578	61.071637585706526	nan	
EEZ190	1.244750467990846	0.19537523820587266	7.156156124526151	0.10658888683079733	0.6190032587336854	0.5654657480963222	2.8020143260460073	29.047011138482663	2.7926109193096487	0.24313888618752952	3.704682170071475	0.567909110833469	19.51580878451263	51.85033185953596	0.1546956222612713	0.16837386070040325	0.5874952056659634	2.120844357624657	0.14989437672028696	1.8997123030881564	0.36861926707031656	1.0330327866689444	0.22568034771179765	0.039678282196901206	9.951016204211298	2.4810671299692273	9.172818626368922	0.4005653537366097	0.3764775011183094	0.4590803321183185	1.2864693330609958	0.19528029386044835	0.46524226021806664	0.16550163843150642	0.8178255506066301	8.628609308494463	6.96412302389459	0.03731032348615883	0.9644176813441255	0.07379645559884479	40.949332860689445	nan	
EEZ191	2.0496469115080447	0.28228547806681753	9.36262955814617	0.17610520498539928	1.300742446237362	0.8166224390206996	4.747812521569814	46.180767762944015	7.827286242524668	0.41909383972574726	4.965562864707857	1.35044699547642	23.822760066061253	67.64324279466415	0.22161446160517848	0.3000240357842819	1.086250305262462	2.8440061877067553	0.19898864344297781	2.9437564123275326	0.7058676362296801	1.451422594962774	0.3874542488115243	0.07185604556792562	13.294379704171638	5.498388611370768	19.209031757396808	0.48481521960913376	0.7932268298425423	0.8223251369455684	4.208660128693345	0.3272720800923833	1.0430334103946495	0.2733311504572113	1.6200870853582083	10.811701250181963	17.491520331221654	0.06787507026303742	1.5954231785762936	0.12258956506848719	55.664077617243244	nan	
EEZ209	1.9781618347341043	0.16538009351818372	12.743571507432335	0.1652923073680218	0.7072515693509037	1.2711860017874757	3.302393374847942	37.61275408974808	2.341983052660986	0.16327772382186945	95.49111194423473	0.6212335127160841	84.1288892163756	98.80077924551783	0.22208644029750202	0.30119513270155435	0.6317731098678996	8.537188084787717	0.5185239599673457	5.873735199070905	0.3592333849689226	2.244973402708156	0.22234050326613528	0.0996733545310976	13.131646241430113	2.2381244111279224	8.481708553971066	12.804407561636985	0.43936784345444724	0.3788056932768185	1.3076990088578493	0.4379051449925601	0.616987666079646	0.561745048701095	0.9931175292274567	135.07892096129066	4.239067075581303	0.09079900329375064	10.124685311090007	0.3779530674080793	65.924306662495	nan	
EEZ212	0.5065779007619283	0.21009438846502704	1.746421616693972	0.09917449528632953	0.4687295367705843	0.2112998265260189	1.0115670126521386	9.696125238256869	2.0682538623513858	0.24621976137365797	2.6234297151319206	1.9947108513053784	4.8767953205018495	20.066526905555413	0.09189168855682898	0.06596563472459835	0.2418490490666496	1.4829400760391342	2.989579797944416	0.7387837128322388	0.3101713188424236	0.35110680608823247	0.23171693149578756	0.033185179559780266	2.677290739775566	5.322864137700706	4.121273814609933	0.3170217140260359	0.1961300260300128	0.22003062437726728	2.3448869930141414	0.07576407346217894	0.25321820658270433	0.16762058427210683	0.711549559351358	13.100076711580584	4.515255699546077	0.041598778001030325	0.8318682594310643	0.17652494959559162	10.449055900599095	nan	
EEZ213	5.705637751999667	0.7519303485568939	37.85271395626814	0.6562497792498494	3.0779417827388458	3.6244279399301234	12.049375640359793	147.93361252693893	19.425934491587743	1.0425348524695073	51.974683577334666	4.071038647516297	139.15612118147948	493.1191827281628	0.9451282520798406	0.9237093248562532	2.297444388574607	45.19301125927523	2.921683086210672	12.584133072844615	1.772170944121048	5.459560702077955	1.0404581491232825	0.32138716783965254	52.617143107891515	24.453200992865757	39.923139243522165	6.884495211229203	2.019243289778214	1.9328453215860222	9.06087902372625	1.0719808923952796	2.047574675413055	1.4224160287431051	3.847754203828177	166.1232861948162	32.95515733740417	0.28455468271700485	10.018979889490064	0.618853252007083	228.39087055756545	nan	
EEZ215	1.1154324162204468	0.2600775457006554	2.3986653430140783	0.22560549786749942	1.3832017344355727	0.38550126896880116	2.190036182100994	15.556239322293392	3.0864813096079575	0.9154716730729507	1.5923524344988236	6.499440801783884	5.940921740807119	16.91913020779167	0.219795194683059	0.08650065984957249	0.516886658878764	0.9826676938735138	0.8058462414162638	1.1235501007254476	0.9176233985157323	0.5337067925158757	0.7031177456713044	0.10081953039813836	3.730082787145521	9.449906035554081	8.85960470512804	0.15099980160010093	0.5659447683059416	0.3878420131019828	4.873198211775869	0.13127846258313308	0.5998062155852567	0.46906197594653104	2.5354893780384895	9.869486444692688	8.412540108984384	0.15901500035945812	1.108680408315082	0.2355442115871064	13.121251467702011	nan	
EEZ216	6.075148097726573	0.6325801403726302	27.28550645162791	0.5427621963213084	5.094250363319397	2.7744773911877583	12.786850362226824	136.53828334000735	26.037341967285542	2.6909116043070536	22.87103455754136	17.91846753589247	75.86030856690006	251.3895841514221	0.6384533140106644	0.7131974298223995	2.7069024281726377	13.345048727628216	2.4425868288675647	8.464588150018628	3.115933190445537	4.369670294858127	2.052224133738523	0.28741497099760144	41.03697856521712	71.47566470510291	51.05536824576314	2.2010987821922767	1.969864882096951	1.9258322586098602	22.47149021736777	0.8345427465352498	2.7734029199368493	1.004762639859929	6.842177500747305	70.21869634763694	48.150047451859656	0.3347982292034714	6.267640301923872	0.4651315283350816	160.1435322516967	nan	
EEZ224	0.5264406480115987	0.08531746293491888	2.01891312196788	0.05546924209800058	0.4704786703995547	0.2653867514149569	1.1025280161172002	11.055039857693096	2.5816036816245194	0.25037987216160684	1.936907291875974	1.9051924926981318	5.311762854613979	18.38731688556332	0.0630750912733638	0.05383542734957875	0.22337830999349229	1.2848864147076957	1.1665083270862349	0.8437444619843575	0.39319667920800955	0.38629600923673396	0.23897142816630557	0.02279447946688724	3.0756148742076443	6.387768983054104	4.646826434552588	0.17519013796446892	0.094681930463777	0.18290915368414976	2.4938976880860477	0.07896817239347885	0.2255894362460841	0.12320698753616455	0.5744419840738104	7.358667359022117	5.063079903551038	0.03153610759120529	0.7039077063760977	0.049552290196733934	11.793802180747567	nan	
EEZ273	1.6257930076150542	0.10386316655046945	8.967878549612744	0.07809510772712051	0.24142851822827235	1.1922102864236592	2.268867955426998	27.90501935598706	1.6102818683756925	0.08662514852264631	110.67193937576911	0.43080013998905914	67.87507197955928	53.51067300959941	0.11545321708213419	0.18911847422121794	0.3308443829895226	4.957767610672536	0.3664292252882568	4.317331422629518	0.14105404325406237	1.763151051359601	0.09088139618889203	0.06540983559578033	9.797633923904892	1.3937335594916993	4.426157147060338	19.818573884321946	0.187787983184354	0.18951626757574516	0.8405903980252746	0.24575589224861924	0.43956104890809966	0.20193523359218482	0.5082919498418897	132.3127793330415	2.931370786636711	0.05058178608319903	16.786913928575956	0.5106784078572661	31.544384038745562	nan	
OR1	9.453541625878254	1.3526822513284091	33.39172748072927	1.079707044758293	12.747755725970867	4.026701498478751	19.262642107909347	179.76171290141005	35.05217336892003	8.28213731538559	32.666012246847245	52.71173271369366	88.13488055658269	326.52845458238545	1.1931844181012488	0.9053807424299943	4.306749497459769	22.013913011126288	21.368956736397248	12.209068185482716	7.345854060080904	5.93056630371721	5.304428938810938	0.6632866481109282	51.51069380495113	102.44862685691527	82.65668485760729	3.5660578306827753	3.0278922529197723	2.7433770457988644	41.135000471501066	1.2526973869411997	4.843085719638123	2.649656822228074	18.599491520895672	151.94623741645103	80.43765554248475	0.8252092432687016	11.1678859117187	1.048599009535558	190.8072075999933	nan	
OR2	13.257595071166284	1.7920937192572668	74.69930896281473	1.3367773470941522	8.002845091664511	6.918643241530217	29.548404856086762	323.07916369474407	48.4629005614807	2.515818126234882	63.93834640194769	8.835817936587526	241.56595308994056	731.3625789552166	1.7525406386685107	1.9377957613989505	5.994217378309991	36.251906536983114	2.7432278790477618	23.409181121595964	4.59303353255205	11.199215251021856	2.570359292554729	0.6023412079085232	103.49238057362355	55.96147243083693	107.93863316911188	6.9980615056484545	4.825441115421626	4.709031013415436	25.201189831017917	2.2002255305199756	5.471631802407457	2.304381728315231	9.707842430747514	146.13718271249354	90.94452968058114	0.5233150665379155	15.193668058490859	1.126379096422595	466.9570369621693	nan	
OR3	1.8603722500460382	0.2520498812754718	14.73380363374406	0.23592434343048377	0.8209788798058577	1.4137901996848052	2.9818375996245963	44.62120673312052	4.005854675835934	0.2860985246624657	40.42848791291333	1.0308028748825053	69.78882035793028	193.2130477220248	0.3533657618221864	0.38340237104666697	0.6581832256111718	33.192661244050704	1.1050097854788332	5.577347722801086	0.4697658454495612	2.05848443046873	0.29854964849930193	0.15845232907377346	18.18295380896345	4.709555465530894	8.62407759413866	6.606377715062752	0.5985914195179484	0.6022949523336086	2.1675696771249275	0.4685053512139918	0.5405313784885248	0.569356983793044	1.0006588930998308	135.67159549685132	7.0538364770607735	0.14100167393241633	6.827051044091378	0.3300382246219436	76.62326087852934	nan	
