	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
HE8	0.3575872234047946	0.038815869097487826	1.1163030577623179	0.0765740032096975	1.1880344020137963	0.20568148942382214	1.4691774770150776	8.904488746772099	2.4923288629422227	0.7866278935510721	0.5336879998639609	4.43472774320045	2.5569671722642324	6.408832352479428	0.05038231584875592	0.07923070318549326	0.4471501148162637	0.19798316425246107	0.00678028438665589	0.9136639678407362	0.6836046981576821	0.08226732174565005	0.552098801065051	0.11183416868130469	1.781971622595169	0.9691836018048617	6.507035522713438	0.05356266352938966	0.44398665702593787	0.09231828967323946	3.9924295689186873	4.9403166628734105	0.08981032913759923	0.49673492369690636	0.02958841640174416	1.795563861427782	0.40693888403266687	5.3180559025117295	0.014476767562209267	0.14246328698987074	0.005694918047481394	3.2998234493760474	nan	
HE5	8.480646467892369	1.148153099855026	26.544463296863967	1.620402150032793	15.737230508600428	4.67103192382358	35.125140556498756	220.09432985479725	49.28701057127461	5.508197805144036	12.320165356552485	22.88639663177425	60.57086564076004	130.3401084221194	1.1418908605267886	1.7781252573700206	8.828601034830863	3.824839006963987	0.148825423833315	20.427620932880192	9.825746149973558	2.0661971948904045	6.411767055954041	1.6839416719515181	41.15228633565629	11.766080625630808	141.33413762707883	1.3806554581023052	7.868371613153173	2.16837050940774	44.809411766877524	43.63003260559416	2.3611450210060214	10.077257998483933	0.8295807963334053	28.912634874697428	8.23460240370156	78.58766931708921	0.23719972856518454	2.863912357622434	0.14861367115273147	64.30820453439536	nan	
HE1	0.37433336224299	0.024786225298089073	1.280923586156037	0.0652091843322322	1.219845976724382	0.23967045047736646	1.5827861428896715	8.999371919305128	2.386991792987308	0.8338742168606951	0.695057235550388	12.506352758190646	2.828751844497702	7.600212117561353	0.03649564763880269	0.05126421064634453	0.35621385855941706	0.25560113429054765	0.010942173766102918	0.7404673183558321	0.7024359679015936	0.09941053394901377	0.5358580625627994	0.1058899568638421	1.8793649281492844	1.9776661293775166	6.349461230386996	0.05352469768699872	0.3254198889340136	0.06364669676339163	7.024841563158087	8.125585172504119	0.07938169672840845	0.4499223800868935	0.03752906673330094	1.9164038080217694	0.6026519283694793	4.687713707507286	0.018618722005794373	0.1420700081244666	0.009479541285490422	3.9150739989834964	nan	
HE2	1.0138313119602402	0.08944168178736166	2.958870644147273	0.18907641433292513	3.3037462544523764	0.611121282909043	3.825538494659255	21.87800480645474	6.609837264879425	1.8690784249007673	1.6016886798192125	16.297903448197747	6.986845951625436	18.622357836238134	0.1287313023651713	0.18295366014015893	1.0713292800722438	0.6046738915907323	0.02013757803564092	2.3856093543026007	1.841679805502814	0.22370954171015736	1.4176377885302605	0.295826902500933	4.663801216110596	4.023439307505684	16.70624320601628	0.16454466191966396	1.0477406685837034	0.20828977979436858	12.315248451192696	18.672985288381323	0.2255731359812947	1.3604675779372608	0.0766663492581909	4.819565643229202	1.254326588835875	12.3935824481801	0.042760509527257524	0.41210027837024676	0.017779999500614683	9.90059985749369	nan	
HE3	0.7596776421660971	0.06648752915016665	2.4630203603859147	0.20783451881820061	3.852571187823397	0.3804952428376724	2.748334952484319	17.263848832152608	4.1790047896552425	3.7526796888691827	1.019926594479289	11.023321833593661	4.870584246013428	12.06586166838875	0.13840972114414224	0.1588462916207005	0.7594487266312834	0.39386543359971043	0.01536936820128291	2.011393897417151	1.9101936077085704	0.1701854127925606	1.5916754662141932	0.2882341300837624	3.64983693164525	1.6677869845761066	13.770835940154717	0.09760077636778403	1.0270748656476234	0.20101911859270885	17.619864624493214	6.589366915332998	0.20568369875938106	0.9946472358317515	0.10769349868751632	5.58113911494118	0.8050244431076177	9.555865873390118	0.05386502492170068	0.329386325759165	0.008775166637754019	5.742731878787997	nan	
HE4	0.6090345355022708	0.07411316143981006	1.8595007727477393	0.18228737545123874	2.0117766407957234	0.3082870000250651	2.3822062249184666	14.677429054930876	3.433358885540566	0.9192491771116945	0.8511219470592507	2.7127180126992556	3.9392722451617743	9.194508174349428	0.09533350255305034	0.13413767021757178	0.639960969126511	0.26979359355069576	0.008538587083732561	1.5097458162552744	1.6169288381662887	0.14331845246372954	1.3978501051093994	0.21173035670401455	2.870010861390196	0.8986289628081057	10.925477988711814	0.07603432333376219	0.8396829244460552	0.17249155394283036	4.2948759720359435	3.7402007795696584	0.16976710431041475	0.7561600046724651	0.07787513506610895	3.0185234303241284	0.5484583441538543	5.826234081605631	0.029681933965532526	0.22488505830170927	0.007826573805050778	4.277131058638893	nan	
HE7	0.7891315159206335	0.08073571482930877	5.59909231238467	0.09293968244258388	0.7608765228236897	0.46908129613878713	3.55242211180602	30.019418826840752	9.93673209676277	0.1885424415754451	2.1614150595533013	1.0033853089298634	11.307066767812984	35.81823547655366	0.07360647836028573	0.11753282934649985	0.6441505475079715	1.0381782883599797	0.024014939381063805	2.0548845680110976	0.3334902447658598	0.32374429824160367	0.19781514741969952	0.06594501171052776	8.640289266450575	2.446214204500717	10.783050587389361	0.2342290270971583	0.458582936259117	0.14527809614403822	2.667025501048883	4.640584532943399	0.1701088266441367	0.8301345322424347	0.05977357677529626	1.2473416919894902	1.9384829319785017	8.72745950414417	0.015632754349508084	0.28568149315306357	0.02644307504075785	17.273486752566416	nan	
HE6	0.11301173772004029	0.011360304710708624	0.6347288622152695	0.015140471442286835	0.10165949570351335	0.06219413894434367	0.4785670603013255	3.952125118819376	1.5755217635741152	0.021873500256828174	0.24755758459855673	0.1102396894901877	1.3400446386153362	3.3803213763847793	0.009777615792168256	0.014746241974792199	0.088038550244612	0.10028889944287354	0.002765380837344157	0.29708319251325815	0.05105776282911099	0.04211834635058117	0.030022093286520845	0.009828341130796189	0.9472024035759143	0.20267769388719595	1.4931072543851307	0.027922310106250594	0.0670227212017698	0.017935900414767777	0.3571451931285974	0.5488814220357129	0.021884745577175773	0.10217255159578954	0.011786876835094592	0.18647679704690176	0.20445651455709912	1.2432666140300617	0.0017501110791844873	0.0370221225560941	0.0024120941409703747	1.5801384705140122	nan	
HE9	0.7776500972382361	0.09885894982847443	6.10341095112885	0.1127237361899965	0.6516366274534579	0.45582771591266824	3.477156887209486	32.8629923316062	5.181488588050378	0.167585672080062	1.891422477794747	0.7433609599027425	11.041981238851816	30.313333131919276	0.07996910497312405	0.11654163009615526	0.6548532410527018	0.8493993380688835	0.01955384285488129	2.058605593140438	0.3273582031689615	0.3553251902687588	0.19973468843052875	0.05783006525050335	8.795414368660651	1.38295162650496	9.32993365377448	0.2365113801984442	0.4142276046804027	0.1619421728413794	2.430247690971596	2.1818415592992357	0.1558606012377788	0.7595956650114776	0.06824952741158892	1.3257646482718028	1.7129992684530464	8.055324121139291	0.013014088042109948	0.27424451732872873	0.020554479973143424	14.235436840088077	nan	
EEZ48	0.3510409420028416	0.10409840285753762	2.794791296921183	0.14043009928810532	0.10353900784034463	0.3467926728405015	0.8141485416239179	7.669675697908441	0.6537077164189453	0.0809507154157391	11.151015000629984	0.17524255767814315	11.477022013723202	15.645077055748567	0.06926853621164077	0.048336432333285606	0.08280320674552434	1.0881247194667363	0.0635563194017259	1.5414065892178108	0.05262930079199562	0.24728048312551174	0.0323320393015443	0.13226364689390296	2.6926862369768956	0.5714610978620036	0.6093495733621449	3.5459139843306535	0.11285610113808196	0.0646293600035676	0.30427773939429664	0.44369035189193845	0.07914134781816057	0.10680523185874362	0.0924702074762539	0.17754771521390436	45.05443040831104	0.45998350670800975	0.01776373068156605	1.2740389758665704	0.0716679377290453	3.800034133698135	nan	
