          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ48       ;     0.524818;     0.211328;     7.302103;     0.555444;     0.485363;     1.675486;    18.580528;     1.044862;     0.331253;    15.970626;     0.511415;    35.552208;    26.034834;     0.240266;     0.619355;     5.118058;     0.200707;     1.101185;     0.480579;     0.389752;     0.181237;     0.171574;     6.301928;     0.439957;     6.791465;     2.865631;     0.542093;     0.308047;     1.637316;     0.760706;     0.239263;     0.467742;     0.212403;     0.512526;     0.439957
EEZ65       ;     0.461876;     0.081817;     4.217960;     0.806205;     0.497687;     1.612171;    19.898432;     5.726688;     0.314701;     4.538264;     0.587908;    17.493027;    33.713280;     0.085205;     0.579180;     8.257998;     0.403420;     0.727179;     0.496693;     0.214548;     0.155759;     0.045219;     6.451710;     1.338222;     9.898230;     0.698651;     0.896820;     0.106311;     1.853358;     1.925521;     0.081522;     0.479555;     0.038787;     1.439858;     1.338222
EEZ71       ;     1.436543;     0.136630;     8.258165;     2.890728;     1.567587;     4.136932;    44.908157;     7.916172;     0.421763;     8.800708;     1.158910;    30.699690;    51.614876;     0.157009;     0.826379;    13.091337;     5.847858;     3.179532;     1.146667;     0.479191;     0.231056;     0.059148;    11.766568;     2.715054;    21.535675;     1.521314;     0.705505;     0.159202;     4.084654;     2.854220;     0.295336;     0.616079;     0.171197;     2.472039;     2.715054
EEZ91       ;     0.351502;     0.037681;     1.238580;     0.160168;     0.286712;     0.444043;     4.624203;     0.095131;     0.040202;    19.107569;     0.022194;    11.288823;     4.389242;     0.053867;     0.252640;     0.746621;     0.005892;     1.037198;     0.170575;     0.065797;     0.064762;     0.006437;     1.096837;     0.056094;     2.774220;    23.868603;     0.116476;     0.038839;     0.846739;     0.060747;     0.055088;     0.208818;     0.055910;     0.535686;     0.056094
EEZ99       ;     0.034753;     0.002029;     0.078478;     0.012660;     0.018007;     0.048190;     0.282010;     0.008640;     0.001478;     0.850613;     0.001033;     1.218923;     0.211783;     0.001795;     0.018448;     0.040634;     0.000359;     0.027078;     0.011506;     0.007163;     0.003028;     0.000486;     0.056123;     0.003193;     0.166759;     0.142680;     0.003634;     0.001379;     0.040187;     0.003660;     0.002768;     0.019181;     0.004446;     0.028704;     0.003193
EEZ100      ;     0.013297;     0.002828;     0.088240;     0.025796;     0.011522;     0.044139;     0.526786;     0.110720;     0.011067;     0.171062;     0.012047;     0.780350;     1.405108;     0.001731;     0.021477;     0.400457;     0.009575;     0.020722;     0.014193;     0.007110;     0.004660;     0.001945;     0.121610;     0.034593;     0.258134;     0.026526;     0.039698;     0.003303;     0.052620;     0.042952;     0.002312;     0.013018;     0.001349;     0.043461;     0.034593
EEZ108      ;     1.096337;     0.258204;     6.436623;     1.110150;     0.895862;     2.540807;    19.386900;     2.610236;     0.089672;    20.445711;     0.213682;    47.187862;    54.086109;     0.283057;     1.869213;    81.717743;     0.216382;     3.531277;     0.250005;     0.346783;     0.056265;     0.175594;     7.080958;     0.415143;     8.364230;     4.132613;     2.337190;     0.333588;     2.696758;     0.868106;     0.348080;     0.691878;     0.238662;     3.420095;     0.415143
EEZ109      ;     0.024315;     0.002200;     0.122429;     0.031724;     0.029743;     0.049443;     0.442675;     0.018198;     0.001829;     0.850979;     0.001414;     8.130720;     1.190986;     0.004947;     0.022743;     0.264738;     0.000725;     0.082030;     0.004637;     0.013469;     0.001047;     0.003340;     0.105078;     0.001202;     0.156168;     0.125627;     0.024306;     0.004249;     0.070180;     0.003819;     0.003739;     0.017468;     0.007464;     0.093169;     0.001202
EEZ110      ;     0.005564;     0.002106;     0.019470;     0.006227;     0.006320;     0.005380;     0.076811;     0.006713;     0.000563;     0.349182;     0.000367;     4.656271;     0.311845;     0.002229;     0.005993;     0.079480;     0.000325;     0.033567;     0.001156;     0.001768;     0.000194;     0.000587;     0.018311;     0.000793;     0.030457;     0.047800;     0.004703;     0.001462;     0.010291;     0.001105;     0.001280;     0.003295;     0.002090;     0.017502;     0.000793
EEZ119      ;     0.000589;     0.000237;     0.014299;     0.003684;     0.000745;     0.001989;     0.040820;     0.020747;     0.001616;     0.033288;     0.003108;     0.079021;     0.137275;     0.000105;     0.000953;     0.035488;     0.002974;     0.002061;     0.001732;     0.000374;     0.000560;     0.000085;     0.026837;     0.005268;     0.016271;     0.002694;     0.001502;     0.000271;     0.009404;     0.007237;     0.000146;     0.000699;     0.000098;     0.004555;     0.005268
