            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.006011;     0.001816;     0.093092;     0.001672;     0.009897;     0.002546;     0.007309;     0.178043;     0.010530;     0.001357;     0.118511;     0.003609;     0.369016;     0.468146;     0.000633;     0.000678;     0.003332;     0.067277;     0.012562;     0.004323;     0.005670;     0.007252;     0.004428;     0.001014;     0.092726;     0.034564;     0.036830;     0.083048;     0.005609;     0.002278;     0.017702;     0.016895;     0.000655;     0.005719;     0.003763;     0.006524;     8.307609;     0.016816;     0.000529;     0.009588;     0.000391;     0.266426;   187.807602
EEZ65       ;     0.791818;     0.026384;     5.871689;     0.099305;     1.145907;     0.427736;     1.628832;    29.997786;     6.143431;     0.187688;     1.431033;     0.764405;    12.908665;    57.657539;     0.104112;     0.039202;     0.492447;     5.084875;     0.984754;     0.142927;     0.464357;     0.744460;     0.216718;     0.023602;     9.257587;     9.724246;     8.178264;     0.299863;     0.184221;     0.176484;     2.067135;     3.184877;     0.064509;     0.417650;     0.218796;     1.744955;    17.560802;     7.188733;     0.025901;     0.345787;     0.027287;    32.322601;    17.595625
EEZ71       ;     1.323900;     0.078713;    11.917134;     0.114007;     1.494187;     0.750416;     2.477914;    46.021782;     7.980149;     0.317953;     1.908005;     1.553425;    21.664021;    83.182793;     0.165401;     0.045867;     0.669531;     7.372056;    17.148441;     0.216631;     0.689615;     1.238585;     0.373320;     0.027452;    16.261478;    18.368237;    10.966835;     0.283939;     0.136799;     0.172217;     2.984541;     5.132949;     0.109960;     0.619633;     0.344707;     2.447659;    42.833130;    10.652586;     0.041786;     0.432655;     0.065437;    50.000778;    70.593369
EEZ91       ;     0.021926;     0.016761;     0.413954;     0.010086;     0.007021;     0.018249;     0.064261;     0.724392;     0.057859;     0.002734;    10.921476;     0.006843;     2.511885;     3.589831;     0.009914;     0.018061;     0.006018;     0.330518;     0.019513;     0.114291;     0.006358;     0.026534;     0.005197;     0.004967;     0.377625;     0.052074;     0.176114;    14.646472;     0.015228;     0.011105;     0.024928;     0.021101;     0.005413;     0.006603;     0.011772;     0.042049;    35.273060;     0.082971;     0.000653;     1.843849;     0.049920;     1.664551;    80.533875
EEZ99       ;     0.002070;     0.000295;     0.041177;     0.000020;     0.000583;     0.001320;     0.004248;     0.098502;     0.004738;     0.000050;     1.123138;     0.000292;     0.291966;     0.363440;     0.000074;     0.000018;     0.000581;     0.042310;     0.000684;     0.000565;     0.000080;     0.004609;     0.000088;     0.000051;     0.046122;     0.002918;     0.020488;     0.205566;     0.000387;     0.000223;     0.001286;     0.001245;     0.000164;     0.000846;     0.000185;     0.003287;     0.850782;     0.006538;     0.000022;     0.035015;     0.000879;     0.159111;     0.290038
EEZ100      ;     0.018729;     0.000576;     0.161098;     0.000766;     0.016093;     0.014944;     0.038066;     0.810790;     0.139771;     0.005630;     0.056190;     0.016419;     0.425616;     2.769619;     0.000303;     0.000566;     0.006618;     0.310116;     0.030052;     0.009796;     0.009808;     0.019566;     0.004451;     0.000246;     0.262426;     0.176407;     0.128412;     0.011954;     0.001110;     0.001139;     0.041704;     0.064612;     0.001086;     0.004708;     0.001173;     0.022163;     0.722030;     0.155406;     0.000212;     0.009414;     0.000852;     0.926703;     0.637658
EEZ108      ;     0.369212;     0.016214;     8.093430;     0.034556;     0.158265;     0.506253;     0.705907;    19.283051;     1.710050;     0.030926;     9.748491;     0.073694;    34.233631;    85.569824;     0.039468;     0.021579;     0.104806;    20.386936;     0.527335;     0.412642;     0.071877;     0.791361;     0.038307;     0.013237;     9.208459;     0.926958;     1.931577;     2.966588;     0.082060;     0.041590;     0.272706;     0.505559;     0.025723;     0.094523;     0.060713;     0.394991;    55.784687;     2.177021;     0.006260;     0.798801;     0.035326;    27.157993;    50.297432
EEZ109      ;     0.009155;     0.000098;     0.312082;     0.000903;     0.002665;     0.009038;     0.015226;     0.435999;     0.024857;     0.000137;     0.985727;     0.000639;     2.206602;     2.344766;     0.000488;     0.001126;     0.003920;     0.184208;     0.003838;     0.020902;     0.000476;     0.022553;     0.000189;     0.000929;     0.310145;     0.013226;     0.068698;     0.151798;     0.007974;     0.001460;     0.010768;     0.002231;     0.000936;     0.003418;     0.000687;     0.009509;     1.725107;     0.029709;     0.000181;     0.143607;     0.003933;     1.630996;     0.544097
EEZ110      ;     0.002733;     0.000107;     0.124537;     0.000198;     0.000871;     0.001839;     0.008536;     0.170324;     0.006390;     0.000063;     0.347191;     0.000239;     0.879540;     0.704466;     0.000234;     0.000596;     0.001533;     0.070770;     0.001384;     0.014033;     0.000116;     0.014969;     0.000024;     0.000221;     0.102580;     0.004046;     0.033584;     0.053062;     0.002230;     0.000609;     0.002600;     0.000489;     0.000440;     0.001698;     0.000232;     0.004582;     0.612188;     0.007377;     0.000020;     0.066434;     0.002192;     0.545479;     0.188248
EEZ119      ;     0.004262;     0.000132;     0.027774;     0.000061;     0.002330;     0.001861;     0.007710;     0.148584;     0.020741;     0.000835;     0.005104;     0.005153;     0.064659;     0.247342;     0.000132;     0.000053;     0.001941;     0.016776;     0.007976;     0.000132;     0.000957;     0.003684;     0.000560;     0.000059;     0.042571;     0.043457;     0.030496;     0.000833;     0.000109;     0.000496;     0.006872;     0.010497;     0.000228;     0.001611;     0.000225;     0.005463;     0.085053;     0.024367;     0.000076;     0.000706;     0.000132;     0.153561;     0.077430
EEZ123      ;     0.046720;     0.004943;     0.353476;     0.009543;     0.098825;     0.018324;     0.103190;     1.906559;     0.598011;     0.032056;     0.051646;     0.143021;     0.695492;     3.203547;     0.020307;     0.003225;     0.036460;     0.128352;     0.296548;     0.004943;     0.044085;     0.034821;     0.040577;     0.002167;     0.621072;     1.508229;     0.702400;     0.009653;     0.004889;     0.009912;     0.402068;     0.456346;     0.004040;     0.041491;     0.015476;     0.167562;     1.265409;     0.845984;     0.001838;     0.022786;     0.004943;     2.674525;     2.280534
EEZ185      ;     0.380696;     0.020740;     2.040117;     0.052954;     0.458125;     0.184810;     0.912631;    11.489370;     3.705979;     0.088837;     0.593917;     0.152615;     3.954453;     6.489467;     0.039795;     0.048610;     0.243331;     0.245959;     0.007239;     0.198811;     0.308868;     0.205994;     0.180587;     0.020586;     3.003330;     0.574351;     4.308370;     0.070442;     0.211273;     0.104916;     1.202146;     1.941103;     0.047892;     0.307757;     0.126227;     0.658741;     0.786987;     4.559354;     0.017426;     0.166576;     0.004361;     8.839842;     0.591425
EEZ187      ;     0.004782;     0.000363;     0.018718;     0.000634;     0.007115;     0.001965;     0.010490;     0.107322;     0.031167;     0.001302;     0.005251;     0.002484;     0.041077;     0.063534;     0.000571;     0.000496;     0.002550;     0.002146;     0.000104;     0.002392;     0.004177;     0.001496;     0.003049;     0.000253;     0.027299;     0.006463;     0.041258;     0.000609;     0.002209;     0.001541;     0.016190;     0.031298;     0.000445;     0.003164;     0.001816;     0.007988;     0.007864;     0.042749;     0.000217;     0.001697;     0.000036;     0.094699;     0.006020
EEZ188      ;     0.071937;     0.001126;     0.607483;     0.002787;     0.010834;     0.046235;     0.114226;     0.973733;     0.046287;     0.000461;     0.305854;     0.002378;     3.172687;     3.951575;     0.002713;     0.005081;     0.014995;     0.117699;     0.003383;     0.069714;     0.003842;     0.046012;     0.001825;     0.001514;     0.595966;     0.025884;     0.154410;     0.040800;     0.017338;     0.004951;     0.032824;     0.011156;     0.006008;     0.020408;     0.005971;     0.027529;     0.555222;     0.049162;     0.000359;     0.075899;     0.002910;     2.264255;     0.391566
EEZ189      ;     1.424683;     0.024363;    15.569409;     0.093731;     0.274098;     0.887342;     2.500024;    36.968933;     1.984666;     0.012928;     4.253055;     0.094482;    39.109894;    68.180420;     0.088794;     0.099210;     0.587601;     2.781765;     0.059175;     1.396343;     0.104279;     1.193591;     0.044399;     0.039495;    16.817997;     0.739620;     5.296383;     0.490381;     0.418361;     0.193730;     0.765876;     0.393041;     0.087797;     0.483867;     0.133619;     0.886338;     7.684282;     2.801054;     0.016807;     1.274672;     0.038000;    39.293156;     5.686314
EEZ190      ;     1.646587;     0.034494;     9.375683;     0.173111;     0.382871;     0.727156;     2.692747;    41.129387;     2.259885;     0.018150;     2.368974;     0.094666;    20.419123;    38.570499;     0.131989;     0.169039;     0.944710;     1.783931;     0.036759;     1.080515;     0.108627;     0.954613;     0.043111;     0.052089;    13.049851;     0.721979;     8.202979;     0.255951;     0.645767;     0.400944;     1.058000;     0.440948;     0.142947;     0.601750;     0.258212;     1.370007;     4.040271;     3.324735;     0.043386;     0.838811;     0.024318;    25.641178;     3.578270
EEZ191      ;     2.375137;     0.118792;    11.254807;     0.391654;     2.079529;     0.977623;     5.184479;    64.260162;    11.110636;     0.181689;     3.680537;     0.445016;    25.537102;    51.228195;     0.312359;     0.320935;     1.946809;     2.724184;     0.045755;     1.478471;     0.956734;     1.250405;     0.366223;     0.141455;    15.408354;     1.853765;    23.488092;     0.456534;     1.548759;     0.817762;     4.783382;     3.804224;     0.302125;     1.604605;     0.927111;     4.636895;     5.528532;    14.293213;     0.108876;     1.207060;     0.028159;    40.397511;     4.394392
EEZ209      ;     0.286478;     0.016755;     6.487298;     0.030606;     0.089652;     0.213612;     0.830271;    12.815227;     0.558744;     0.008894;    68.533737;     0.019957;    50.532764;    47.700821;     0.031040;     0.048947;     0.177114;     5.550852;     0.096916;     0.791366;     0.027993;     0.614301;     0.014993;     0.020413;     6.453995;     0.359660;     2.487820;    11.132229;     0.230905;     0.069554;     0.271075;     0.108049;     0.044999;     0.188130;     0.038009;     0.392277;    67.338745;     0.772337;     0.004399;     5.309498;     0.164292;    26.727236;    27.373001
EEZ212      ;     0.370392;     0.058380;     2.574453;     0.037419;     0.755888;     0.169458;     0.867202;    12.061442;     2.621236;     0.168139;     0.213233;     0.991013;     4.731808;    14.022092;     0.051989;     0.045592;     0.214270;     0.972325;     3.645355;     0.067694;     0.331915;     0.265512;     0.234809;     0.028635;     3.715740;     6.935200;     4.366392;     0.049666;     0.051518;     0.037856;     3.083630;     2.319988;     0.025830;     0.213391;     0.155066;     1.119564;     8.648808;     4.244417;     0.017423;     0.104091;     0.056975;    12.806338;    78.984848
EEZ213      ;     5.758118;     0.112187;    41.106056;     0.399235;     3.771399;     3.039569;    11.559285;   159.533585;    23.595573;     0.292036;    26.798944;     0.939551;   128.539795;   431.884705;     0.376975;     0.446893;     3.592404;    39.403870;     1.261459;     5.082150;     1.353849;     3.486357;     0.534444;     0.162106;    58.259182;    14.082140;    41.873032;     5.161796;     1.864559;     0.970857;     6.244118;     6.938662;     0.482369;     2.851174;     0.873764;     6.963777;    92.342522;    25.525114;     0.103712;     5.266519;     0.129388;   180.338806;    56.357845
