          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ48       ;     0.230613;     0.092740;     1.500178;     0.425225;     0.280813;     0.585160;     9.087821;     1.222531;     0.119118;    38.902420;     0.293685;    16.950483;    22.088930;     0.168510;     0.368566;     9.171132;     0.362284;     1.417027;     0.419807;     0.104727;     0.095256;     0.013658;     1.856918;     0.457298;     4.709661;    10.058669;     0.260000;     0.099243;     0.810205;     0.729930;     0.113917;     0.294846;     0.140958;     0.520371;     0.457298
EEZ65       ;     0.261473;     0.037488;     2.565705;     1.347651;     0.306037;     1.181267;    13.608371;     2.548342;     0.190350;     4.129545;     0.444902;    11.751786;    20.828093;     0.028260;     0.117005;     5.129327;     0.716441;     0.539728;     0.545959;     0.174575;     0.146989;     0.012291;     3.505438;     0.774188;     7.483677;     0.776320;     0.202068;     0.055670;     1.217743;     0.737960;     0.040927;     0.154470;     0.062860;     0.594896;     0.774188
EEZ71       ;     0.862338;     0.574854;     3.312980;     0.852392;     1.315622;     1.416404;    29.416523;     7.373616;     0.624078;    19.111885;     1.458898;    20.944319;    34.400284;     0.383593;     0.514188;     8.655518;     8.451904;     4.061994;     1.388351;     0.379927;     0.491109;     0.071590;     6.960172;     2.347335;     9.691324;     3.676856;     1.252479;     0.628428;     2.937773;     3.533756;     0.252016;     0.252485;     0.304393;     2.161276;     2.347335
EEZ91       ;     0.075214;     0.119817;     1.382710;     0.024638;     0.152186;     0.068766;     1.723364;     0.127700;     0.013637;    15.061746;     0.032332;     9.636470;     2.762726;     0.088389;     0.023217;     1.101292;     0.019662;     1.536955;     0.019499;     0.086092;     0.013588;     0.008301;     0.639021;     0.033952;     0.093289;    14.474398;     0.062338;     0.063406;     0.096126;     0.087050;     0.047907;     0.009347;     0.017819;     0.062100;     0.033952
EEZ99       ;     0.002414;     0.001472;     0.042835;     0.002006;     0.005536;     0.004097;     0.076342;     0.015793;     0.000604;     0.923724;     0.002313;     1.155849;     0.269428;     0.000814;     0.000453;     0.083542;     0.000640;     0.022341;     0.001261;     0.002321;     0.000316;     0.000072;     0.037523;     0.002096;     0.018671;     0.164301;     0.001768;     0.000620;     0.005573;     0.005816;     0.000611;     0.000349;     0.000425;     0.002975;     0.002096
EEZ100      ;     0.015750;     0.001978;     0.092448;     0.041526;     0.015726;     0.050404;     0.569085;     0.075052;     0.009929;     0.180570;     0.014921;     0.518542;     1.045189;     0.001268;     0.005364;     0.341903;     0.018763;     0.032943;     0.026909;     0.007269;     0.006918;     0.000277;     0.140538;     0.019782;     0.298726;     0.028281;     0.005635;     0.002550;     0.044392;     0.014626;     0.002295;     0.006604;     0.002219;     0.016837;     0.019782
EEZ108      ;     0.168443;     0.099899;     3.490514;     0.153123;     0.469377;     0.492748;    13.869486;     1.292003;     0.145171;    21.768879;     0.361778;    40.816025;    52.709293;     0.084256;     0.141706;    74.263107;     0.332235;     1.054692;     0.165741;     0.220340;     0.060012;     0.020131;     4.544877;     0.439841;     2.729933;     5.213131;     0.225396;     0.101359;     1.091653;     0.711680;     0.053267;     0.101888;     0.097053;     0.319126;     0.439841
EEZ109      ;     0.022471;     0.006546;     0.224747;     0.017086;     0.059437;     0.050028;     0.883167;     0.068809;     0.007360;     0.848867;     0.007877;     7.033921;     2.618904;     0.002505;     0.003062;     0.393868;     0.001501;     0.075478;     0.021118;     0.009269;     0.007404;     0.001332;     0.249141;     0.008847;     0.190714;     0.124462;     0.015272;     0.003793;     0.053257;     0.023397;     0.001661;     0.003937;     0.002773;     0.023145;     0.008847
EEZ110      ;     0.005020;     0.001206;     0.056130;     0.003840;     0.013772;     0.014379;     0.194209;     0.021889;     0.001392;     0.327132;     0.002536;     3.611410;     0.830108;     0.000832;     0.001025;     0.137695;     0.000607;     0.017749;     0.004458;     0.002942;     0.001262;     0.000474;     0.067782;     0.003371;     0.062832;     0.053214;     0.004836;     0.000859;     0.011277;     0.006876;     0.000721;     0.001362;     0.000838;     0.007596;     0.003371
EEZ119      ;     0.001939;     0.000173;     0.005126;     0.003259;     0.002417;     0.004543;     0.046045;     0.010027;     0.001064;     0.020965;     0.001921;     0.043848;     0.084622;     0.000169;     0.000830;     0.027647;     0.007589;     0.004656;     0.002437;     0.000479;     0.000708;     0.000074;     0.009528;     0.003309;     0.021624;     0.004080;     0.001231;     0.000250;     0.005478;     0.003801;     0.000354;     0.001074;     0.000587;     0.003837;     0.003309
