          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ48       ;     0.989556;     0.399845;     3.088161;     0.931304;     0.738890;     2.595212;    16.246019;     0.210049;     0.267372;    42.728554;     0.252503;    31.362637;    17.401979;     0.175333;     0.340809;     3.649409;     0.215076;     2.007640;     0.175315;     0.218319;     0.048460;     0.102324;     3.751672;     0.063943;     5.151360;     8.384226;     0.633512;     0.190645;     4.792383;     0.128076;     0.130100;     0.249068;     0.180270;     0.952032;     0.063943
EEZ65       ;     0.597017;     0.279128;     4.153563;     0.262129;     0.888547;     1.196266;    17.636490;     2.350182;     0.091151;     7.665424;     0.912266;    17.173630;    30.205736;     0.195244;     0.431143;    12.796654;     0.655369;     2.042167;     0.202826;     0.241229;     0.062127;     0.022477;     6.360192;     1.696042;     3.138125;     0.765100;     0.480060;     0.258957;     0.772339;     1.131483;     0.106986;     0.192712;     0.023145;     0.499067;     1.696042
EEZ71       ;     0.563606;     0.437770;     4.679654;     0.482719;     1.061179;     1.514043;    19.313065;     1.763474;     0.083886;    18.750626;     0.851400;    29.684013;    36.525902;     0.211279;     0.226802;    13.405780;    10.015454;     1.872990;     0.165606;     0.310674;     0.059067;     0.037083;     6.648421;     1.731200;     3.110038;     3.770055;     0.688021;     0.409666;     1.598331;     1.042778;     0.137292;     0.135665;     0.075724;     0.427565;     1.731200
EEZ91       ;     0.404480;     0.167481;     0.494963;     0.132515;     0.362643;     0.701487;     3.146737;     0.172167;     0.023620;    18.994209;     0.028692;     6.579628;     2.853429;     0.255596;     0.204862;     0.755349;     0.014674;     3.241247;     0.054457;     0.038400;     0.019112;     0.023193;     0.428136;     0.048274;     1.624162;    15.768346;     0.433373;     0.252656;     0.384589;     0.082707;     0.181102;     0.166996;     0.082471;     0.319972;     0.048274
EEZ99       ;     0.016322;     0.001256;     0.042252;     0.003397;     0.021369;     0.020080;     0.213347;     0.010183;     0.001648;     0.966892;     0.001751;     0.953652;     0.115897;     0.001867;     0.006066;     0.021469;     0.000280;     0.040496;     0.002161;     0.003910;     0.000804;     0.000083;     0.039143;     0.001732;     0.034084;     0.190314;     0.003051;     0.001385;     0.009075;     0.005645;     0.002286;     0.002675;     0.001539;     0.006157;     0.001732
EEZ100      ;     0.021090;     0.004150;     0.131232;     0.010007;     0.031299;     0.069447;     1.050464;     0.153935;     0.001474;     0.401425;     0.016860;     0.689618;     1.322370;     0.002940;     0.022070;     0.642215;     0.014328;     0.038575;     0.006008;     0.009384;     0.001472;     0.000674;     0.230893;     0.051754;     0.254131;     0.032998;     0.026308;     0.005309;     0.027915;     0.036216;     0.001908;     0.010243;     0.000781;     0.022752;     0.051754
EEZ108      ;     0.593542;     1.068505;     7.014133;     0.769410;     0.578911;     1.463637;    27.133837;     2.076423;     0.339905;    21.066582;     0.591174;    48.118156;    54.378136;     0.363712;     0.416457;    63.780941;     0.248558;     3.122594;     0.559267;     0.525553;     0.238624;     0.066016;     7.875234;     0.496142;     5.420561;     3.744818;     1.594947;     0.926044;     4.060231;     1.035175;     0.114831;     0.224419;     0.250177;     1.128193;     0.496142
EEZ109      ;     0.034223;     0.014038;     0.344611;     0.028219;     0.030658;     0.094356;     0.831169;     0.051031;     0.006002;     1.018162;     0.011230;     6.591784;     1.028280;     0.010557;     0.018367;     0.256191;     0.000800;     0.166915;     0.019089;     0.009412;     0.006823;     0.001217;     0.353932;     0.013147;     0.283415;     0.116445;     0.027601;     0.015173;     0.071347;     0.032289;     0.010960;     0.013097;     0.004038;     0.037272;     0.013147
EEZ110      ;     0.009179;     0.004648;     0.081277;     0.006489;     0.006131;     0.028499;     0.185585;     0.013879;     0.001779;     0.375422;     0.001975;     3.437151;     0.290433;     0.002810;     0.004666;     0.090412;     0.000300;     0.042166;     0.002818;     0.002391;     0.000971;     0.000322;     0.076214;     0.002998;     0.067070;     0.034063;     0.005381;     0.003573;     0.012308;     0.007734;     0.002130;     0.004149;     0.000670;     0.007407;     0.002998
EEZ119      ;     0.001641;     0.000912;     0.012856;     0.000952;     0.002556;     0.005429;     0.052195;     0.008268;     0.000510;     0.038471;     0.015224;     0.060631;     0.115804;     0.000638;     0.000307;     0.058899;     0.010145;     0.002949;     0.001853;     0.000528;     0.000531;     0.000049;     0.018898;     0.008404;     0.019840;     0.003641;     0.001239;     0.000770;     0.004477;     0.008661;     0.000421;     0.000156;     0.000055;     0.000686;     0.008404
EEZ123      ;     0.046756;     0.024779;     0.389915;     0.009713;     0.103663;     0.105710;     1.526029;     0.277205;     0.008597;     0.684297;     0.046616;     1.889026;     1.966557;     0.016406;     0.018841;     0.519177;     0.170481;     0.150932;     0.004502;     0.033184;     0.002037;     0.000598;     0.590168;     0.159669;     0.192923;     0.104913;     0.032851;     0.017611;     0.060459;     0.078259;     0.009579;     0.009644;     0.001430;     0.013803;     0.159669
EEZ185      ;     0.178833;     0.037842;     1.132463;     0.277696;     0.291161;     0.443407;    11.834396;    10.316420;     0.035018;     1.015527;     0.080653;     3.648522;     3.557353;     0.098920;     0.203222;     0.406518;     0.003876;     1.024101;     0.213984;     0.084899;     0.078756;     0.017213;     2.665184;     0.226928;     1.743962;     0.052064;     0.231390;     0.067824;     0.442698;     3.202382;     0.056223;     0.076535;     0.024101;     0.396002;     0.226928
EEZ187      ;     0.001679;     0.000378;     0.009120;     0.004259;     0.002377;     0.004096;     0.095470;     0.061917;     0.000448;     0.010235;     0.000711;     0.032093;     0.025788;     0.000812;     0.002177;     0.002893;     0.000022;     0.007292;     0.002413;     0.000838;     0.000904;     0.000232;     0.019935;     0.002398;     0.012041;     0.000388;     0.002521;     0.000660;     0.004992;     0.021217;     0.000506;     0.000764;     0.000228;     0.005799;     0.002398
EEZ188      ;     0.068099;     0.003149;     2.686798;     0.026189;     0.022732;     0.032648;     0.831748;     0.050693;     0.004295;     0.364046;     0.006756;     4.181911;     2.356689;     0.013436;     0.021123;     0.173149;     0.001154;     0.094164;     0.006344;     0.024982;     0.002791;     0.001181;     0.440669;     0.009219;     0.078999;     0.031075;     0.025482;     0.007382;     0.067150;     0.024926;     0.011358;     0.004907;     0.000357;     0.021184;     0.009219
EEZ189      ;     0.403542;     0.176704;    14.339937;     0.232994;     0.612709;     0.631650;    17.157930;     2.545461;     0.161370;     5.472510;     0.166227;    35.293842;    43.441219;     0.125793;     0.137199;     3.526214;     0.022849;     1.820674;     0.142525;     0.266824;     0.099860;     0.010815;    20.386887;     0.349433;     2.161075;     0.484619;     0.185489;     0.124651;     1.094435;     0.697697;     0.061490;     0.098772;     0.041139;     0.500065;     0.349433
EEZ190      ;     0.552826;     0.105899;     6.087072;     0.223134;     0.438355;     0.722585;    42.918297;     5.309366;     0.090821;     3.105999;     0.105243;    18.039230;    20.463123;     0.093774;     0.196313;     2.018301;     0.016139;     1.134972;     0.085446;     0.214372;     0.057093;     0.006221;    21.483837;     0.404388;     3.640713;     0.235162;     0.148151;     0.112446;     0.536661;     0.560401;     0.069399;     0.247696;     0.032073;     0.314105;     0.404388
