          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ48       ;     1.046010;     0.716462;     2.267960;     1.467816;     0.667414;     1.854937;    13.367124;     1.753823;     0.309143;    17.445919;     0.248919;    25.876005;    20.554604;     0.502040;     0.876368;     6.603673;     0.154615;     6.351815;     0.593334;     0.149457;     0.116234;     0.053224;     2.737489;     0.382169;     7.587034;     1.955838;     0.413244;     0.351758;     2.118579;     0.911286;     0.550018;     0.434131;     0.137082;     3.604331;     0.382169
EEZ65       ;     1.025823;     0.361306;     6.749621;     0.645366;     0.727643;     1.733446;    27.438358;     4.247674;     0.111436;     5.589600;     0.318092;    24.163292;    39.066933;     0.440254;     0.902720;    10.482367;     0.425302;     3.327980;     0.352410;     0.371233;     0.083422;     0.035160;     8.802385;     1.087575;     5.187959;     0.513385;     0.667449;     0.292685;     1.058805;     1.165688;     0.252125;     0.505626;     0.085468;     1.729824;     1.087575
EEZ71       ;     3.989885;     1.116838;     7.617234;     1.777879;     2.870113;     5.501876;    35.966125;     4.594804;     0.198071;     9.645959;     0.531256;    50.100510;    57.165413;     1.321332;     2.770782;    17.014830;     5.433157;    15.636902;     0.767674;     0.535329;     0.170241;     0.065519;     6.414823;     2.255153;    16.542547;     0.809976;     1.634176;     0.822485;     2.108193;     2.306828;     1.081713;     1.689904;     0.299504;     4.298855;     2.255153
EEZ91       ;     0.322572;     0.116318;     0.712061;     0.083696;     0.168594;     0.427049;     2.830786;     0.069343;     0.021474;    25.743294;     0.043266;     7.217722;     2.271392;     0.189466;     0.269173;     0.558654;     0.004545;     2.092154;     0.064277;     0.056042;     0.021956;     0.009178;     0.648740;     0.042075;     1.359432;    18.683517;     0.078961;     0.036926;     0.218235;     0.058545;     0.136370;     0.137061;     0.013319;     0.268727;     0.042075
EEZ99       ;     0.015114;     0.001145;     0.037340;     0.001494;     0.017639;     0.019527;     0.197043;     0.011164;     0.000772;     0.882478;     0.002822;     1.107508;     0.104204;     0.001839;     0.003415;     0.040975;     0.000443;     0.063720;     0.001427;     0.004408;     0.000453;     0.000127;     0.026815;     0.002991;     0.063336;     0.150232;     0.003199;     0.001753;     0.003077;     0.005557;     0.003004;     0.003890;     0.000218;     0.003880;     0.002991
EEZ100      ;     0.047173;     0.016166;     0.239147;     0.015948;     0.029460;     0.043813;     0.791468;     0.091431;     0.002606;     0.268496;     0.004003;     1.002697;     1.600566;     0.019533;     0.036278;     0.496328;     0.010425;     0.134592;     0.005181;     0.010552;     0.001819;     0.001795;     0.296104;     0.013903;     0.132661;     0.021369;     0.034075;     0.013104;     0.037417;     0.019395;     0.011709;     0.014665;     0.003370;     0.080847;     0.013903
EEZ108      ;     2.100337;     0.554901;     7.799043;     1.057118;     1.639726;     2.198450;    23.196556;     2.286312;     0.182611;    36.873356;     0.252916;   106.626930;    42.807487;     0.455041;     1.220029;    60.944084;     0.236923;     6.430821;     0.415038;     0.602566;     0.097212;     0.030663;     6.856695;     0.586866;     6.457329;     4.462944;     0.904584;     0.313841;     1.406378;     0.932375;     0.384812;     0.794518;     0.090233;     3.447401;     0.586866
EEZ109      ;     0.021571;     0.010766;     0.354951;     0.004452;     0.031632;     0.031114;     0.495752;     0.018815;     0.002198;     1.053850;     0.004911;     8.655097;     1.171619;     0.006386;     0.011970;     0.264644;     0.000919;     0.110668;     0.005440;     0.011933;     0.001732;     0.000332;     0.194465;     0.007479;     0.074715;     0.192995;     0.018256;     0.006148;     0.011363;     0.010990;     0.003068;     0.012417;     0.001867;     0.032006;     0.007479
EEZ110      ;     0.007309;     0.002996;     0.073561;     0.001707;     0.006799;     0.007929;     0.088884;     0.005764;     0.000307;     0.413019;     0.000814;     4.119696;     0.341995;     0.001898;     0.003534;     0.077327;     0.000237;     0.047532;     0.000716;     0.003135;     0.000225;     0.000096;     0.028633;     0.002035;     0.016030;     0.070758;     0.005673;     0.001925;     0.002651;     0.003208;     0.000984;     0.002988;     0.000719;     0.007881;     0.002035
EEZ119      ;     0.006230;     0.002101;     0.028629;     0.002448;     0.007206;     0.007491;     0.089716;     0.010513;     0.000438;     0.035917;     0.001055;     0.133498;     0.155654;     0.002324;     0.003829;     0.041959;     0.003148;     0.022371;     0.000752;     0.001189;     0.000307;     0.000085;     0.032231;     0.004745;     0.019673;     0.005068;     0.002720;     0.001479;     0.004749;     0.004570;     0.001429;     0.002230;     0.000431;     0.006071;     0.004745
EEZ123      ;     0.165642;     0.036673;     0.256785;     0.139162;     0.105330;     0.253928;     1.231229;     0.251419;     0.006286;     0.370963;     0.015368;     1.773559;     2.185626;     0.036185;     0.101941;     0.369982;     0.096371;     0.427830;     0.053463;     0.014805;     0.013634;     0.001619;     0.245149;     0.168586;     0.939490;     0.025520;     0.062653;     0.016867;     0.094306;     0.148855;     0.026182;     0.094992;     0.009473;     0.192542;     0.168586
EEZ185      ;     0.398863;     0.045111;     1.175089;     0.250256;     0.222205;     1.006027;    10.898751;     9.046665;     0.062234;     0.932714;     0.169930;     3.615403;     3.725405;     0.081039;     0.162488;     0.394097;     0.004969;     0.951497;     0.181931;     0.062943;     0.045962;     0.004835;     2.356046;     0.304372;     3.832166;     0.077139;     0.093994;     0.060021;     0.336159;     2.750639;     0.074621;     0.100768;     0.016860;     0.328434;     0.304372
EEZ187      ;     0.003613;     0.000623;     0.008044;     0.003583;     0.002243;     0.010180;     0.089791;     0.058317;     0.000556;     0.006643;     0.001522;     0.031693;     0.033168;     0.000827;     0.002345;     0.002730;     0.000034;     0.007079;     0.002034;     0.000536;     0.000355;     0.000083;     0.016264;     0.002937;     0.045685;     0.000493;     0.002157;     0.000822;     0.005117;     0.020918;     0.000893;     0.000920;     0.000264;     0.006597;     0.002937
EEZ188      ;     0.005461;     0.004594;     2.908811;     0.000951;     0.025030;     0.009572;     0.463300;     0.070638;     0.001155;     0.590281;     0.004400;     3.950944;     1.666163;     0.005124;     0.003933;     0.106373;     0.000460;     0.063610;     0.000468;     0.017970;     0.000129;     0.000122;     0.775502;     0.007891;     0.017470;     0.055138;     0.003656;     0.003337;     0.002714;     0.019376;     0.002554;     0.001291;     0.003152;     0.003537;     0.007891
EEZ189      ;     0.279024;     0.085255;    16.686504;     0.063985;     0.301844;     0.345432;    20.421850;     2.312159;     0.025481;     8.157686;     0.122544;    44.759766;    26.555994;     0.083716;     0.153615;     1.979985;     0.018320;     0.826205;     0.035610;     0.616481;     0.019482;     0.010094;    27.306499;     0.309012;     0.845370;     0.700886;     0.201978;     0.085633;     0.167708;     0.499172;     0.061339;     0.086096;     0.046428;     0.417826;     0.309012
EEZ190      ;     0.346719;     0.039149;     6.658628;     0.113220;     0.740635;     0.719582;    53.390163;     4.801951;     0.091333;     4.541370;     0.177675;    21.400307;    12.358951;     0.100078;     0.231033;     1.263416;     0.010513;     1.132307;     0.124354;     0.480614;     0.062817;     0.012551;    19.338226;     0.247941;     1.900779;     0.377675;     0.173614;     0.052135;     0.198696;     0.612340;     0.098545;     0.110130;     0.023270;     0.582366;     0.247941
EEZ191      ;     1.109843;     0.179375;     9.506013;     0.898641;     1.098267;     2.793390;    63.668976;    40.729412;     0.268485;     6.489028;     0.538390;    32.297798;    26.131779;     0.345034;     0.836425;     2.879396;     0.028977;     3.316220;     0.617468;     0.662179;     0.151827;     0.019619;    17.825150;     1.010809;     9.074732;     0.634834;     0.341324;     0.206229;     0.803738;     3.077322;     0.309655;     0.334495;     0.048725;     1.429640;     1.010809
EEZ209      ;     1.019595;     0.340487;     7.232358;     0.180581;     1.318858;     1.243697;    15.668232;     0.878972;     0.086287;    68.400589;     0.257146;   188.233032;    22.596960;     0.297590;     0.539835;     6.913563;     0.035363;     5.357110;     0.170725;     0.505719;     0.052214;     0.011210;     4.879146;     0.229537;     3.784746;    11.001516;     0.455273;     0.248378;     0.362993;     0.421616;     0.302950;     0.327833;     0.061850;     0.519464;     0.229537
