            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.322871;     0.041700;     0.977292;     0.040741;     0.041700;     0.123044;     0.622216;     3.302277;     0.097106;     0.041700;     0.618032;     0.016819;     2.266932;     9.667100;     0.041700;     0.021995;     0.080525;     0.722633;     0.008282;     0.448073;     0.037181;     0.074601;     0.041478;     0.029695;     1.516494;     0.121657;     0.276069;     0.051068;     0.041700;     0.040236;     0.041700;     0.037265;     0.048253;     0.083371;     0.036218;     0.023208;    27.251348;     0.129502;     0.004609;     0.218377;     0.041700;     2.743929;    19.490604
EEZ65       ;     0.132680;     0.009492;     1.084169;     0.013334;     0.247079;     0.095947;     0.733167;     5.864249;     2.987171;     0.038122;     0.711480;     0.322877;     2.929902;    21.161945;     0.014017;     0.017014;     0.071056;     1.578630;     0.102551;     0.372542;     0.163881;     0.061106;     0.086596;     0.008813;     1.821683;     2.406010;     3.469030;     0.131676;     0.048589;     0.007667;     0.343484;     1.471900;     0.025075;     0.141839;     0.029183;     0.328792;     4.590189;     2.167638;     0.007857;     0.049174;     0.010249;     7.108644;     2.349502
EEZ71       ;     0.190237;     0.016376;     1.718485;     0.033919;     0.216713;     0.173292;     0.927930;     7.314661;     2.647000;     0.041949;     0.523818;     0.449549;     4.112055;    24.957106;     0.033448;     0.021664;     0.122966;     2.372038;     1.082063;     0.562693;     0.129794;     0.085012;     0.070390;     0.034258;     2.212760;     2.841816;     3.281637;     0.088550;     0.051550;     0.018119;     0.350973;     1.537126;     0.041693;     0.186424;     0.032134;     0.377547;     9.579920;     2.209471;     0.010352;     0.125082;     0.068966;     7.061460;    10.050005
EEZ91       ;     0.140688;     0.022175;     2.820446;     0.023902;     0.015959;     0.157157;     0.423244;     4.161351;     0.452469;     0.016162;    43.381477;     0.049603;    16.370428;    12.929329;     0.039763;     0.017883;     0.021151;     1.033970;     0.021842;     1.158861;     0.008065;     0.207525;     0.007138;     0.023272;     2.742583;     0.277918;     0.597621;    26.925682;     0.025801;     0.020542;     0.030099;     0.153002;     0.017848;     0.050163;     0.025173;     0.022608;    76.242828;     0.292871;     0.004050;     5.252288;     0.092569;     4.284395;     7.361075
EEZ99       ;     0.009169;     0.000974;     0.116065;     0.000895;     0.000301;     0.006492;     0.031412;     0.221468;     0.011148;     0.000154;     0.337082;     0.000300;     0.613428;     0.605407;     0.000489;     0.001486;     0.005976;     0.025749;     0.000537;     0.077603;     0.000164;     0.006133;     0.000157;     0.000041;     0.073332;     0.007305;     0.023790;     0.049256;     0.002368;     0.001038;     0.000301;     0.003302;     0.002979;     0.003284;     0.000341;     0.002542;     0.468897;     0.010727;     0.000104;     0.018615;     0.000633;     0.218171;     0.011389
EEZ100      ;     0.005616;     0.000298;     0.030999;     0.000485;     0.007113;     0.003307;     0.041832;     0.230225;     0.134481;     0.001058;     0.046014;     0.007795;     0.137414;     1.086485;     0.000451;     0.001061;     0.004807;     0.090925;     0.002834;     0.022865;     0.003802;     0.001513;     0.001706;     0.000353;     0.070527;     0.056929;     0.159962;     0.007180;     0.003102;     0.000354;     0.010186;     0.042842;     0.001543;     0.009415;     0.001735;     0.013437;     0.240710;     0.084485;     0.000187;     0.002818;     0.000101;     0.286072;     0.078976
EEZ108      ;     0.951299;     0.114411;     7.380000;     0.095424;     0.386179;     0.604075;     3.454601;    25.805752;     2.929549;     0.050129;     4.693385;     0.330734;    21.139706;   120.505287;     0.170920;     0.234462;     0.601846;     9.769341;     0.112458;     4.545033;     0.120004;     0.365519;     0.060389;     0.093845;     4.136986;     1.442086;     8.133148;     0.909878;     0.450081;     0.179398;     1.291481;     1.177592;     0.219402;     0.614796;     0.193929;     0.788377;    29.640541;     2.350418;     0.017626;     1.177078;     0.088023;    21.700447;     8.874449
EEZ109      ;     0.088002;     0.010184;     0.386610;     0.011919;     0.028115;     0.039625;     0.237350;     1.184168;     0.106366;     0.005491;     0.289810;     0.023223;     0.962366;     5.727987;     0.020715;     0.016019;     0.060522;     0.229648;     0.008068;     0.428383;     0.011861;     0.013046;     0.006878;     0.007729;     0.354293;     0.134907;     0.348231;     0.027956;     0.064059;     0.014576;     0.094765;     0.066894;     0.019400;     0.034778;     0.013799;     0.058680;     0.904027;     0.078778;     0.000823;     0.045593;     0.004379;     2.481527;     0.710448
EEZ110      ;     0.028114;     0.003640;     0.166770;     0.003841;     0.006686;     0.013939;     0.066065;     0.399714;     0.034234;     0.001650;     0.116779;     0.005989;     0.181808;     2.069677;     0.007574;     0.005153;     0.026572;     0.073543;     0.002234;     0.155434;     0.002533;     0.005743;     0.001105;     0.002508;     0.113302;     0.038656;     0.092433;     0.010296;     0.023024;     0.005615;     0.032774;     0.020760;     0.007387;     0.010941;     0.004843;     0.019180;     0.312323;     0.025222;     0.000218;     0.014072;     0.001229;     0.853095;     0.178327
EEZ119      ;     0.000490;     0.000030;     0.003449;     0.000035;     0.000582;     0.000359;     0.003000;     0.017702;     0.007200;     0.000068;     0.001514;     0.000969;     0.008504;     0.068383;     0.000032;     0.000078;     0.000254;     0.005954;     0.000769;     0.001598;     0.000245;     0.000140;     0.000055;     0.000014;     0.007340;     0.005081;     0.010605;     0.000311;     0.000209;     0.000011;     0.000358;     0.002858;     0.000116;     0.000586;     0.000040;     0.000844;     0.019849;     0.005225;     0.000021;     0.000093;     0.000085;     0.017050;     0.009893
EEZ123      ;     0.008230;     0.001053;     0.060841;     0.003092;     0.012427;     0.005838;     0.035994;     0.489578;     0.207613;     0.007385;     0.027024;     0.085218;     0.133327;     0.833574;     0.001945;     0.001212;     0.008539;     0.060037;     0.022554;     0.024449;     0.009153;     0.004754;     0.006195;     0.000701;     0.115662;     0.260785;     0.214798;     0.006259;     0.006994;     0.002154;     0.069937;     0.127758;     0.001312;     0.009239;     0.001071;     0.026874;     0.228112;     0.166435;     0.000969;     0.003916;     0.003987;     0.356934;     0.524069
