            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.014537;     0.020170;     0.105142;     0.003486;     0.006666;     0.003833;     0.007389;     0.255724;     0.029290;     0.002402;     0.425423;     0.015872;     0.634660;     1.233597;     0.001188;     0.008347;     0.003076;     0.141585;     0.020250;     0.014054;     0.004010;     0.017277;     0.003689;     0.000466;     0.151600;     0.077987;     0.011703;     0.090313;     0.006810;     0.010457;     0.041345;     0.030750;     0.001432;     0.003164;     0.001355;     0.004725;     8.404251;     0.070201;     0.000386;     0.012409;     0.016525;     0.808517;   214.957916
EEZ65       ;     0.364443;     0.035447;     2.440129;     0.013811;     0.223288;     0.155466;     1.181618;    10.775023;     2.057860;     0.148839;     2.140990;     0.891665;     5.845225;    38.641075;     0.022612;     0.029376;     0.184950;     3.516266;     1.803414;     0.326670;     0.233046;     0.334993;     0.152086;     0.017699;     5.026265;     5.501428;     5.213130;     0.340244;     0.150020;     0.040795;     1.951522;     1.367062;     0.045045;     0.285416;     0.046814;     0.597631;    15.201220;     3.925656;     0.019069;     0.275100;     0.028806;    22.564833;    16.206951
EEZ71       ;     0.445676;     0.122981;     3.500662;     0.019498;     0.341298;     0.273568;     1.035632;    15.461645;     3.724503;     0.258162;     7.669646;     1.697447;    11.219334;    51.721001;     0.053304;     0.050709;     0.140953;     5.257629;    15.946056;     0.763137;     0.349030;     0.516996;     0.238833;     0.022838;     6.059141;     8.270823;     4.500312;     1.321535;     0.077200;     0.075196;     3.824988;     2.536207;     0.072589;     0.169564;     0.080987;     0.769012;    38.850170;     6.754733;     0.042414;     0.823402;     0.081419;    28.274830;    83.162888
EEZ91       ;     0.134848;     0.038730;     0.592671;     0.015749;     0.025684;     0.040359;     0.131583;     1.571972;     0.239282;     0.004661;    17.369463;     0.074850;     3.849792;     5.274155;     0.010101;     0.038921;     0.040652;     0.479492;     0.045602;     0.289639;     0.009385;     0.094615;     0.012421;     0.001701;     0.818150;     0.400280;     0.223395;     8.644992;     0.020307;     0.063084;     0.092793;     0.112192;     0.022862;     0.016257;     0.017272;     0.013282;    33.239120;     0.688040;     0.004244;     3.188846;     0.056643;     4.260130;    67.563774
EEZ99       ;     0.009196;     0.000346;     0.105442;     0.000259;     0.003829;     0.005223;     0.010765;     0.206473;     0.004966;     0.000186;     1.249632;     0.001945;     0.586072;     0.364273;     0.000632;     0.000692;     0.003524;     0.046958;     0.001384;     0.011436;     0.002772;     0.016148;     0.002419;     0.000305;     0.096780;     0.011509;     0.033409;     0.179065;     0.003190;     0.001848;     0.016144;     0.003459;     0.001432;     0.001968;     0.002222;     0.005701;     0.827845;     0.015971;     0.000448;     0.043412;     0.000537;     0.223723;     0.123459
EEZ100      ;     0.015855;     0.000243;     0.189798;     0.000362;     0.007363;     0.009025;     0.050374;     0.737101;     0.114959;     0.005256;     0.092836;     0.026758;     0.370279;     2.522113;     0.000733;     0.000743;     0.010444;     0.224103;     0.047117;     0.011556;     0.006721;     0.028340;     0.004646;     0.000648;     0.399172;     0.178397;     0.204944;     0.018167;     0.009233;     0.001335;     0.047651;     0.038033;     0.001057;     0.013487;     0.002162;     0.016320;     0.670475;     0.166430;     0.000568;     0.008990;     0.000350;     1.208503;     0.432357
EEZ108      ;     0.869347;     0.051235;     7.146854;     0.014387;     0.102932;     0.338224;     1.378023;    15.898543;     1.617372;     0.040112;    10.386904;     0.436959;    30.670269;    95.199722;     0.030767;     0.090861;     0.254832;    17.423891;     0.709217;     0.948249;     0.102158;     1.018826;     0.087333;     0.012314;     8.418983;     3.181811;     2.764223;     1.813387;     0.127636;     0.202323;     1.097202;     0.895512;     0.115448;     0.188178;     0.060552;     0.177414;    62.420391;     3.414656;     0.013137;     0.645207;     0.027469;    40.028881;    27.715303
EEZ109      ;     0.044604;     0.002545;     0.377394;     0.001245;     0.013158;     0.026789;     0.068058;     0.639379;     0.035332;     0.001593;     1.055423;     0.009130;     2.733724;     3.286627;     0.003677;     0.005524;     0.017733;     0.321360;     0.011779;     0.082554;     0.008875;     0.026661;     0.007978;     0.001082;     0.435519;     0.076383;     0.117298;     0.132506;     0.016084;     0.008267;     0.063081;     0.025115;     0.005183;     0.009528;     0.008190;     0.016273;     2.337290;     0.071234;     0.001403;     0.080273;     0.001866;     2.058672;     0.442615
EEZ110      ;     0.010649;     0.000310;     0.095090;     0.000349;     0.003243;     0.007113;     0.013163;     0.181459;     0.014171;     0.000392;     0.461005;     0.003015;     0.956440;     1.103847;     0.001382;     0.000877;     0.002466;     0.118083;     0.003681;     0.023316;     0.002625;     0.012205;     0.002778;     0.000320;     0.117678;     0.020842;     0.024834;     0.057863;     0.002195;     0.001362;     0.016968;     0.008324;     0.001183;     0.001330;     0.002027;     0.004073;     0.789389;     0.029791;     0.000451;     0.035065;     0.000737;     0.583791;     0.121116
EEZ119      ;     0.000878;     0.000150;     0.007321;     0.000015;     0.001161;     0.000282;     0.003462;     0.034941;     0.008673;     0.000818;     0.007444;     0.004115;     0.023598;     0.139837;     0.000091;     0.000086;     0.000398;     0.015028;     0.016831;     0.001157;     0.001217;     0.000807;     0.000661;     0.000089;     0.014894;     0.023423;     0.021025;     0.001213;     0.000054;     0.000133;     0.007945;     0.005871;     0.000142;     0.000605;     0.000142;     0.003063;     0.072821;     0.018881;     0.000094;     0.001111;     0.000172;     0.076908;     0.090442
