            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.095930;     0.021050;     0.375345;     0.008630;     0.018101;     0.062213;     0.102266;     0.737742;     0.081531;     0.032180;     2.110343;     0.023308;     2.773350;     2.536211;     0.013749;     0.009147;     0.041165;     0.317604;     0.026118;     0.205361;     0.009532;     0.021759;     0.005173;     0.002216;     0.292634;     0.108783;     0.186534;     0.145823;     0.025383;     0.014057;     0.141890;     0.040620;     0.009469;     0.026977;     0.018163;     0.022777;    13.342105;     0.076996;     0.002631;     0.087223;     0.004031;     0.767344;    41.872536
EEZ65       ;     0.097791;     0.018676;     0.776470;     0.008754;     0.104628;     0.048054;     0.362262;     2.827149;     0.675818;     0.038028;     0.100976;     0.128385;     1.825624;     9.590641;     0.022942;     0.004420;     0.024373;     1.255134;     0.140761;     0.095996;     0.080377;     0.033120;     0.040449;     0.001227;     0.944720;     0.779629;     1.240475;     0.006175;     0.030750;     0.005363;     0.511545;     0.334422;     0.004361;     0.021801;     0.014663;     0.140937;     3.125584;     0.777157;     0.005434;     0.061532;     0.006950;     3.055595;     1.383858
EEZ71       ;     0.195937;     0.098608;     0.578621;     0.010857;     0.115668;     0.106093;     0.532652;     3.151054;     0.607726;     0.046765;     0.190405;     0.373291;     2.080591;     9.146902;     0.028342;     0.013576;     0.091375;     0.909173;     1.817247;     0.242459;     0.118706;     0.027769;     0.064873;     0.011843;     0.836898;     1.220203;     1.551543;     0.014962;     0.077020;     0.051884;     1.446185;     0.529178;     0.011053;     0.058009;     0.014730;     0.117052;     8.130675;     0.837022;     0.008372;     0.136208;     0.078281;     2.479510;    12.087684
EEZ91       ;     0.646073;     0.033519;     3.814998;     0.023637;     0.088406;     0.446960;     0.659007;     8.656131;     0.396520;     0.024899;    80.133148;     0.082096;    27.086126;    13.893114;     0.057358;     0.070727;     0.156896;     1.637420;     0.055664;     1.084415;     0.090419;     0.213116;     0.049694;     0.010513;     3.000690;     0.308062;     0.942057;    33.989754;     0.062776;     0.040443;     0.484176;     0.198686;     0.052012;     0.082116;     0.040115;     0.079298;    76.815742;     0.588319;     0.008745;     0.871936;     0.065710;     6.612796;     6.033703
EEZ99       ;     0.004158;     0.000681;     0.112066;     0.001061;     0.002558;     0.002572;     0.014104;     0.111260;     0.006174;     0.000764;     0.226393;     0.002391;     0.741547;     0.603305;     0.001672;     0.000818;     0.001733;     0.038775;     0.000421;     0.022036;     0.002048;     0.003464;     0.000964;     0.000148;     0.056148;     0.005176;     0.024312;     0.015223;     0.001806;     0.000692;     0.015069;     0.003653;     0.000844;     0.000875;     0.001318;     0.003191;     0.479562;     0.013255;     0.000226;     0.009062;     0.000289;     0.315891;     0.000295
EEZ100      ;     0.005351;     0.000391;     0.037954;     0.000501;     0.004698;     0.002357;     0.017726;     0.121712;     0.039812;     0.002394;     0.007018;     0.004035;     0.112349;     0.593984;     0.001100;     0.000296;     0.001533;     0.062165;     0.003954;     0.004709;     0.003568;     0.001331;     0.001927;     0.000071;     0.050039;     0.031398;     0.057734;     0.000502;     0.001633;     0.000211;     0.015390;     0.013476;     0.000235;     0.001483;     0.000771;     0.006853;     0.173052;     0.038224;     0.000228;     0.002815;     0.000029;     0.191602;     0.038387
EEZ108      ;     0.445210;     0.055772;     4.372643;     0.126909;     0.108980;     0.234022;     1.973628;     9.899167;     1.188161;     0.049133;     1.775272;     0.181132;    15.022738;    39.285362;     0.124080;     0.030239;     0.230223;    10.485432;     0.144788;     0.652187;     0.142829;     0.144512;     0.078318;     0.028017;     3.608861;     1.020332;     3.965943;     0.178752;     0.309469;     0.075389;     1.036044;     0.556594;     0.026221;     0.128022;     0.084199;     0.599145;    27.254656;     2.010975;     0.023540;     0.333459;     0.006717;    12.566638;     4.773285
EEZ109      ;     0.029622;     0.008035;     0.147248;     0.014549;     0.009472;     0.001296;     0.145446;     0.372032;     0.055122;     0.008524;     0.166533;     0.012740;     0.123699;     3.761701;     0.007728;     0.002422;     0.012385;     0.350572;     0.007704;     0.031820;     0.014289;     0.001291;     0.007897;     0.000637;     0.126691;     0.060370;     0.316625;     0.015155;     0.028917;     0.012590;     0.118509;     0.037789;     0.001802;     0.010233;     0.011615;     0.057925;     1.347534;     0.108970;     0.001939;     0.021073;     0.000932;     3.533229;     0.555340
EEZ110      ;     0.008423;     0.001575;     0.065642;     0.003439;     0.002465;     0.000449;     0.039101;     0.101555;     0.015568;     0.001689;     0.055848;     0.003172;     0.000422;     1.376966;     0.002150;     0.000559;     0.003193;     0.107150;     0.002466;     0.010459;     0.003421;     0.000265;     0.001781;     0.000216;     0.047897;     0.015369;     0.072417;     0.005330;     0.007376;     0.002375;     0.029447;     0.009844;     0.000509;     0.002519;     0.002890;     0.011962;     0.412343;     0.030046;     0.000499;     0.005892;     0.000226;     1.230712;     0.136371
EEZ119      ;     0.000246;     0.000097;     0.001746;     0.000018;     0.000194;     0.000165;     0.001282;     0.008914;     0.001585;     0.000046;     0.000264;     0.000498;     0.006240;     0.019779;     0.000064;     0.000008;     0.000075;     0.002422;     0.001165;     0.000364;     0.000249;     0.000092;     0.000121;     0.000004;     0.002165;     0.002927;     0.004087;     0.000014;     0.000129;     0.000095;     0.001783;     0.001212;     0.000012;     0.000042;     0.000043;     0.000276;     0.013951;     0.002050;     0.000018;     0.000191;     0.000097;     0.007007;     0.008264
