
	AT	BA	BE	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	SE	SI	SK	TR	UA	NOA	
EEZ189	0.6535084997505417	0.17525211172328106	20.167329159299154	0.37241870508337027	0.7897573401152601	1.1924615049969638	49.71710883400314	3.7768288945572266	0.14749313724220173	3.7723478864689697	0.1445364955818923	40.54882327469756	47.28858545082981	0.09210381606100543	0.39144770048900224	4.579313205901919	0.12580607115437004	1.2367569569494552	0.28118990983277903	0.43726904897839797	0.1601715503182828	0.03679521528751919	57.43487560779232	0.35262629432192066	3.0621190420281574	0.34845265528865926	0.2115407378836525	0.21408340242707413	0.7269821457703626	0.1458262301176731	0.27639991682826176	0.18677946995311612	0.9152384678296969	0.40537954287579403	
EEZ190	0.5915265320513277	0.12527821550185325	6.207219359048653	0.41176188383377715	0.5962210325052691	1.1723359019804194	100.83135163356484	7.914451124453989	0.11883380488744233	2.1578221266587696	0.10421758347842476	18.725233004871253	19.69864850428011	0.07690882047543035	0.4825305401086892	2.4541200897300803	0.05064654493423548	1.0123337373217898	0.26537927960421576	0.2938414229969654	0.16191665067539332	0.02701063860845851	33.72835024014251	0.37646768414403625	3.3427156911809397	0.19148760422758268	0.2599203580519115	0.218694781738355	0.8485060862084793	0.13574090679517167	0.27456735153172424	0.11453036371116854	0.5924130055422406	0.4339664535938345	
EEZ191	1.1035399398109567	0.2583477933593789	6.052185856499943	1.1268713870627778	0.8294519274949298	2.6183696429517407	69.71893731722271	65.96547987123701	0.2165359177872257	3.2378231043741263	0.3229603123590434	22.369001515513215	26.673232270058406	0.17615869538517645	1.1943237670094229	3.612431061128785	0.0568349615426526	1.9327447522823487	0.5678840330563071	0.38389097559331636	0.2567967177821377	0.03433468315331	17.86990564547818	1.7191281017841462	9.35321380099104	0.2642077569081353	0.6479445439609594	0.5357284046565288	5.518596901420591	0.23848711084021537	0.7216774046045815	0.20201928581555537	1.174785995446556	1.9901378365175193	
EEZ209	0.5191919991100117	0.1688706218380954	6.931400232457725	0.28501525433704833	0.9900280589482202	0.9077579646361157	17.682675247497315	1.023328711000286	0.10447311250973967	47.52512739161832	0.10787570361255426	309.35693755346205	35.92642731687657	0.09792696524371795	0.4103908551981655	12.307116399770782	0.09818633825156986	2.5341695975034475	0.16969695127554937	0.29096370272233685	0.07698552626931275	0.029430297397977517	7.0056859239015195	0.18836305109524362	2.364382492500716	5.045104604485934	0.24033618273138416	0.18801896986125377	0.30545350631038476	0.16222914618966958	0.23660184289834166	0.2636205798266863	0.709743586457568	0.21677880232692737	
EEZ212	0.36164692041806995	0.20933203260369249	1.2100221897236505	0.9218722299989747	0.39828949332243385	0.9138148353540935	12.50077434116301	2.5877964301055907	0.32995754233653596	4.502556304431621	1.5467070502050764	8.897903956881947	14.528431050241991	0.08466665322388356	0.4038967554639372	4.786374672710456	6.354178827060589	1.1369615379747084	0.5121767670194289	0.1850084215979433	0.24977666324193656	0.060005950788138675	2.3042815743217155	2.9644157105512963	3.5350367235063316	0.4917280320129673	0.45407372901377013	0.24128243037203778	2.4176541552353377	0.16129949620770634	0.2987181368848999	0.5092215180916064	1.934268550320552	3.4492558769287105	
EEZ213	2.694544792140359	0.7946588523988525	23.91137221228554	1.772829812550316	3.2706057383895963	5.958164086085362	118.22967645559454	14.261371542264314	0.703508375137006	28.982829185909917	0.996280692663198	175.74147681443048	423.4324804734838	0.40579695271421046	2.2226618113718772	110.9400078353951	1.2272798399535771	7.8427951149208495	1.19308697446702	1.1994578718541238	0.5680947381069233	0.1146733022840747	42.12977346346138	3.6291606175093443	16.77414430960123	3.084539436321847	1.426627215835193	1.0854409230887427	3.773718557572465	0.7299529110925947	1.34227630482879	0.8814146722066942	3.9772531811839293	4.1815067452578	
EEZ215	0.7160967294733501	0.23378674736001356	0.9895572536842329	2.79340189719853	0.471919260127266	1.66494313164673	12.956002155846674	2.653948268066109	0.7910282980831432	1.9439115064675976	3.3679864739071577	5.673323609888794	6.644299774625391	0.0900072431962059	0.730372469734068	1.969653319552861	1.1246501108286793	1.4925002257568238	1.1811356225552307	0.19291217265420935	0.6657588662031105	0.1412527947342138	1.926559254108622	4.137550244726586	6.100670331248963	0.21191682093142006	1.1867677423700596	0.4016929246374816	3.3009006735410984	0.15155031881271772	0.5622518872842769	1.1214836047040724	4.9049117993858316	4.809343668329396	
EEZ216	3.1452949402230677	0.8881423212028067	13.915909675717833	5.123251443159432	2.6997132202263283	7.123753538471895	122.74257354447037	34.33024944587779	1.4255461974866737	16.818671119326556	5.271594250156247	70.25375696860958	102.68574387276651	0.4666392628995532	3.339894442717876	17.705414856633098	1.8602996762328108	6.459288883250854	2.4230579659798406	0.978135178666513	1.1595231189753255	0.1820238589754192	29.716968277879918	43.983505072753985	26.109597776647828	1.2659457955424107	2.583061277897576	1.5979663766460714	12.663956845793393	0.6476315427088898	2.0714416490099947	1.1956979243779056	6.3826684976161525	51.4975872678584	
EEZ224	0.34317414933087287	0.10950599402132617	0.8282833566718479	0.8653104486572735	0.31568616178289854	0.5744691591349462	8.733677085742295	2.0774389080547064	0.31332232166439644	1.83914812004953	0.865862264587545	5.303617731380563	7.469899967129568	0.050428087444844984	0.23597557741933825	2.3118697614183326	1.482495944629415	0.926629807850918	0.5339694527910652	0.07622048347276332	0.24205208150239477	0.02655886593121474	1.7035984115270562	2.4096818032784513	2.8003876240655448	0.16123062530252033	0.2240622352620729	0.14787116117834945	1.801825206202368	0.07630310485111448	0.16780905914121172	0.1544724370879137	1.6361513648506119	2.804545747966428	
EEZ273	0.7042593359765402	0.29956155433101184	4.349910484841618	0.34944594504650556	1.3423843407818634	1.131655840437216	20.30628692713006	0.8958759498034666	0.11115145380034268	104.28771407583133	0.12330741058540268	117.9032870020975	19.484599037728987	0.12484488178255641	0.6027857608020292	8.060530443832262	0.12250344689852173	3.3627937729234123	0.1690235269410254	0.3872249959843435	0.07271983297525055	0.03563429276819401	5.488495538420893	0.2171301979332899	2.2989807757554774	12.816286586668022	0.38416727383000904	0.32488824447108083	0.3563712981547318	0.19244225272625717	0.33384090178113385	0.3091438373003078	0.9040851238812394	0.25009611707600676	
OR1	5.022181780654809	1.403852823570542	15.834905683388618	17.315851595406674	4.358154626578852	10.908499931193582	147.16110272577157	27.53367771006036	4.74951690736665	30.248161717749593	22.29025941503119	91.09282804024794	142.12228250905892	0.6939270919917245	5.1698076392954775	37.00459303874975	29.765041956754796	11.860295163847082	7.325719672831876	1.3226596220806603	3.775915208771464	0.5482762267028038	31.58254178545971	54.38034608863853	46.10714731199402	2.849558375977191	5.519277760086798	2.453534262781874	23.18044476326254	1.1128608142599594	3.6326693321316466	4.8964204034688885	24.62110480085819	63.559572918924744	
OR2	6.445512303980917	1.6923882106932921	70.83168389583433	5.573947928031806	6.568691718721581	14.303174064425521	401.90895686645746	123.41879612849384	1.491565722482872	37.18250803327644	2.094976052752894	350.4905871136113	452.4699747136199	0.9476720097226369	5.751622050726525	50.62353475491657	1.0315245280546872	13.591657362690176	3.2702373858733456	2.7733521655031232	1.4965751135448178	0.2587038895761547	167.82578224319892	22.68070279376467	46.3950826401925	3.1798423833518243	3.48397287778045	2.7900941850645604	21.20167733353334	1.440140839474149	3.550280387641157	1.5881960247273552	8.254103354414829	26.4361096062124	
OR3	0.7157264247113305	0.3218378424035915	6.0141126183863625	0.40110560128527534	1.1221709820361745	1.3865872845835643	27.257367920550806	2.001131797913865	0.22862291655118303	21.93357978793655	0.25494383778271856	133.70276255809995	177.56286124095993	0.1594567490905007	0.6862484816839451	155.21033235507744	0.36526552216491465	3.6107503449329106	0.2737255443785895	0.40043508524396804	0.15144816658211638	0.04453330865592423	8.80553975162967	0.5433281216165037	3.48017788790995	2.9743966544741283	0.4406434116868328	0.36892768749016774	0.7445704956038938	0.29917028400850776	0.3732379311834457	0.3375441575416828	1.6005020804396028	0.6243677314769751	
OR4	1.0195320244130024	0.4344470859246578	6.663011735896807	0.5119605776844011	1.9511042860719972	1.6910963270056143	28.687628573498476	1.4455638901235466	0.17774187677740327	158.04045944877143	0.18656931671878826	324.6447914480504	34.24299339363117	0.21420671186742488	0.932350178776939	15.64232416708711	0.19076868331142252	5.601791872431293	0.2637801442143039	0.525895648007961	0.11837198459948707	0.05641226242959004	8.543660074215587	0.33147778365461583	3.6650755855928434	39.55613731130144	0.5279629132015032	0.4697944968563277	0.5196746459495144	0.3269244924368791	0.5078661417635479	0.48878320543709286	1.3519936197935214	0.38183122223028243	
OR5	6.075349527254679	2.1908247119794777	33.955846386420056	3.1821097270226963	8.75068482788316	12.182178568325023	190.26699450320794	13.418791301852297	1.6638197231011624	180.9434069526653	2.462466440129866	387.34446410244874	279.636599682475	1.0217173568631372	5.046746790586068	161.4000915659411	12.731305274795659	30.933630281827522	2.3346494315984114	3.1093101483936962	1.0416298529093182	0.351582671050597	47.47416734324786	4.904832392073527	27.851980165366076	38.648763266091564	2.875644073435549	2.265857794918658	5.950556439113939	2.186726129837535	3.1246706557121064	3.2377843205253103	16.916077450295376	5.656815874617941	
