
	AT	BA	BE	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	NOA	
HE8	0.16418712382290848	0.04701909887498492	0.26814881397766616	0.8486322895678065	0.08536126877569962	0.4388682783309316	3.617158969082117	1.110449380241845	0.4177256888757553	0.2646577315914698	3.5068156363252037	1.1465544809892727	0.8189612469562974	0.08628392948624049	0.24347943930476065	0.12571339785261454	0.002966376756295607	0.26868037416885177	0.804368354610987	0.024405047881863633	0.35804069675436745	0.05255580802946578	0.50545496268482	0.24689777041976502	3.210532871410057	0.0243578506139789	0.4579139402781198	0.08576987059107333	0.982672528959362	2.629200598976564	0.040861046179497006	0.13781725963601793	0.01966590890172206	1.8687807869985444	0.2552401184662762	
HE5	4.402609014349125	0.8943258992073643	7.993911384905175	12.838342488036465	2.243249946283962	12.38934784528181	160.1304316081642	57.88471253181501	2.9466341094816593	5.87788855493383	4.636877656544306	28.466657848154465	18.367366993532517	2.2971279101551083	5.056758586047615	2.600090828322447	0.07572127865536495	6.870661381548651	19.968494254784236	0.7521123167909879	5.808035565032143	0.8234322541007594	19.716651718266743	2.8878042546827385	113.1087271376348	0.5362689379636651	7.795388546398626	1.905980395446295	14.639769205063402	56.62943517660158	1.1604469682127025	3.0322474813778353	0.425207703731965	29.67377312960686	2.9604442176844823	
HE1	0.17528030504065054	0.03542736352365736	0.2855210780530275	0.7294539627137303	0.08625944032757125	0.42700440172704157	3.14647698343147	0.8919758203244057	0.278405947924999	0.33695513731707444	9.92011634459904	1.2377295250634894	0.8570836479851692	0.06363537579271465	0.18292365161437119	0.13148288721403936	0.005968576678686093	0.24226454940840522	0.5742235222323306	0.02414291591565239	0.22960815176050522	0.04955736105531263	0.4571101390753695	0.425793036408666	2.658861480186169	0.02669125654891764	0.380850270925354	0.06698519037143381	2.376284330293812	3.3764239007350043	0.03771962568478899	0.11691610005212487	0.03524492095740445	1.9203982486190794	0.4373020284632509	
HE2	0.5718421089502873	0.1131727138786864	0.6834863753657588	2.4823203579196416	0.2696335682274716	1.1537594911912563	8.615028665082454	3.232384578779271	0.8098537928715039	0.7446296991466926	8.984081832948167	3.2761549550930336	2.3315085322776024	0.23128049115285698	0.6336889471816892	0.3784411892202029	0.010469631166765483	0.9028831564346599	1.963502608740986	0.058046065394184165	0.8125814466291365	0.1605151439096976	1.2395879224714776	1.248193205363038	7.912964022249753	0.07468552106371022	1.32996803138337	0.21166461164801656	3.9477046267903115	11.427026420047492	0.12070330678772377	0.4271587643119094	0.0648894972509588	6.713171660696258	1.2870500139967285	
HE3	0.32592962648681195	0.08857633514222958	0.6149110202964526	2.9535128565181226	0.1482520905143783	0.8496365754090213	6.662556459880853	1.867185585514524	5.5503901644326605	0.508967935336807	4.206896925695223	2.1154943911539186	1.6094235675674506	0.16762190542611788	0.40786567723949596	0.2514693710122385	0.008117389700084437	0.6464413070860624	2.296201249962178	0.04840201815805534	1.323955374809482	0.13089421175782898	1.0749535176275384	0.35615531332354416	6.46548283354734	0.04121396947817725	1.109060522570906	0.19048941365173697	6.493330113559748	2.6776904343486296	0.08825228404881467	0.2632756018125319	0.07215763959556774	6.2591880903994435	0.36669265712276355	
HE4	0.30145535046671285	0.07979387953548649	0.5329434479375629	2.1175411073062462	0.13464779776717148	0.8435098183327242	6.715267508491266	1.927544743807262	1.9368298423589918	0.4557525914552724	0.5956013000486543	1.955409420131545	1.5859458174214467	0.17694564930328952	0.3734175763401922	0.20904619988840265	0.006182208122977107	0.5582567733140402	3.7662733484033755	0.04932239447536161	3.7538605756376757	0.11390237672144178	0.9910303689140285	0.21313954200004928	6.510798744275816	0.0329971587071454	0.9217525602043201	0.1789010592731688	1.3136722675499455	2.2274530877017087	0.08534567295114942	0.23089579706078925	0.05675579431489693	2.840462889564604	0.21995689809715036	
HE7	0.4467080330075112	0.05864208409449947	2.0182953708207605	0.4384444373808487	0.23033151739242683	1.2859450277585796	23.490616586069123	54.2702321444859	0.04645325571412185	1.1249181840293143	0.11389123240124166	6.418143611945275	5.9210177440721665	0.14891393739645395	0.37508133446040914	0.8482828685421276	0.00977744142818661	0.8668145937613091	0.2943715225060685	0.12963243061803617	0.08849411944183021	0.024942741110840105	4.964225063942898	0.6945347579531617	5.000442871733498	0.09725136193607269	0.3969302643709021	0.11327177761536648	0.6999763613274226	6.7116629145477615	0.09477205112458614	0.24643368453668957	0.019813341591898608	0.8708658669935088	0.7094070632944643	
HE6	0.060126453759617386	0.007581192770265085	0.22291249678241032	0.05608513303939117	0.03229225530536459	0.17275479665278345	3.643985429096714	4.65888251764391	0.005219630354579429	0.11461224118201806	0.00818753601560983	0.690937983121165	0.5031894764070745	0.02003930961732892	0.04702245958672777	0.0675373560940754	0.0011411337482924923	0.12036172517525022	0.04645455318926792	0.016220731051127906	0.01427151910917792	0.0031949872558486446	0.5883046221932496	0.033719845713815026	0.6919968166517232	0.00996316567884328	0.04503076701853883	0.01246668952941791	0.10655311683577033	1.0143729533873413	0.010403865788618299	0.028562456657645206	0.004818195727341878	0.09495497039661771	0.03446574100784002	
HE9	0.4362484101970116	0.07878347500719302	2.2848393384417887	0.36387295757864574	0.2625377546402877	1.133672972642528	62.80495093996077	44.5466291782438	0.037186204179462605	0.8747450343671975	0.05737206867635802	6.214146134743811	4.454641372907699	0.14963117952067692	0.3464234968255067	0.6613880382294935	0.010344803638538907	0.8507994847861239	0.3102322255798333	0.14975786669113836	0.09470991307545222	0.025312146672595112	7.075640870037881	0.2237470024281548	3.7829938376335606	0.08987941078552447	0.36674161535578015	0.13701936912936627	0.7255513229186819	1.385145538115209	0.08458453578265172	0.2047529646124673	0.02117960588937697	0.7715863024942706	0.22834213782100543	
EEZ48	0.7497873495362866	0.2633979349678717	5.6405422552790805	0.427214590327434	0.911563471683372	2.4111806826846753	17.85278475350246	1.4382859848345868	0.13210532641112308	35.4630501489323	0.1993412587009018	42.80508299200642	19.131295792552482	0.2369280668424484	0.5246563419179311	6.681760881268498	0.1664920227535109	4.107497212212089	0.3572219697178407	0.4936227549478267	0.0938443531800589	0.11694158207869193	4.8795144122764995	0.2885149697131541	4.205373123655978	9.294693950238184	0.5869758187061186	0.1622289203482007	0.6712750841818322	0.579784942984629	0.26385684696458594	0.4332657410725333	0.19882936126254103	5.158700946698556	0.29395001691645123	
