
	AT	BA	BE	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	NOA	
HE8	0.17506689417336996	0.05973129426120513	0.22734237391153966	0.9723968604136678	0.091066967424968	0.35755337019480726	3.7565513143350344	0.8678243657870371	0.447532855231773	0.3433977680632978	3.2852110980011973	0.926904585072171	0.7517090161063774	0.061717927311194125	0.31953574740775254	0.12799611852297818	0.004230390689821955	0.2437885380468989	0.5015826066385451	0.020469606726012113	0.41786806667936816	0.043755570525708394	0.5118582563682949	0.36224753632109175	3.060891397003355	0.021798539214316005	0.28824666416685646	0.09859632790135477	1.9297232528496273	2.5041217894306826	0.039133310974622415	0.11733709948428091	0.03585287590475686	1.0030938819738149	0.6808948186154309	
HE5	4.69434550320226	1.1361179760803972	6.777411259533639	14.71068692736158	2.3931927525713896	10.093810136935721	166.30128464476377	45.237328990851346	3.156893654035932	7.626657262387482	4.34386164461042	23.0131896204084	16.859058255182454	1.6431098378067794	6.636351467159393	2.6473036248900255	0.10798715691296638	6.234130419106788	12.451819295906306	0.6308302861369236	6.778538347080759	0.6855521667034115	19.966429682135654	4.23697619811574	107.83678089847132	0.4799224553463582	4.9070241081090105	2.19101027841046	28.748847880463178	53.93540629957251	1.1113795735218368	2.581644166507616	0.7751952432930179	15.927807310773048	7.8974698050365815	
HE1	0.18689515900360812	0.04500558977441571	0.24207095576325635	0.8358375610718086	0.09202517435686418	0.34788767031914314	3.2677309315586474	0.6970856703092697	0.29827183749152136	0.43720484338903337	9.293239134433252	1.00061287176748	0.7867008459097176	0.045517670798958965	0.24006399022461758	0.13387037104288677	0.008511869289500977	0.21982000175326843	0.358070440518204	0.020249744905431633	0.26797488480983667	0.0412592002297442	0.4629009823399133	0.6247220384350969	2.534933157981046	0.02388677111875542	0.23973679437363546	0.07700249223745402	4.666428532815744	3.215797479840917	0.036124719746159294	0.09954193037477159	0.06425493902537784	1.0308002669681382	1.1665747811897622	
HE2	0.6097349148978061	0.14377035793477144	0.5794745567093472	2.8443420692975265	0.28765635430010383	0.9399872691609946	8.947020999483966	2.52613234513039	0.8676415884776119	0.9661693054761327	8.416355008009672	2.6485292235415865	2.1400475191661252	0.16543234211123367	0.8316360179730945	0.3853129748843114	0.014930884999606172	0.819235738431888	1.2243877459726646	0.048685834847073395	0.9483610137073041	0.1336375933150389	1.255291488763343	1.8313446602889638	7.544144374346075	0.06683821513851416	0.8371853633937844	0.24331800096399792	7.752305258565298	10.88340914648334	0.11559958644816548	0.36368137456819644	0.11829990182945306	3.603387549965032	3.4334167022613955	
HE3	0.3475271756978752	0.11252404375138798	0.5213348850023475	3.3842533028436605	0.1581615232668576	0.692213212888435	6.919307511814417	1.4592192812993732	5.946442902815374	0.6603942834371277	3.941052482280941	1.7102209126278527	1.4772594075371484	0.11989806950670619	0.5352717436463362	0.25603558544107746	0.01157632109273169	0.5865518896761596	1.431849726211225	0.0405969404869298	1.5451837678132552	0.10897655518426462	1.0885714333225232	0.5225498171966975	6.164129624371717	0.03688356350014226	0.6981289885956533	0.21897615748645174	12.751277500180471	2.5503048206411427	0.08452069633096915	0.22415186285990765	0.13155043638860356	3.3597056023285923	0.9782127189076801	
HE4	0.32143112510500454	0.10136714256157309	0.4518410013359893	2.4263633965543945	0.14364789545627496	0.6872216408173656	6.97404985535805	1.5063904078692547	2.075033957767525	0.5913464978094326	0.5579637494014892	1.5808040413826634	1.4557096253853858	0.12656723896045985	0.4900629995360835	0.21284208870930374	0.008816532030356091	0.5065371932803667	2.3485473944571855	0.041368901326604916	4.381117776680456	0.09482992773865477	1.0035851145785915	0.3127175828718737	6.207333381147222	0.02953010384364208	0.5802227827018834	0.2056548223803997	2.5797240144683653	2.1214865895054595	0.08173698601020166	0.1965838181790666	0.10347136563160426	1.524657662535213	0.5867710496806563	
HE7	0.47630889755563594	0.07449669740485872	1.7111545415795855	0.5023871936243468	0.24572728465923235	1.0476810497878462	24.395860775046568	42.412585958350014	0.04976796667809441	1.4595998814263824	0.10669415773498485	5.188594907789121	5.4347900334561325	0.1065164697363913	0.49224647012385586	0.8636861021784236	0.01394374369347919	0.7865087400763509	0.18356221342168436	0.10872852561212111	0.1032811826668405	0.020766189479342768	5.027113735223221	1.0190189426585348	4.767374507700818	0.08703303343163182	0.2498587934280627	0.13021100825697599	1.3745786323436135	6.3923693590268735	0.09076478688453632	0.20981271747187188	0.03612166012274646	0.46744927456367896	1.8924595263037016	
HE6	0.06411070047556483	0.00963086207618797	0.18899004415243278	0.06426459133573813	0.03445072694150901	0.14074623938516684	3.78441156999097	3.640950986230544	0.00559208144973375	0.14871127164117925	0.007670144932954655	0.5585723096236525	0.4618680891566411	0.014333893480431329	0.061710988048517795	0.06876370842732789	0.0016273865328713909	0.10921083874491122	0.028967817723474232	0.013605053636126956	0.01665624090442755	0.0026600007771480916	0.5957574865419138	0.049473638478749804	0.6597431603036951	0.008916322757327044	0.028345868592873958	0.014331020907647292	0.20924369122166872	0.9661162469593053	0.009963957199131289	0.02431796878856016	0.008784042189989572	0.050968391012212455	0.09194300885376024	
HE9	0.4651561735354859	0.10008356266220458	1.9371362919811077	0.4169402058918943	0.2800862439436646	0.923622444549172	65.22522869934193	34.81351865506942	0.03983965692044488	1.134996097109411	0.05374658273406296	5.02367801975948	4.088830937947789	0.1070295049858392	0.4546367089304413	0.6733976105725126	0.014752866744803417	0.7719773474660796	0.1934525239308619	0.12560863023637972	0.1105356140544028	0.021073739714340543	7.165277751331899	0.32828081132943243	3.606670218406349	0.08043566288412453	0.2308557087675961	0.1575099339012154	1.4248014650971177	1.319250088744522	0.08100803214596826	0.17432590839410123	0.03861249360292709	0.41415959797504215	0.6091400499582345	
EEZ48	0.7994715999494595	0.3346108270426688	4.782173925894375	0.4895195851773156	0.9724939913874892	1.9644294696378806	18.54076710577317	1.1240310858092588	0.14153181260939837	46.013891967676244	0.18674438102482568	34.6047469593002	17.56025402973327	0.16947198967909574	0.6885446131536478	6.803089187866182	0.23743656347470718	3.7269590065688782	0.22275407242529363	0.41402351323807673	0.10952542207521744	0.09736023160681549	4.941329937142634	0.4233081440656776	4.009362598344704	8.318088232426184	0.36948825271815516	0.18648944804865644	1.3182164971845287	0.5522028670907726	0.2527001388973151	0.3688808317450552	0.36248537767525874	2.769003938057866	0.7841598125444168	
EEZ65	0.46182172946862493	0.1437308837594262	2.4694738718171982	0.5570504738261784	0.4594812704246001	1.0814427775050859	16.053894172806295	3.31888836255481	0.15724376440030344	5.032410863573268	0.3568886517239587	11.804836392829626	28.46722749076149	0.08937609542999114	0.42687612823976845	9.195863777259673	1.3900994144040528	1.469033329361994	0.2535405427665941	0.15995537253813355	0.13973319347532795	0.03224526252594497	4.667872023685768	2.129770533815901	4.451595367644604	0.40901774058867324	0.29640581326124477	0.16612961145541766	2.7080854894921167	1.0704171204729003	0.1210410293810385	0.17400762421583926	0.13441425092492607	0.7891935946588781	3.9604424137025696	
EEZ71	0.9300096746156723	0.42008213642845676	4.442842377216717	0.7522171799526779	0.9559739435769877	1.7381685202427766	30.32419879001641	5.354886011498489	0.35608940312371834	14.046427483108507	0.7477444728635408	23.6213475564269	50.96280961550147	0.231988270235326	0.7979479997797684	17.38472403652193	23.514779879388154	3.5483019784339866	0.5244076983153829	0.3351845759019579	0.30009376389633996	0.0944868661784763	8.563042314224797	3.4858442202122997	7.7817315882893645	1.3431682559793698	0.6179437467400445	0.3728854444215774	5.419450230688631	2.272556860250187	0.2713569206716528	0.3531041247699969	0.36122909488791705	3.7053706635967316	6.453525466297735	
EEZ91	0.262183752135956	0.14610039923716078	1.163980382689336	0.07993633523898686	0.3056766313411839	0.30395160351341577	4.739366337679457	0.2932715889892067	0.03937461103924266	60.85728490796618	0.0390054952167112	14.367229849499628	4.576245649294933	0.0926479428026653	0.25167024849458464	1.8349715657060253	0.04771586641089857	1.7501558785930948	0.033243367310928425	0.09943416991887932	0.02902450729024522	0.027578291178107114	1.3815730212078137	0.10029142631623915	0.619587671695026	52.235946777970504	0.12333304816570068	0.09965643455941346	0.3181799886559445	0.09704641164150618	0.0933785403069155	0.09495786587178778	0.0745071792176044	0.4253639261507552	0.18553820148305977	
EEZ99	0.007195927964206512	0.0022447712214876585	0.046250653121340045	0.0029775089881420615	0.013133083147602356	0.012797509958424163	0.16920798147634883	0.011471222906509126	0.0008982869485335785	1.2361659392845172	0.0009046834888210422	1.7475621068198677	0.2450308259865938	0.0019063126622747369	0.007864857160795881	0.09928568357530526	0.0008733995266138913	0.03397914069017163	0.001179032547691723	0.0029367014418043985	0.0005440556035510887	0.0005238612739631535	0.059086124555054485	0.0028047215816528453	0.02373046859536064	0.12366099561916517	0.004176892012254623	0.00207372061851678	0.018114717783263876	0.0041325962737391204	0.0016397629409244186	0.0023648564511139377	0.001597982380375646	0.00822065568726839	0.005180611143160618	
EEZ100	0.02842265844276284	0.005697699220134429	0.07168451993565918	0.013398747674336806	0.015214829899097703	0.052963751103085675	0.6279824687167311	0.08951569033294836	0.004972579466984166	0.1946249261508899	0.007421054022345725	0.40869201993285326	1.3121146659626932	0.0046741142793627	0.025962545887291636	0.53244341481947	0.026252161173903527	0.06139056929320499	0.0068110594645144395	0.0047869992366411105	0.003845747941600117	0.0017977155527133318	0.1515532418635901	0.04023353764332397	0.16310482139583185	0.0153507502408571	0.023780092539682055	0.009404933003069604	0.08052986540831863	0.02851387995615236	0.00649415138498514	0.008228586999710526	0.003820000663159542	0.02568260484505289	0.07446381511004042	
EEZ108	0.6389631306319359	0.2831363991880989	4.341436302155978	0.24943773963149987	1.016214132061566	1.2648775325174557	19.724408963520954	1.6693249488465727	0.15218631950415226	23.198959531289585	0.21094098022049157	53.44833020055378	61.04549673185719	0.18292542283629776	0.6481583497276006	135.8425330493411	0.46688873725923613	3.943606689571549	0.15368836867022098	0.33764381402809773	0.10576019172538315	0.05457018017497295	6.118698746598354	0.6738020849975818	2.922846074777128	2.758232107814139	0.3617146090419437	0.21323522373340623	1.9021779916094514	0.6636857247679325	0.27338931566534425	0.22691542708243853	0.20586582477602822	1.5689702706198334	1.239062196948243	
EEZ109	0.018641394868091278	0.0036867356157807753	0.2853134207934053	0.010860461617116257	0.036788891476374506	0.03709781679753771	0.8518178907917404	0.04291273223906764	0.003274890510299968	0.782370617492235	0.0036771861674316907	8.167534595252647	2.4796558564583955	0.0022227516161706907	0.00746543896434329	0.5209789904699258	0.002151397526416919	0.05771777343446985	0.00524708496469057	0.011882149174857791	0.0029739887230058916	0.0010134528292938473	0.356873372055398	0.007313213703850112	0.15946410768653715	0.055558483322725706	0.00721507218218927	0.0032028927199321254	0.08739432648503548	0.011872255603582576	0.0035210876002041793	0.0038941185197908755	0.004316340955129022	0.02824828669513112	0.013470702212970169	
EEZ110	0.0032228328212104656	0.0007995175920597293	0.06140543514625943	0.002023336040250455	0.007187339713719293	0.007182585791842407	0.16322163108349802	0.011446905637327842	0.0005527968150492824	0.2642530837246792	0.0008090681612792968	4.806622310049209	0.5467748145458083	0.0007867995288910915	0.0019351694091364164	0.15180595102863353	0.000699631539983993	0.015269833599393831	0.001013697448913072	0.0021365365600528974	0.000593020378059391	0.00033961149863939217	0.07784335625515469	0.0021635068279251303	0.03186940370345917	0.02063055138663567	0.001961978875530596	0.0009582678322537691	0.01650213963662406	0.00274377638528679	0.0009699565737392807	0.0009167671513023186	0.0021237938308881093	0.00483535435992939	0.0039901723088718545	
EEZ119	0.002346884110468127	0.0007627978166048129	0.008621283739047437	0.0020679497212015073	0.0022135916649813118	0.004103117169400967	0.05840619046260808	0.011612179783413825	0.0006924488263741318	0.020307346052148054	0.0014103182808906046	0.04514230619887608	0.11182619305224473	0.0004183577906188847	0.0018071158057066793	0.041419511430592526	0.016165375255709092	0.0078103672317255506	0.0011307350686880697	0.0005168877902787132	0.0006108401754418902	0.0001351600942129651	0.01646719456923414	0.007344312845704313	0.01548031014198169	0.0017858773593750097	0.0010645484789873546	0.000639044840115728	0.011625893829142453	0.004485355811924722	0.0005490516918199057	0.000785363317081455	0.0007682138141911059	0.004463162100094126	0.013598678786493843	
EEZ123	0.0673240206684987	0.0231989964649217	0.18860350454557107	0.07417611153092744	0.05632808546862177	0.09095630436357062	1.4430984012878671	0.30094190107754365	0.028761624393145484	0.40635682950015756	0.0652281799152626	0.7575173811949606	1.4547192719561295	0.014706798359616942	0.04465802762602939	0.44399132831399973	0.34768850701098303	0.16484847540572264	0.04467391771734189	0.016440100628800258	0.023281043914354108	0.005189284585346904	0.3866778654936682	0.38638485524523797	0.4859686623297484	0.024253288782475846	0.039495116238760244	0.02317442933075357	0.2832810466007248	0.19160600767248517	0.014095057678450916	0.023241514796457124	0.012740598232500401	0.14873951288572088	0.7154314244864106	
EEZ185	0.29166933410773727	0.03932658870502815	0.9011377262232569	0.2736352880894816	0.14992651152318226	0.5650829026821165	11.78391664713407	12.142188549295172	0.03687566724329249	0.8883140371255505	0.08206673302150151	2.9989441109173343	3.352468494511091	0.06447104178950469	0.28107165791146077	0.5125282591244757	0.007134856022712876	0.48732584931675366	0.10915032215883712	0.0646157276232864	0.0611859842575028	0.013819809446993464	2.4225529040910954	0.9798651964696234	2.555000686630023	0.05132381810479783	0.14468411305939655	0.06816522166763148	0.8458389401284306	5.328783448628432	0.055788126471092374	0.12455224817498757	0.025058720345075017	0.3260267685964123	1.821640920481651	
EEZ187	0.0024403179122216346	0.0005600816805418381	0.00784438986592167	0.0029225267458003906	0.0014822743170095753	0.005508672641432767	0.09291022720047237	0.05551000377019383	0.0005853589513329465	0.006396672166623283	0.0012166086644812243	0.02648382634586721	0.027783804609881058	0.0006484114272842169	0.0028946035157661567	0.004166881802993857	5.5018977702335935e-05	0.003939165555358562	0.001291531285109833	0.0005571521143525331	0.0007695733571401403	0.000187030133051736	0.01877679008071254	0.018598532105925304	0.026035810363356237	0.0003713996004131423	0.0019363315550322308	0.0009088846561670971	0.00994754021144777	0.031051628877700382	0.0005001663390468541	0.0012777543389043866	0.00029891957904108285	0.00517907735627009	0.03450380646783428	
EEZ188	0.021034858027342302	0.006034643097778427	5.693289554383	0.011186951110210184	0.03563182510041129	0.034104836719716515	1.2204877003043013	0.06698281877609254	0.0051634556361421615	0.3329284693444425	0.004565497802139423	4.450599971701159	2.8650555475712074	0.005534003883678487	0.010268716324599325	0.27529765951551843	0.004751329700603908	0.06045387459952243	0.008370441532339413	0.02221792378239631	0.005607055351517058	0.0029988797292014317	1.8606165447777254	0.01199710942651923	0.09356293638612778	0.0359842214437312	0.008425221765308298	0.005866429804111415	0.053309194937969206	0.015540089690589112	0.0049277554738613675	0.004220196018173555	0.0047607964160510914	0.03472506064399385	0.022117741624903705	
