
	AT	BA	BE	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	NOA	
HE8	0.17386354303553564	0.04701909887498492	0.33962469040241455	1.076177312671694	0.10317785574447451	0.4424818408535352	3.600354480566596	1.2492619478204068	0.48013210523739525	0.22500177951056766	3.8312869954381608	1.1850023175593145	0.9605528252792639	0.08588413103671587	0.28570495889974723	0.13326264644533956	0.002966376756295607	0.2608691056538197	0.6123809234293848	0.025301699311124512	0.36195991789805587	0.07938207966803841	0.7207702582166089	0.25763491139041067	3.613091331077445	0.02397325757337236	0.35625492410259846	0.08275706714133703	1.2215315131851414	2.8770544525089012	0.047176945097636924	0.1794647431375135	0.01892267415214228	1.6386422027128429	0.2552401184662762	
HE5	4.662078146033794	0.8943258992073643	10.124712613604476	16.280706128882198	2.711460627004836	12.491359508607024	159.38650245770506	65.1206349548058	3.386848537271895	4.997153783009064	5.065909048920562	29.42124084162617	21.542931761605374	2.2864841184049163	5.933728975711623	2.756229572179192	0.07572127865536495	6.670912586746803	15.20239437707997	0.7797452305668511	5.871612069033264	1.243740078348927	28.11561306007702	3.0133896794739083	127.29106907125508	0.5278016349695364	6.064776174450537	1.8390297953001404	18.198269416038467	61.96787292735515	1.339817455177155	3.9485730365852234	0.4091378061858135	26.01947606813556	2.9604442176844823	
HE1	0.1856105043388603	0.03542736352365736	0.36162758394747047	0.925043525872411	0.10426349348325169	0.43052027922207464	3.131859175150337	1.0034779347298894	0.3199985958431217	0.28646624096589607	10.837984281410135	1.2792347681955003	1.0052662719176813	0.06334051990554851	0.21464725939696105	0.13937860094243384	0.005968576678686093	0.23522126069423577	0.43716728633558977	0.025029936509387115	0.23212151164193892	0.07485312339266037	0.6518313545181834	0.44431001146464283	2.992247626599491	0.0262698206974363	0.2962997463684097	0.06463222876333614	2.9538896307764606	3.694718242856183	0.043549954698115644	0.15224738846142882	0.033912907769880644	1.6839030228137213	0.4373020284632509	
HE2	0.6055438015117823	0.1131727138786864	0.8656717334845201	3.1479085639514195	0.3259114327312078	1.1632593394676523	8.575005223618943	3.6364512663431623	0.9308424568103036	0.6330554047181463	9.815342311121872	3.386015474047935	2.734606937953769	0.23020884800541597	0.7435867074720531	0.40116706143391295	0.010469631166765483	0.876633889831441	1.4948518720360748	0.060178701550056814	0.8214762075193563	0.24244753186217516	1.7676314863270595	1.3024748879468842	8.905145300493848	0.07350629010074948	1.0347089669111005	0.2042295547012639	4.907276294248148	12.50424834587813	0.139360437625921	0.556243377053332	0.06243712500207427	5.886450927687815	1.2870500139967285	
HE3	0.3451383904036649	0.08857633514222958	0.7788174103600903	3.745442599748035	0.17919523723461586	0.8566323302592186	6.63160375515566	2.1005945367757715	6.379594517421734	0.43270487688368037	4.59614395339436	2.1864340490284815	1.8876794972210007	0.16684522570957327	0.47859994620108065	0.2665704248987404	0.008117389700084437	0.6276475018277589	1.7481416738623394	0.05018032807863466	1.3384477885079538	0.1977070686463326	1.5328655996486507	0.3716438687693783	7.276169069983737	0.0405632303760998	0.8628439484801712	0.1837981692947945	8.071668969546723	2.930115408303955	0.10189345473491838	0.34283578398269127	0.06943058205334636	5.488375004175449	0.36669265712276355	
HE4	0.3192217153136397	0.07979387953548649	0.6750011339705777	2.6853205167261045	0.16275145922253814	0.8504551265663644	6.684069920359348	2.1684989374618833	2.226183867698466	0.38746324725657155	0.6507098610218635	2.020980889310986	1.8601426396251635	0.1761257678182574	0.4381776695615703	0.221599688675431	0.006182208122977107	0.5420267320608191	2.8673355158261677	0.051134519397835844	3.7949514624331253	0.17204202318059814	1.413192603963166	0.22240859819680045	7.327166997982221	0.03247615717052892	0.7171192215234172	0.17261687433940043	1.6329876184785486	2.4374343388714648	0.09853756826122499	0.30067101189274004	0.054610819537192136	2.490662574477685	0.21995689809715036	
HE7	0.4730349098805784	0.05864208409449947	2.5562780990436105	0.556005188792282	0.2784062656960777	1.296533267984347	23.3814845849552	61.054323703364524	0.05339317177542844	0.9563619837908032	0.12442912398170837	6.63336560162536	6.944712394798672	0.14822394145354542	0.44012996560230794	0.8992233280393903	0.00977744142818661	0.8416139382777684	0.224110637558289	0.1343951790770795	0.08946280268692634	0.037674364380238655	7.078901277727908	0.7247388282146213	5.627432427898896	0.09571583248469094	0.3088099067732987	0.10929292583436755	0.8701201658212588	7.344369113393249	0.10942098332613172	0.32090434835674037	0.01906453491075386	0.7636195601355915	0.7094070632944643	
HE6	0.06367002501417103	0.007581192770265085	0.282330496202981	0.07112332219400405	0.03903228838263411	0.17417722859787332	3.6270563110188534	5.241269662729422	0.0059994206184686635	0.09743889991264322	0.008945095355557077	0.7141074627189908	0.5901867457220497	0.019946457043712295	0.05517734853486006	0.07159305977529573	0.0011411337482924923	0.1168624827866509	0.03536673467630572	0.016816687336526494	0.014427739449357895	0.004825817400427905	0.838912476387459	0.03518626129270868	0.7787640866855313	0.009805854418370485	0.03503372812089487	0.012028777183716753	0.13245306672084078	1.1099975495151133	0.012011993108465987	0.03719384611897344	0.004636101397873905	0.08326135570943648	0.03446574100784002	
HE9	0.46195884594629416	0.07878347500719302	2.8938701664448954	0.4614387485071057	0.31733458234942724	1.1430074321354984	62.51317358491235	50.115214368372285	0.04274166270818799	0.7436744362883968	0.0626804723762021	6.422527401375678	5.224811762772858	0.1489378602209057	0.40650213096043925	0.7011052267085042	0.010344803638538907	0.8260644320355318	0.23618569239961074	0.15526003189325868	0.0957466362669973	0.03823232710277185	10.089744632946221	0.23347735804354178	4.2573313489452405	0.0884602791704348	0.2853232776981713	0.13220634533501055	0.9019116534344378	1.515722740729043	0.09765878199001089	0.26662798475219024	0.020379163908380547	0.6765661799921183	0.22834213782100543	
EEZ48	0.7939763002012804	0.2633979349678717	7.144045833111345	0.5417642663430396	1.1018248174171241	2.4310339110458394	17.76984482221256	1.618080015989494	0.151841292436557	30.149315277511604	0.21778549297086988	44.24048171272289	22.43893748707529	0.23583025553115913	0.615645078829551	7.08300907590388	0.1664920227535109	3.988081107673056	0.2719598781218476	0.5117586566220284	0.09487160169268084	0.17663254230384132	6.958105316103608	0.3010619679978486	4.73267142421568	9.147937380273106	0.4566644675988711	0.15653037087501395	0.8344424466739385	0.6344410739754341	0.30464124506753126	0.5641958426486188	0.19131499255140902	4.523411810120207	0.29395001691645123	
