
	AT	BA	BE	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	NOA	
HE8	0.17194910779420128	0.05874495471133611	0.23145879898085195	0.9600243693676078	0.09446105877859101	0.38903736167857833	3.6969700550735296	0.8568934040277555	0.5203419017469836	0.32617936415444265	3.27932499599016	0.9631198126375008	0.7684259921271414	0.057408542372668216	0.31736117154649995	0.1260810178738435	0.004321927162641076	0.2425371619827843	0.577603877936865	0.02291917668537251	0.4110220713246977	0.04383173110281336	0.4937175302975248	0.30695399164555376	2.658624560560803	0.021320333120927636	0.2935930498468583	0.09817427824616494	1.916685986431441	2.493016061602392	0.03871099279179736	0.13460991569957817	0.034573890192513425	0.9857983063283519	0.6175507660332751	
HE5	4.610743366212831	1.1173573229422809	6.90012795828967	14.523512482749792	2.4823877160003436	10.982610128436129	163.6636419968036	44.66752761999149	3.6704881627144914	7.2442468991553435	4.3360787618673395	23.91234139129136	17.233980554298075	1.5283815393063211	6.591188289567067	2.6076941980653103	0.11032376461148458	6.202130384775649	14.339052067384552	0.7063208873516537	6.667484534320337	0.6867454330241194	19.258801101432837	3.590243206971134	93.66471300130735	0.46939414240556204	4.9980393623491475	2.1816314795017857	28.554619828083116	53.69620389927412	1.099385806824636	2.961679683129144	0.7475415721341223	15.653176390217771	7.162763461385038	
HE1	0.18356672170068225	0.044262414966155815	0.24645406716352694	0.8252026103008626	0.09545497835091532	0.3785205586168241	3.215902670065965	0.688305302869156	0.34679763361178734	0.41528283257680076	9.276588468181844	1.0397079668176745	0.8041959921628608	0.042339450571491334	0.23843025327176182	0.13186737878466367	0.008696047666626494	0.21869165711979455	0.4123406040810316	0.022673004300152812	0.26358461198723276	0.0413310156457617	0.4464953469632385	0.5293643272610847	2.201788524671717	0.023362754376713344	0.2441834212517415	0.0766728767640452	4.634902005934801	3.201535485191633	0.03573486962567867	0.11419517710267184	0.061962761706803864	1.0130269714540339	1.0580476309450821	
HE2	0.5988760759291466	0.14139628598666049	0.589966941174353	2.808151499153825	0.2983773871021362	1.0227568740482142	8.80511563651071	2.494313630247382	1.0087980556185137	0.9177243390459501	8.40127545218801	2.7520103046460846	2.187639236565631	0.1538812146755281	0.8259763832539629	0.37954785374754435	0.015253956944762464	0.8150305694680227	1.409959398137234	0.054512002398022084	0.9328238726522725	0.13387020178311526	1.2108028070759655	1.5518078032039266	6.552681856562814	0.06537194983347716	0.8527134384585654	0.24227645833665912	7.699930458778971	10.835141454258894	0.11435206084738575	0.417217737504155	0.11407976940265385	3.5412571122559453	3.1140038910921954	
HE3	0.3413380244028919	0.11066594045669226	0.5307745506186031	3.341193061298639	0.16405624748766987	0.7531653300161785	6.8095629561635205	1.440839214097844	6.913868719377838	0.6272812682435535	3.933991311400424	1.7770412094904273	1.5101116276956355	0.11152632150089105	0.5316289931172112	0.2522047355564244	0.011826807555743175	0.583541095973624	1.6488648998916187	0.045455121066059034	1.5198687898571184	0.10916623885731529	1.0499914633119178	0.4427876966428979	5.3540306689349455	0.036074429244023785	0.7110778525077831	0.21803881211336218	12.665129498545218	2.538994272034137	0.08360856735448792	0.2571485361074373	0.12685761539908597	3.301776784861159	0.887209004076919	
HE4	0.31570672136536426	0.09969327255754358	0.46002236054870854	2.395491063846958	0.14900169270812688	0.747734230239104	6.863437051814249	1.4874161815256166	2.4126208906274464	0.5616956270224889	0.5569640475712365	1.6425678723280124	1.4880826079881633	0.11772982368990381	0.4867279136249465	0.20965750759110993	0.009007302647948754	0.5039371181319079	2.7044998462926064	0.04631946140808521	4.309341265530031	0.09499498791125964	0.9680171376518439	0.26498430132920664	5.391556524633159	0.02888228632442286	0.5909847278075256	0.20477450007305562	2.5622953240007806	2.112077840796087	0.08085489823020753	0.22552228842617986	0.09978021408714532	1.4983691641107948	0.5321833876681321	
HE7	0.4678262578190493	0.07326653757166118	1.74213794045606	0.4959949670470949	0.25488560930530474	1.1399335189262505	24.00892712656987	41.87836454961771	0.0578647089808606	1.3864136739403625	0.10650299416050647	5.391319274844943	5.555652298934555	0.09907907690120288	0.48889652477219486	0.850763477383098	0.014245456043278407	0.7824715600701312	0.21138341902562197	0.12173992019482927	0.10158911152491092	0.02080233493364757	4.84894821368932	0.8634756641497597	4.140839158152913	0.08512374370795406	0.25449316267242994	0.12965362937374048	1.3652919391267773	6.364019334447838	0.0897852730405266	0.24069857134462103	0.03483308602558801	0.45938940655538824	1.7164028836822378	
HE6	0.0629689456643797	0.009471828184781947	0.19241203426458942	0.0634469076170331	0.03573471517285692	0.15313950364040543	3.7243884296059484	3.595090213513231	0.006501856259852775	0.1412546980141622	0.007656402359291038	0.5803963718092305	0.47213940106823715	0.013333045471334274	0.061291018683359066	0.06773485361387165	0.0016625996453365783	0.10865025525463667	0.03335826169208548	0.01523315187605031	0.016383359205751406	0.002664630752071358	0.5746432948032713	0.04192197127552171	0.573038746609109	0.008720720665312964	0.028871626441174428	0.014269675799149518	0.20783003475836334	0.9618315415849477	0.009856428339617902	0.02789773859248655	0.008470687565758448	0.0500895822804269	0.08338949569994138	
HE9	0.4568721539389596	0.0984308883418753	1.972211479495814	0.411635181601765	0.2905251366148319	1.0049510617638902	64.19071567493661	34.37501375001356	0.0463211641437938	1.0780859391161837	0.05365028515704886	5.219958894436963	4.179760921861881	0.09955629004071902	0.45154271390515893	0.6633221159714663	0.015072086761299487	0.7680147576642903	0.22277273282656365	0.14064004395047158	0.10872469247248943	0.021110420487991083	6.911333735990335	0.2781719551265395	3.1326763288255957	0.0786711031703406	0.23513760968419184	0.156835699731374	1.4151754649615738	1.3133992421583518	0.08013381107757196	0.19998786348324535	0.03723506358131807	0.4070185628388525	0.552471386459057	
EEZ48	0.7852337186148753	0.32908541701081345	4.86876341775049	0.48329108225732376	1.0087391145199591	2.137405270869599	18.246698914126014	1.1098729896556876	0.16455759989449728	43.70669649058791	0.18640979172632702	35.95679419928029	17.950769959759086	0.15763879839023903	0.6838587759435507	6.701300159650732	0.24257417537212797	3.707828380780969	0.2565153064643598	0.46356914320897696	0.1077310506203616	0.09752969600499745	4.766204672091713	0.3586942946158704	3.4824462856110365	8.13560992784897	0.3763415035926137	0.18569116469550537	1.3093105881920013	0.5497538589100218	0.2499730539458792	0.42318259001318	0.34955437542664103	2.7212601346772423	0.7112089557591759	
