
	AT	BA	BE	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	NOA	
HE8	0.1705388662184649	0.04701909887498492	0.30614084614607856	1.005648689337529	0.10056559134702613	0.41046395646414324	3.6243472622808945	1.2042782114958264	0.4177248160709504	0.24522731618839302	3.503648077161486	1.1921701043468313	0.9514458777974513	0.08962412551378367	0.26093266330089976	0.13790738484541445	0.002966376756295607	0.27660318364580105	0.7042542143142025	0.025045976636710487	0.3025156567405619	0.06025402175461809	0.6450635314892025	0.24999949793585	3.3841625986316255	0.024683604711039083	0.41608657264190846	0.08387774575806399	1.0740501379003973	2.760576423584999	0.0429767203739445	0.14365959216810684	0.019378674497347887	1.686048143246208	0.2552401184662762	
HE5	4.57292832853397	0.8943258992073643	9.126509862525332	15.213729733210434	2.64281167118093	11.58748760317148	160.44865497138517	62.775754862038134	2.946627952722625	5.44635075088565	4.632689359857167	29.59920267195517	21.338684433406456	2.3860535949952055	5.419239872141834	2.8522952415531955	0.07572127865536495	7.073262488068004	17.48315451723845	0.7718643948462848	4.907323969748718	0.944046087622215	25.162465353928088	2.9240831643812277	119.2257918822985	0.5434408270780322	7.08333207919588	1.8639335459803912	16.0011048138078	59.45909326595844	1.2205317661859951	3.1607901483310576	0.4189972467362008	26.772219853907274	2.9604442176844823	
HE1	0.1820611981990787	0.03542736352365736	0.3259744584772792	0.8644196438821886	0.10162374283118919	0.39936793068539456	3.152729901617658	0.9673444505537484	0.2784053662177793	0.31221685269980165	9.911155920473233	1.2869725438384116	0.9957353987552079	0.06609880821517909	0.19603608309907317	0.14423650491788562	0.005968576678686093	0.24940841272153103	0.5027539101610254	0.0247769605244192	0.19400046266379786	0.05681637145516119	0.5833656850953575	0.4311421895214736	2.802656112421752	0.027048216870018568	0.34606215268927176	0.0655074646704131	2.5972523271261294	3.545136959129771	0.039672645642598335	0.12187239316565428	0.03473014414596868	1.7326183594694624	0.4373020284632509	
HE2	0.5939643904204321	0.1131727138786864	0.7803245301738211	2.9416064473920702	0.3176599835583003	1.0790861608031652	8.632149104767246	3.5055090206373936	0.8098521007460243	0.6899611115755494	8.975966889452772	3.4064966466309534	2.7086802828943717	0.24023374794582897	0.6791133787912758	0.4151493445776863	0.010469631166765483	0.9295072492829263	1.7191190815699475	0.059570479220247614	0.6865661144404823	0.18402691035894783	1.5819667861475117	1.263874008004077	8.340907245299165	0.07568434131526458	1.2084843705904846	0.20699518793070745	4.314797222717025	11.998011767966732	0.12695299677934724	0.44526682676865376	0.06394174059317284	6.056746030650841	1.2870500139967285	
HE3	0.33853853867384226	0.08857633514222958	0.7020332376848907	3.4999803443864486	0.17465835928689433	0.7946466115649823	6.67579679841626	2.0249558038967006	5.55037856733118	0.4716009619596375	4.203097012529052	2.199659249398285	1.8697825137430872	0.17411083130104357	0.43710252387231435	0.27586147473061745	0.008117389700084437	0.665503478373848	2.0104090345293097	0.04967315867702851	1.1186360470649535	0.15006719482626862	1.3718597371848211	0.36062962159071627	6.815144421111622	0.04176515191321217	1.0077552812842854	0.1862871250448872	7.097137549257838	2.8114891977429486	0.09282174805967046	0.2744363491488013	0.07110372661682592	5.647153765421808	0.36669265712276355	
HE4	0.3131174509124943	0.07979387953548649	0.6084522831907926	2.509334685185481	0.15863090603317245	0.7889163889127646	6.728612598428384	2.0904150859581137	1.9368257955061463	0.42229253676594186	0.5950633184289907	2.03320530431978	1.8425067315502262	0.1837955129848937	0.4001850956944777	0.22932332775127362	0.006182208122977107	0.5747185713440073	3.2975114730304314	0.05061770604492633	3.171710946955873	0.1305864478580298	1.2647566979837064	0.21581717161599653	6.862911074297418	0.03343845214516447	0.8375566451774294	0.17495441536931675	1.43582916845363	2.3387544035036774	0.08976464051936368	0.2406839036466664	0.05592683609810203	2.562717475601856	0.21995689809715036	
HE7	0.463989378131443	0.05864208409449947	2.304252789450129	0.5195666948095201	0.2713575557703206	1.2027164184583927	23.53729892457955	58.85586436203945	0.04645315865371625	1.042329901122453	0.1137883592381581	6.67348919430662	6.878869965948039	0.1546786463648461	0.40196811621824896	0.9305648722259742	0.00977744142818661	0.892375101853702	0.25773314441149103	0.1330368555036572	0.07477042946039465	0.028596277402295003	6.335362766733776	0.7032600597894567	5.270873222887262	0.09855197052003277	0.36067334656731537	0.1107729474104454	0.7650663728301161	7.047031106018502	0.09967909099914897	0.25688047136131287	0.01952395382959118	0.7857110840802157	0.7094070632944643	
HE6	0.062452505501965606	0.007581192770265085	0.25449532805759856	0.06646216650689689	0.03804406608864296	0.1615738043358653	3.651227033875579	5.052540715269209	0.005219619448574423	0.1061977375019146	0.008180140558470347	0.7184269226561554	0.5845912182754566	0.020815064995845647	0.050393148801225696	0.07408836542010422	0.0011411337482924923	0.12391093497455308	0.040672677722941274	0.01664672214139866	0.01205828838770344	0.0036629791994007444	0.7507965797143331	0.03414346141966309	0.7294208902637346	0.01009640986738059	0.04091750843138808	0.012191668328132758	0.11646137086214303	1.065059113760053	0.010942549753653915	0.02977327285126315	0.004747822596518514	0.08567010782808344	0.03446574100784002	
HE9	0.45312511439600306	0.07878347500719302	2.6085614103692243	0.43119778421428706	0.30930028249342406	1.0602996768347694	62.929761711494486	48.3106532089374	0.03718612648182861	0.8105237501926256	0.0573202468982198	6.461375685778076	5.175275615385966	0.1554236541379956	0.37125601206739295	0.7255415594382608	0.010344803638538907	0.8758877415741352	0.2716197759748214	0.15369082857228272	0.08002227627636986	0.029019792358849075	9.029959589143518	0.2265578914568124	3.9875829866680976	0.09108142925458991	0.3332422281921847	0.13399665556869159	0.7930195212232828	1.4543584530002178	0.08896409373176932	0.2134328274203361	0.020870262877929258	0.696139248501213	0.22834213782100543	
EEZ48	0.7787936198503841	0.2633979349678717	6.439709179163746	0.5062590689867048	1.0739287371778532	2.25512485552299	17.888263164133495	1.5598157865231785	0.13210505038748668	32.85945420744833	0.19916120212074842	44.50808147653345	22.22619517882893	0.2460999507887727	0.5622650397309197	7.329880386961207	0.1664920227535109	4.228618518299766	0.31276103314765274	0.5065863442521483	0.07929094762413334	0.13407082670365297	6.227254713291331	0.2921395258152212	4.432805085131149	9.41899821185776	0.5333595139749824	0.15865007189351885	0.7336961963291166	0.608755621376308	0.2775186391688042	0.45163268974639975	0.19592531886919184	4.654274173437514	0.29395001691645123	
EEZ65	0.44987691425332965	0.11314164071717993	3.3254109546156	0.57609922625607	0.5074068784733002	1.2414741913982281	15.488910579265522	4.6056150287818065	0.14677050365029218	3.593746741545243	0.38061853593949707	15.183194970538615	36.0312643164764	0.12978813034922784	0.3485867416863444	9.90793736209188	0.9747465173250619	1.6667694840729084	0.3559872160231374	0.19571643838254194	0.10115986878001836	0.04440364338479172	5.882632495766266	1.4698279789005737	4.921743568613178	0.4631517795404681	0.4278643754906281	0.14132957696441764	1.5072729155022138	1.1800417530215452	0.13292886147192365	0.2130431418439613	0.07265163395535003	1.3265143162054869	1.4846107845376988	
EEZ71	0.9059553848261835	0.3306789808030856	5.982762919437175	0.7779398020626824	1.0556855868444128	1.9953819130038137	29.257001347501227	7.4309650695771525	0.33237197824869175	10.030838968885353	0.7974627524393926	30.381405847685574	64.50415531903559	0.3368834106249272	0.6516037671755944	18.7308947787003	16.48871264572501	4.02591373505314	0.7363021099006314	0.41012146297652247	0.21725293054878636	0.1301140316956575	10.791476442515124	2.4057011230111134	8.603586856907448	1.520938351191752	0.8920071856156065	0.31722064269338784	3.0163710050236126	2.5052962344492538	0.2980077639942856	0.4323167589814993	0.1952462911873627	6.2281641226871	2.4191674830078296	
