
	AT	BA	BE	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	NOA	
HE8	0.16825491659574585	0.047019127063876204	0.2390883840961392	1.0134489444081816	0.09871858641341706	0.31874213848019123	3.4830273229083333	0.8527106284446919	0.4228734916155899	0.27978758694469846	3.7187884419028445	1.12706255355547	0.7675244744208028	0.0704800036780192	0.25721115149000684	0.11403350659311097	0.002966336692970148	0.2652972463072406	0.6168317799693447	0.01847134385653656	0.386709471827898	0.05118658838667688	0.5161077298315349	0.24463553408386074	2.906167675381384	0.02126850145788642	0.347615660943221	0.08627586494537294	0.8945074156481768	2.365212748693312	0.03886671647731699	0.14353865047414313	0.019809719496090502	0.7459302783548197	0.25523778327949553	
HE5	4.511685175214909	0.8943264353736491	7.127577136268425	15.331734135496468	2.5942733378415794	8.998160545115311	154.19246798043568	44.44949088052481	2.9829466742724535	6.21391351473294	4.917158135448507	27.98271221952601	17.21376164085739	1.8763816682969992	5.341948800433493	2.3585192961040367	0.07572025597804503	6.78414845324297	15.312887166530947	0.5692480215335608	6.273092377686056	0.801979637176126	20.132192004095412	2.861344332809749	102.38578447152224	0.4682530026829934	5.9177039690465465	1.9172246157401513	13.326293074636851	50.94349289405189	1.103808333794365	3.158129196082525	0.42831711367123204	11.844388600524852	2.9604171326390603	
HE1	0.17962293521446446	0.03542738476307119	0.2545779418691432	0.8711244641458188	0.09975730370557091	0.3101256182482652	3.029799187115904	0.6849454606752476	0.2818368571069834	0.35621806403181	10.519747209546585	1.2166875820200185	0.8032525090770082	0.051979801414096215	0.19324014874043335	0.11926695914767683	0.005968496068214244	0.2392140402317686	0.44034466956390267	0.018272945160204723	0.24799316921115258	0.048266258991699194	0.4667440100064355	0.42189164646536675	2.4067958798503213	0.023305957402402478	0.28911440994286663	0.06738036559923878	2.163084743385841	3.0374102524241895	0.03587862118559353	0.1217697933082106	0.03550265595743333	0.7665335656865643	0.4372980275956671	
HE2	0.5860096949572206	0.11317278172799457	0.6094140436941745	2.9644228452558696	0.3118257857080859	0.8379547706494582	8.295565797522867	2.482138073637819	0.819833948951992	0.7871984144910763	9.527133201814747	3.2204588885690355	2.1850726972670507	0.18891872407951552	0.6694276291111266	0.34328064138908526	0.010469489765899941	0.8915143723477587	1.505716631169432	0.04393307641128496	0.8776458790624044	0.15633329424841896	1.2657129830027414	1.2367564555754629	7.162798569266209	0.06521302469582113	1.0096170384808336	0.21291331469211403	3.59351763622832	10.279682949590162	0.11481206776215784	0.44489197310602996	0.0653640136953583	2.679585556714495	1.2870382388016812	
HE3	0.33400464569785954	0.08857638824551617	0.5482704921373699	3.5271277366298257	0.1714505538439196	0.6170757658922157	6.415495251532476	1.4338060089692706	5.618789868967269	0.5380644260940244	4.461186810477996	2.0795300616408454	1.5083399640808395	0.13691996390629524	0.430868416633367	0.22810563286905208	0.008117280068148864	0.638301547702205	1.7608473730508674	0.036633827766925676	1.429966169648943	0.12748406675985455	1.0976088091217653	0.3528919890348879	5.852541608875072	0.03598672903547756	0.8419197859435442	0.1916131948489964	5.910750293367582	2.408833907477732	0.08394490164380682	0.27420531134303866	0.07268530567448231	2.4983764532626616	0.36668930225891755	
HE4	0.30892401102552913	0.07979392737351507	0.47518609495930697	2.5287981924814305	0.15571746355109023	0.6126260124038239	6.46625166674632	1.4801556190604428	1.9606981804445018	0.48180688710767133	0.6316029869549274	1.9221666051126791	1.4863367888288164	0.14453595342680914	0.3944775175732483	0.18962395114947708	0.00618212462723923	0.5512274022646126	2.8881756474249864	0.0373304290404274	4.05443697791795	0.1109349145623613	1.0119169296063746	0.21118662028791413	5.893561476982427	0.028812070867462767	0.699728916850451	0.17995647564894987	1.1958099472864958	2.0038031492154413	0.08118015526539755	0.24048128077563136	0.057170831552945146	1.1337805314621476	0.21995488571585287	
HE7	0.45777537900838433	0.05864211925160314	1.7995640990545079	0.5235966834016595	0.26637375626626975	0.9339587487949221	22.619536520399183	41.67394262283731	0.047025717986391914	1.1892270908813247	0.12077549623670362	6.30903236462293	5.549134405254404	0.12163858227022543	0.39623510804217577	0.7694698555211312	0.009777309375905234	0.8558999722074395	0.22573950001740173	0.09811434144670549	0.0955799564112194	0.024292915861177638	5.068849090956448	0.6881709833296855	4.526390483596166	0.08491680016839247	0.301321196104786	0.11394001786779868	0.6371746716567678	6.037770832929123	0.09014645451934984	0.2566642131993359	0.01995823031506901	0.34760910594522576	0.7094005729433146	
HE6	0.061616107444784046	0.007581197315341958	0.19875451940272712	0.06697767640294565	0.037345342232708995	0.12546870219746717	3.5088590029661932	3.57754140815038	0.005283953972101117	0.1211643514127141	0.008682439415155369	0.679191735340043	0.4715854869186848	0.0163688722099697	0.0496744242993584	0.061262535839372	0.0011411183363551336	0.11884617307297396	0.03562378426147167	0.012276915099701234	0.015414257839739905	0.0031117492756293033	0.6007034957116181	0.03341088277710974	0.6263940786679457	0.008699519802623002	0.034184152223935976	0.01254023603794381	0.09699320003476435	0.9125236934052641	0.009896078042103204	0.029748207834725576	0.004853429674310474	0.0379016030087096	0.03446542568145922	
HE9	0.44705661542554836	0.07878352223946386	2.0372215608338955	0.43454234453483725	0.3036196203496427	0.823366293438955	60.476015018303336	34.207218120469456	0.0376444648248021	0.9247521350906336	0.060839977919475374	6.10850293371863	4.17485722454044	0.12222445298629342	0.3659610305334768	0.5999392149631498	0.010344663923570436	0.8400865197974139	0.23790231777679394	0.11334659387941935	0.10229345656591897	0.0246526974180838	7.224764254249846	0.2216968883340418	3.4243581509474126	0.07847984658502001	0.2784041231412486	0.13782770691431762	0.6604550546166182	1.2460684387570204	0.08045616737731474	0.21325314622184377	0.02133448567279618	0.3079813263270486	0.22834004872331606	
EEZ48	0.7683635904167728	0.2633980928802081	5.029252649810306	0.510185837759733	1.0542047774283667	1.7511971701028575	17.19076701299348	1.1044553383823639	0.1337333138185439	37.490388688831324	0.21139063062582208	42.07737786738103	17.92971010867787	0.1935318792492482	0.5542458214401155	6.060965947329024	0.1664897741436269	4.055777065911445	0.27393651448629647	0.37360613616447974	0.10135859018615491	0.11389494047532846	4.982353111390101	0.2858714098023953	3.8066950018546266	8.115831522416782	0.44559025010963466	0.16318598041177101	0.6110484653278986	0.5215709821386256	0.25097862684478184	0.4512524768993285	0.20028333772322526	2.059113224992249	0.29394732757357744	
