	AT	BA	BE	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	SE	SI	SK	TR	UA	NOA	
EEZ65	0.41562128018234773	0.11314177637853828	2.5227637218550956	0.6235223793787884	0.5146481421196868	1.0372100712906593	13.005975025066705	3.313187607515539	0.16490427789801876	3.6895403082086364	0.4211173644346256	13.21992646001467	27.880426232065457	0.09879660889389819	0.28655879996850997	8.118939233408584	1.4073952567557415	1.5464458952564673	0.3258258965747551	0.12823694298216787	0.16088964130992833	0.028126842024288678	4.247153422881467	1.7163270524588434	3.8002366396344094	0.32573959968271465	0.28589586978189	0.22769785651246388	1.030905137036913	0.11393597112160825	0.16509790547089356	0.10225274363887658	0.06945649897888212	1.491861089898216	
EEZ71	0.8369719025358124	0.33067937730042685	4.53871640395816	0.8419780035947871	1.0707514008614234	1.6670747008504676	24.56698467504407	5.345688084337335	0.3734371668930864	10.29821725415721	0.882314918565716	26.452927189409277	49.91230194527725	0.25644054254265974	0.5356566135404265	15.348804795383769	23.807354584128188	3.735284230796026	0.6739182878203817	0.2687189849668493	0.34552976878148406	0.08241884079044956	7.791249265317678	2.8091518033580023	6.643106360600078	1.069692207921228	0.5960327262367642	0.511078161657386	2.188670656169413	0.25542838189161404	0.33502412135889065	0.27479724642521514	0.3261076565424085	2.4309818273145787	
EEZ91	0.23595500114543758	0.11500700661504103	1.189098421291998	0.08947500502905283	0.3423771991049196	0.2915195060772206	3.8395718545917084	0.2927678451731542	0.041292841250047944	44.61786046551986	0.04602525539767985	16.089483642473887	4.481914485222843	0.10241331897374072	0.16894438368752565	1.6200786568675525	0.048309554959045285	1.8423825521267918	0.04272117524501212	0.07971682211128377	0.03341899266010454	0.024055944300106786	1.2570508694774063	0.08082226952771024	0.5289294234949866	41.6004361278184	0.11895991070562127	0.13658947575966943	0.09346416679885351	0.08789725869146749	0.09009573479362039	0.05667973033639645	0.037436047761023036	0.06989048054949447	
EEZ99	0.00647605039291823	0.0017670343138475174	0.04724871606791309	0.003332810178144434	0.014709885423558403	0.012274071723834344	0.13708292564000676	0.011451519130832697	0.0009420491881384814	0.9063020059904958	0.0010674980126701057	1.9570489388992909	0.2399799513569895	0.0021072438398449475	0.0052796206693842655	0.08765837024344753	0.0008842665051665221	0.03576971440632951	0.0015151791218500504	0.002354366779762526	0.00062642890161561	0.00045695280922425737	0.053760650436738194	0.0022602526651455887	0.020258219533438704	0.09848297326022705	0.004028787970416978	0.0028422491072200317	0.003980050997329992	0.0015435095358889539	0.0022437686197815583	0.0012156306459741005	0.0007234954353567688	0.0019514870761998847	
EEZ100	0.025579267787505123	0.004485102951955824	0.07323143134906034	0.014997597925399847	0.017041573714205678	0.050797450591133	0.5087565805774724	0.08936193191536584	0.005214830803757815	0.14269035845494668	0.00875660992895452	0.457683467056683	1.285067756045305	0.005166780201819197	0.01742846578061837	0.4700891438646382	0.026578794820641388	0.06462562284557978	0.008752917905884472	0.0038377588600125305	0.004428017362973146	0.0015681082241178889	0.13789364118459388	0.03242316858879373	0.1392392765242341	0.012225257591735367	0.022936899129350374	0.012890435766876908	0.02746135572893758	0.006112947390175862	0.007807258358703405	0.002905983151507906	0.0022603120821913045	0.028049812814772822	
EEZ108	0.57504153095639	0.22287871836357195	4.435122043127488	0.27920272978787736	1.1382242296360958	1.213142057042601	15.97962261382665	1.6664575994287107	0.15960044723872668	17.008447565113574	0.2489037104783527	59.85538224749032	59.78715240128957	0.2022063211618468	0.4351039250037115	119.93405925251282	0.4726978426453259	4.151420022745501	0.19750549544727133	0.2706905672548164	0.12177292229831227	0.04760038271617243	5.567216109038969	0.5429996932169446	2.495174387616631	2.196641694167797	0.34888894933284376	0.29226098196276074	0.6391872943316309	0.2573414761414982	0.215296668172852	0.1566079880665799	0.1380842200655549	0.46674297628853423	
EEZ109	0.01677651765839465	0.002902116829015221	0.29147032311231585	0.012156422419217586	0.04120588991900126	0.035580457889849794	0.6900956300253078	0.04283902232543485	0.0034344347889133098	0.5735994153597502	0.004338963819342814	9.146607637395999	2.42854216166058	0.002457036426066633	0.005011494176734029	0.4599673144319172	0.0021781655633408624	0.06075928437229091	0.006743048446488851	0.00952597253886294	0.003424268543527372	0.0008840128873406056	0.3247081230953577	0.005893529993506651	0.1361312731030243	0.04424648693838249	0.006959240489821484	0.0043898965426981225	0.011434018623077897	0.003314401217380611	0.0036947278268417865	0.0032835633283356345	0.0024861163461971747	0.005074285745351385	
EEZ110	0.002900421997263734	0.0006293625854477975	0.06273052972118119	0.0022647773610789297	0.008050275971054333	0.006888806764603044	0.13223311643716548	0.011427243630695645	0.0005797276601567459	0.19373863351021295	0.0009546749387521455	5.382810175879537	0.5355040243185937	0.0008697306025708557	0.0012990649674053149	0.13402800666959813	0.0007083364690663638	0.016074496758550404	0.00130270637012757	0.0017128709882220589	0.0006828072381549039	0.0002962357327429505	0.07082727960193923	0.0017435142603340668	0.02720626329101146	0.016430063743065118	0.0018924111202202772	0.0013134054155515993	0.0026424961973918054	0.0009130205248575411	0.0008698258893345273	0.0016156303713132404	0.00042555690699458307	0.0015030600594013084	
EEZ119	0.0021121028227811885	0.000600457589426594	0.008807326168097283	0.0023147147182960904	0.0024793629493135134	0.00393529324002378	0.047317457452329965	0.01159223389033586	0.0007261831598222437	0.01488844489119105	0.0016641311361225136	0.05055368395847445	0.10952109499309799	0.0004624539796534877	0.0012131035268305491	0.036568886243622	0.0163665074762406	0.008221944393319686	0.0014531118515549305	0.00041439127075489665	0.000703325060282773	0.00011789721404368172	0.014982994697603988	0.00591859198850805	0.01321522666279304	0.0014222634335811222	0.0010268017687521912	0.0008758772083732356	0.004319789229369521	0.0005168225850635624	0.0007451503304417786	0.0005844020977076313	0.00039280046866290884	0.005122493306657643	
EEZ123	0.060588954290781684	0.018261737502664827	0.19267346154675993	0.08302742341668347	0.06309102547051955	0.087236048818894	1.1691183188223795	0.300424982196375	0.0301628170745863	0.2979227933889597	0.07696719713584249	0.8483238342602596	1.4247328217438542	0.016256939829673227	0.02997860493685799	0.39199565174680323	0.35201450380117233	0.1735353739327229	0.05741061817935656	0.013180102759311548	0.02680593430624256	0.004526500214835864	0.3518263164993933	0.31137757293017393	0.4148615864152081	0.019315192948899034	0.038094700252269235	0.03176295808004239	0.1845333130597102	0.013267683634397126	0.02205147866455712	0.009692135438833896	0.013090483621236113	0.2694962312768237	
