	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
EEZ187	0.0039645204430336055	0.00035500286217714894	0.015052190072867839	0.00021064137003755403	0.0028949874659247848	0.0018361756844546152	0.010052084979359664	0.09150913921877908	0.02277294348265405	0.0012094698671517596	0.005495439787684899	0.00460401927647431	0.035049989841821345	0.07419959107340161	0.0003474061691297278	0.0006179522848140266	0.0025778711952540493	0.0032186762936946742	0.00021786333581358776	0.0052435611440149665	0.0018756004073782041	0.002287491202932362	0.0009657188370520248	0.0001806110211341167	0.023792333912277044	0.015613115736395948	0.04011502577196417	0.0006082160229850579	0.0018677566052638726	0.0013966396514769087	0.02307443386823758	0.0005865380644452268	0.0021179155768895606	0.00037114830004354987	0.0037585957914186854	0.011295276655020762	0.038934425363482496	0.0001517943256781882	0.001815582552248508	0.000184822296863203	0.09257887740611459	nan	
EEZ188	0.06711683685670501	0.011145820065745576	0.5912703645911846	0.006195516393600179	0.04433644695570613	0.07150916719859707	0.1777472020583811	1.855586196843632	0.14093680144301562	0.011310724036753433	0.6500429669363909	0.03532503574705179	3.7828480254407775	5.476623587135429	0.010535673701997402	0.013716164019734028	0.031096747717817577	0.2518717881892601	0.024765678534802674	0.24741934286291967	0.023282197780561818	0.08859522864798382	0.010188973619968275	0.002739124582543842	0.662157859412106	0.16947481738922698	0.47228939587843904	0.10981941105907346	0.025819021263882094	0.017928943295591002	0.08514836871713832	0.01601542844325748	0.018708286687453144	0.010939615924932691	0.045186395128634406	1.3279823304084062	0.21475673080930754	0.0016196726033971588	0.15947916709442453	0.008681601054603227	4.212987142691511	nan	
EEZ189	1.563762664878297	0.2839856457584506	12.06994653246967	0.15954387827863062	0.7971594025842275	1.0080063116813018	3.7338342208288466	37.708074843345855	4.008610357035537	0.3439832990612786	7.177865183202019	0.8438426587265667	39.944406061247186	100.258805802901	0.3066659291590601	0.2978289928268439	0.8499190830124803	3.984958896053763	0.3502372446741564	3.458286181494003	0.5379194885784129	1.5227035131941644	0.3382643287154224	0.09952933741623887	13.506554165007557	3.5270405981610353	10.758085855839106	1.0223300125528418	0.5862643970923301	0.4741063322895503	2.0971594195364878	0.27577962891222735	0.5429540801784426	0.2562367842433711	0.9940001029396228	16.629884608087128	6.8067999472902585	0.06690067041035667	1.9147282973178577	0.18022225966707983	61.07193658805872	nan	
EEZ190	1.3069256699814356	0.19537523820587266	8.082934354998681	0.09923609566972504	0.616331007738025	0.642459218834873	3.1811947921558534	30.175968719729408	3.0981887274247	0.2764731240890187	3.545182305017439	0.6467538660290958	21.448468355505984	54.00820536908471	0.19239539923926438	0.20122884418710807	0.8243106304932449	2.1747395368122473	0.1522154080270164	2.1689276629597964	0.36903329205562113	1.0415134657512093	0.2159860843468362	0.037121386059011226	11.07098063459314	2.7811468639652843	9.728263509831052	0.4621292945984324	0.45386989209079237	0.439209751530994	1.5836907541922638	0.19280737438217455	0.5086717453737936	0.16582863612466572	0.8178255506066301	8.364303664436916	6.749634699825456	0.03616282528519644	0.9332132328500399	0.07379681690099223	40.949533345682646	nan	
EEZ191	2.1520266366091705	0.28228547806681753	10.575163368683047	0.16395698922730642	1.295127111829969	0.9278132513287057	5.3903066545214555	47.97565563024333	8.683776832367045	0.47655142693247515	4.751777559928807	1.5379341491985066	26.181939014652368	70.4583754368622	0.2756225560521077	0.35856806809608305	1.5241106061272074	2.9162784516029814	0.20206987224702178	3.3609271810965278	0.7066604511035192	1.4633380437263295	0.37081086994430956	0.06722559194886686	14.790632155892231	6.163406889988468	20.372202952697236	0.5593277435468734	0.9562902818753513	0.7867320680217436	5.181014395026588	0.3231276910935936	1.1403986067386567	0.273871197410916	1.6200870853582083	10.480524630622432	16.95279824541237	0.0657875375444877	1.5438020797876766	0.12259016525819487	55.664350144570136	nan	
EEZ209	2.076970885067856	0.16538009351818372	14.393963763559968	0.15388999468097653	0.7041983484127026	1.4442699110452433	3.749287256693267	39.074632686439	2.598251494113495	0.18566303032398915	91.37987681804537	0.7074814761578644	92.46021202940183	102.91260604798153	0.2762095573364017	0.35996768249058314	0.886436664506142	8.754136245049285	0.5265530159646855	6.706124257581525	0.35963686793961686	2.263403504077909	0.2127897053468032	0.09325033414966068	14.609583408946241	2.508820745712662	8.995304408333347	14.772350576532956	0.5296885872448643	0.3624096760036271	1.609825260791017	0.432359761271137	0.6745822979015985	0.5628549430611131	0.9931175292274567	130.94127607242945	4.1085078666847314	0.08800643321680106	9.797093617760195	0.3779549178391573	65.92462942316654	nan	
EEZ212	0.5318814327659614	0.21009438846502704	1.9725968855693121	0.09233316900901602	0.4667060208138296	0.24007028179313558	1.1484565523641084	10.072980331686624	2.2945698441133797	0.27997638595302315	2.5104816493241007	2.271643349406031	5.35974661685925	20.901642618130776	0.11428596264218523	0.07883758426920776	0.33933679832218516	1.5206247466917706	3.0358717833865607	0.8434795253477024	0.31051969638857374	0.3539892161960807	0.22176336228687474	0.031046703477813842	2.978613774208004	5.966653108681991	4.370830744373156	0.36574561356490093	0.23644842915070283	0.2105069398552281	2.8866415662052334	0.07480463997652531	0.2768556472975457	0.16795176857277264	0.711549559351358	12.698804143931824	4.37619014535981	0.0403193861743654	0.8049525456719563	0.17652581384906893	10.449107058426458	nan	
EEZ213	5.990633973200784	0.7519303485568939	42.75493669268112	0.6109798855508587	3.064654238808407	4.117927833560217	13.679948271332572	153.68328407101885	21.551592040758038	1.185465937405089	49.736986890751915	4.636234802028214	152.93681622892862	513.6414973074038	1.1754587798489566	1.1039537790038487	3.2235289993938756	46.34146207844492	2.9669237287205057	14.367477797396441	1.7741614072211684	5.504380946741985	0.9957645131018499	0.30067675492059776	58.53908389261363	27.41076306793234	42.340619009317834	7.942591354827054	2.4343386558674847	1.8491851078099506	11.154273145856267	1.0584059311089347	2.2387118991240165	1.425226434516243	3.847754203828177	161.0347115959579	31.940170031395677	0.2758030570010198	9.694808373379798	0.6188562818681663	228.39198874286743	nan	
EEZ215	1.1711481902400371	0.2600775457006554	2.7093112796609073	0.21004261734654284	1.3772304214256763	0.4379908861948612	2.4864011694628925	16.16085692769392	3.424215501956968	1.0409824501468867	1.5237959465839293	7.401780294406298	6.529253968780427	17.623259604280488	0.2733599284438564	0.10337963226919088	0.725240246328338	1.0076393761437232	0.8183243236209595	1.282772602053104	0.9186540527653192	0.5380882565795158	0.67291481186592	0.09432264964559878	4.14989519205494	10.592851849145179	9.396083436846773	0.1742073575435644	0.6822859006377793	0.3710548727317285	5.99908505628544	0.1296160261908995	0.6557969914959897	0.46998874734007656	2.5354893780384895	9.567171103017209	8.153441924913054	0.15412441218468118	1.0728082324239754	0.2355453647946524	13.121315708406987	nan	
EEZ216	6.378601335794908	0.6325801403726302	30.81919310501419	0.5053209845933856	5.072258369879212	3.152248537454955	14.517221201289557	141.84505756790367	28.886444157816282	3.059834440947283	21.88635442626206	20.4061493839171	83.37279001356586	261.8517529507731	0.7940462596753495	0.8523644577809094	3.7980368618009894	13.684174882669685	2.4804089314924416	9.664136703380148	3.1194329374979297	4.405543088001015	1.9640693544761418	0.2688937501022845	45.65559794842491	80.12049264741044	54.14694175446226	2.5393914328018408	2.3748095405834686	1.8424755943942521	27.663225523993038	0.8239745679824564	3.0322948376353653	1.0067478471879083	6.842177500747305	68.06780538716977	46.6670720727109	0.32450133735693193	6.064846157058902	0.4651338055856442	160.14431630293103	nan	
