	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
HE8	0.4270921577484017	0.0397474421430625	0.8939511367877379	0.05854314714135387	1.067960517010163	0.15085311807699445	1.1528981917848016	6.7048846530413195	1.8643198757409944	0.8009541787391449	0.6000895009732216	3.7396470370675825	1.9350217216731007	4.585234300367404	0.05399634524999002	0.08344565666275251	0.44427587768850896	0.19287836125818555	0.00887768326558921	0.6360828690667163	0.5564393035166937	0.076578768903649	0.5163297787050897	0.04260440583283298	1.4119448496541367	0.9409360970871807	4.69103710268979	0.05292816714231366	0.3797062857726765	0.10116919756209215	4.823324522305598	3.7013502006718118	0.07561621852943756	0.27910657748797923	0.035059477877882786	1.349599014611066	0.49625795226130415	6.490568331795825	0.01765647642250931	0.17475863851320986	0.005694918047481394	3.2998234493760474	nan	
HE5	10.129046459172086	1.1757085431540444	21.257178303550237	1.2388465735264347	14.146678582526311	3.425878197984098	27.56352562390855	165.72620129367806	36.86782863614973	5.608514630005886	13.853041257449497	19.299278402015656	45.8378746456983	93.25254632686644	1.2238010917939015	1.8727188294983386	8.771851652375998	3.726219259728945	0.19486276670924196	14.22148644200305	7.997942903198113	1.9233254971649358	5.996365611957313	0.6415153368295669	32.607005637105225	11.42315033114153	101.89028186045908	1.3643003920499603	6.729189071407194	2.3762604921576673	54.13504004876066	32.688194089588386	1.9879768797477702	5.662233227910506	0.9829748636109142	21.731593275481284	10.042016349115727	95.91449339564679	0.28929879524829855	3.513139665764129	0.14861367115273147	64.30820453439536	nan	
HE1	0.4470932766425822	0.02538108971633123	1.0257815635458245	0.04985439853360146	1.096556916000998	0.17578166546104912	1.2420495894253454	6.776329600128169	1.7855253008800211	0.8490609651818076	0.781536309108653	10.546159255976598	2.1406986854191254	5.4376134956983435	0.039113557144583574	0.05399138905364565	0.35392415077724876	0.24901070807631265	0.014327002732168912	0.5155052545445423	0.5717675460651676	0.09253657642346196	0.5011412347330718	0.040339895660193456	1.4891144153331102	1.9200257264491583	4.577439005806313	0.052890651038383085	0.2783056098383437	0.0697487492654086	8.486834893888664	6.087795249005615	0.0668357836419497	0.2528034363010113	0.044468398276164285	1.4404258998877715	0.7349280779837107	5.721249775524501	0.022708178790597028	0.174276206298383	0.009479541285490422	3.9150739989834964	nan	
HE2	1.2108917049528625	0.09158826414765114	2.36950508873954	0.14455465146492705	2.9698387117365446	0.44821510826420896	3.0019902170407033	16.47365759422605	4.944311792698554	1.9031185991350206	1.800970905907893	13.743438125128522	5.287396267354926	13.323468177693902	0.13796546923045594	0.1926865179210585	1.0644428804252266	0.5890829644328226	0.026366893973997458	1.660835160374526	1.499087164024093	0.20824065902047192	1.325792782421851	0.11269837795581161	3.6953619369695505	3.906173476131297	12.043826478651432	0.1625954871284704	0.8960488145878158	0.22825931845972539	14.878268690162976	13.9900460963757	0.18992233642300707	0.7644226957819482	0.09084238031870927	3.6225283782350686	1.5296388938655214	15.12609029131598	0.05215252127508002	0.5055203000055702	0.017779999500614683	9.90059985749369	nan	
HE3	0.9073376847657982	0.06808321646732024	1.9724212307650433	0.1588957910807712	3.463194256489681	0.2790668910280562	2.1566832099656676	12.999299384716025	3.1259926432716902	3.8210245313073656	1.1468259381256594	9.295572405058378	3.685884752649791	8.632586989731523	0.14833814132897774	0.1672966738878996	0.7545670646247631	0.38370999713937803	0.020123696161143484	1.4003104490549465	1.5548559035944842	0.1584175723783389	1.488555018875802	0.10980583123890149	2.8919475441527376	1.6191782167150237	9.92763941503454	0.09644461018969262	0.8783750058118226	0.22029159113157312	21.28686897438264	4.936840332049165	0.173176333531786	0.5588747087375528	0.12760662090061062	4.19494957085092	0.981719362126165	11.662720655384755	0.06569605669504473	0.4040557188508018	0.008775166637754019	5.742731878787997	nan	
HE4	0.7274137801520587	0.07589186239704612	1.4891142849574226	0.13936422539943166	1.8084476491348438	0.22610714919782757	1.8693733685238163	11.05178204107258	2.568232188792661	0.9359907978680505	0.9570186037691206	2.287537920257869	2.98110098739441	6.578261364525342	0.10217197504771754	0.141273591227781	0.6358473627182176	0.26283722860222103	0.011179895612374974	1.0510685374127868	1.3161447821673309	0.1334083864402559	1.307287090719442	0.08066091204964897	2.274052517340186	0.8724378202639113	7.876370496329439	0.07513363056999459	0.7181136627029857	0.18902897963558132	5.1887153520388045	2.8022076013971797	0.1429361921052336	0.4248729470573775	0.09227467729318688	2.2688116722879963	0.668839536967346	7.1107884379024044	0.03620133879920671	0.27586480307424643	0.007826573805050778	4.277131058638893	nan	
HE7	0.9425165660918621	0.08267335573492113	4.483831610807507	0.07105520511454512	0.6839752142852901	0.3440386218145419	2.787669354609548	22.603963720911835	7.432906396645849	0.1919762287703941	2.430338483934373	0.8461188859518901	8.556785570599105	25.626353265769506	0.07888642574726047	0.123785397957261	0.640010010900323	1.0114098726968488	0.03144367010430968	1.430588178617174	0.27145378027276706	0.3013582947986109	0.1849992267592223	0.025122447590884806	6.846131428019004	2.374917654338899	7.773692061316885	0.23145438032553298	0.3921893162557469	0.159206463445794	3.2220805098153633	3.47678694795534	0.14322390679140873	0.466437927143099	0.07082604098108795	0.9375389840235003	2.363960801150467	10.651669202626191	0.01906636667369734	0.3504433306764852	0.02644307504075785	17.273486752566416	nan	
HE6	0.1349780522194722	0.011632949737190743	0.5082997703748487	0.011575349469557475	0.09138483482169045	0.04561509065376024	0.37554285108571933	2.9758635009423675	1.178526871861621	0.022271866505101007	0.2783587179058769	0.09296118094314242	1.0140980736315444	2.418469491602199	0.010478984721951972	0.01553071972633558	0.0874726470693646	0.09770304788270882	0.003620817915984157	0.20682607183462084	0.04155990452423398	0.03920598171114701	0.028077041198041695	0.0037442101920856373	0.7505156301879357	0.19677051685326177	1.0764074522364317	0.027591546030795108	0.05731917418503613	0.019655483858488806	0.43147340192335326	0.41122917825580935	0.018425961912348267	0.0574089515930937	0.01396633540769584	0.14016148740162676	0.24933270135091004	1.5173791063744357	0.0021345093007542576	0.045414758212283995	0.0024120941409703747	1.5801384705140122	nan	
HE9	0.9288034814005589	0.1012315447262655	4.8876970461600955	0.08618071404758924	0.5857761259929174	0.33431803923613673	2.7286069590180246	24.745112179188926	3.875873807930701	0.17063778878141048	2.1267534048333587	0.6268496674760476	8.356178279975643	21.687840653401782	0.08570545693897724	0.12274146840718507	0.6506439085795621	0.8274984037107451	0.025602587382969444	1.4331787156455011	0.26646243225466665	0.3307554573778884	0.18679440578048592	0.02203097316610654	6.969044770936672	1.3426445757859067	6.726114339274315	0.23370969696706553	0.3542557478895579	0.17746818897765101	2.9360250646361727	1.6346643837703436	0.13122754806152195	0.42680338390183414	0.08086924166450178	0.9964840022404159	2.0889856991876457	9.831342994781991	0.015872530776539454	0.336413678785108	0.020554479973143424	14.235436840088077	nan	
EEZ48	0.4192734627106783	0.10659674357344168	2.2381080474466697	0.10736306867991104	0.09307438585655507	0.25434839163599304	0.6388815484630622	5.775097520264901	0.48898855474729946	0.08242501227799384	12.538425126251049	0.14777577103668235	8.685401649880777	11.193356293702438	0.07423731389150798	0.05090785736613565	0.08227095584534748	1.060068483740572	0.08321669726502884	1.0731104215318188	0.04283910212465165	0.23018173643962736	0.03023733191495133	0.050387230983551516	2.133549387558251	0.5548054817044799	0.43929089478184175	3.5039095457219296	0.0965167991240403	0.07082562419273067	0.36760329936383007	0.3324186454186114	0.06663342077461434	0.06001197278428776	0.10956845913476632	0.13345012485860228	54.943433159199024	0.5613995859609743	0.02166539530368833	1.5628539923484752	0.0716679377290453	3.800034133698135	nan	
