
	AT	BA	BE	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TR	UA	NOA	
EEZ185	0.0001019578476207387	7.791854517019453e-06	0.0013732883303642968	0.00010652293662991105	4.660023299202073e-05	0.0008458684203836904	0.024246852750908064	0.12261052397511488	1.6759415153497002e-05	6.665179025366038e-05	1.3559490326231992e-05	0.0018161367594095523	0.0036674763695044655	1.6044168274258644e-05	0.00014058014043882722	0.0002456939491076706	2.4762965255359004e-07	1.242102464149351e-05	0.0001293286384662232	6.529842255170547e-05	4.25114262906588e-05	4.2210579979703534e-06	0.0049949454808974275	0.0005037003363952251	0.004831317301767666	3.109744591446175e-06	3.6510923931814555e-05	5.324397685219521e-05	1.2084373623031461e-05	0.025621962686278688	9.380524422495587e-06	0.00012547307679565729	8.847854583165665e-07	9.501825621875574e-05	1.352573860689263e-06	
EEZ187	1.0941452743546079e-08	8.780630283939972e-10	1.0401600974636034e-07	1.5706417970983274e-08	4.310542963161235e-09	8.031027432239852e-08	1.629066370812785e-06	5.0991881323555785e-06	4.665536357745458e-09	6.993424513811346e-09	4.497523314704856e-09	1.7590102492713332e-07	2.0085466185730515e-07	1.3929141452421045e-09	1.0025134909076514e-08	9.352052568647962e-09	5.283559915601831e-12	7.711168021423398e-10	1.3150794563860149e-08	5.963732893530091e-09	3.4867940661384544e-09	6.35406005671846e-10	3.082638804775051e-07	3.2106642070663087e-07	4.26509601176349e-07	2.254493061632113e-10	3.6474815697537153e-09	5.784026242809471e-09	1.5559817035357438e-09	2.161855159312785e-06	1.0565534957784863e-09	9.845711407011232e-09	6.683159358451427e-11	1.1150102029385482e-08	1.2353567980082567e-10	
EEZ188	1.006751184310131e-06	1.7424070288710153e-09	0.008544886073800922	3.938524895966303e-09	2.7444528659646326e-06	1.911599214960291e-06	0.00010127443023176468	4.515903175900582e-07	7.758132636908847e-10	1.540455932213817e-05	5.074941519037456e-09	0.0030418206786260106	0.002944942400424875	5.957692991350524e-09	4.5888173762459407e-08	5.896812102920352e-05	6.50272897186217e-09	3.448462342487263e-07	5.847639800574226e-09	4.570636294975252e-06	1.1368778010363248e-09	7.330741688489992e-10	0.0004402610667783445	4.607649067263496e-08	1.0955779748005781e-06	8.462608968300932e-07	2.554169077549496e-08	1.4268879673813316e-08	1.2973706438137414e-09	6.744373106095358e-08	1.3612233531700468e-08	6.629460656733406e-08	1.5819617078075237e-11	1.4433499592505879e-08	3.015091810209847e-08	
EEZ189	0.0005257675782035607	7.751081055661307e-06	0.4219646559987064	5.191340370298445e-06	0.0006793903299755634	0.0018141617643409318	0.16293246712253376	0.010634156388587767	7.6271488500284164e-06	0.0028769236013401803	1.4714938674403668e-05	0.21772804537165288	0.8349019640169789	5.175672882098966e-05	0.0001651359260780025	0.021375286854945028	9.447659549028956e-06	9.041662343887623e-05	1.8738007975023314e-05	0.0026100325955298433	6.294675258210055e-06	1.027343097482331e-07	0.9214394529828412	9.77450706249898e-05	0.001789229590787201	0.00016069684854509207	3.014769884272951e-06	1.0077826026450667e-05	3.3917140822185206e-06	0.0004304619161671394	2.7923215912538774e-05	0.0001378055933695709	1.2972571092105557e-08	3.826416751062181e-06	6.9995679929055915e-06	
EEZ190	0.0007381050846138748	1.7787256895635953e-05	0.06505873872527661	8.342515362885182e-06	0.0004918116005007065	0.0030557510993658365	0.6337438679123568	0.024327644942636603	1.022317632817722e-05	0.0013669760862927193	1.9783528997182257e-05	0.04232221092382185	0.17810443426058803	6.090091645640816e-05	0.0002503589667289025	0.007324547050401605	1.0129830442683704e-05	0.00011731214364070216	3.281330960667923e-05	0.0014286693364959854	1.4000246314079786e-05	1.8059909945388684e-07	0.7400420397876788	0.00013378188019997462	0.0022427300701339773	6.10627215388253e-05	1.498178010615933e-05	3.154057365150103e-05	2.861131457095641e-06	0.00048183795908037104	4.287483326755658e-05	0.0002066465252293894	9.700020596572992e-08	8.633407281152766e-06	6.419416321336559e-06	
EEZ191	0.002520258476643129	0.00018810309910690238	0.07250132001413145	0.0004017957992517531	0.0013939017632682103	0.014609301267314549	0.6083589776641929	2.785675536250456	7.06392488277111e-05	0.0022743619001028125	0.0001953202670749856	0.05984396962270985	0.2571940403579326	0.00026674692202994393	0.0018891300705562502	0.012978764230789929	1.8278304221305675e-05	0.00029550465229645116	0.0007841230996635618	0.0024787258565840656	0.00023332133014805704	3.805637551650579e-05	0.28747637694839606	0.0021988216721654133	0.059331597950251336	8.550032473152321e-05	0.0006392988303039431	0.0008572288713927935	0.00010612166129050664	0.047170791407660326	0.0001711250861755567	0.001502044923412757	5.5118223969919745e-06	0.0006359108275011126	2.690027993536212e-05	
EEZ209	0.00019239571323633598	1.6028454448329004e-05	0.049219070959869805	1.220530154282556e-06	0.0009763902136037507	0.00043055815605769145	0.050764439338852094	0.0010253903030461406	8.98406455763906e-06	1.246043508211604	8.58000851309684e-06	3.4209945147154213	0.29979488536478704	1.9387367186425257e-05	1.5641610562203594e-05	0.15263835617934882	3.117322012800735e-05	0.0006709166872190252	1.6679003436132728e-06	0.002208250735875213	1.9696163587867865e-06	1.971603461247195e-07	0.02544287408831391	4.299337041408256e-05	0.00029001698592220605	0.06238693332944758	2.6680383736977606e-06	1.5143750855498344e-05	3.128114279049409e-06	0.0004489472527931856	1.968515622141213e-05	1.70883756433426e-05	1.714113449846797e-08	4.5656884688100204e-06	0.0011667801225232403	
EEZ212	0.00016808420036460903	1.8225480742675746e-05	0.009712565132922232	0.001071631723661267	0.0001950353958847238	0.0020034167419171658	0.06742192245077447	0.020236049699759638	0.0005836782065150707	0.0006123406381064217	0.0014211098235811142	0.021603910485265436	0.11442439549850868	1.3033740474677519e-05	4.723017666667806e-05	0.012265369692860354	0.09898646528122615	0.00012381903763716438	0.0010581489195023539	0.0004198001333516103	0.0003771534775440493	5.354045489731484e-05	0.0197830852822586	0.02054875405809129	0.01471990611788885	3.672417007003436e-05	0.0001116022578081345	0.00015525753991437594	0.0027244747384805217	0.009549811776968755	1.35237545283398e-05	0.00010915728343727808	3.634388452870519e-06	0.0021370794973415816	1.6079191791459704e-05	
EEZ213	0.009877262714918804	0.0005069835077662826	0.8452721621616988	0.0006508748776040533	0.010461135138321441	0.038777969993908305	1.4609788521261968	0.2148710368796923	0.0007900407498090104	0.2156861236419415	0.0009054410853949936	3.4853021190542868	40.21550275106984	0.000982372942200901	0.0028271760126534497	11.229049784157123	0.012612075977812533	0.006323941371952175	0.0009423867635418765	0.022112357586397093	0.0005075672748790123	9.688661923110237e-05	1.2544675181708282	0.07363658939078581	0.07353051404309385	0.017355075896763283	0.0010978583315549924	0.0015372817099056533	0.00026183353508638937	0.02393581429346434	0.0010021028706241016	0.003719912644125167	5.878493965605988e-06	0.0010167582008792444	0.0012167944978624151	
EEZ215	0.00016042226130178036	3.886049963944986e-06	0.005048986039042988	0.004800408149229034	7.372428279463018e-05	0.0016553363567874374	0.033521341166903404	0.013362992419316367	0.0026024484090406996	0.0013226656774497586	0.017700435135048275	0.011422325653510028	0.05008689050546203	3.449113894219603e-06	2.1920973673035936e-05	0.0036826125982113425	0.004331084123025873	3.363329724399588e-05	0.002844421275480978	0.000253010337665344	0.0021538778409418424	6.50719592549966e-05	0.01085080845556187	0.04491867540761475	0.018541881672919605	4.7627849236015315e-05	0.00010665872374244665	2.222497274316555e-05	0.02082091071202714	0.011242885752184493	3.91996261776682e-06	5.730825461639194e-05	9.983452965311048e-05	0.0029777526046430333	8.426209661581318e-06	
EEZ216	0.01133210302874508	0.0007167534650035575	0.24900904633914103	0.00930707645864887	0.006215100118135344	0.061647245421147905	1.824344334999912	1.9174937003071595	0.004886258365368523	0.03021154932536308	0.029962991633409455	0.53761672835017	4.363232175171635	0.0008667007664251847	0.005229918818867308	0.4456057580374424	0.021951402212744994	0.001213701877260012	0.01210405007885044	0.011981771316769713	0.005154555927102668	0.00041690639022167245	0.6821471138700512	6.2437290860950965	0.25345015019928924	0.0028584986053772784	0.0027822479489219335	0.0033247053103643677	0.010046796195863402	0.23986760000889285	0.0005776566346700024	0.00470995550178811	0.00014697389187102463	0.009860779280507243	0.00034338649724196933	
EEZ224	3.78031325173771e-05	1.1149181396199963e-06	0.003736063324100785	5.8589158074182566e-05	0.00011579113154108985	0.0002491385965587735	0.008082552230105094	0.0034018305583007214	0.00018929169697742083	0.0007999741556866968	0.0004527972370744059	0.012450287451594969	0.031168285459694908	2.549172545607166e-06	9.803692644445367e-06	0.007333963368653331	0.011938471219431252	6.8161253046789665e-06	0.00014432497275083435	0.0001264013117151681	0.00010990382099480848	2.741922493310667e-06	0.005113870304213724	0.009053367694438449	0.0008842903508678397	8.31146325834575e-05	6.554533343097618e-06	1.0065081714865407e-05	0.00010845443140196408	0.0007695171577586388	1.1530901070257907e-06	1.5440118199276943e-05	1.1546291071592023e-06	5.4884812586747264e-05	2.544785086863601e-05	
EEZ273	0.0002093402281952007	3.0730138567594484e-05	0.008247767833544615	1.1762658957459077e-06	0.0003164258301832133	0.0001828131350214912	0.015149936371535501	0.0001712478219604345	1.763589114168138e-06	2.068165171133829	1.1115826890651142e-06	0.38603681577687865	0.013997903131003023	1.530760791504852e-05	1.0026025311952138e-05	0.021600897156593118	3.110839607590447e-05	0.0006793917832488142	1.5092072735258638e-06	0.000690236891801214	8.863543875139931e-07	2.9631042275635257e-08	0.004452306402005715	1.2562123968443296e-05	0.00011495653400445451	0.1824093931115996	1.070435458424392e-06	2.69576146117156e-05	1.012285548188131e-06	6.673240532373508e-05	1.976183442429111e-05	8.9483988569862e-06	2.1840044466107262e-08	1.5791309180578318e-06	0.002316277338885356	
OR1	0.02045908621603757	0.0016598201584972756	0.615304356188165	0.1481602066788875	0.014069095254221174	0.12637951544577003	3.0462587273101773	0.9711681390977925	0.08957680536747621	0.14235979191072395	0.7690457707605953	2.0196059781005102	10.668690520915154	0.0017014312685746625	0.009791006250594184	2.2343383885655004	9.220162928609927	0.005887737576860784	0.09252429895931515	0.02751475409748531	0.06298747518342251	0.0031813194487106964	1.1899297313196417	9.498001705764219	0.6662449682527571	0.017029075290383694	0.010321060631824013	0.012850377336688335	0.6941934833438905	0.6290490358253652	0.001422769132600287	0.010957707409108487	0.003940572446214359	0.10735924901854017	0.002417170567615654	
OR2	0.0582306104316248	0.0032965915195481777	5.859884819393165	0.008791651571438838	0.04637624589389945	0.29713943499207834	15.91487086363397	14.958245437995634	0.0031566371365300103	0.2771141037078746	0.005119785600967445	11.031868573693767	50.826512951544906	0.006490066770990482	0.026688046665143	2.2098368100388237	0.006396973959688071	0.015324403961488806	0.011982434651626706	0.11016111930050469	0.004161268992033943	0.0008267357649646267	15.311246895758007	1.4749223023993339	0.9413682539252058	0.014804078683709128	0.008767311030834257	0.012896041257975546	0.0023718092262373786	0.743440268973251	0.004851431245665366	0.028349989451466846	0.00011905252553966437	0.013232374622911594	0.0016759172285437198	
OR3	0.0005638125724747049	3.4895058746031535e-05	0.10126990033628146	3.27684205505549e-05	0.0012850906965144178	0.0014795895695178735	0.14503283474909162	0.006501044593698698	4.322983442884587e-05	0.13779313945029734	4.741901682678408e-05	1.4666477270707519	7.764061730459843	5.734422062614012e-05	0.0001187384781998081	17.91268943799977	0.0015255144702387563	0.0015792668175017154	8.098166952608222e-05	0.003140223084373454	3.519618097332484e-05	2.0020954516780312e-06	0.09625310615123496	0.0009150174547776368	0.0021388978757143186	0.015502301734783902	2.8116943414638107e-05	8.347700875384238e-05	1.9903336032627582e-05	0.0014847718592505778	6.35158726572602e-05	0.0001121694409989094	1.3103271403983803e-07	3.398286023896769e-05	0.0008549754438288724	
