            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
HE8         ;     0.007080;     0.000912;     0.033966;     0.000680;     0.206170;     0.004491;     0.013561;     0.312525;     0.214953;     0.159047;     0.003001;     2.295322;     0.080663;     0.078208;     0.000238;     0.001792;     0.009034;     0.014048;     0.001381;     0.005084;     0.150990;     0.000942;     0.131705;     0.001946;     0.070801;     0.066171;     0.298532;     0.000238;     0.007839;     0.001197;     0.356589;     0.777113;     0.001175;     0.004134;     0.001167;     0.005566;     0.004314;     0.038352;     0.000856;     0.000848;     0.000240;     0.007946;     0.047183
HE5         ;     0.364320;     0.021860;     1.014410;     0.019205;     4.329256;     0.149964;     0.936911;    29.622328;    19.856819;     1.093464;     0.038268;     1.365131;     2.463338;     0.709962;     0.009806;     0.159160;     0.475811;     0.336793;     0.020929;     0.174349;     5.349381;     0.021755;     3.096862;     0.061491;     3.421669;     0.930797;    25.521446;     0.011387;     0.465243;     0.124633;     4.454262;    25.577431;     0.063612;     0.232661;     0.026419;     0.036601;     0.029983;     0.106138;     0.010838;     0.020231;     0.003748;     0.036236;     0.377089
HE1         ;     0.002758;     0.002349;     0.011086;     0.000813;     0.054589;     0.001382;     0.002300;     0.116002;     0.071909;     0.017228;     0.001142;     3.770573;     0.027202;     0.026876;     0.000380;     0.000550;     0.002315;     0.007342;     0.002301;     0.002055;     0.028108;     0.000486;     0.024198;     0.000690;     0.031785;     0.054375;     0.049475;     0.000564;     0.002232;     0.000563;     0.306486;     1.033755;     0.000316;     0.000958;     0.000608;     0.002155;     0.002331;     0.004624;     0.002236;     0.001692;     0.000165;     0.002557;     0.056491
HE2         ;     0.019469;     0.005118;     0.074739;     0.002248;     0.238790;     0.007461;     0.022593;     0.705106;     0.545955;     0.155491;     0.007218;     3.126050;     0.186865;     0.182019;     0.000724;     0.003543;     0.015840;     0.046249;     0.005196;     0.010054;     0.166246;     0.002751;     0.153937;     0.003330;     0.178403;     0.373349;     0.419052;     0.000678;     0.014762;     0.003671;     0.637565;     3.874958;     0.002341;     0.008755;     0.001626;     0.005864;     0.009069;     0.031385;     0.003663;     0.003945;     0.000209;     0.012309;     0.129405
HE3         ;     0.012800;     0.002752;     0.064047;     0.001112;     0.801211;     0.007847;     0.025429;     0.529307;     0.359553;     2.593229;     0.003933;     1.905540;     0.140554;     0.117561;     0.000720;     0.006101;     0.023470;     0.019068;     0.002736;     0.011303;     0.369258;     0.001709;     0.502088;     0.005732;     0.153008;     0.057055;     0.444265;     0.000438;     0.024793;     0.002519;     4.524051;     0.575690;     0.002729;     0.008308;     0.006139;     0.004603;     0.006030;     0.080582;     0.001967;     0.002425;     0.000312;     0.011784;     0.106244
HE4         ;     0.014004;     0.001687;     0.055736;     0.001034;     0.913064;     0.006560;     0.034205;     0.656626;     0.353587;     1.066365;     0.004517;     0.176799;     0.134422;     0.071785;     0.000708;     0.008004;     0.027098;     0.013038;     0.001686;     0.012084;     1.026952;     0.001743;     2.312260;     0.006712;     0.155509;     0.041356;     0.757514;     0.000464;     0.037007;     0.003416;     0.601463;     0.531577;     0.003038;     0.010946;     0.004043;     0.008577;     0.003961;     0.045470;     0.001493;     0.001544;     0.000424;     0.008340;     0.062183
HE7         ;     0.031863;     0.003886;     0.088952;     0.003017;     0.103537;     0.013864;     0.059387;     2.668129;    17.323324;     0.003457;     0.002366;     0.006576;     0.285132;     0.186980;     0.001191;     0.009296;     0.020020;     0.087314;     0.002154;     0.008095;     0.032667;     0.002379;     0.023754;     0.000545;     0.563790;     0.349957;     0.339981;     0.001969;     0.009028;     0.008074;     0.028099;     2.747910;     0.004242;     0.009497;     0.001298;     0.002246;     0.002197;     0.071804;     0.001874;     0.002174;     0.001909;     0.002174;     0.004886
HE6         ;     0.003730;     0.000220;     0.022328;     0.000237;     0.012210;     0.002974;     0.010389;     0.648846;     1.485261;     0.001625;     0.000266;     0.003128;     0.047241;     0.024075;     0.000106;     0.001332;     0.003334;     0.008061;     0.000183;     0.000769;     0.004819;     0.000176;     0.003683;     0.000067;     0.095519;     0.013002;     0.111692;     0.000138;     0.001215;     0.001423;     0.006842;     0.539072;     0.000534;     0.001722;     0.000202;     0.000566;     0.000220;     0.007717;     0.000139;     0.000220;     0.000154;     0.000220;     0.001342
HE9         ;     0.027506;     0.002687;     0.274592;     0.001964;     0.050045;     0.029578;     0.062088;    20.455891;    19.388903;     0.003729;     0.002130;     0.003593;     0.504930;     0.065386;     0.001288;     0.008369;     0.019116;     0.082880;     0.002080;     0.002260;     0.021482;     0.002117;     0.022841;     0.000869;     1.548809;     0.060260;     0.581165;     0.002081;     0.004148;     0.002619;     0.004904;     0.365794;     0.002961;     0.007770;     0.002089;     0.002237;     0.002089;     0.073789;     0.001779;     0.002089;     0.001897;     0.002089;     0.002089
