          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ123      ;     0.004551;     0.002381;     0.017653;     0.004548;     0.004173;     0.006481;     0.125104;     0.032277;     0.002116;     0.003154;     0.006128;     0.051495;     0.049430;     0.001147;     0.002428;     0.009260;     0.016110;     0.005481;     0.005150;     0.001132;     0.002361;     0.000276;     0.030558;     0.017867;     0.020793;     0.001056;     0.001392;     0.001861;     0.009257;     0.017708;     0.001161;     0.001711;     0.001466;     0.002466;     0.017867
EEZ185      ;     0.003073;     0.000973;     0.009775;     0.057816;     0.002961;     0.003269;     0.578401;     3.114756;     0.000823;     0.000974;     0.009503;     0.050055;     0.036573;     0.001384;     0.001652;     0.031856;     0.000802;     0.005899;     0.067520;     0.000691;     0.028591;     0.002088;     0.100981;     0.229185;     0.087454;     0.000810;     0.002010;     0.001063;     0.000854;     2.883702;     0.000983;     0.001266;     0.000786;     0.027286;     0.229185
EEZ187      ;     0.000021;     0.000010;     0.000087;     0.000207;     0.000044;     0.000068;     0.002220;     0.006578;     0.000010;     0.000010;     0.000187;     0.000711;     0.001025;     0.000010;     0.000047;     0.000443;     0.000010;     0.000086;     0.000108;     0.000008;     0.000093;     0.000017;     0.000320;     0.006861;     0.000031;     0.000010;     0.000067;     0.000010;     0.000010;     0.009785;     0.000010;     0.000021;     0.000010;     0.000010;     0.006861
EEZ188      ;     0.000202;     0.000202;     4.447776;     0.000202;     0.002911;     0.000202;     0.455573;     0.030194;     0.000202;     0.000202;     0.000202;     1.676171;     0.469242;     0.000202;     0.000202;     0.024399;     0.000202;     0.000202;     0.000116;     0.011661;     0.000202;     0.000404;     0.938704;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202
EEZ189      ;     0.004013;     0.003331;     9.132275;     0.020511;     0.049571;     0.003331;    18.351501;     1.858873;     0.003331;     0.003331;     0.003342;     4.873434;     7.276054;     0.003414;     0.003329;     0.543155;     0.003141;     0.003712;     0.038529;     0.084666;     0.005536;     0.007928;    30.368578;     0.010473;     0.022288;     0.003658;     0.004460;     0.003552;     0.003331;     0.090642;     0.003520;     0.003637;     0.003364;     0.004717;     0.010473
EEZ190      ;     0.010457;     0.002230;     0.722896;     0.049794;     0.025986;     0.002835;    38.255932;     5.540699;     0.002230;     0.002230;     0.002247;     0.675668;     1.482583;     0.002488;     0.002228;     0.215976;     0.002195;     0.002347;     0.080811;     0.028988;     0.005285;     0.005604;     8.382462;     0.006748;     0.007304;     0.002612;     0.010898;     0.003411;     0.002230;     0.135250;     0.002492;     0.002259;     0.003215;     0.003658;     0.006748
EEZ191      ;     0.019623;     0.005109;     0.273834;     0.185723;     0.021241;     0.005054;     7.685658;    40.152771;     0.003933;     0.003956;     0.006466;     0.563725;     1.652522;     0.005057;     0.005094;     0.335901;     0.004472;     0.007902;     0.260630;     0.015331;     0.072614;     0.006098;     1.559630;     0.284437;     0.079738;     0.005577;     0.014791;     0.004849;     0.003933;     2.643604;     0.005316;     0.007006;     0.005295;     0.036670;     0.284437
EEZ209      ;     0.072826;     0.012447;     2.528297;     0.039288;     0.153237;     0.013525;     1.629934;     0.302108;     0.011154;     3.884749;     0.011298;   150.970276;     4.529838;     0.020722;     0.011658;     2.597663;     0.010940;     0.074355;     0.031438;     0.038606;     0.009521;     0.006769;     1.450738;     0.018979;     0.039118;     0.418818;     0.014191;     0.011173;     0.028111;     0.019799;     0.016878;     0.013180;     0.015737;     0.029675;     0.018979
EEZ212      ;     0.043033;     0.074921;     0.183182;     0.085076;     0.047867;     0.115446;     0.640691;     0.455186;     0.055109;     0.128957;     0.076553;     0.390915;     0.518926;     0.051019;     0.121045;     0.150943;     0.510286;     0.056974;     0.077810;     0.069504;     0.021284;     0.026935;     0.219799;     0.320014;     0.194759;     0.096467;     0.055385;     0.065425;     0.087549;     0.254743;     0.095098;     0.051457;     0.049163;     0.060465;     0.320014
EEZ213      ;     0.086921;     0.061274;     4.956454;     0.261596;     0.161180;     0.089125;    11.560792;     6.315166;     0.048236;     0.128457;     0.114846;    28.394890;   142.684372;     0.042290;     0.078538;    25.214014;     0.023415;     0.154067;     0.255095;     0.110714;     0.121380;     0.048362;     8.191775;     0.522358;     0.638424;     0.111464;     0.101249;     0.061775;     0.091396;     1.088716;     0.045740;     0.079484;     0.073472;     0.180611;     0.522358
EEZ215      ;     0.137859;     0.141672;     0.247610;     0.103348;     0.126538;     0.095969;     0.872747;     0.487709;     0.058217;     0.157429;     0.204466;     0.406088;     0.367762;     0.022674;     0.150620;     0.079326;     0.047127;     0.290189;     0.145291;     0.042700;     0.052018;     0.019717;     0.262702;     0.452900;     0.584889;     0.116983;     0.022542;     0.033886;     0.205190;     0.293112;     0.106687;     0.080728;     0.033982;     0.055425;     0.452900
EEZ216      ;     0.099510;     0.067409;     0.502471;     0.292351;     0.095643;     0.105649;     4.816689;    10.834947;     0.055943;     0.098718;     0.301552;     2.367975;     5.523992;     0.035662;     0.081540;     1.313989;     0.027154;     0.237823;     0.350931;     0.053680;     0.151145;     0.041282;     1.312391;    10.886688;     0.685969;     0.056648;     0.064267;     0.059117;     0.096265;     2.972738;     0.034977;     0.064569;     0.059830;     0.161792;    10.886688
EEZ224      ;     0.024755;     0.019224;     0.074813;     0.039527;     0.019371;     0.047841;     0.607187;     0.288391;     0.015014;     0.025947;     0.040541;     0.258894;     0.246944;     0.005866;     0.035420;     0.066236;     0.065502;     0.043068;     0.029122;     0.012120;     0.011424;     0.010512;     0.152983;     0.138023;     0.160824;     0.008456;     0.024800;     0.013914;     0.051962;     0.115587;     0.009064;     0.021043;     0.018859;     0.029742;     0.138023
EEZ273      ;     0.136458;     0.028218;     0.962988;     0.084151;     0.155524;     0.047459;     3.299094;     0.258427;     0.024568;    37.193027;     0.031822;    43.098694;     3.622071;     0.031943;     0.026585;     1.960431;     0.020609;     0.284092;     0.075666;     0.042055;     0.037254;     0.009826;     1.418975;     0.049907;     0.098930;     4.848998;     0.025821;     0.024313;     0.122925;     0.078126;     0.026209;     0.028255;     0.026647;     0.057037;     0.049907
OR1         ;     0.284900;     0.274770;     1.099804;     0.648498;     0.300223;     0.426845;     7.644109;     5.577729;     0.214621;     0.388847;     0.969910;     4.680965;     8.014983;     0.120158;     0.347749;     2.181127;     2.460956;     0.586934;     0.627829;     0.193930;     0.294542;     0.130938;     2.142134;     8.955888;     2.043683;     0.254177;     0.258376;     0.211052;     1.501435;     2.851071;     0.157722;     0.232985;     0.212265;     0.488953;     8.955888
OR2         ;     0.117424;     0.074832;    20.789993;     0.619823;     0.288589;     0.091705;    75.138817;    64.541069;     0.055630;     0.105232;     0.161572;    68.649017;   109.721756;     0.053296;     0.085468;     8.260645;     0.035334;     0.171618;     0.824866;     0.260196;     0.285041;     0.079042;    48.537315;     6.525722;     0.823991;     0.087804;     0.121886;     0.077702;     0.084498;     8.302581;     0.055337;     0.085676;     0.090700;     0.268129;     6.525722
OR3         ;     0.037152;     0.018043;     0.804164;     0.082705;     0.078283;     0.034610;     1.880548;     0.608017;     0.020318;     0.120161;     0.026177;    45.168983;    61.502949;     0.014076;     0.027915;    52.548847;     0.010904;     0.071853;     0.045192;     0.038965;     0.021066;     0.010981;     1.140135;     0.041113;     0.133796;     0.112225;     0.035677;     0.020229;     0.034831;     0.087543;     0.016317;     0.035616;     0.026093;     0.061344;     0.041113
OR4         ;     0.196836;     0.033704;     1.149567;     0.104512;     0.262653;     0.054808;     3.089019;     0.378778;     0.025983;    40.278431;     0.032933;   154.543472;     3.325402;     0.051724;     0.033236;     3.264987;     0.023285;     0.369634;     0.081623;     0.054653;     0.029408;     0.015419;     1.676989;     0.048771;     0.101441;    21.359226;     0.036406;     0.030821;     0.118000;     0.067280;     0.041043;     0.037431;     0.036743;     0.080006;     0.048771
OR5         ;     0.678954;     0.362111;     4.398474;     0.952500;     0.659449;     0.943906;    21.815853;     2.992444;     0.251992;     4.575151;     0.423788;    48.629051;    34.537491;     0.206456;     0.469734;    32.295620;     0.191102;     1.229033;     0.586942;     0.565087;     0.230444;     0.116123;     7.532537;     0.493155;     2.724377;     3.825847;     0.530000;     0.321137;     0.974170;     1.234993;     0.246633;     0.379936;     0.302245;     0.742114;     0.493155
