          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ48       ;     0.117376;     0.042657;     0.230163;     0.054844;     0.222562;     0.135948;     2.013390;     0.039037;     0.056969;     2.160502;     0.015612;     5.318389;     0.487852;     0.023576;     0.029385;     0.214454;     0.002564;     0.550965;     0.051155;     0.049308;     0.038643;     0.008379;     0.352570;     0.029770;     0.103580;     0.628288;     0.047368;     0.043943;     0.114983;     0.031031;     0.026941;     0.023300;     0.034048;     0.048682;     0.029770
EEZ65       ;     0.097483;     0.012507;     0.231125;     0.032433;     0.038810;     0.134193;     1.469160;     0.408285;     0.011039;     0.115854;     0.050199;     1.032608;     2.180440;     0.027652;     0.093149;     1.402840;     0.037694;     0.112525;     0.021481;     0.048643;     0.018533;     0.008030;     0.579985;     0.166826;     0.185393;     0.035069;     0.031269;     0.019585;     0.044647;     0.183380;     0.023900;     0.028343;     0.012327;     0.036768;     0.166826
EEZ71       ;     0.137079;     0.039445;     0.229394;     0.042237;     0.057503;     0.154789;     1.406878;     0.307268;     0.035094;     0.215451;     0.049433;     1.311501;     1.317138;     0.039700;     0.061597;     0.666995;     2.456621;     0.139849;     0.026060;     0.041251;     0.015772;     0.013603;     0.410356;     0.071419;     0.231688;     0.052592;     0.074086;     0.032884;     0.064090;     0.140603;     0.039281;     0.045971;     0.029228;     0.050722;     0.071419
EEZ91       ;     0.138720;     0.018932;     0.216260;     0.018458;     0.212806;     0.030186;     0.784967;     0.040130;     0.014181;    15.861288;     0.011537;     8.146158;     1.601920;     0.035797;     0.038537;     0.390515;     0.011232;     0.791644;     0.012263;     0.022348;     0.011717;     0.009335;     0.148820;     0.014758;     0.023325;    26.903606;     0.022317;     0.027498;     0.021837;     0.021071;     0.044130;     0.022747;     0.021045;     0.022167;     0.014758
EEZ99       ;     0.000196;     0.000196;     0.004465;     0.000446;     0.004148;     0.000196;     0.000196;     0.000186;     0.000099;     0.106464;     0.000194;     0.882290;     0.039386;     0.000214;     0.000097;     0.022766;     0.000115;     0.004573;     0.000055;     0.000196;     0.000141;     0.000016;     0.005732;     0.000196;     0.000196;     0.012746;     0.000195;     0.000196;     0.000978;     0.000196;     0.000149;     0.000196;     0.000196;     0.000196;     0.000196
EEZ100      ;     0.001902;     0.000603;     0.007816;     0.000883;     0.001164;     0.003750;     0.047357;     0.012971;     0.000465;     0.010091;     0.002682;     0.058602;     0.191138;     0.000444;     0.001072;     0.132750;     0.000353;     0.003747;     0.000703;     0.000768;     0.000565;     0.000160;     0.018332;     0.006731;     0.007096;     0.002656;     0.001310;     0.000590;     0.001422;     0.005975;     0.000409;     0.002058;     0.000420;     0.002286;     0.006731
EEZ108      ;     0.096010;     0.021660;     0.632830;     0.024758;     0.168551;     0.064062;     1.713191;     0.259553;     0.021288;     0.648450;     0.021509;     9.587403;    14.119844;     0.017141;     0.055719;    48.283562;     0.014171;     0.360939;     0.017627;     0.044495;     0.013651;     0.008697;     0.768371;     0.091926;     0.057724;     0.224455;     0.023791;     0.021639;     0.031834;     0.087605;     0.017303;     0.023085;     0.021357;     0.022873;     0.091926
EEZ109      ;     0.000239;     0.000239;     0.062900;     0.000356;     0.003747;     0.000239;     0.025600;     0.001798;     0.000349;     0.000239;     0.000239;     3.632997;     0.735797;     0.000239;     0.000411;     0.117630;     0.000237;     0.000784;     0.000239;     0.000548;     0.000239;     0.000086;     0.077967;     0.000198;     0.000239;     0.001276;     0.000239;     0.000239;     0.000239;     0.000239;     0.000239;     0.000297;     0.000239;     0.000238;     0.000198
EEZ110      ;     0.000073;     0.000073;     0.018717;     0.000188;     0.002988;     0.000073;     0.002125;     0.000301;     0.000077;     0.000073;     0.000073;     2.325534;     0.104552;     0.000073;     0.000073;     0.027194;     0.000027;     0.000126;     0.000073;     0.000156;     0.000073;     0.000071;     0.019407;     0.000073;     0.000073;     0.000073;     0.000073;     0.000073;     0.000073;     0.000073;     0.000073;     0.000075;     0.000073;     0.000073;     0.000073
EEZ119      ;     0.000418;     0.000040;     0.000649;     0.000051;     0.000102;     0.000483;     0.005156;     0.001110;     0.000024;     0.000439;     0.000157;     0.002867;     0.003604;     0.000104;     0.000105;     0.001733;     0.000396;     0.000360;     0.000012;     0.000076;     0.000010;     0.000008;     0.001198;     0.000103;     0.000070;     0.000049;     0.000047;     0.000009;     0.000036;     0.000320;     0.000085;     0.000013;     0.000020;     0.000041;     0.000103
EEZ123      ;     0.005758;     0.002540;     0.011173;     0.002079;     0.001891;     0.016908;     0.053455;     0.048115;     0.002847;     0.010014;     0.004330;     0.055430;     0.041415;     0.000260;     0.002023;     0.023595;     0.017539;     0.003379;     0.001171;     0.000664;     0.001328;     0.001791;     0.018495;     0.016501;     0.047712;     0.001613;     0.002695;     0.002052;     0.006529;     0.011264;     0.000478;     0.006270;     0.002346;     0.001838;     0.016501
EEZ185      ;     0.002455;     0.000894;     0.017216;     0.029614;     0.011412;     0.007495;     1.070983;     3.972355;     0.000993;     0.001310;     0.003645;     0.085493;     0.120103;     0.001104;     0.009482;     0.045606;     0.000767;     0.012231;     0.009718;     0.001909;     0.008143;     0.001457;     0.185260;     0.296187;     0.042587;     0.001159;     0.002511;     0.000890;     0.001088;     2.101355;     0.000835;     0.001550;     0.000993;     0.001015;     0.296187
EEZ187      ;     0.000010;     0.000010;     0.000137;     0.000189;     0.000050;     0.000010;     0.004880;     0.013782;     0.000022;     0.000010;     0.000010;     0.000942;     0.001805;     0.000005;     0.000045;     0.000484;     0.000010;     0.000114;     0.000064;     0.000011;     0.000018;     0.000012;     0.000944;     0.008395;     0.000010;     0.000010;     0.000010;     0.000010;     0.000010;     0.005561;     0.000000;     0.000010;     0.000010;     0.000010;     0.008395
EEZ188      ;     0.000193;     0.000193;     3.356562;     0.000189;     0.001878;     0.000193;     0.497640;     0.005328;     0.000193;     0.000193;     0.000193;     1.497934;     0.601179;     0.000193;     0.000193;     0.039509;     0.000193;     0.000193;     0.000193;     0.011666;     0.000193;     0.000175;     0.924311;     0.000193;     0.000193;     0.000193;     0.000193;     0.000193;     0.000193;     0.000193;     0.000193;     0.000193;     0.000193;     0.000193;     0.000193
EEZ189      ;     0.009511;     0.003760;     8.069088;     0.025213;     0.050061;     0.003760;    13.686977;     0.757566;     0.004659;     0.004150;     0.003760;     5.919583;    10.636240;     0.013951;     0.019948;     0.812216;     0.003734;     0.010147;     0.006076;     0.082180;     0.006010;     0.006449;    28.382885;     0.011315;     0.017692;     0.003808;     0.007977;     0.009809;     0.003760;     0.038607;     0.004398;     0.004326;     0.004322;     0.003760;     0.011315
EEZ190      ;     0.004233;     0.002490;     0.872372;     0.043852;     0.047439;     0.002490;    35.390461;     3.640170;     0.002490;     0.002918;     0.002490;     1.169775;     2.482583;     0.003843;     0.013305;     0.313743;     0.002549;     0.005533;     0.003724;     0.050290;     0.003029;     0.004418;     9.895513;     0.009379;     0.007777;     0.002402;     0.003411;     0.002550;     0.002490;     0.067965;     0.002798;     0.002490;     0.002812;     0.003853;     0.009379
EEZ191      ;     0.005822;     0.004911;     0.337906;     0.105179;     0.042407;     0.004897;     8.542419;    36.675480;     0.004515;     0.015086;     0.004700;     1.078588;     3.096657;     0.006408;     0.042447;     0.525851;     0.004080;     0.029492;     0.018249;     0.018855;     0.030819;     0.006894;     2.292090;     0.379233;     0.039123;     0.005183;     0.007518;     0.004814;     0.006536;     1.178820;     0.004227;     0.005897;     0.004509;     0.007159;     0.379233
EEZ209      ;     0.023412;     0.014047;     2.500641;     0.039377;     0.333917;     0.010977;     0.783160;     0.057834;     0.011325;     3.625155;     0.010056;   145.308456;     5.836397;     0.018430;     0.021526;     2.818377;     0.011015;     0.228801;     0.013423;     0.031985;     0.008654;     0.006490;     1.696901;     0.013437;     0.010977;     0.303899;     0.017203;     0.014106;     0.045935;     0.015484;     0.014285;     0.017891;     0.011561;     0.012469;     0.013437
EEZ212      ;     0.076815;     0.172102;     0.107811;     0.049335;     0.068822;     0.133612;     0.426555;     0.199506;     0.046396;     0.254773;     0.082082;     0.424868;     0.509497;     0.103488;     0.139487;     0.329383;     0.487656;     0.129700;     0.043118;     0.078817;     0.050718;     0.079971;     0.109184;     0.112685;     0.198548;     0.094706;     0.127079;     0.173366;     0.153499;     0.118484;     0.086462;     0.196423;     0.122863;     0.096505;     0.112685
EEZ213      ;     0.179132;     0.048796;     4.027336;     0.222551;     0.178028;     0.205389;     9.608160;     2.437044;     0.049408;     0.488055;     0.105361;    26.275366;   148.648163;     0.067695;     0.242149;    26.715012;     0.029128;     0.302146;     0.094035;     0.116354;     0.060146;     0.023593;     7.950125;     0.558524;     0.911731;     0.154691;     0.296938;     0.093301;     0.100631;     0.535921;     0.040887;     0.121965;     0.037582;     0.098122;     0.558524
EEZ215      ;     0.120775;     0.135476;     0.120508;     0.205444;     0.165025;     0.204852;     0.994241;     0.382823;     0.080982;     0.210926;     0.391760;     0.633340;     0.305905;     0.068281;     0.120570;     0.185106;     0.044383;     0.369399;     0.117497;     0.072632;     0.075748;     0.015261;     0.211625;     0.355265;     0.409308;     0.068560;     0.059024;     0.104339;     0.416483;     0.278782;     0.073300;     0.133394;     0.086206;     0.111518;     0.355265
EEZ216      ;     0.172727;     0.078418;     0.617392;     0.699337;     0.160808;     0.306938;     7.010557;     8.176647;     0.072287;     0.254098;     0.357445;     3.478799;     8.934734;     0.059246;     0.298510;     1.981147;     0.036360;     0.287836;     0.304663;     0.070870;     0.218025;     0.045801;     1.949818;    12.115303;     0.731514;     0.045226;     0.185589;     0.194687;     0.296300;     1.941947;     0.046539;     0.124470;     0.056834;     0.161829;    12.115303
EEZ224      ;     0.034887;     0.025732;     0.056882;     0.032084;     0.025527;     0.060816;     0.416743;     0.181945;     0.016178;     0.036485;     0.015962;     0.491972;     0.351312;     0.006608;     0.015291;     0.155439;     0.059441;     0.038118;     0.009129;     0.010821;     0.010308;     0.008671;     0.095249;     0.119470;     0.083956;     0.016482;     0.020079;     0.022241;     0.040697;     0.060070;     0.005786;     0.024200;     0.020012;     0.024938;     0.119470
EEZ273      ;     0.152095;     0.028839;     0.514428;     0.043133;     0.339252;     0.036826;     1.742776;     0.090843;     0.017925;    38.703514;     0.014336;    38.572926;     3.816343;     0.043679;     0.045418;     2.073369;     0.014268;     0.873802;     0.015750;     0.100770;     0.009678;     0.006261;     0.820332;     0.041827;     0.027385;     4.635538;     0.030975;     0.036937;     0.038362;     0.037202;     0.044334;     0.028902;     0.020706;     0.024463;     0.041827
OR1         ;     0.549237;     0.228613;     1.036736;     0.957777;     0.354235;     0.862023;     9.232015;     4.094045;     0.221177;     0.795280;     1.085702;     6.181437;     9.784989;     0.199710;     0.564194;     4.472624;     3.068861;     0.746275;     0.451658;     0.246455;     0.342950;     0.115215;     2.536694;    10.175245;     1.596417;     0.197643;     0.450817;     0.293006;     1.634072;     2.333750;     0.172799;     0.312418;     0.206568;     0.521118;    10.175245
OR2         ;     0.211490;     0.079609;    18.411430;     0.651900;     0.342093;     0.277444;    65.636047;    48.863937;     0.060587;     0.220894;     0.094086;    70.789207;   128.442535;     0.098866;     0.423312;     9.887398;     0.034296;     0.311215;     0.224683;     0.286608;     0.168257;     0.049215;    47.279938;     6.895592;     1.267607;     0.079960;     0.363269;     0.204048;     0.119287;     4.343516;     0.054228;     0.171023;     0.047618;     0.110297;     6.895592
OR3         ;     0.053670;     0.018846;     0.592435;     0.039732;     0.143944;     0.031426;     1.243098;     0.207521;     0.016919;     0.494421;     0.026208;    41.654816;    62.434040;     0.015315;     0.047741;    53.436485;     0.013974;     0.191553;     0.020871;     0.026447;     0.013188;     0.007869;     1.206676;     0.052296;     0.046685;     0.134001;     0.032458;     0.022777;     0.031675;     0.068827;     0.014025;     0.033693;     0.019745;     0.024356;     0.052296
OR4         ;     0.140066;     0.039960;     0.746132;     0.068099;     0.608524;     0.036916;     0.966838;     0.113569;     0.027741;    44.582462;     0.025098;   150.407364;     4.864008;     0.059949;     0.058329;     3.650718;     0.022288;     1.042838;     0.026294;     0.063904;     0.020659;     0.015557;     0.956328;     0.042650;     0.035855;    22.944567;     0.038902;     0.044118;     0.083549;     0.040045;     0.056581;     0.040035;     0.033338;     0.039113;     0.042650
OR5         ;     1.053123;     0.211976;     3.174600;     0.367185;     1.332739;     0.759316;    16.529112;     1.688122;     0.224541;    13.427431;     0.288671;    54.012901;    24.512156;     0.224844;     0.397878;    18.959860;     0.198239;     2.889357;     0.228549;     0.463271;     0.148217;     0.057986;     4.868134;     0.498656;     1.055241;     5.439992;     0.276438;     0.212455;     0.576421;     0.759258;     0.227589;     0.216868;     0.226119;     0.275130;     0.498656
