          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ190      ;     0.039638;     0.002761;     0.831112;     0.247312;     0.036374;     0.098157;    38.364891;     2.682194;     0.002674;     0.006633;     0.005071;     1.957928;     1.508229;     0.011738;     0.120279;     0.316142;     0.002756;     0.003428;     0.092630;     0.004419;     0.024434;     0.011300;    10.051699;     0.026444;     0.464616;     0.002700;     0.069045;     0.004837;     0.002887;     0.184791;     0.008805;     0.055316;     0.002732;     0.018586;     0.026444
EEZ191      ;     0.056210;     0.006060;     0.331144;     0.848403;     0.033799;     0.112112;    12.231491;    28.273327;     0.019792;     0.024720;     0.041599;     1.812519;     2.564537;     0.015293;     0.130170;     0.599515;     0.005993;     0.009961;     0.328851;     0.005854;     0.107714;     0.022078;     2.839634;     0.418631;     1.305403;     0.005123;     0.114140;     0.009090;     0.027748;     2.168710;     0.011565;     0.064257;     0.009019;     0.109899;     0.418631
EEZ209      ;     0.092477;     0.017182;     2.907694;     0.033248;     0.169069;     0.050752;     4.710323;     0.299058;     0.005865;     6.139167;     0.004814;   151.300919;     8.027617;     0.010866;     0.036648;     4.634997;     0.019853;     0.315883;     0.016058;     0.087111;     0.007454;     0.003930;     2.827589;     0.011055;     0.048468;     0.299961;     0.024091;     0.014558;     0.018378;     0.048443;     0.018333;     0.019256;     0.009650;     0.018165;     0.011055
EEZ212      ;     0.021552;     0.038412;     0.082869;     0.178097;     0.013560;     0.043716;     0.782805;     0.334629;     0.025895;     0.010632;     0.065763;     0.313893;     1.248730;     0.005157;     0.016168;     0.333023;     0.892265;     0.013259;     0.077934;     0.006310;     0.033339;     0.002863;     0.198776;     0.341665;     0.256522;     0.010135;     0.026703;     0.019479;     0.812918;     0.239950;     0.002429;     0.014191;     0.117721;     0.122976;     0.341665
EEZ213      ;     0.259636;     0.060551;     4.066457;     0.797781;     0.231934;     0.251017;    18.353720;     5.098075;     0.062042;     0.917737;     0.097789;    37.836491;   152.222885;     0.027139;     0.223830;    33.326805;     0.057905;     0.114024;     0.359341;     0.066989;     0.130068;     0.019109;     9.722322;     1.000082;     0.891847;     0.143389;     0.126389;     0.049163;     0.130004;     1.408539;     0.025834;     0.101407;     0.062544;     0.155065;     1.000082
EEZ215      ;     0.016705;     0.006698;     0.057677;     0.271081;     0.006914;     0.052623;     0.582871;     0.257710;     0.072109;     0.006563;     0.533692;     0.173925;     0.917027;     0.005304;     0.043737;     0.197495;     0.128495;     0.013257;     0.140255;     0.003755;     0.092905;     0.007390;     0.156614;     0.399358;     0.315097;     0.000506;     0.082280;     0.042796;     1.523061;     0.403414;     0.003663;     0.028014;     0.086426;     0.150227;     0.399358
EEZ216      ;     0.058749;     0.043502;     0.451147;     0.952087;     0.038148;     0.107084;     4.775250;     5.534105;     0.098879;     0.137209;     0.538550;     2.151709;     6.137068;     0.013304;     0.105997;     1.511270;     0.042703;     0.034177;     0.422291;     0.019003;     0.224518;     0.016466;     1.407735;    14.366226;     0.960273;     0.013359;     0.117274;     0.037106;     0.278585;     2.769754;     0.010254;     0.054370;     0.095799;     0.229824;    14.366226
EEZ224      ;     0.005010;     0.044113;     0.091035;     0.044909;     0.004537;     0.010594;     0.371533;     0.192900;     0.018288;     0.004620;     0.040840;     0.295206;     0.861055;     0.000968;     0.007639;     0.167584;     0.182028;     0.003619;     0.024242;     0.002271;     0.018585;     0.000590;     0.184857;     0.291905;     0.058454;     0.000414;     0.010875;     0.003889;     0.080279;     0.146322;     0.000867;     0.005117;     0.042385;     0.034563;     0.291905
EEZ273      ;     0.190851;     0.030667;     1.636233;     0.029823;     0.123958;     0.145671;     3.642290;     0.172091;     0.010641;    37.270645;     0.004101;    53.237167;     4.186371;     0.021220;     0.062253;     1.741491;     0.024636;     0.838034;     0.012946;     0.128244;     0.010190;     0.004288;     1.889886;     0.014575;     0.052418;     2.904949;     0.042199;     0.028506;     0.026173;     0.030664;     0.041241;     0.038503;     0.008508;     0.026005;     0.014575
OR1         ;     0.112409;     0.194413;     0.735094;     1.574687;     0.077682;     0.185030;     6.014717;     3.297138;     0.254639;     0.122621;     2.281687;     2.848945;     8.608896;     0.021077;     0.170611;     2.420880;     2.576344;     0.072660;     0.672974;     0.040362;     0.417291;     0.027246;     1.799390;    14.868880;     0.993944;     0.016745;     0.223415;     0.128033;     4.234149;     3.111955;     0.015986;     0.098610;     0.365802;     0.637799;    14.868880
OR2         ;     0.373110;     0.061032;    16.844244;     2.887731;     0.366780;     0.617417;   102.041931;    45.828571;     0.128965;     0.697998;     0.223843;    81.535942;   101.729210;     0.077370;     0.688924;    12.031668;     0.052614;     0.101568;     1.186318;     0.094601;     0.423633;     0.080705;    59.957066;     9.312945;     3.980289;     0.069024;     0.464379;     0.065893;     0.223805;     8.451120;     0.065720;     0.302860;     0.071191;     0.463594;     9.312945
OR3         ;     0.079827;     0.021449;     0.927529;     0.104986;     0.114191;     0.064041;     3.873345;     0.721806;     0.015207;     0.832107;     0.012417;    40.688511;    61.911854;     0.004923;     0.024908;    57.187172;     0.025875;     0.078743;     0.046557;     0.031771;     0.017094;     0.003298;     1.785860;     0.066820;     0.116779;     0.143062;     0.013426;     0.016190;     0.024653;     0.196276;     0.004926;     0.015400;     0.022456;     0.024710;     0.066820
OR4         ;     0.267631;     0.045668;     3.028862;     0.055164;     0.272452;     0.146313;     7.021716;     0.363007;     0.013774;    53.804642;     0.007604;   168.864120;     7.567849;     0.029874;     0.092205;     5.279530;     0.048192;     1.196455;     0.025406;     0.207226;     0.015189;     0.007008;     3.614976;     0.022977;     0.092231;    18.201782;     0.059074;     0.041111;     0.040761;     0.067109;     0.059453;     0.050168;     0.023108;     0.040342;     0.022977
OR5         ;     0.847197;     0.362897;     4.655325;     0.760373;     0.508794;     0.575071;    15.983850;     2.361300;     0.075685;    14.302550;     0.074334;    82.530899;    41.060024;     0.050781;     0.173198;    33.510197;     0.517364;     2.385366;     0.309073;     0.333029;     0.121517;     0.020930;     6.495327;     0.540932;     0.463404;     3.588703;     0.137330;     0.296717;     0.205419;     0.903077;     0.108262;     0.203850;     0.216256;     0.227049;     0.540932
