            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.138566;     0.122460;     0.941609;     0.125520;     0.122772;     0.114260;     0.136422;     3.613692;     0.697784;     0.134133;    17.168957;     0.110834;     5.313933;    18.358788;     0.058879;     0.042744;     0.092032;     2.329657;     0.119288;     0.504039;     0.088869;     0.129315;     0.031425;     0.078555;     1.408448;     0.878162;     0.280369;     5.938008;     0.116045;     0.077662;     0.135912;     0.661941;     0.042528;     0.051633;     0.088455;     0.111933;    76.475601;     0.832779;     0.017941;     3.080824;     0.040536;     5.201756;   216.800919
EEZ65       ;     0.689156;     0.033300;     6.257514;     0.020746;     0.916856;     0.500359;     2.426820;    23.068716;     4.598323;     0.118284;     8.679408;     0.959216;    14.753404;    64.620773;     0.024309;     0.028578;     0.173405;     4.826488;     0.473109;     1.029452;     0.444244;     0.465956;     0.198932;     0.012231;     8.396079;     4.620138;     7.189831;     1.298780;     0.111316;     0.029571;     2.409680;     1.923085;     0.068560;     0.246443;     0.046713;     0.671332;    15.285335;     4.612763;     0.009340;     0.892418;     0.024653;    19.100122;    26.260227
EEZ71       ;     1.403162;     0.142522;     7.942039;     0.124116;     0.426005;     1.437131;     2.090400;    37.466015;    10.343964;     0.232615;    26.151503;     1.942809;    19.326612;    96.859650;     0.076815;     0.148394;     0.547470;     7.374763;     3.364206;     3.462996;     0.546654;     0.790221;     0.386927;     0.040202;    13.733187;     8.224180;     6.441767;     4.551737;     0.160946;     0.122263;     4.283884;     4.913273;     0.220550;     0.361522;     0.162994;     1.051981;    36.363422;    10.165261;     0.025944;     3.214332;     0.128411;    31.878849;    99.573334
EEZ91       ;     0.175332;     0.068778;     3.483529;     0.072110;     0.073456;     0.233844;     0.084921;     2.820477;     0.536230;     0.069443;    33.501545;     0.125510;    15.332947;    12.602006;     0.062557;     0.067473;     0.042559;     1.739585;     0.069701;     1.861349;     0.064851;     0.226877;     0.049325;     0.070393;     2.016683;     0.363612;     0.067562;    15.283098;     0.066943;     0.051703;     0.080818;     0.423556;     0.057436;     0.028764;     0.068534;     0.070209;    56.815231;     0.639216;     0.006886;    13.104624;     0.520147;     4.900932;    35.701206
EEZ99       ;     0.005493;     0.000287;     0.127381;     0.000727;     0.000830;     0.007331;     0.012259;     0.163122;     0.048449;     0.001167;     1.785289;     0.011293;     0.894618;     1.191437;     0.000315;     0.000708;     0.001371;     0.108222;     0.002582;     0.030483;     0.001831;     0.004751;     0.002510;     0.000715;     0.113601;     0.027080;     0.021270;     0.356390;     0.000765;     0.000347;     0.018812;     0.027740;     0.001079;     0.000636;     0.000855;     0.003683;     1.049560;     0.045381;     0.000156;     0.135307;     0.008041;     0.336177;     0.346945
EEZ100      ;     0.039782;     0.000397;     0.225710;     0.000718;     0.021589;     0.027117;     0.102687;     0.983684;     0.140138;     0.003274;     0.417010;     0.033057;     0.707099;     2.912088;     0.000984;     0.001032;     0.007180;     0.292958;     0.015799;     0.066100;     0.020756;     0.021652;     0.008660;     0.000250;     0.335663;     0.101769;     0.260487;     0.053132;     0.003100;     0.001330;     0.065825;     0.043450;     0.003489;     0.009013;     0.002005;     0.011368;     0.659244;     0.156842;     0.000216;     0.052209;     0.000676;     0.722904;     1.041557
EEZ108      ;     0.372143;     0.072860;     8.371971;     0.088331;     0.222693;     0.485626;     0.857717;    20.119112;     2.648845;     0.139912;    32.865654;     0.772360;    30.622601;   116.733017;     0.067447;     0.073028;     0.220583;    24.909622;     0.388836;     1.132649;     0.198934;     0.484147;     0.136316;     0.043455;    11.155911;     2.349288;     2.830595;     8.315357;     0.167722;     0.071593;     1.635246;     2.012402;     0.072419;     0.121137;     0.105917;     0.318415;    60.965889;     2.735811;     0.011949;     3.930391;     0.067059;    26.800091;    66.410896
EEZ109      ;     0.058390;     0.000845;     0.473110;     0.005969;     0.061183;     0.080330;     0.114311;     1.753413;     0.194305;     0.008738;     2.708522;     0.037180;     3.526441;     3.439335;     0.005496;     0.004264;     0.013097;     0.333808;     0.008387;     0.144701;     0.042052;     0.028272;     0.029605;     0.002739;     0.487756;     0.115814;     0.357753;     0.510947;     0.026176;     0.004783;     0.193450;     0.104226;     0.003799;     0.012009;     0.014185;     0.050298;     2.024026;     0.194804;     0.001998;     0.162644;     0.003462;     1.668852;     0.925532
EEZ110      ;     0.012514;     0.000315;     0.083101;     0.002362;     0.018131;     0.017685;     0.035099;     0.394738;     0.067553;     0.002945;     1.059237;     0.014008;     1.115836;     1.470915;     0.001726;     0.001166;     0.004716;     0.135807;     0.003333;     0.037213;     0.012563;     0.009300;     0.007401;     0.000898;     0.140203;     0.042160;     0.139017;     0.158274;     0.010953;     0.001492;     0.059220;     0.035040;     0.001189;     0.004914;     0.006329;     0.019116;     0.765304;     0.062654;     0.000859;     0.079835;     0.002437;     0.735262;     0.379176
EEZ119      ;     0.005086;     0.000214;     0.015343;     0.000117;     0.001985;     0.004264;     0.009132;     0.084446;     0.014553;     0.000519;     0.043233;     0.003528;     0.055649;     0.227086;     0.000147;     0.000162;     0.000895;     0.018177;     0.003223;     0.008475;     0.001375;     0.001428;     0.000628;     0.000072;     0.025454;     0.016332;     0.018779;     0.007055;     0.000500;     0.000046;     0.009254;     0.007379;     0.000452;     0.001795;     0.000386;     0.003306;     0.072710;     0.016850;     0.000046;     0.002216;     0.000018;     0.065987;     0.132698
