          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ189      ;     0.376451;     0.078410;    11.716429;     0.512207;     0.349872;     0.792638;    27.012827;     3.931871;     0.079525;     3.996475;     0.134189;    32.805016;    28.305614;     0.088135;     0.269450;     3.035437;     0.022031;     0.643421;     0.452563;     0.209944;     0.161960;     0.007052;    29.973640;     0.226135;     3.617533;     0.200381;     0.166754;     0.163773;     0.273896;     0.761340;     0.056536;     0.112738;     0.011773;     0.221900;     0.226135
EEZ190      ;     1.062851;     0.104208;     4.802000;     0.555906;     0.360266;     1.221182;    55.976593;     7.097610;     0.067173;     2.171756;     0.112706;    17.025978;    14.670713;     0.186519;     0.634616;     2.004730;     0.015533;     0.887751;     0.415080;     0.205251;     0.116989;     0.007175;    25.983484;     0.234368;     3.629511;     0.123044;     0.197662;     0.182072;     0.187518;     0.922848;     0.169390;     0.288440;     0.010999;     0.171704;     0.234368
EEZ191      ;     1.151041;     0.232962;     4.689763;     0.968995;     0.589269;     2.134953;    49.863289;    40.441166;     0.155513;     4.000794;     0.291821;    20.590157;    22.730068;     0.360284;     1.242810;     3.069127;     0.021409;     1.302648;     0.913473;     0.260147;     0.235850;     0.020254;    14.671101;     0.987278;     8.102838;     0.253803;     0.295044;     0.452961;     0.449078;     4.349014;     0.240960;     0.711522;     0.022496;     0.253815;     0.987278
EEZ209      ;     0.389918;     0.019156;     7.534019;     0.379722;     0.588898;     0.844307;    21.761072;     1.461930;     0.084311;    42.874550;     0.200064;   200.081604;    32.489464;     0.023697;     0.078092;    12.197664;     0.041219;     0.707828;     0.406162;     0.291502;     0.149276;     0.026314;     9.337497;     0.124964;     3.334463;     5.039501;     0.160449;     0.047925;     0.448508;     0.673468;     0.029173;     0.119083;     0.079859;     0.440334;     0.124964
EEZ212      ;     0.310010;     0.066295;     0.865235;     0.227271;     0.179601;     0.303380;     5.317857;     1.266142;     0.195401;     1.002014;     1.686378;     5.724199;    18.673981;     0.108893;     0.121478;     6.691678;     5.120283;     0.904477;     0.123050;     0.041155;     0.053927;     0.003096;     1.552970;     2.503329;     1.117785;     0.078686;     0.045316;     0.113095;     4.257783;     1.202852;     0.099785;     0.054794;     0.047128;     0.166336;     2.503329
EEZ213      ;     2.006546;     0.359127;    18.809832;     2.263294;     1.763657;     4.717177;   104.216705;    18.494797;     0.719193;    17.186270;     1.174390;   127.267838;   296.559570;     0.385330;     1.287372;    84.350311;     0.446681;     4.461358;     2.563677;     0.957029;     0.808768;     0.059252;    40.388302;     3.680006;    21.909914;     1.984446;     0.825812;     0.790796;     1.904307;     6.538677;     0.351323;     0.838416;     0.077352;     1.056480;     3.680006
EEZ215      ;     0.037473;     0.014832;     0.998307;     0.597995;     0.034597;     0.406573;    13.934942;     3.747751;     0.733148;     0.274529;     5.910961;     3.790185;    11.809464;     0.019041;     0.124573;     1.943704;     0.773729;     0.079826;     0.925544;     0.025826;     0.431754;     0.002746;     3.508541;     4.948360;     4.081260;     0.026340;     0.040388;     0.036294;    13.852173;     4.274417;     0.010806;     0.055290;     0.069707;     0.172561;     4.948360
EEZ216      ;     1.254548;     0.277802;     9.437916;     2.199147;     1.148486;     3.929138;    78.367188;    32.306084;     0.925007;     9.024972;     4.668773;    45.825417;   100.248062;     0.518110;     1.563582;    18.388903;     0.841192;     2.050521;     2.414079;     0.458178;     0.748601;     0.018305;    24.500055;    41.991043;    23.656124;     0.919329;     0.264413;     0.458726;     4.005172;    11.865570;     0.312015;     0.948251;     0.079683;     0.490561;    41.991043
EEZ224      ;     0.023608;     0.012433;     0.685889;     0.075788;     0.042169;     0.149630;     3.581057;     1.324103;     0.102680;     0.365768;     1.168328;     3.909421;    10.096040;     0.007591;     0.056322;     3.147324;     1.397070;     0.032019;     0.082096;     0.028282;     0.043647;     0.001368;     1.345639;     2.753706;     0.984635;     0.038197;     0.036495;     0.031472;     1.334781;     1.112674;     0.003865;     0.054757;     0.027310;     0.092127;     2.753706
EEZ273      ;     0.407553;     0.018280;     3.882053;     0.120112;     0.457157;     0.790367;    14.623408;     0.837070;     0.040352;    61.480362;     0.083710;    79.874664;    17.723633;     0.012739;     0.075909;     7.836735;     0.043372;     0.406549;     0.099814;     0.258693;     0.049087;     0.017456;     5.103488;     0.132106;     1.591253;     7.341336;     0.120891;     0.051522;     0.229526;     0.392838;     0.019589;     0.099129;     0.060680;     0.222475;     0.132106
OR1         ;     1.556557;     0.290045;     9.496924;     7.123675;     1.616642;     6.200674;   101.932976;    26.346931;     3.102059;    10.831659;    26.294916;    52.739677;   160.597565;     0.389090;     1.330106;    48.421589;    20.026943;     3.210187;     4.349136;     0.519735;     1.759415;     0.097497;    24.411203;    59.615093;    39.975704;     1.210434;     1.298422;     0.806954;    49.533001;    22.481077;     0.320697;     1.010602;     0.988888;     2.637829;    59.615093
OR2         ;     5.013146;     0.907441;    50.295784;     5.384380;     3.710713;    10.066651;   274.364777;    95.907288;     1.240696;    30.200174;     2.232803;   264.788147;   304.448578;     1.320691;     4.304583;    36.876720;     0.288293;     7.623343;     5.269132;     1.792106;     1.582384;     0.109339;   127.836868;    17.702311;    45.694256;     2.542475;     1.553493;     1.799848;     3.354648;    19.087440;     0.945542;     2.461955;     0.123137;     1.979225;    17.702311
OR3         ;     0.582016;     0.100151;     6.852586;     0.755963;     0.468710;     1.518792;    32.467312;     3.084253;     0.200883;    12.307795;     0.317611;    95.896332;   135.136902;     0.091639;     0.314927;   101.882446;     0.114357;     1.610365;     0.770636;     0.377916;     0.246884;     0.013874;    11.919472;     0.455953;     6.655388;     1.595824;     0.151425;     0.148917;     0.694216;     1.246265;     0.107461;     0.235397;     0.058143;     0.415234;     0.455953
OR4         ;     0.601862;     0.031979;     6.470847;     0.258107;     0.762025;     1.264486;    23.860550;     1.561586;     0.073903;   101.888458;     0.178174;   201.588104;    31.218718;     0.029630;     0.114400;    14.933046;     0.075979;     0.886180;     0.243647;     0.400381;     0.120421;     0.037305;     8.464747;     0.172036;     3.108123;    17.953861;     0.234882;     0.087932;     0.466255;     0.758068;     0.036093;     0.145518;     0.118576;     0.463044;     0.172036
OR5         ;     2.977448;     0.588929;    34.890446;     4.560717;     3.770490;     8.350648;   195.989838;    22.234493;     1.575443;    81.139297;     2.174013;   298.972290;   370.158722;     0.600869;     1.176016;   178.779587;     4.686680;     8.148693;     3.766318;     2.214173;     1.105165;     0.062425;    64.074486;     5.159424;    37.206848;    13.813093;     0.807961;     0.784140;     4.531855;     9.368516;     0.566039;     1.126139;     0.924541;     2.960777;     5.159424
