            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.151728;     0.186315;     4.075347;     0.177225;     0.160114;     0.126904;     0.502851;     9.198416;     1.934305;     0.115379;    20.849216;     0.155455;    13.065088;    25.713083;     0.186315;     0.052553;     0.063790;     2.472225;     0.138824;     0.301671;     0.060928;     0.367768;     0.049609;     0.176004;     6.743226;     1.392985;     0.818900;     2.846646;     0.060213;     0.185814;     0.144506;     0.960778;     0.036974;     0.166183;     0.186315;     0.087877;    57.369492;     1.159963;     0.013444;     3.097048;     0.160077;     7.440064;   308.487366
EEZ65       ;     0.947145;     0.055313;     7.941369;     0.187774;     0.348965;     0.969018;     2.741230;    30.069199;     5.067541;     0.075563;    12.183804;     0.893969;    29.657112;   115.528809;     0.090398;     0.208603;     0.339194;     7.823104;     0.396864;     6.936951;     0.218978;     0.585609;     0.110617;     0.041803;    10.504375;     5.953939;     5.966394;     1.759473;     0.269537;     0.091267;     0.940496;     3.599115;     0.307912;     0.412221;     0.021610;     0.623281;    12.456345;     3.265319;     0.019004;     1.398898;     0.101970;    14.873137;    28.866737
EEZ71       ;     1.288636;     0.078864;    14.924315;     0.130969;     0.282643;     1.168998;     4.519332;    44.776184;     9.580282;     0.220398;    13.064970;     3.289013;    38.518234;   185.533524;     0.132442;     0.197474;     0.986469;    11.263525;     2.879728;     4.663708;     0.324600;     0.908013;     0.233579;     0.094260;    20.829508;    11.786576;    10.807533;     1.449715;     0.841493;     0.090054;     2.752211;     6.820810;     0.303630;     1.403883;     0.142253;     1.300175;    29.393162;     6.395868;     0.022665;     1.413467;     0.108666;    27.083132;   113.124908
EEZ91       ;     0.291648;     0.056563;     3.410142;     0.107634;     0.166633;     0.204042;     0.772411;     9.834503;     0.662273;     0.028607;    34.792713;     0.097258;    11.582447;    13.715343;     0.153800;     0.099858;     0.188939;     1.180041;     0.028701;     3.509804;     0.048226;     0.210469;     0.025321;     0.027375;     3.296827;     0.263004;     2.174199;    26.061533;     0.171714;     0.074896;     0.141169;     0.294190;     0.074610;     0.275095;     0.030698;     0.461210;    41.154831;     0.620333;     0.014061;    16.339666;     0.809808;     2.905011;    40.527378
EEZ99       ;     0.010026;     0.000217;     0.099262;     0.001770;     0.008051;     0.006251;     0.018250;     0.264063;     0.014737;     0.000578;     1.392782;     0.001335;     0.875486;     1.450036;     0.003189;     0.001111;     0.007146;     0.110948;     0.000400;     0.033030;     0.001648;     0.007386;     0.000923;     0.001827;     0.061292;     0.006282;     0.091594;     0.301446;     0.010381;     0.001722;     0.000662;     0.008259;     0.001224;     0.008191;     0.000518;     0.014760;     0.623461;     0.009777;     0.000263;     0.030858;     0.003134;     0.193075;     0.421649
EEZ100      ;     0.028338;     0.001432;     0.222646;     0.006552;     0.004890;     0.029375;     0.078431;     1.340991;     0.407051;     0.004806;     0.491704;     0.022078;     0.878151;     4.269170;     0.004053;     0.007641;     0.010229;     0.401613;     0.014478;     0.242474;     0.005566;     0.030038;     0.003780;     0.001646;     0.314877;     0.141765;     0.249359;     0.066518;     0.009917;     0.003200;     0.025878;     0.097307;     0.010499;     0.017544;     0.000799;     0.030741;     0.549952;     0.192921;     0.000685;     0.048420;     0.002239;     0.485890;     1.064358
EEZ108      ;     2.503386;     0.159770;    17.400818;     0.214109;     1.262059;     2.154532;     5.297916;    50.821743;     4.269089;     0.073830;    51.969437;     0.550829;    84.093086;   193.354782;     0.504296;     0.302736;     1.187711;    35.839317;     0.293200;     9.662708;     0.308888;     1.471621;     0.153939;     0.119593;    19.753620;     3.565227;    13.176126;    10.702927;     0.691816;     0.406952;     1.111592;     2.001367;     0.400248;     1.524571;     0.128148;     1.578374;    51.178131;     2.909678;     0.042511;     4.254683;     0.322057;    26.224623;    95.534966
EEZ109      ;     0.050871;     0.001124;     1.260094;     0.011834;     0.043195;     0.097317;     0.108287;     1.526522;     0.133826;     0.002070;     2.661600;     0.013317;     5.053983;     5.099775;     0.020997;     0.008230;     0.030519;     0.471298;     0.003553;     0.412910;     0.029268;     0.061526;     0.013584;     0.006462;     1.247085;     0.098530;     0.401555;     0.357993;     0.031103;     0.008714;     0.036344;     0.092703;     0.008579;     0.024467;     0.004830;     0.026726;     1.355666;     0.091713;     0.000949;     0.232767;     0.034481;     1.528666;     1.030968
EEZ110      ;     0.011492;     0.000725;     0.444619;     0.002122;     0.011347;     0.014347;     0.040546;     0.486523;     0.036183;     0.001177;     0.820951;     0.004715;     1.749765;     1.880140;     0.004714;     0.001539;     0.006727;     0.185456;     0.001098;     0.085267;     0.008126;     0.022667;     0.003677;     0.000990;     0.372259;     0.033702;     0.115853;     0.105681;     0.006941;     0.001616;     0.013836;     0.027901;     0.001519;     0.006080;     0.000961;     0.009125;     0.470528;     0.022496;     0.000171;     0.063696;     0.008905;     0.531844;     0.340970
EEZ119      ;     0.002597;     0.000129;     0.019996;     0.000502;     0.000389;     0.001893;     0.008102;     0.077300;     0.019990;     0.000232;     0.008214;     0.004034;     0.054465;     0.490241;     0.000064;     0.000852;     0.001682;     0.020797;     0.002261;     0.018227;     0.000756;     0.001081;     0.000524;     0.000125;     0.035874;     0.023868;     0.024784;     0.001652;     0.001353;     0.000199;     0.003968;     0.014794;     0.001237;     0.002241;     0.000171;     0.001676;     0.049217;     0.013644;     0.000069;     0.003403;     0.000122;     0.054666;     0.124609
EEZ123      ;     0.030172;     0.003850;     1.214386;     0.003400;     0.017547;     0.062036;     0.189473;     3.157206;     0.437747;     0.029417;     0.316639;     0.308810;     1.835193;     8.871872;     0.007213;     0.004130;     0.040609;     0.420186;     0.059370;     0.096953;     0.022809;     0.051265;     0.018692;     0.003210;     1.764549;     0.754975;     0.690542;     0.039813;     0.042059;     0.004741;     0.232097;     0.429016;     0.005683;     0.084343;     0.007518;     0.081300;     0.851489;     0.346691;     0.000694;     0.021490;     0.006322;     1.433722;     3.915769
EEZ185      ;     0.336587;     0.007402;     2.320880;     0.010589;     0.161755;     0.281984;     1.031436;    13.131313;     4.073980;     0.042999;     1.110562;     0.330134;     4.906999;    11.804114;     0.014497;     0.096583;     0.306237;     0.361216;     0.006659;     1.471959;     0.095234;     0.151947;     0.056992;     0.031409;     2.995988;     0.695905;     3.407134;     0.111241;     0.137269;     0.022006;     0.447753;     2.287419;     0.084706;     0.290025;     0.009188;     0.434132;     0.642381;     2.416433;     0.001608;     0.141716;     0.004855;     3.758359;     1.616412
EEZ187      ;     0.004610;     0.000081;     0.022981;     0.000050;     0.002023;     0.003890;     0.014824;     0.127582;     0.033258;     0.000676;     0.009656;     0.003773;     0.053212;     0.083113;     0.000135;     0.001215;     0.005810;     0.002271;     0.000034;     0.019008;     0.000748;     0.001032;     0.000506;     0.000584;     0.030288;     0.004843;     0.041107;     0.000710;     0.002316;     0.000370;     0.004954;     0.027054;     0.001220;     0.004791;     0.000117;     0.006128;     0.006058;     0.019654;     0.000015;     0.001637;     0.000037;     0.030225;     0.013408
EEZ188      ;     0.075887;     0.000764;     0.834170;     0.000714;     0.022409;     0.093921;     0.118743;     2.734610;     0.178847;     0.004648;     0.569204;     0.019877;     2.608591;     6.739874;     0.005003;     0.002954;     0.013709;     0.308897;     0.007250;     0.262465;     0.009325;     0.054443;     0.004983;     0.002535;     1.178190;     0.100853;     0.254767;     0.069153;     0.008162;     0.000972;     0.045202;     0.061500;     0.007607;     0.015640;     0.003223;     0.024751;     0.431869;     0.069902;     0.000426;     0.054446;     0.002361;     1.030125;     0.904026
EEZ189      ;     0.817323;     0.055844;    13.822760;     0.067758;     1.184740;     0.777323;     2.559156;    49.447460;     4.645862;     0.116274;    10.797634;     0.335316;    39.135986;   134.060684;     0.099674;     0.107532;     0.526359;     5.386457;     0.088804;     4.558896;     0.434923;     0.822172;     0.222558;     0.041722;    17.609016;     2.643157;     6.646535;     1.357316;     0.266302;     0.079301;     1.787564;     1.609295;     0.149757;     0.452836;     0.084494;     1.088954;     7.634830;     3.081446;     0.010315;     1.100997;     0.048014;    19.978113;    14.794549
EEZ190      ;     0.593595;     0.070209;     8.112569;     0.052250;     0.595248;     0.805634;     2.432303;    34.450043;     5.457981;     0.055589;     6.238737;     0.274107;    21.904743;    83.509636;     0.041759;     0.146990;     0.430768;     2.835498;     0.036097;     3.349260;     0.212757;     0.448504;     0.133560;     0.021824;    11.180463;     1.902853;     6.730673;     0.721295;     0.137143;     0.100276;     0.897376;     1.436196;     0.180455;     0.388110;     0.017610;     0.575390;     4.027367;     3.472069;     0.004698;     0.702618;     0.026309;    17.655254;     7.300210
EEZ191      ;     1.584480;     0.078373;    10.809286;     0.113816;     0.941132;     1.435512;     5.100451;    55.110531;    16.408249;     0.148537;     7.560678;     1.017462;    30.222666;    94.778275;     0.104726;     0.440827;     0.947295;     3.783408;     0.045723;     7.042805;     0.474312;     0.766536;     0.339867;     0.109297;    15.966631;     3.327642;    14.343377;     0.872175;     0.471306;     0.136811;     2.128162;     5.182739;     0.473580;     0.865853;     0.042138;     1.521988;     5.202586;     8.581534;     0.014856;     1.087821;     0.044395;    22.585434;    10.796690
EEZ209      ;     1.489159;     0.113361;    20.459280;     0.229253;     0.626768;     1.707019;     3.260991;    34.707611;     2.375953;     0.046004;   107.479240;     0.222599;   126.319977;   152.898590;     0.467354;     0.219933;     0.969664;     9.637379;     0.069228;     8.458995;     0.224383;     1.171563;     0.094186;     0.154965;    16.770927;     0.932676;     8.075219;    18.309654;     0.985646;     0.346853;     0.397061;     1.092463;     0.255834;     0.929718;     0.059213;     1.114763;    49.965134;     1.416839;     0.025143;     6.050797;     0.497141;    31.411263;    37.745277
