            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.390365;     0.130055;     4.652941;     0.039272;     0.136580;     0.251766;     0.328765;     8.307532;     0.926270;     0.108500;    30.975727;     0.098500;    12.025596;    22.808035;     0.036510;     0.041565;     0.122466;     1.859291;     0.086718;     1.676478;     0.092241;     0.369105;     0.041633;     0.053205;     5.078932;     0.268709;     0.156257;     9.630198;     0.090250;     0.067857;     0.107783;     0.133450;     0.057861;     0.070213;     0.133266;     0.074396;    64.648254;     0.943089;     0.013009;     3.812550;     0.085229;     8.662749;   243.653809
EEZ65       ;     2.026681;     0.038674;     7.052832;     0.053405;     0.075660;     1.419889;     4.760514;    39.760090;     8.365373;     0.067365;     5.787267;     1.013553;    15.582751;    81.072937;     0.028054;     0.387952;     0.615142;     5.409229;     0.346396;     6.623571;     0.221825;     0.457142;     0.166854;     0.018036;     8.883344;     7.846210;    10.085511;     1.044041;     0.356410;     0.077010;     1.836316;     3.696417;     0.395036;     0.599514;     0.030665;     0.388707;    13.773194;     6.196100;     0.019686;     1.029703;     0.030309;    21.709492;    22.063126
EEZ71       ;     3.358850;     0.143354;    18.959183;     0.098217;     0.185070;     1.816213;     5.731324;    59.732498;     9.392323;     0.086255;    18.209145;     1.198923;    34.166954;   126.600845;     0.065516;     0.290721;     1.269497;    13.180185;     3.175445;     7.127381;     0.119242;     1.356910;     0.121311;     0.075250;    21.624134;    12.364498;    10.481482;     2.639681;     0.415058;     0.163270;     3.350477;     5.141339;     0.554874;     1.140193;     0.122991;     0.826844;    36.785961;     8.721172;     0.026106;     2.018868;     0.133655;    37.884850;    96.188889
EEZ91       ;     0.731314;     0.083487;     2.782743;     0.059829;     0.090494;     0.657519;     0.900761;    11.379313;     0.955990;     0.030323;    49.359787;     0.151957;    14.115773;    13.795156;     0.054076;     0.188060;     0.420599;     1.453477;     0.037451;     4.735641;     0.028144;     0.187159;     0.023155;     0.020622;     4.674710;     0.523432;     1.342980;    25.693405;     0.310127;     0.146759;     0.266105;     0.366570;     0.209077;     0.277809;     0.029507;     0.365615;    50.256634;     0.774909;     0.012521;    15.814156;     0.678731;     6.307653;    45.273438
EEZ99       ;     0.014710;     0.000498;     0.093612;     0.000579;     0.001690;     0.013778;     0.025624;     0.225342;     0.025287;     0.000080;     1.588955;     0.002271;     0.792328;     1.781832;     0.000442;     0.001773;     0.003343;     0.094683;     0.001130;     0.081844;     0.000282;     0.005881;     0.000352;     0.000146;     0.138211;     0.008344;     0.025906;     0.476310;     0.001814;     0.000154;     0.004277;     0.012155;     0.003076;     0.002552;     0.000085;     0.003997;     0.985047;     0.024633;     0.000115;     0.099230;     0.003403;     0.379163;     0.301068
EEZ100      ;     0.113160;     0.001081;     0.254037;     0.001502;     0.001150;     0.105032;     0.237381;     2.369105;     0.318899;     0.001898;     0.444524;     0.033802;     0.496448;     2.760851;     0.001231;     0.026150;     0.018154;     0.172612;     0.008988;     0.412922;     0.011352;     0.023340;     0.005707;     0.000470;     0.368234;     0.201290;     0.393290;     0.081811;     0.002854;     0.001366;     0.035873;     0.113555;     0.019903;     0.022262;     0.000810;     0.005848;     0.468492;     0.204977;     0.000496;     0.066587;     0.002484;     0.690841;     0.781229
EEZ108      ;     1.315205;     0.062598;    11.168618;     0.033048;     0.244765;     0.779257;     2.770187;    32.817802;     4.392804;     0.077730;    27.008913;     0.668585;    46.999664;   163.924164;     0.032516;     0.112486;     0.265402;    37.459068;     0.304764;     5.493544;     0.193158;     0.766378;     0.097086;     0.011897;    14.734545;     2.659912;     3.252842;     6.045831;     0.155394;     0.036773;     1.788280;     2.332569;     0.278206;     0.244928;     0.059296;     0.362171;    60.531357;     3.911171;     0.014963;     2.220966;     0.053191;    31.173868;    82.002075
EEZ109      ;     0.035083;     0.003091;     0.462769;     0.001359;     0.012540;     0.045316;     0.065370;     1.464977;     0.101694;     0.003321;     3.295691;     0.023387;     4.255019;     4.265097;     0.001654;     0.010105;     0.031172;     0.468822;     0.005684;     0.385217;     0.004425;     0.039839;     0.004064;     0.001098;     0.615322;     0.120566;     0.097336;     0.445403;     0.011730;     0.002698;     0.070392;     0.099586;     0.015561;     0.014792;     0.002383;     0.025814;     2.208313;     0.015992;     0.000360;     0.333909;     0.007921;     1.544112;     1.559015
EEZ110      ;     0.002417;     0.000323;     0.169319;     0.000216;     0.004155;     0.012389;     0.006249;     0.346559;     0.029959;     0.001490;     1.047769;     0.008290;     1.753228;     1.484178;     0.000675;     0.001275;     0.005649;     0.141303;     0.001912;     0.071238;     0.001202;     0.012859;     0.001294;     0.000229;     0.213346;     0.042500;     0.014401;     0.149402;     0.003478;     0.000472;     0.020504;     0.034584;     0.001636;     0.002586;     0.000558;     0.008575;     0.821034;     0.009745;     0.000147;     0.096033;     0.002084;     0.557107;     0.506634
EEZ119      ;     0.014133;     0.000190;     0.031387;     0.000212;     0.000188;     0.007982;     0.025581;     0.166043;     0.034544;     0.000155;     0.017742;     0.002112;     0.057299;     0.269307;     0.000095;     0.002874;     0.004276;     0.021890;     0.002375;     0.042289;     0.000485;     0.002389;     0.000448;     0.000071;     0.031417;     0.039916;     0.056062;     0.001555;     0.001301;     0.000379;     0.008705;     0.021191;     0.003210;     0.003286;     0.000190;     0.001517;     0.066347;     0.031902;     0.000059;     0.004429;     0.000089;     0.087869;     0.104508
