          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ123      ;     0.066546;     0.015689;     0.149165;     0.025466;     0.027350;     0.099278;     1.065294;     0.137638;     0.004474;     0.047556;     0.013536;     0.289927;     0.975092;     0.021313;     0.091535;     0.173311;     0.120520;     0.151891;     0.018620;     0.004428;     0.004338;     0.002439;     0.415264;     0.121474;     0.460588;     0.004044;     0.065812;     0.023117;     0.068062;     0.078464;     0.016454;     0.051669;     0.001543;     0.048626;     0.121474
EEZ185      ;     0.451812;     0.033836;     0.760302;     0.278507;     0.245932;     0.956115;    10.149006;     9.299417;     0.025560;     0.585989;     0.116771;     2.480138;     2.278229;     0.103981;     0.356418;     0.379171;     0.004425;     0.496390;     0.162886;     0.052254;     0.039732;     0.049406;     1.521915;     0.347886;     4.706649;     0.062862;     0.496802;     0.091524;     0.301910;     3.581666;     0.098169;     0.269193;     0.031169;     1.308092;     0.347886
EEZ187      ;     0.003398;     0.000204;     0.009035;     0.003094;     0.001794;     0.009266;     0.087299;     0.055937;     0.000301;     0.005312;     0.001466;     0.028494;     0.019131;     0.000669;     0.003044;     0.002378;     0.000023;     0.003742;     0.001709;     0.000457;     0.000415;     0.000561;     0.016453;     0.004468;     0.052871;     0.000680;     0.004016;     0.000472;     0.003616;     0.027865;     0.000648;     0.002992;     0.000457;     0.015267;     0.004468
EEZ188      ;     0.022361;     0.002205;     4.024490;     0.004405;     0.058209;     0.030888;     1.370294;     0.101551;     0.000469;     0.363563;     0.002714;     4.429342;     3.114733;     0.002449;     0.013366;     0.291207;     0.001481;     0.090667;     0.004413;     0.028577;     0.000372;     0.000371;     1.320543;     0.015207;     0.058576;     0.030748;     0.005520;     0.001724;     0.003363;     0.012964;     0.002801;     0.007960;     0.000592;     0.007669;     0.015207
EEZ189      ;     0.705687;     0.072105;    18.006966;     0.098986;     1.449196;     1.171704;    47.691177;     3.781275;     0.030544;     4.187993;     0.192440;    32.463009;    43.067402;     0.126840;     0.429216;     4.198569;     0.035186;     2.707769;     0.146438;     0.458615;     0.036395;     0.009956;    37.564640;     0.450536;     2.928149;     0.409796;     0.201600;     0.071934;     0.257845;     0.882308;     0.141518;     0.223372;     0.009022;     0.296289;     0.450536
EEZ190      ;     1.449740;     0.134873;     6.648505;     0.121217;     1.091029;     1.796467;    69.183205;     7.864551;     0.033300;     2.241457;     0.171503;    13.267430;    19.487026;     0.245768;     0.478168;     2.618225;     0.023549;     3.367824;     0.088452;     0.249832;     0.025108;     0.012707;    23.116360;     0.429274;     3.652360;     0.190541;     0.290583;     0.175726;     0.205175;     0.897098;     0.250432;     0.174103;     0.011694;     0.322466;     0.429274
EEZ191      ;     2.118527;     0.280677;     5.724640;     0.857096;     1.073146;     3.983874;    55.664791;    51.396393;     0.103733;     3.044769;     0.380405;    15.274733;    20.431919;     0.447884;     1.727224;     3.047903;     0.036312;     3.248526;     0.476883;     0.302870;     0.156995;     0.148445;    12.868093;     1.098768;    13.198034;     0.259915;     1.958323;     0.545972;     0.996032;     4.770858;     0.408247;     0.900750;     0.129487;     3.163024;     1.098768
EEZ209      ;     0.328743;     0.129840;     5.722706;     0.074196;     0.690512;     0.724855;    10.738193;     0.917656;     0.025429;    44.730568;     0.064539;   194.825348;    46.783051;     0.094130;     0.254793;    10.791798;     0.046353;     2.421853;     0.042064;     0.232067;     0.012730;     0.008923;     5.113952;     0.327439;     1.082632;     8.226745;     0.103542;     0.082124;     0.252072;     0.338555;     0.086948;     0.085836;     0.018104;     0.218311;     0.327439
EEZ212      ;     0.321972;     0.125973;     1.162719;     1.430030;     0.256545;     1.134499;     5.054234;     1.188211;     0.122887;     3.923728;     0.493692;     6.615252;     7.931393;     0.121361;     0.805870;     2.985084;     2.367172;     1.575315;     0.621232;     0.056928;     0.164108;     0.131738;     1.088695;     1.459144;     6.822051;     0.252900;     1.563089;     0.227781;     1.992617;     1.214844;     0.163489;     0.457573;     0.144374;     2.740356;     1.459144
EEZ213      ;     3.460521;     1.262699;    27.127892;     1.474527;     3.435040;     9.149576;   111.102493;    24.942509;     0.451687;    42.187248;     1.761866;   152.106232;   310.421051;     1.861105;     4.579874;    76.509178;     0.805950;    15.675810;     1.727625;     1.372721;     0.545139;     0.159414;    37.842339;     4.094361;    31.715090;     5.576928;     3.611685;     1.918068;     2.966338;     6.826768;     1.194473;     1.790172;     0.071763;     3.534549;     4.094361
EEZ215      ;     0.326255;     0.064524;     0.685570;     2.591194;     0.205255;     1.313700;     5.611349;     1.953384;     0.616605;     1.504628;     3.952514;     5.103292;     5.065239;     0.079933;     0.514127;     1.444320;     0.386679;     1.357962;     0.932935;     0.093443;     0.377191;     0.089914;     0.748581;     3.095378;     6.351234;     0.110761;     0.817380;     0.141882;    13.155318;     2.823992;     0.088844;     0.385317;     0.809702;     3.547220;     3.095378
EEZ216      ;     2.156489;     0.346229;    12.591232;     3.555789;     2.061779;     6.667596;    79.711464;    38.320389;     0.837995;    11.738681;     4.522187;    48.876518;    86.394760;     0.622053;     2.820711;    16.159386;     0.917854;     5.642960;     1.903119;     0.759365;     0.680579;     0.291184;    23.477047;    20.479980;    28.230478;     1.374970;     3.411616;     0.683665;    10.059937;    11.296009;     0.524853;     1.649832;     0.649295;     8.580937;    20.479980
EEZ224      ;     0.280467;     0.067979;     0.803544;     0.359364;     0.128728;     0.533790;     5.303972;     1.014168;     0.046200;     0.355400;     0.211311;     1.709019;     5.813753;     0.086211;     0.349527;     1.348415;     0.631009;     0.760211;     0.172472;     0.025436;     0.045422;     0.028055;     1.829406;     1.051238;     2.553747;     0.031128;     0.364771;     0.102421;     0.731002;     0.489561;     0.075890;     0.223394;     0.025451;     0.639300;     1.051238
EEZ273      ;     0.462022;     0.174296;     3.118269;     0.133070;     1.136715;     1.387988;    11.645609;     1.085099;     0.034987;    75.497375;     0.063116;    76.821762;    31.552357;     0.124665;     0.304346;    10.263810;     0.055916;     4.213986;     0.040129;     0.230828;     0.012205;     0.019313;     3.474824;     0.393243;     2.420201;    16.348185;     0.176953;     0.085678;     0.377105;     0.370892;     0.130150;     0.094483;     0.026755;     0.656381;     0.393243
OR1         ;     4.047099;     1.146297;    14.718271;    13.018946;     3.787932;    10.900616;    88.904152;    24.982681;     2.682192;    21.719065;    15.792648;    62.443764;   121.594078;     1.824425;     7.040710;    31.375248;    11.409767;    17.969971;     5.582457;     0.886453;     2.095665;     0.766587;    21.356884;    28.410910;    52.562183;     2.258563;     8.842339;     2.023419;    64.431244;    17.276745;     1.559901;     3.486467;     2.202377;    22.289177;    28.410910
OR2         ;     8.427564;     1.440326;    65.746506;     3.501435;     7.612708;    19.369619;   330.535858;   122.989388;     0.738389;    45.822063;     3.010134;   268.701111;   348.118561;     2.375123;     7.791422;    42.921734;     0.603064;    23.952343;     2.633419;     2.592829;     0.856198;     0.571765;   122.065674;    12.358400;    65.218895;     4.376816;     7.896956;     2.332814;     5.509410;    20.578014;     2.045665;     4.010731;     0.505822;    12.855687;    12.358400
OR3         ;     0.815926;     0.418661;     8.438914;     0.261264;     0.735108;     1.714686;    22.340492;     2.779450;     0.087153;    25.866035;     0.300021;    97.677803;   143.367340;     0.303473;     0.840179;   106.959091;     0.253275;     3.690140;     0.405380;     0.464526;     0.078951;     0.014022;    10.682940;     0.757397;     5.190349;     5.080204;     0.632245;     0.372478;     0.593493;     1.049013;     0.297237;     0.375480;     0.019824;     0.429211;     0.757397
OR4         ;     0.710558;     0.294836;     5.185647;     0.155961;     1.654328;     1.770693;    17.732447;     1.552473;     0.039214;   116.520988;     0.088412;   187.545685;    60.066334;     0.211961;     0.500520;    16.578615;     0.081819;     5.972583;     0.054770;     0.335684;     0.021317;     0.027463;     5.812109;     0.592190;     2.548880;    32.493137;     0.330838;     0.175929;     0.431667;     0.604448;     0.192755;     0.151544;     0.044250;     0.616779;     0.592190
OR5         ;     4.948904;     2.803076;    26.052084;     2.451631;     5.693069;    13.380309;   106.396301;    22.494852;     0.865845;   157.313782;     2.173571;   204.691544;   259.040771;     2.988980;     8.859207;   127.397240;     6.805813;    29.308609;     1.895125;     1.743134;     0.556930;     0.419712;    28.496559;     5.397758;    46.303207;    38.489559;     8.513388;     3.536848;     8.462702;     9.947342;     1.980154;     3.011314;     0.332331;    10.020629;     5.397758
