          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ188      ;     0.009543;     0.000265;     3.704010;     0.001196;     0.030788;     0.001424;     0.507024;     0.015685;     0.000265;     0.000265;     0.000265;     1.687743;     0.700744;     0.000774;     0.002606;     0.076804;     0.000244;     0.000265;     0.000733;     0.009409;     0.000269;     0.000163;     1.141522;     0.000254;     0.004197;     0.000265;     0.000537;     0.001018;     0.000265;     0.000989;     0.000297;     0.000389;     0.000265;     0.000265;     0.000254
EEZ189      ;     0.209215;     0.005022;     7.805969;     0.034231;     0.253386;     0.097949;    17.174580;     0.825133;     0.003740;     0.006095;     0.005914;     6.169599;     9.433221;     0.014501;     0.117321;     1.251782;     0.004836;     0.007204;     0.012005;     0.061555;     0.005007;     0.004953;    31.276745;     0.014744;     0.152245;     0.004808;     0.053765;     0.011774;     0.004716;     0.128289;     0.011888;     0.018732;     0.004503;     0.004802;     0.014744
EEZ190      ;     0.127557;     0.004059;     0.933435;     0.091049;     0.101003;     0.144762;    38.789436;     2.330086;     0.003502;     0.003592;     0.004026;     1.518255;     2.857233;     0.013893;     0.129637;     0.552024;     0.003592;     0.006402;     0.030673;     0.009155;     0.010876;     0.007578;    10.500697;     0.036519;     0.410680;     0.003554;     0.090843;     0.025675;     0.003693;     0.184306;     0.007519;     0.035517;     0.002969;     0.003679;     0.036519
EEZ191      ;     0.095384;     0.010990;     0.382577;     0.260769;     0.081716;     0.181497;    12.168032;    30.578506;     0.006213;     0.006123;     0.012795;     1.117467;     3.409208;     0.035287;     0.137666;     0.747495;     0.006335;     0.033774;     0.082865;     0.011212;     0.036531;     0.018091;     2.587926;     0.533733;     1.240603;     0.005832;     0.182257;     0.074362;     0.009949;     1.483867;     0.015397;     0.055292;     0.003253;     0.007270;     0.533733
EEZ209      ;     0.236671;     0.015448;     2.865850;     0.068830;     0.296816;     0.073260;     4.481164;     0.269590;     0.009903;     5.712288;     0.011892;   139.063705;     8.526153;     0.037206;     0.121861;     4.006854;     0.013048;     1.047340;     0.024501;     0.023550;     0.005214;     0.012669;     2.252339;     0.012241;     0.217068;     0.269298;     0.040758;     0.016017;     0.029174;     0.038769;     0.050318;     0.025597;     0.010961;     0.018430;     0.012241
EEZ212      ;     0.033914;     0.081861;     0.158692;     0.032875;     0.047557;     0.063489;     0.632459;     0.141261;     0.035863;     0.062182;     0.034941;     0.996708;     0.551540;     0.002084;     0.008582;     0.213562;     0.793585;     0.101308;     0.006469;     0.024261;     0.003772;     0.016682;     0.107436;     0.140055;     0.150630;     0.008654;     0.038538;     0.040457;     0.851972;     0.104478;     0.003976;     0.015043;     0.016991;     0.059066;     0.140055
EEZ213      ;     0.364209;     0.051646;     5.771348;     0.184146;     0.438024;     0.299550;    13.097068;     2.673228;     0.034304;     0.457011;     0.050511;    33.716164;   142.589508;     0.051488;     0.239519;    30.943956;     0.086733;     0.522170;     0.086828;     0.058705;     0.035834;     0.021253;     8.586290;     0.296687;     1.137912;     0.069483;     0.189788;     0.076354;     0.046225;     0.577455;     0.045114;     0.065412;     0.023820;     0.051629;     0.296687
EEZ215      ;     0.045637;     0.005897;     0.045523;     0.066647;     0.021252;     0.071075;     0.856257;     0.402443;     0.025335;     0.040412;     0.291725;     0.233051;     0.376503;     0.003745;     0.013097;     0.132587;     0.233102;     0.052050;     0.022881;     0.003513;     0.017607;     0.003449;     0.165080;     0.493977;     0.221326;     0.001862;     0.020904;     0.009319;     1.450835;     0.409754;     0.006470;     0.013260;     0.004516;     0.023930;     0.493977
EEZ216      ;     0.107798;     0.042730;     0.547248;     0.413262;     0.113567;     0.210143;     5.902577;     5.961321;     0.057191;     0.171051;     0.440438;     2.501291;     6.029060;     0.029244;     0.109576;     1.356830;     0.112992;     0.155187;     0.144342;     0.029320;     0.103621;     0.014483;     1.706326;    13.717319;     1.031861;     0.011697;     0.115764;     0.051050;     0.301286;     2.192739;     0.017279;     0.052114;     0.010710;     0.045267;    13.717319
EEZ224      ;     0.013168;     0.021009;     0.026999;     0.020847;     0.012008;     0.030876;     0.479156;     0.158443;     0.002737;     0.022153;     0.039500;     0.162235;     0.373589;     0.001627;     0.007481;     0.354946;     0.199042;     0.014882;     0.007895;     0.002893;     0.002560;     0.002725;     0.110062;     0.153518;     0.144355;     0.001020;     0.015659;     0.005350;     0.031356;     0.079825;     0.000993;     0.004522;     0.001395;     0.006653;     0.153518
EEZ273      ;     0.228991;     0.029697;     0.834878;     0.094100;     0.196887;     0.114069;     3.992368;     0.253891;     0.004868;    41.005737;     0.007158;    42.066551;     4.275682;     0.034119;     0.090286;     2.223490;     0.012643;     0.686308;     0.036713;     0.032365;     0.006444;     0.016819;     1.160895;     0.018181;     0.289149;     2.447125;     0.051615;     0.022609;     0.040461;     0.043861;     0.035106;     0.038715;     0.016244;     0.029791;     0.018181
OR1         ;     0.264068;     0.159752;     0.613066;     1.045072;     0.214863;     0.376888;     6.609087;     2.621501;     0.170278;     0.395187;     2.345999;     3.815165;     5.825010;     0.030052;     0.145251;     2.626992;     3.838376;     0.360258;     0.258015;     0.056303;     0.194939;     0.022708;     1.500382;    12.086697;     1.310159;     0.024651;     0.138970;     0.074364;     6.465819;     2.500419;     0.026974;     0.080222;     0.063986;     0.150823;    12.086697
OR2         ;     0.804350;     0.066164;    21.137236;     0.841991;     0.950021;     0.872285;    83.379593;    42.846153;     0.045086;     0.187666;     0.086615;    77.618401;   117.022339;     0.137185;     0.699544;    13.118162;     0.067853;     0.553801;     0.315293;     0.157528;     0.149866;     0.063183;    56.042667;     8.229006;     4.193464;     0.045062;     0.614123;     0.224707;     0.097522;     5.712321;     0.086294;     0.203409;     0.033919;     0.059180;     8.229006
OR3         ;     0.093498;     0.021708;     0.706363;     0.042336;     0.097180;     0.043147;     2.234685;     0.453715;     0.017845;     0.559689;     0.019013;    35.030769;    58.100830;     0.015835;     0.047559;    52.486805;     0.022371;     0.296573;     0.014622;     0.018289;     0.006374;     0.005748;     1.095579;     0.037643;     0.158924;     0.070103;     0.029056;     0.021332;     0.024161;     0.171250;     0.017037;     0.020146;     0.009794;     0.025365;     0.037643
OR4         ;     0.481206;     0.044616;     1.899870;     0.144138;     0.508307;     0.178617;     7.200508;     0.437637;     0.016270;    60.043678;     0.017663;   151.247681;     8.142627;     0.073878;     0.215962;     5.121133;     0.028543;     1.921303;     0.050815;     0.051907;     0.010578;     0.028200;     2.269754;     0.026738;     0.357946;    19.917408;     0.101113;     0.038051;     0.065205;     0.066996;     0.090925;     0.061928;     0.030154;     0.046883;     0.026738
OR5         ;     0.797839;     0.352432;     3.544680;     0.358966;     0.778426;     0.386169;    14.933934;     1.832963;     0.158520;    18.734903;     0.095735;    64.243301;    34.036018;     0.086212;     0.224733;    24.698650;     1.122311;     1.966012;     0.176672;     0.313056;     0.106210;     0.056918;     4.599146;     0.293841;     1.264716;     4.124718;     0.249648;     0.295686;     0.180565;     0.671899;     0.099254;     0.149259;     0.193142;     0.321575;     0.293841
