	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU	
AL	51.84105814686351	0.0005799354453375624	0.5013978283616288	0.003236535610875992	0.6643235496483402	0.07266385750484046	0.8655331318282441	0.09394449499759887	0.22511274172872078	0.008085866220109898	0.49052706961808457	1.1639834201065178	0.0641924075993382	0.002987310205577897	4.095134337868614	0.008455165351087986	1.722983825338786	0.1400118317657081	0.007011244754874138	6.30175238331524	0.9683541762117631	1.2935587386492304	0.034767608515790006	0.00047556988949346376	14.127340390852723	3.90690922123284e-05	0.010189962788582635	0.024931744492292022	0.007232757975952028	0.00715472932590813	0.10869468971567191	1.7416814261184603	1.514208172076873	0.07970719942935404	0.13214264567121056	0.007706681328265193	0.6739817156931442	0.20950267624725907	1.7559355394714187	10.685726998455934	0.543565384187793	0.03014436596832083	0.20632479686829833	0.32306583271619344	2.6117468648186102e-05	0.0015431058143513445	0.6318667953860934	0.6316784317646523	0.0026040771599357775	nan	nan	nan	nan	nan	0.024836375788542572	2.6146894280612374	nan	nan	nan	106.25500849804955	104.18114654567027	34.09312592839032	
AM	0.02064210843792778	33.45942398706409	0.013195363526922623	18.080289957127295	0.008961349931935807	0.004047833876661552	0.0541181258607786	0.02925874414204357	0.010451676635583907	0.3448772118263766	0.013324137354827813	0.055361600309340696	0.006329546206282208	0.0010876356105858724	0.13469692117873888	0.0032097523601684105	0.053791150114111515	0.008696321563792393	6.252241046439003	0.249967873205454	0.015390984234115728	0.026968902769361744	0.0023720197922072503	0.0001190096931149111	0.20583546264618027	0.000522999996869159	0.08382914519522848	0.0057734152278751194	0.0004186434961331127	0.0019682268207825717	0.019442962289272194	0.005060045987874172	0.01752064639615736	0.0019284047337484597	0.0075425793820446075	0.001259193858842833	0.06376199769468956	0.00993100138252032	0.12901394608205524	0.08446685180837275	1.3448889475930077	0.00413448189601361	0.0045581707781275965	0.008068330383290474	0.0005344122045537098	0.5027153493679527	45.63382457040746	0.21799660357015324	0.2021322657765261	nan	nan	nan	nan	nan	22.533825553102844	0.8318737786393701	nan	nan	nan	132.135269824656	109.5251740733503	1.3800104574247667	
AT	0.14316949088492226	0.0006090655998936667	237.46027516455376	0.0034590477356539508	0.8361932694686756	3.204272765410279	0.4361275112790464	0.665693340531805	22.266161008603657	0.002420699292960631	26.40441383287319	135.80088774375454	1.395500989844727	0.03085132828777276	6.2878278631525255	0.06691485276598304	25.720256804391255	3.497191158606078	0.006175928458610168	0.28896162133563813	7.0661410263070215	11.141150714310486	0.6706947155688862	0.007378201071231681	51.74669056378381	7.045369569778623e-05	0.024119752517055875	0.21058318657608455	0.5058832524985749	0.06652969051948181	0.15019890617763057	0.0919616502879322	0.12094228445753326	0.008615289444064039	6.0994153630279655	0.15947108978441868	9.784215362308972	0.4416859288470063	3.1761787284214447	5.017571322179278	1.3676917007062706	0.4362032381254473	12.90617745667504	4.195290278729088	5.1821323315489206e-05	0.0037922280450721703	0.19228236915156435	1.781031209787294	0.009289561854484698	nan	nan	nan	nan	nan	0.015198581730992165	1.0489476294522102	nan	nan	nan	590.6896226103337	591.9088114666118	561.2377574167781	
AZ	0.02961167709967572	9.438290895469946	0.029113165540597914	214.88582318481215	0.014813922078260898	0.014834848536387038	0.09921031615363805	0.20456936389977298	0.01883703835585912	0.3940586497179845	0.042080101036263536	0.20722332906500815	0.029672083051987944	0.0071287534557028425	0.18136871025087445	0.01995975931188276	0.09928712989958616	0.03377579219823971	19.974935436305433	0.33770467716663477	0.02862775448137199	0.06397740559727899	0.008173153989108338	0.00036467846944054585	0.30355151490136106	0.006656827217112101	0.6796499610751535	0.040990217125656134	0.001088402925972981	0.013345281617614136	0.06659542595538966	0.008046366638877462	0.027047570695967454	0.0025304207456601988	0.030864262287576518	0.005827422575938397	0.33815859969852397	0.013559565303523721	0.3346168456558772	0.1474846640217812	20.214609479897938	0.020314397885140768	0.00955311746044985	0.023603263498845405	0.01268731653302426	4.383330269265856	38.79588602091881	1.334669437478669	1.790099623991723	nan	nan	nan	nan	nan	54.58754663488988	1.1239884928819446	nan	nan	nan	366.6728817836797	313.93616105758394	2.6683544386416216	
BA	0.9932923137321724	0.0007471522552983941	4.720834674859279	0.0037627531146389678	48.32839782545138	0.36200256184644375	1.075349559880313	0.46233280339736194	0.85747777242377	0.004564194573712858	5.932277731436192	9.392743855952082	0.47094064792973184	0.01236424501362939	7.273406794982989	0.0361486451970941	4.271353936278714	0.6773332130722648	0.008541988680237174	1.0151788541390727	24.966224215225825	15.120723278598378	0.153031092738338	0.0014957437099045489	33.96030415951543	4.928754964792851e-05	0.018473331258775823	0.13443202842401059	0.04332883222175513	0.03779622915304773	0.1842807610101714	2.2108274667071437	0.33485705964429524	0.05212479220266286	0.8434687327789011	0.048449878960171326	5.413784051428863	0.4125712874426178	5.38579603893161	27.594036603694747	1.0312348726868352	0.1880146664377924	1.67580353432555	3.5700948030304307	3.631433189137339e-05	0.0028254484116570205	0.40332591231636533	1.5764279986248664	0.006255253939151904	nan	nan	nan	nan	nan	0.01808064664057249	2.9024735410151252	nan	nan	nan	206.72644902756386	204.7605089842232	122.67519673562633	
BE	0.003980396012741874	7.048156746490508e-05	0.5099820983310087	0.0006442584119869195	0.009666655853257133	185.45384322010304	0.008419698366043388	0.11746144531160424	0.7796232845117514	0.00011789418027412242	0.7476674448352817	20.52921687023672	0.7350178130933722	0.009981328892399487	4.311524525519982	0.02587646184088495	97.5580428018771	18.181001933769327	0.0006041621314190693	0.009640697565002403	0.05202604771648012	0.1424559874291652	2.729732964941517	0.008082407382658807	0.8630257567424412	7.2069297408459965e-06	0.0034562902563952465	0.08238068128301002	3.0740454585036865	0.024690632363775347	0.015150192598016629	0.0016294862257880665	0.003005347018534266	0.00137042605926874	32.32458780238825	0.08338650700248096	1.5877667434014342	0.3500964199990269	0.10618751176842715	0.057178576137320546	0.2414184877792114	0.14720840980234678	0.04474586555540235	0.08635683515606807	5.854796255244379e-06	0.00047944577034966904	0.016654595859163682	0.14094911038092445	0.0011641228538225694	nan	nan	nan	nan	nan	0.0012085434254080006	0.2085681794479883	nan	nan	nan	377.0964655125187	377.9054464315313	362.4059932935399	
BG	4.224545956374109	0.03603870409469032	2.0034644184058936	0.22207838818801054	1.4674110597718004	0.3220637054931812	135.5833787933855	1.9707724746077202	0.5005992680644507	0.07053764557857052	3.004435055522872	6.548822175985355	0.5355124461353505	0.05608785447462567	4.897777527028679	0.13564097560236102	2.6314086166075836	0.5374003163838047	0.3862112780161347	26.70261731834844	2.641821707391998	9.847300370307133	0.11033399769962886	0.00219739316674216	13.183677018045529	0.0011186517800365183	0.262027745756324	0.4220071352595545	0.03773977655741561	0.12578247613665966	4.6358406074547185	0.9749108856425811	8.233646076463057	0.048062167873994165	0.6679440855964324	0.0768410083141783	7.0107209340307195	0.2920755100919394	85.35309251710278	39.10368687955584	19.27591438829818	0.3175063690815349	0.5743956814266991	2.604433912015686	0.0008045313268334149	0.09846722633179573	22.734545810690264	19.451995588188996	0.12471954371143225	nan	nan	nan	nan	nan	0.41158264584708176	3.585620110029559	nan	nan	nan	427.46686284582	424.66300604399703	302.99015489404866	
BY	0.3432599838541206	0.06904637947877056	3.5833554630330653	0.5204829030754646	0.9575257907809259	2.63237944270782	2.291274254765384	344.40543319119615	1.436606788012939	0.03325721054095026	9.892480071541028	43.47664985016733	8.638727135070019	1.406124680717947	3.8125779349971616	2.3941821541397093	10.745556640589085	6.417560451332643	0.5799637946187889	1.4229170157989983	3.083473054904008	12.199339256718389	1.3235679515264651	0.014255359090092443	7.072151955785025	0.005333672487186663	0.9971745157837163	25.62623919019748	0.20879817551455504	5.566629200411337	6.469210529617071	0.2216657389167541	0.3998461214249491	0.007801472080059203	6.406499549981118	0.8779909854077746	126.00862355760984	0.31202541031670766	27.5761796016216	8.895185928217488	90.31080321035154	5.1908637343420265	1.2207343688452121	5.70269966987863	0.005391004059314679	0.3886420088094171	8.159799396818054	90.89638626177043	0.5630138957230902	nan	nan	nan	nan	nan	0.8442023381016334	0.8040339967101792	nan	nan	nan	927.4315840819041	929.3442763046836	330.1565382024518	
CH	0.009728449112309986	8.01908790070011e-05	3.2028485064927033	0.0003530161829703338	0.028814694528814796	1.8559920751874597	0.016263379835344444	0.05412886536987794	259.58087489846224	0.00012873707291146744	0.6598184356397135	28.928298748630755	0.16220199586960574	0.0034653861719134422	8.994994299707658	0.008414403652227008	43.60450085714922	2.2326511113103247	0.0005481850177500163	0.02081604874790523	0.17926654363184924	0.17935159602361186	0.513932985473568	0.002738434869647904	32.95702858470245	4.708816110190141e-05	0.0013033385442979412	0.02656203259535425	0.2881096689345585	0.00855224219229392	0.009630664002675296	0.005538509849878682	0.005692815766220954	0.003732955862048217	1.8196254784403905	0.023637496803657145	0.6641555318791695	0.5298235032509072	0.1153920314871794	0.13515457181070897	0.10244256562159491	0.041478159139883154	0.19686458376134885	0.07604415611129993	4.2588212959121135e-05	0.00035757713618543357	0.016649355131078826	0.12373768441571874	0.0007301183029929876	nan	nan	nan	nan	nan	0.002016156410321208	0.7918181641843162	nan	nan	nan	388.29126143839557	389.58983480136993	125.43175942037094	
CY	0.02517793717145787	0.0014082328432170174	0.016130597524614487	0.005656848810360785	0.010169378774276322	0.003717351057557204	0.06739107916291945	0.013444949042782322	0.006889080537292001	15.804180233083263	0.01590069150193211	0.05109781540629416	0.003337593467021397	0.00039920569149461306	0.08712678176920856	0.001064989598389785	0.04853679113756859	0.005784924015417171	0.013332312957185772	0.4098129267522819	0.019100804645945012	0.03311985993718599	0.0013159281293987218	2.6890209518551846e-05	0.19085215892824622	1.6041293583320822e-05	0.002337629571559658	0.002803315174707239	0.00040614323680505303	0.0007839059940181942	0.01482465236270449	0.005856548084029831	0.026436252008839006	0.0027222240143153667	0.006766142352034268	0.0005246502513043568	0.03723395344974537	0.0045303813337108706	0.12347479186121595	0.10504091768329703	0.2574159975536497	0.002096707445850226	0.0052253877464065665	0.009277646723730467	1.24220079047624e-05	0.0018580982077680674	5.810059859786364	0.11181577902011403	0.001778696700049209	nan	nan	nan	nan	nan	1.0803928154389546	0.7883081246559143	nan	nan	nan	23.67438221853924	21.95226013229207	15.758618455905614	
