          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ212      ;     0.034546;     0.069899;     0.302900;     0.054086;     0.046052;     0.092938;     2.136410;     0.242489;     0.021482;     0.091904;     0.041972;     0.280196;     1.279953;     0.029936;     0.069116;     0.559876;     0.260640;     0.036371;     0.033492;     0.024584;     0.029236;     0.014318;     0.699539;     0.081737;     0.256187;     0.062160;     0.031686;     0.061480;     0.101410;     0.102154;     0.070144;     0.053151;     0.029411;     0.084805;     0.081737
EEZ213      ;     0.060525;     0.039074;     2.997242;     0.208652;     0.050707;     0.180465;     6.757616;     3.672202;     0.049998;     0.094885;     0.045492;    18.507053;   141.166901;     0.038067;     0.259342;    24.908373;     0.029186;     0.060985;     0.143257;     0.049681;     0.042727;     0.026412;     5.686035;     0.308533;     0.948634;     0.089475;     0.065122;     0.043654;     0.063886;     0.478927;     0.043137;     0.074769;     0.023700;     0.236766;     0.308533
EEZ215      ;     0.055031;     0.120330;     0.307832;     0.281696;     0.051418;     0.160978;     1.788510;     0.569242;     0.072616;     0.542537;     0.386850;     0.474700;     1.466227;     0.084482;     0.169438;     0.543779;     0.204895;     0.092000;     0.135694;     0.043489;     0.069333;     0.021414;     0.667209;     0.832281;     0.578531;     0.200674;     0.110125;     0.044658;     2.690318;     0.700558;     0.139437;     0.087056;     0.171049;     0.591332;     0.832281
EEZ216      ;     0.096129;     0.054188;     0.430405;     0.471223;     0.055742;     0.191433;     4.112685;     8.791256;     0.063959;     0.065981;     0.239735;     1.586736;     6.695576;     0.061993;     0.155618;     1.391084;     0.024155;     0.096122;     0.227792;     0.032232;     0.065883;     0.067627;     1.847913;    10.607177;     0.947765;     0.030965;     0.184872;     0.073622;     0.235908;     1.595207;     0.060141;     0.097033;     0.038491;     0.476162;    10.607177
EEZ224      ;     0.016698;     0.027085;     0.038867;     0.047347;     0.004097;     0.012381;     0.148847;     0.198474;     0.022753;     0.066784;     0.039059;     0.084666;     0.487319;     0.020278;     0.025650;     0.240436;     0.068184;     0.016384;     0.020176;     0.009097;     0.015566;     0.014770;     0.070275;     0.154037;     0.038518;     0.023250;     0.021220;     0.025361;     0.053595;     0.093453;     0.024687;     0.023761;     0.014918;     0.028967;     0.154037
EEZ273      ;     0.023987;     0.021918;     1.195631;     0.031090;     0.071042;     0.026289;     1.557564;     0.255295;     0.021674;    30.904060;     0.015202;    41.706032;     2.706099;     0.013153;     0.021639;     1.695446;     0.013663;     0.082003;     0.018206;     0.078336;     0.012282;     0.008604;     1.520548;     0.033591;     0.028956;     3.018583;     0.017507;     0.022959;     0.024505;     0.077364;     0.017604;     0.021711;     0.017522;     0.030342;     0.033591
OR1         ;     0.230171;     0.263752;     1.610575;     1.460517;     0.192966;     0.629993;    10.466443;     6.581096;     0.278910;     0.486626;     1.278789;     3.445652;    11.802715;     0.150305;     0.331184;     3.783794;     4.308223;     0.243334;     0.639395;     0.162383;     0.243495;     0.124596;     3.727387;    13.862952;     2.614120;     0.216280;     0.319578;     0.217445;     3.493958;     2.875073;     0.240811;     0.259326;     0.188183;     1.300010;    13.862952
OR2         ;     0.128463;     0.086281;    17.369820;     0.492073;     0.124412;     0.252976;    52.680191;    57.054817;     0.075900;     0.053513;     0.059979;    61.452637;   130.817200;     0.108992;     0.453226;    10.055660;     0.035328;     0.136017;     0.345231;     0.100738;     0.098273;     0.092388;    47.025925;     5.990012;     1.588400;     0.057686;     0.221281;     0.116374;     0.095847;     4.776066;     0.080939;     0.153009;     0.045691;     0.610611;     5.990012
OR3         ;     0.029564;     0.016865;     0.441208;     0.036956;     0.040483;     0.035215;     1.025932;     0.465379;     0.015135;     0.086106;     0.016128;    30.675583;    55.571678;     0.013645;     0.025616;    52.349438;     0.011731;     0.018303;     0.027098;     0.020414;     0.015008;     0.007341;     0.895881;     0.025162;     0.113823;     0.084946;     0.016436;     0.017666;     0.016889;     0.068372;     0.014154;     0.019229;     0.013544;     0.039897;     0.025162
OR4         ;     0.033283;     0.029981;     1.154849;     0.047098;     0.145661;     0.033380;     1.330768;     0.279189;     0.030554;    37.219757;     0.032442;   138.683426;     3.169980;     0.021604;     0.029808;     3.128843;     0.022611;     0.123063;     0.028228;     0.090775;     0.021090;     0.018143;     1.989530;     0.044113;     0.032007;    22.401964;     0.030905;     0.030128;     0.042313;     0.081240;     0.027452;     0.030310;     0.029285;     0.038143;     0.044113
OR5         ;     0.374971;     0.205670;     4.795670;     0.901160;     0.329555;     0.848619;    13.866635;     3.764187;     0.398187;     6.392772;     0.358737;    37.339302;    33.245598;     0.129572;     0.330620;    26.850748;     0.244552;     0.485343;     0.647943;     0.459243;     0.297335;     0.126921;     7.198517;     0.490971;     2.007261;     3.673706;     0.326274;     0.229403;     0.576374;     1.081694;     0.214657;     0.301464;     0.179916;     0.860432;     0.490971
