          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ123      ;     0.000119;    -0.000018;     0.008741;     0.001003;     0.000243;     0.000693;     0.073780;     0.009860;     0.000362;     0.000976;     0.001891;     0.032880;     0.191797;     0.000010;     0.000035;     0.044154;     0.009142;     0.000086;     0.000641;     0.000635;     0.000617;     0.000043;     0.025316;     0.014746;     0.003102;     0.000236;     0.000073;    -0.000012;     0.011278;     0.011681;     0.000006;     0.000027;     0.000034;     0.000819;     0.000006
EEZ185      ;     0.008644;    -0.000532;     0.012054;     0.067151;     0.002348;     0.018988;     1.329354;     2.891346;     0.009297;     0.003506;     0.014695;     0.082564;     0.294427;     0.001006;     0.008289;     0.080162;    -0.001751;     0.001097;     0.048073;     0.001340;     0.027623;     0.002771;     0.130050;     0.359218;     0.171419;     0.000291;     0.003320;    -0.000655;     0.001582;     2.959056;     0.001059;     0.004320;    -0.000141;     0.005992;    -0.000964
EEZ187      ;     0.000052;    -0.000004;     0.000074;     0.000679;     0.000008;     0.000069;     0.007558;     0.012047;     0.000066;     0.000018;     0.000149;     0.000736;     0.003232;     0.000004;     0.000042;     0.000732;    -0.000021;     0.000008;     0.000382;     0.000007;     0.000220;     0.000045;     0.000987;     0.010571;     0.000691;     0.000004;     0.000035;    -0.000007;    -0.000107;     0.007790;     0.000007;     0.000019;    -0.000002;    -0.000086;    -0.000006
EEZ188      ;     0.004459;    -0.000240;     3.585819;     0.001738;     0.011444;    -0.000568;     0.859984;     0.025176;    -0.000414;     0.012722;    -0.000577;     1.424822;     0.825517;    -0.000096;     0.000395;     0.065116;    -0.000508;     0.005002;     0.001723;     0.009266;     0.000527;    -0.000023;     1.315154;    -0.000559;    -0.008359;    -0.000036;    -0.000335;    -0.000911;    -0.005147;     0.004360;     0.000097;     0.000528;    -0.000241;     0.000154;    -0.001989
EEZ189      ;     0.082041;    -0.003145;     7.168772;     0.082039;     0.086937;     0.060015;    20.442348;     1.394238;    -0.000004;     0.113676;     0.005154;     6.409884;    11.609105;     0.009427;     0.038793;     1.448624;    -0.004679;     0.047728;     0.053220;     0.080627;     0.028281;     0.006763;    32.974106;     0.075049;     0.101998;     0.000486;     0.024619;    -0.011069;    -0.031766;     0.278601;     0.010397;     0.023954;    -0.005621;     0.013219;    -0.018828
EEZ190      ;     0.068995;    -0.004596;     0.520085;     0.138825;     0.029683;     0.112671;    45.167030;     3.416401;     0.004408;     0.030271;     0.007839;     1.685530;     3.682578;     0.009933;     0.071211;     0.697302;    -0.002250;     0.010939;     0.067392;     0.029557;     0.040691;     0.011546;     8.564834;     0.102855;     0.531609;    -0.000468;     0.064117;    -0.007066;    -0.030376;     0.408978;     0.010207;     0.038386;    -0.004029;     0.054270;    -0.010354
EEZ191      ;     0.052896;    -0.004563;     0.200244;     0.276326;     0.021706;     0.069312;    11.831536;    33.395611;     0.014293;     0.038721;     0.039581;     1.199341;     3.828402;     0.006355;     0.059513;     0.860368;    -0.008422;     0.012795;     0.168421;     0.015981;     0.095744;     0.011492;     1.951369;     0.945989;     0.836710;     0.002502;     0.048398;    -0.006688;    -0.032170;     2.261388;     0.007716;     0.036332;    -0.002333;     0.053206;    -0.005072
EEZ209      ;     0.220691;    -0.045922;     4.699624;     0.081624;     0.578286;     0.079148;     8.196026;     0.362304;     0.004507;     6.816096;     0.010034;   145.373047;    11.857975;     0.019823;     0.059482;     6.103547;    -0.013331;     0.550040;     0.046450;     0.239660;     0.022601;     0.004741;     3.797354;     0.031342;     0.152771;     0.254246;     0.026114;    -0.103125;     0.047023;     0.112508;     0.026307;     0.019374;    -0.002761;     0.051205;    -0.077831
EEZ212      ;     0.001299;     0.000031;     0.212560;     0.013675;     0.003164;     0.006662;     1.000442;     0.131866;     0.003433;     0.011676;     0.036881;     0.566800;     1.592310;     0.000122;     0.000433;     0.454252;     0.222757;     0.000937;     0.006279;     0.011160;     0.006107;     0.000505;     0.533632;     0.146169;     0.053894;     0.002266;     0.000933;     0.000337;     1.235226;     0.115102;     0.000109;     0.000322;     0.001503;     0.019058;     0.000096
EEZ213      ;     0.134273;    -0.011958;     5.198419;     0.365375;     0.257660;     0.160089;    21.360159;     4.558885;     0.021254;     1.392291;     0.068549;    29.767809;   161.405350;     0.009798;     0.061670;    35.997952;    -0.034117;     0.255874;     0.174221;     0.159210;     0.078164;     0.021266;    10.745936;     1.214718;     0.947296;     0.147355;     0.070197;    -0.028201;     0.031890;     1.250344;     0.013486;     0.041373;    -0.005661;     0.070501;    -0.071393
EEZ215      ;     0.000577;    -0.000106;     0.025360;     0.027192;     0.000462;     0.001416;     0.266922;     0.066938;     0.010324;     0.005895;     0.054546;     0.110213;     0.272619;     0.000124;     0.000776;     0.084793;     0.010701;     0.000500;     0.006905;     0.002791;     0.005694;     0.001445;     0.073416;     0.062789;     0.029654;     0.000563;     0.001868;     0.000012;     5.164786;     0.071570;     0.000100;     0.000461;     0.001649;     0.016898;     0.000147
EEZ216      ;     0.028715;    -0.007304;     0.523261;     0.534000;     0.046183;     0.020158;     7.594222;     5.957315;     0.057531;     0.204594;     0.348677;     3.311120;     8.324026;     0.003585;     0.026148;     2.049427;    -0.009883;     0.052297;     0.253850;     0.037885;     0.156720;     0.022515;     1.924467;    23.104551;     0.866953;     0.018486;     0.037879;    -0.011596;     0.667557;     2.530516;     0.003737;     0.016281;     0.001853;     0.146323;    -0.010039
EEZ224      ;     0.000975;    -0.000074;     0.043400;     0.008780;     0.000982;     0.003508;     0.457815;     0.105486;     0.002135;     0.007118;     0.014023;     0.159757;     1.030521;     0.000095;     0.000591;     0.271887;     0.037666;     0.000502;     0.004776;     0.004026;     0.004188;     0.000491;     0.124798;     0.112870;     0.036722;     0.001119;     0.001160;    -0.000128;     0.115340;     0.085516;     0.000051;     0.000427;     0.000409;     0.007041;     0.000024
EEZ273      ;     0.096305;    -0.024482;     1.110961;     0.042515;     0.247345;     0.074940;     3.326548;     0.189024;     0.002988;    43.905594;     0.004535;    38.085445;     3.681826;     0.007405;     0.034691;     2.227264;    -0.000364;     0.492136;     0.022732;     0.164667;     0.009328;     0.003966;     1.032758;     0.019832;     0.157334;     3.052051;     0.018314;    -0.047659;     0.031808;     0.042481;     0.015409;     0.015739;     0.000109;     0.024021;    -0.047565
OR1         ;     0.021470;    -0.005833;     0.512632;     0.626493;     0.034893;     0.016096;     4.757402;     1.773904;     0.099321;     0.172796;     0.880906;     2.453192;     8.201017;     0.003678;     0.018795;     3.234559;     3.538424;     0.039509;     0.213628;     0.038667;     0.155353;     0.015877;     1.453359;     9.416826;     0.704680;     0.013472;     0.027742;    -0.003739;    29.313580;     1.716708;     0.003594;     0.010650;     0.022844;     0.225271;    -0.004765
OR2         ;     0.344633;    -0.027551;    19.462379;     1.038254;     0.416257;     0.396780;   102.213600;    51.587502;     0.055774;     1.224851;     0.154689;    70.251389;   135.115646;     0.037600;     0.247343;    14.578262;    -0.070918;     0.360641;     0.618820;     0.315566;     0.335910;     0.063502;    56.458519;    17.217302;     2.906517;     0.062552;     0.224086;    -0.058805;    -0.146085;     8.631982;     0.044271;     0.147486;    -0.019219;     0.226902;    -0.110435
OR3         ;     0.066936;    -0.014316;     1.580941;     0.120771;     0.148013;     0.062375;     7.255945;     1.001158;     0.010463;     1.324139;     0.023395;    36.176434;    66.606651;     0.007697;     0.027948;    73.505043;    -0.054327;     0.122796;     0.064121;     0.089548;     0.027369;     0.004975;     3.215332;     0.129338;     0.370491;     0.179679;     0.018452;    -0.033764;     0.032446;     0.296552;     0.009012;     0.015405;    -0.003547;     0.029499;    -0.036966
OR4         ;     0.282519;    -0.060037;     2.590169;     0.109922;     0.747487;     0.138324;     8.103519;     0.426082;     0.007156;    71.219604;     0.014557;   131.450439;     8.856245;     0.023378;     0.079627;     5.730854;    -0.006793;     1.113873;     0.055191;     0.332261;     0.025441;     0.009128;     2.575844;     0.044352;     0.280946;    25.665783;     0.042510;    -0.117228;     0.084807;     0.119829;     0.043843;     0.030421;     0.000923;     0.064807;    -0.025807
OR5         ;     0.401122;    -0.063799;     3.928083;     0.409047;     0.555852;     0.436546;    18.005823;     2.570068;     0.033476;    24.168749;     0.052378;    53.190742;    35.035427;     0.032238;     0.125833;    31.579311;     0.415497;     0.734916;     0.197706;     0.382513;     0.078595;     0.011456;     6.361268;     0.542409;     1.288240;    14.975790;     0.057586;    -0.137310;     0.297666;     0.702988;     0.040467;     0.089468;    -0.006901;     0.099051;     0.160711
