          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ48       ;     0.014055;    -0.003401;     0.060519;     0.000076;     0.048324;     0.005322;     0.108915;     0.001718;     0.000004;     2.887488;     0.000027;     1.994745;     0.352637;     0.006645;     0.008278;     0.166445;     0.002886;     0.175381;     0.000002;     0.006149;     0.000003;     0.000083;     0.038471;     0.001012;    -0.000837;    14.543121;     0.002177;    -0.019117;     0.000148;     0.000098;     0.005756;     0.002599;    -0.005397;     0.000478;     0.008189
EEZ65       ;     0.034927;    -0.004907;     0.222275;     0.071891;     0.020850;     0.123868;     2.663720;     1.134327;     0.016328;     0.400932;     0.057923;     1.566873;     3.939805;     0.019186;     0.058456;     2.304379;     0.069929;     0.023213;     0.061313;     0.008080;     0.038255;     0.017566;     0.661654;     0.482807;     0.665847;     0.096065;     0.065180;    -0.044913;     0.096792;     0.454349;     0.006627;     0.031016;    -0.000867;     0.086734;    -0.031478
EEZ71       ;     0.037036;    -0.003792;     0.446165;     0.075154;     0.025485;     0.138150;     2.501646;     1.132127;     0.013069;     0.132668;     0.040731;     3.061081;     4.501835;     0.021725;     0.064964;     1.949758;     3.516537;     0.028243;     0.051726;     0.020756;     0.026957;     0.016946;     0.851020;     0.431937;     0.592276;     0.023792;     0.075971;    -0.039629;     0.154328;     0.435915;     0.007320;     0.036464;     0.003475;     0.128177;     0.006988
EEZ91       ;     0.079327;    -0.004289;     0.293569;     0.008626;     0.091678;     0.035747;     0.564922;     0.011244;     0.000109;    34.522762;     0.000117;     7.280184;     0.816984;     0.041144;     0.047972;     0.440316;    -0.001869;     0.628134;     0.001963;     0.019593;     0.000519;     0.000372;     0.222857;     0.004163;     0.019851;    29.566183;     0.004677;    -0.016219;     0.007046;     0.000740;     0.027815;     0.018275;    -0.011899;     0.006427;     0.052965
EEZ99       ;     0.000616;    -0.000056;     0.025526;     0.000098;     0.001159;     0.000371;     0.073313;     0.002046;     0.000040;     0.145927;     0.000054;     0.959646;     0.064878;     0.000451;     0.000524;     0.048326;    -0.000191;     0.005452;     0.000024;     0.002033;     0.000021;     0.000008;     0.025248;     0.000119;     0.000471;     0.007560;     0.000121;    -0.000123;     0.000145;     0.001337;     0.000263;     0.000170;    -0.000016;     0.000125;    -0.000687
EEZ100      ;     0.001903;    -0.000297;     0.009280;     0.003159;     0.001197;     0.006322;     0.120208;     0.034492;     0.000490;     0.024777;     0.001377;     0.072410;     0.280092;     0.000922;     0.002789;     0.165214;     0.001354;     0.001727;     0.002606;     0.000370;     0.001519;     0.000538;     0.032307;     0.012239;     0.025836;     0.005756;     0.003800;    -0.002470;     0.002188;     0.013021;     0.000329;     0.001361;    -0.000097;     0.003566;    -0.002288
EEZ108      ;     0.040120;    -0.002923;     1.027039;     0.016678;     0.063892;     0.075117;     3.202610;     0.350676;     0.001852;     2.574643;     0.002512;    15.358160;    16.544868;     0.008183;     0.021532;    67.360939;    -0.014122;     0.076677;     0.006205;     0.046684;     0.002435;     0.003418;     1.402957;     0.028431;     0.120428;     0.624295;     0.036521;    -0.018176;     0.020276;     0.103203;     0.004327;     0.012923;    -0.001443;     0.024075;    -0.077008
EEZ109      ;     0.002167;    -0.000100;     0.173878;     0.000474;     0.006650;     0.003277;     0.316564;     0.016080;     0.000162;     0.059066;     0.000066;     2.785074;     1.199931;     0.000367;     0.000452;     0.346258;    -0.001725;     0.005135;     0.000327;     0.002967;     0.000178;     0.000002;     0.184844;    -0.000354;     0.002918;     0.006097;     0.000087;    -0.000227;    -0.000053;     0.006273;     0.000170;     0.000264;    -0.000168;     0.000206;    -0.002307
EEZ110      ;     0.000813;    -0.000033;     0.064363;     0.000157;     0.003885;     0.001098;     0.116969;     0.004991;     0.000095;     0.026184;     0.000067;     2.097616;     0.264606;     0.000159;     0.000177;     0.092359;    -0.000709;     0.003044;     0.000118;     0.001369;     0.000091;    -0.000001;     0.066465;    -0.000053;     0.000450;     0.002379;     0.000024;    -0.000069;     0.000022;     0.002192;     0.000086;     0.000084;    -0.000069;     0.000051;    -0.000977
EEZ119      ;     0.000151;    -0.000013;     0.001340;     0.000380;     0.000122;     0.000456;     0.010408;     0.003578;     0.000040;     0.000456;     0.000103;     0.006094;     0.018226;     0.000056;     0.000203;     0.007587;     0.000770;     0.000099;     0.000265;     0.000045;     0.000122;     0.000055;     0.003018;     0.001742;     0.002788;     0.000102;     0.000218;    -0.000128;     0.000535;     0.001588;     0.000026;     0.000123;     0.000000;     0.000388;     0.000056
EEZ123      ;     0.001311;    -0.000039;     0.012704;     0.009685;     0.000521;     0.010233;     0.118916;     0.115138;     0.002339;     0.003267;     0.008453;     0.109969;     0.179372;     0.001459;     0.002498;     0.100388;     0.004278;     0.000315;     0.008087;     0.000383;     0.004485;     0.002611;     0.034942;     0.054148;     0.056791;     0.000555;     0.005447;    -0.000772;     0.019867;     0.044555;     0.000283;     0.001358;    -0.000003;     0.012526;     0.000932
