          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ123      ;     0.032753;     0.001895;     0.138984;     0.057819;     0.043587;     0.065040;     0.849626;     0.319041;     0.013824;     0.291549;     0.060430;     0.656092;     1.175040;     0.004933;     0.011197;     0.338411;     0.200786;     0.057661;     0.031375;     0.005039;     0.013588;     0.001401;     0.162364;     0.390643;     0.409326;     0.023263;     0.017330;     0.003483;     0.125973;     0.193453;     0.004623;     0.012196;     0.002098;     0.033535;     0.390643
EEZ185      ;     0.203809;     0.024087;     0.690539;     0.273628;     0.191076;     0.744489;     9.134125;    10.305183;     0.023975;     0.366782;     0.060526;     3.157794;     2.700091;     0.025108;     0.087455;     0.324508;     0.002131;     0.207767;     0.122661;     0.035039;     0.061848;     0.037093;     1.854847;     0.367128;     3.975649;     0.017467;     0.200995;     0.036281;     0.155852;     3.758402;     0.025676;     0.079222;     0.023979;     0.286660;     0.367128
EEZ187      ;     0.001534;     0.000197;     0.006157;     0.004264;     0.001155;     0.006066;     0.073337;     0.055415;     0.000635;     0.003138;     0.001271;     0.022969;     0.021324;     0.000300;     0.001206;     0.002496;     0.000027;     0.001553;     0.001996;     0.000344;     0.001205;     0.000411;     0.014291;     0.005097;     0.044278;     0.000188;     0.002948;     0.000502;     0.002561;     0.041695;     0.000252;     0.000784;     0.000160;     0.004147;     0.005097
EEZ188      ;     0.031029;     0.001401;     3.101773;     0.003506;     0.033197;     0.034314;     0.800855;     0.034840;     0.000474;     0.172110;     0.000611;     3.863503;     2.922437;     0.003381;     0.011981;     0.282978;     0.000423;     0.038300;     0.002436;     0.023035;     0.001397;     0.000082;     0.719705;     0.004241;     0.065466;     0.011980;     0.002049;     0.001542;     0.001356;     0.006496;     0.002939;     0.005541;     0.000339;     0.003043;     0.004241
EEZ189      ;     0.846124;     0.034304;    14.948397;     0.269282;     0.624082;     1.601902;    27.217905;     1.732319;     0.029399;     2.408194;     0.030289;    37.731773;    45.096832;     0.082607;     0.332376;     4.562673;     0.015689;     1.064398;     0.098451;     0.217328;     0.042748;     0.010665;    31.028324;     0.136038;     2.463462;     0.131048;     0.219145;     0.117189;     0.230423;     0.290083;     0.087020;     0.187869;     0.023110;     0.231544;     0.136038
EEZ190      ;     0.778662;     0.057682;     6.514056;     0.294255;     0.481651;     1.252609;    63.553738;     4.145239;     0.025226;     1.836605;     0.035085;    22.436197;    20.016806;     0.116447;     0.333355;     2.458508;     0.010618;     0.974765;     0.090233;     0.221228;     0.038314;     0.032261;    29.758070;     0.173355;     3.195848;     0.085910;     0.498920;     0.139726;     0.225863;     0.379012;     0.134373;     0.211845;     0.016323;     0.216858;     0.173355
EEZ191      ;     2.439631;     0.122429;     6.281851;     1.019769;     0.958238;     3.293732;    64.186638;    48.068672;     0.080042;     2.860100;     0.187453;    26.137075;    25.953712;     0.287237;     0.725034;     3.500859;     0.016304;     1.552769;     0.411241;     0.314696;     0.186658;     0.226106;    16.032341;     0.803646;    12.393398;     0.162902;     1.767179;     0.301885;     0.879824;     4.024504;     0.333073;     0.546088;     0.066119;     1.286124;     0.803646
EEZ209      ;     0.113314;     0.056743;     5.990086;     0.139542;     0.267951;     0.477239;    11.448751;     0.936533;     0.090336;    35.463703;     0.090457;   201.922775;    26.576088;     0.024789;     0.059718;     8.478479;     0.021401;     0.234599;     0.107398;     0.209029;     0.048021;     0.008830;     6.270429;     0.064818;     1.446686;     3.934667;     0.051972;     0.080091;     0.241328;     0.308585;     0.011737;     0.040968;     0.028957;     0.096211;     0.064818
EEZ212      ;     0.332180;     0.079552;     1.798479;     0.803329;     0.259376;     0.611599;     7.913094;     1.585537;     0.118323;     7.927569;     0.563975;    10.745526;    14.751414;     0.077976;     0.166163;     4.837044;     3.842437;     1.109875;     0.369632;     0.092522;     0.153319;     0.042990;     2.525154;     1.638463;     4.170249;     1.278990;     0.308243;     0.090505;     1.624008;     1.055594;     0.061149;     0.167826;     0.030196;     0.737247;     1.638463
EEZ213      ;     1.860712;     0.232451;    18.405243;     1.311295;     1.537233;     4.438322;    62.259979;     8.368029;     0.192711;    14.492571;     0.381017;   147.716949;   334.744263;     0.205701;     0.918975;    95.317955;     0.452200;     1.939929;     0.497049;     0.631047;     0.228034;     0.084465;    30.447741;     2.062314;    12.689163;     1.890163;     1.213679;     0.578034;     1.460828;     2.176109;     0.175738;     0.553358;     0.104037;     1.469398;     2.062314
EEZ215      ;     0.221037;     0.127276;     1.500164;     2.340284;     0.191226;     0.578744;     6.170123;     1.535691;     0.682565;     0.950610;     7.714498;     7.612720;    10.889872;     0.124801;     0.307563;     1.643585;     0.589080;     0.621101;     0.454251;     0.072460;     0.381139;     0.070767;     1.998978;     4.780420;     2.797515;     0.082817;     1.130265;     0.196015;    12.632309;     3.569092;     0.055852;     0.179054;     0.181467;     2.228248;     4.780420
EEZ216      ;     2.924080;     0.339751;    16.743835;     3.370152;     1.849445;     6.203692;   108.621819;    41.678806;     0.768400;     7.378389;     4.643822;    77.005676;   113.748444;     0.466225;     1.408599;    18.595215;     0.926364;     3.108037;     1.364832;     0.839703;     0.722189;     0.385370;    33.359715;    35.604321;    26.993626;     0.685350;     3.562408;     0.756082;     5.627318;    12.258282;     0.301991;     1.073746;     0.170710;     3.666330;    35.604321
EEZ224      ;     0.144764;     0.031523;     0.870621;     0.487057;     0.252001;     0.366451;     6.116168;     1.631762;     0.137525;     1.384575;     0.711289;     4.916144;     8.056376;     0.040146;     0.072978;     1.755174;     0.825925;     0.322451;     0.210312;     0.050695;     0.116200;     0.015448;     1.031908;     3.069174;     2.077825;     0.102770;     0.179433;     0.045484;     0.927142;     1.562390;     0.025877;     0.067488;     0.021407;     0.395336;     3.069174
EEZ273      ;     0.091373;     0.041543;     2.930955;     0.136902;     0.312516;     0.563369;     9.255386;     0.676132;     0.118008;    66.387703;     0.094640;    73.491631;     8.825138;     0.023353;     0.040132;     4.083740;     0.033171;     0.325607;     0.114131;     0.222035;     0.054573;     0.009468;     3.223475;     0.064430;     1.421067;     7.526702;     0.042442;     0.054423;     0.234672;     0.243421;     0.014398;     0.032085;     0.030241;     0.051703;     0.064430
OR1         ;     2.048375;     0.509408;    18.372982;     9.664028;     1.794818;     6.613122;    93.119926;    22.300789;     2.575620;    31.606207;    22.928543;    93.261032;   165.001144;     0.533439;     1.507141;    42.018570;    22.129213;     4.437839;     3.479954;     0.897419;     2.041620;     0.393636;    28.285320;    48.041801;    37.977741;     4.770817;     4.236031;     0.842631;    48.750366;    17.891283;     0.308721;     1.267464;     0.817965;     7.372237;    48.041801
OR2         ;     7.959746;     0.635953;    60.838642;     4.447966;     4.810599;    14.599429;   288.383423;   100.175583;     0.549123;    24.242708;     1.059823;   325.815765;   385.032990;     1.001064;     3.187188;    43.839233;     0.304322;     7.794529;     1.820916;     1.961984;     0.825536;     0.628599;   128.642654;    14.280744;    47.674023;     2.028402;     5.646905;     1.565409;     4.000729;    16.187334;     0.937598;     2.157367;     0.271860;     5.135870;    14.280744
OR3         ;     0.450139;     0.051181;     3.142189;     0.201968;     0.627181;     1.066300;    13.466581;     1.486866;     0.079487;     6.757527;     0.079915;    79.734787;   133.954224;     0.045276;     0.131986;   118.273590;     0.100224;     0.239351;     0.113368;     0.112497;     0.057534;     0.014069;     5.229645;     0.191806;     2.714639;     1.161428;     0.116989;     0.075430;     0.333989;     0.429156;     0.045954;     0.107239;     0.039815;     0.199943;     0.191806
OR4         ;     0.173440;     0.101554;     5.688245;     0.227312;     0.557330;     0.919856;    15.809479;     1.304615;     0.159402;   104.620979;     0.158325;   198.912354;    19.117498;     0.043946;     0.090052;     8.230936;     0.046676;     0.547483;     0.187261;     0.349201;     0.080949;     0.016577;     6.609196;     0.102004;     2.321738;    17.881992;     0.091397;     0.139929;     0.385443;     0.468961;     0.024234;     0.061361;     0.049506;     0.123753;     0.102004
OR5         ;     1.926673;     0.558603;    33.916214;     1.929578;     3.363048;     4.898744;   116.151596;    19.893415;     1.015606;   130.648895;     1.801148;   393.339294;   249.757721;     0.474767;     0.502221;   166.032745;    10.520520;     8.442499;     1.648522;     1.878983;     0.768576;     0.250478;    41.269348;     4.822439;    24.327421;    29.605587;     0.957623;     0.662407;     3.876218;     7.080943;     0.398413;     0.457810;     0.336642;     1.922743;     4.822439
