            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.098348;     0.043057;     0.425856;     0.024357;     0.012232;     0.138593;     0.122208;     1.968597;     0.069799;     0.039157;     5.069927;     0.039797;     4.769827;     3.067142;     0.019773;     0.009087;     0.013996;     0.211212;     0.044038;     0.476550;     0.006555;     0.055714;     0.005475;     0.008269;     0.590308;     0.130978;     0.032025;     1.673964;     0.016691;     0.036218;     0.118803;     0.064027;     0.018047;     0.005078;     0.009402;     0.021229;    29.609108;     0.088219;     0.001718;     1.362078;     0.014561;     1.065105;    11.868873
EEZ65       ;     0.200976;     0.011460;     0.924164;     0.019656;     0.049965;     0.054360;     0.391788;     3.364174;     0.873362;     0.013233;     0.515890;     0.249907;     2.004887;    11.539972;     0.014544;     0.033880;     0.099084;     1.655205;     0.109776;     0.323975;     0.036337;     0.043487;     0.027722;     0.006387;     1.686052;     1.174381;     0.798589;     0.115227;     0.046190;     0.012508;     0.313932;     0.582968;     0.034361;     0.042942;     0.016154;     0.109378;     4.883307;     0.981185;     0.008367;     0.147331;     0.005713;     4.659976;     1.006246
EEZ71       ;     0.261003;     0.054072;     1.028810;     0.054721;     0.044746;     0.088075;     0.366323;     3.546729;     0.886171;     0.039294;     1.177106;     0.263414;     3.727201;    10.395627;     0.052806;     0.042463;     0.093678;     1.413368;     1.467445;     0.442527;     0.024828;     0.086736;     0.020543;     0.038450;     1.488573;     1.316066;     0.837925;     0.229995;     0.051985;     0.058935;     0.535792;     0.633379;     0.045443;     0.045954;     0.052489;     0.059745;    10.501524;     1.034589;     0.001880;     0.162265;     0.040985;     3.942804;     6.379536
EEZ91       ;     0.745680;     0.098881;     1.421882;     0.062171;     0.019279;     0.549961;     0.647185;     6.631520;     0.273000;     0.018449;    58.109192;     0.034458;    16.254826;     9.335440;     0.087318;     0.149373;     0.250983;     0.900747;     0.040078;     4.282981;     0.016689;     0.204830;     0.015547;     0.011553;     1.547511;     0.246704;     0.310140;    30.744076;     0.172163;     0.069687;     0.124627;     0.125240;     0.163669;     0.108166;     0.039822;     0.022323;    76.507233;     0.291990;     0.015134;    10.425569;     0.510661;     3.122996;     4.327255
EEZ99       ;     0.014278;     0.001406;     0.060550;     0.001058;     0.000361;     0.009637;     0.024721;     0.150066;     0.006333;     0.000149;     0.416342;     0.000851;     0.443739;     0.340769;     0.001969;     0.001483;     0.003693;     0.025780;     0.000532;     0.049003;     0.000415;     0.004817;     0.000115;     0.000132;     0.048686;     0.006047;     0.021486;     0.046250;     0.004133;     0.001492;     0.003992;     0.003246;     0.001994;     0.002978;     0.001820;     0.001452;     0.707191;     0.009798;     0.000084;     0.021181;     0.001018;     0.160911;     0.035044
EEZ100      ;     0.005512;     0.000638;     0.040809;     0.001041;     0.001369;     0.001764;     0.014526;     0.132938;     0.025809;     0.000256;     0.034522;     0.010047;     0.110225;     0.695095;     0.000624;     0.000603;     0.003112;     0.103133;     0.002669;     0.012391;     0.001231;     0.002429;     0.000887;     0.000302;     0.066577;     0.043826;     0.035298;     0.007344;     0.003627;     0.000550;     0.014117;     0.019280;     0.000606;     0.001392;     0.000907;     0.003941;     0.254480;     0.033913;     0.000441;     0.007238;     0.000299;     0.208419;     0.049816
EEZ108      ;     0.706175;     0.142842;     5.399080;     0.042384;     0.112717;     0.302419;     1.356155;     9.709643;     1.050017;     0.073159;     6.506260;     0.279908;    18.656042;    46.565338;     0.045221;     0.088799;     0.201752;     4.597651;     0.133795;     1.949442;     0.075939;     0.255768;     0.063548;     0.015669;     4.005652;     1.352278;     2.172777;     1.626078;     0.266011;     0.112671;     1.108446;     0.553482;     0.109557;     0.122575;     0.126101;     0.210127;    28.815887;     1.393399;     0.018232;     0.914682;     0.019879;    16.437096;     5.126337
EEZ109      ;     0.079726;     0.031306;     0.203920;     0.012362;     0.015201;     0.003709;     0.273594;     0.781111;     0.047753;     0.008636;     0.803739;     0.028469;     0.141617;     1.756133;     0.011721;     0.013792;     0.019764;     0.301251;     0.008029;     0.123124;     0.011903;     0.016793;     0.010144;     0.001722;     0.077147;     0.071991;     0.502389;     0.094562;     0.055497;     0.030177;     0.153820;     0.044804;     0.014534;     0.018615;     0.024409;     0.038036;     1.757429;     0.085091;     0.000657;     0.069452;     0.002295;     2.982982;     0.805595
EEZ110      ;     0.025233;     0.008542;     0.087447;     0.004168;     0.002460;     0.000980;     0.096044;     0.215093;     0.009553;     0.002701;     0.268506;     0.005921;     0.032718;     0.805205;     0.003772;     0.003889;     0.006969;     0.093497;     0.001893;     0.045417;     0.002369;     0.006929;     0.001249;     0.000541;     0.050108;     0.016793;     0.153572;     0.030186;     0.017491;     0.008240;     0.032774;     0.009028;     0.004886;     0.008050;     0.006104;     0.012197;     0.541851;     0.019108;     0.000321;     0.027653;     0.000827;     0.931211;     0.163504
EEZ119      ;     0.000844;     0.000058;     0.002921;     0.000058;     0.000029;     0.000165;     0.001277;     0.011370;     0.002554;     0.000058;     0.001755;     0.000686;     0.007003;     0.022790;     0.000058;     0.000195;     0.000215;     0.003635;     0.000639;     0.001394;     0.000031;     0.000199;     0.000013;     0.000057;     0.003969;     0.002420;     0.000860;     0.000466;     0.000058;     0.000058;     0.000555;     0.001513;     0.000192;     0.000057;     0.000058;     0.000058;     0.020624;     0.002426;     0.000003;     0.000547;     0.000009;     0.009870;     0.004255
