          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ209      ;     0.265345;     0.016405;     2.798778;     0.042867;     0.530020;     0.440893;     5.950353;     0.105755;     0.003809;    85.104141;     0.007696;   135.308868;    31.811255;     0.026054;     0.055982;    14.534758;     0.067545;     1.190492;     0.011952;     0.166627;     0.004092;     0.005772;     2.155248;     0.125536;     1.041988;     5.620954;     0.037443;     0.026845;     0.041873;     0.032347;     0.030216;     0.041801;     0.007922;     0.105034;     3.908318
EEZ212      ;     0.134594;     0.020546;     1.229303;     1.692880;     0.181518;     0.660573;    15.691351;     3.973774;     0.331886;     0.937367;     1.645193;     3.496001;    12.218093;     0.007354;     0.174470;     3.308444;     2.760707;     0.128715;     0.643176;     0.100996;     0.274064;     0.054599;     3.655425;     4.215441;     6.600607;     0.097910;     0.249293;     0.108424;     7.917376;     2.276354;     0.005855;     0.124258;     0.936030;     3.201439;     0.206981
EEZ213      ;     1.033095;     0.070061;    21.773291;     1.085593;     1.107865;     1.870767;    65.258347;     6.967015;     0.096079;    30.475950;     0.178521;   128.715988;   339.003235;     0.081968;     0.506505;   131.289841;     1.039996;     1.364939;     0.323403;     0.938349;     0.108741;     0.052695;    34.784061;     3.712593;     7.783227;     3.965631;     0.453833;     0.334415;     1.439698;     1.506528;     0.090432;     0.316634;     0.101989;     1.666141;     2.920473
EEZ215      ;     0.096171;     0.024099;     0.493753;     1.559601;     0.104816;     0.323737;     4.980762;     1.567206;     0.362963;     0.341347;     2.232406;     2.641700;     4.840160;     0.012458;     0.149826;     0.888257;     0.419405;     0.082485;     0.373806;     0.039975;     0.243618;     0.030216;     0.925651;     2.302890;     2.840580;     0.026295;     0.184079;     0.103907;    47.527855;     1.511520;     0.010591;     0.068105;     0.759391;     1.501186;     0.095185
EEZ216      ;     2.185181;     0.172869;    11.599895;     2.399345;     1.126369;     3.949049;    84.747734;    26.116583;     0.350955;    10.274087;     2.928972;    39.885334;    94.322617;     0.288105;     1.356096;    17.340771;     1.055349;     1.200859;     1.264559;     0.711268;     0.650097;     0.162612;    27.038971;    51.041798;    17.070158;     1.263253;     1.047998;     0.747020;    10.931143;     9.731743;     0.211607;     0.666517;     0.540705;     3.816784;     1.110596
EEZ224      ;     0.175062;     0.029906;     0.508238;     0.981887;     0.136626;     0.477034;     5.069657;     1.433469;     0.150168;     0.520975;     0.611462;     2.750526;     9.491704;     0.024169;     0.222648;     2.434062;     1.122657;     0.127860;     0.371859;     0.043911;     0.166043;     0.039123;     1.128137;     2.049438;     2.953183;     0.017510;     0.291639;     0.197373;     3.538590;     1.110393;     0.018446;     0.120747;     0.260987;     1.520449;     0.208060
EEZ273      ;     0.508911;     0.021535;     0.909324;     0.019616;     0.556888;     0.683888;     5.595033;     0.062781;     0.000765;   114.282349;     0.002056;    41.065754;     5.510852;     0.035778;     0.039483;     3.370807;     0.039437;     1.299684;     0.005696;     0.103515;     0.000872;     0.003816;     0.667157;     0.033409;     0.802117;    11.419834;     0.025194;     0.017821;     0.020723;     0.027988;     0.039444;     0.031425;     0.021900;     0.055128;     7.163036
OR1         ;     2.783108;     0.396045;    10.567760;    10.418719;     1.963124;     5.923870;    81.910904;    16.326048;     2.685228;     8.060562;    16.834547;    44.160007;   116.676254;     0.517599;     2.578694;    34.690128;    23.717859;     2.480809;     3.221584;     0.662319;     2.100517;     0.425276;    22.454399;    55.070381;    29.002905;     0.696825;     3.284528;     2.143585;   207.816696;    15.019806;     0.345984;     1.256071;     6.646560;    16.399271;     1.752018
OR2         ;     3.517331;     0.296732;    56.660576;     4.039789;     2.794182;     7.367741;   270.305695;    90.929169;     0.369830;    45.939140;     1.022656;   256.391876;   439.980438;     0.500754;     2.291074;    55.015472;     0.653910;     3.456042;     2.081163;     2.226151;     0.863478;     0.242113;   126.520050;    30.680153;    38.555763;     4.915670;     1.539352;     1.010929;     6.321929;    15.338263;     0.377024;     1.255189;     0.356928;     5.811417;     3.777098
OR3         ;     0.403388;     0.025067;     5.435751;     0.131681;     0.489647;     0.570007;    14.091573;     0.431619;     0.018254;    23.688931;     0.031533;    70.198044;   108.021660;     0.034878;     0.128576;   157.993652;     0.274466;     0.760193;     0.036785;     0.372749;     0.016795;     0.015794;     7.053113;     0.256349;     1.764359;     3.086561;     0.128182;     0.115851;     0.144382;     0.106759;     0.037214;     0.073475;     0.021723;     0.336864;     2.647147
OR4         ;     0.694758;     0.044095;     1.430743;     0.024548;     0.806518;     0.837332;     6.695092;     0.115079;     0.001933;   196.682495;     0.004036;    97.673561;    12.364255;     0.091321;     0.087067;    10.218753;     0.088461;     3.571167;     0.006537;     0.123905;     0.001527;     0.008422;     0.945072;     0.096840;     1.101605;    25.714476;     0.053889;     0.035038;     0.034985;     0.045175;     0.098274;     0.051735;     0.022959;     0.114077;    13.613214
OR5         ;     3.918054;     0.277626;    22.874889;     1.164567;     3.946551;     5.795388;    96.573318;     3.701745;     0.155838;   259.892090;     0.393265;   281.955200;   151.870605;     0.457225;     1.101820;   116.140884;     7.478011;     9.795124;     0.514570;     1.727530;     0.200013;     0.094943;    30.519356;     1.658602;    16.316917;    91.943222;     1.054266;     1.594978;     1.589474;     1.116928;     0.406746;     0.439836;     0.355820;     1.718183;    37.415665
