            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
HE8         ;     0.002467;     0.000696;     0.014835;     0.000549;     0.093138;     0.003289;     0.013962;     0.254994;     0.178741;     0.102174;     0.003625;     2.283380;     0.051182;     0.055547;     0.000298;     0.002026;     0.007565;     0.018814;     0.001228;     0.004275;     0.063229;     0.000513;     0.051975;     0.000290;     0.051206;     0.070730;     0.194061;     0.000291;     0.001889;     0.004155;     0.046496;     0.894360;     0.001397;     0.003264;     0.000511;     0.011405;     0.001421;     0.014945;     0.000936;     0.000985;     0.000584;     0.001845;     0.003727
HE5         ;     0.156142;     0.016460;     0.396337;     0.015500;     4.054980;     0.108292;     0.602476;    33.541927;    15.253151;     1.246536;     0.026787;     1.728512;     1.364723;     0.568393;     0.012722;     0.066744;     0.409228;     0.516483;     0.018741;     0.049561;     7.193756;     0.015491;     2.928823;     0.032944;     3.422033;     0.694560;    19.421795;     0.016831;     0.137245;     0.050374;     1.213061;    23.253902;     0.033661;     0.100509;     0.011385;     0.357929;     0.019531;     0.040043;     0.017853;     0.018793;     0.016058;     0.021025;     0.022698
HE1         ;     0.001137;     0.001770;     0.005904;     0.001040;     0.019712;     0.001247;     0.002004;     0.079144;     0.082690;     0.003448;     0.001795;     2.915467;     0.020526;     0.020973;     0.001348;     0.000283;     0.000937;     0.009406;     0.002081;     0.001492;     0.022882;     0.000261;     0.009896;     0.000173;     0.016068;     0.068405;     0.042890;     0.000218;     0.000229;     0.000736;     0.005385;     1.086472;     0.000301;     0.000398;     0.000242;     0.001814;     0.002081;     0.002176;     0.001637;     0.001869;     0.000297;     0.002081;     0.002085
HE2         ;     0.003629;     0.001352;     0.026800;     0.004018;     0.117889;     0.006981;     0.012226;     0.497934;     0.536431;     0.077513;     0.012099;     2.571636;     0.131265;     0.105769;     0.003996;     0.001841;     0.005973;     0.054255;     0.005191;     0.004623;     0.135411;     0.000831;     0.066393;     0.000420;     0.092997;     0.529729;     0.281742;     0.001252;     0.001509;     0.002780;     0.029121;     4.626275;     0.001378;     0.002325;     0.001947;     0.011332;     0.005190;     0.008133;     0.004890;     0.004896;     0.002429;     0.005197;     0.006401
HE3         ;     0.008026;     0.002571;     0.027373;     0.004734;     0.483429;     0.003652;     0.019096;     0.479602;     0.253507;     2.736421;     0.005988;     2.497444;     0.074731;     0.114883;     0.001847;     0.004241;     0.022904;     0.030089;     0.002965;     0.008365;     0.370064;     0.000806;     0.288698;     0.003618;     0.106978;     0.067183;     0.377293;     0.000539;     0.033111;     0.011958;     1.966852;     0.604136;     0.001926;     0.008776;     0.028277;     0.072515;     0.002943;     0.024143;     0.001825;     0.002154;     0.000219;     0.004438;     0.005677
HE4         ;     0.009781;     0.001618;     0.028695;     0.000893;     0.567981;     0.003928;     0.026052;     0.593085;     0.308839;     1.301379;     0.003464;     0.262023;     0.079273;     0.092737;     0.001066;     0.006030;     0.032433;     0.022317;     0.001596;     0.006264;     0.814003;     0.000904;     1.625217;     0.002521;     0.112346;     0.035488;     0.538364;     0.000292;     0.023171;     0.012570;     0.140089;     0.497038;     0.002527;     0.010192;     0.006148;     0.045760;     0.001793;     0.013222;     0.001515;     0.001586;     0.000316;     0.002834;     0.002650
HE7         ;     0.002276;     0.002141;     0.028327;     0.002145;     0.121808;     0.003350;     0.010563;     2.903259;    16.176960;     0.006029;     0.004171;     0.010343;     0.241108;     0.164551;     0.002087;     0.000498;     0.008391;     0.118017;     0.002145;     0.002150;     0.147415;     0.002255;     0.052071;     0.002243;     0.588729;     0.260080;     0.539032;     0.002097;     0.002398;     0.002141;     0.004433;     3.466494;     0.000464;     0.004432;     0.002094;     0.004976;     0.002145;     0.052090;     0.001848;     0.001980;     0.001971;     0.002145;     0.002145
HE6         ;     0.000559;     0.000165;     0.010637;     0.000218;     0.018655;     0.001362;     0.004710;     0.670141;     1.300189;     0.001555;     0.000200;     0.003142;     0.032108;     0.018687;     0.000218;     0.000131;     0.002255;     0.009557;     0.000218;     0.000218;     0.019419;     0.000087;     0.006060;     0.000479;     0.095645;     0.008971;     0.125739;     0.000218;     0.001007;     0.000165;     0.001731;     0.600589;     0.000071;     0.001485;     0.000218;     0.001857;     0.000218;     0.000218;     0.000156;     0.000218;     0.000093;     0.000218;     0.000218
HE9         ;     0.010837;     0.001832;     0.108451;     0.001838;     0.103858;     0.005792;     0.051775;    20.840290;    16.359886;     0.001737;     0.001887;     0.001979;     0.331696;     0.051469;     0.001838;     0.004933;     0.035078;     0.103292;     0.001838;     0.001838;     0.115657;     0.002150;     0.033633;     0.000864;     1.658815;     0.039897;     0.541421;     0.001838;     0.002910;     0.001884;     0.001838;     0.555167;     0.001147;     0.010593;     0.001838;     0.005058;     0.001838;     0.008368;     0.001729;     0.001838;     0.001687;     0.001838;     0.001838
