	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU	
AL	52.86663128243949	0.0005481659825839243	0.50246096589585	0.0028704415864122088	0.6348678393822479	0.08067781430359074	0.8168056874165087	0.09563323610589664	0.23184333094443307	0.008717122900842594	0.5164179810473537	1.2023035950101362	0.06556987592627754	0.002633742723927173	4.043975213599709	0.008139373120704367	1.7673566683142994	0.14088311075882506	0.007125146075206662	6.1135961555908045	0.9124572158146509	1.3177208401858402	0.035529690813807344	0.0004851097723299307	14.309695026892934	3.7707644514809744e-05	0.009312128243594823	0.023645477161146376	0.007389760073975268	0.007276315930881758	0.12006291560383031	1.7439020748286176	1.5088717518679726	0.086222526101032	0.13548052640777078	0.007388660577223642	0.7239980557274999	0.2165528711286976	1.6499150219199403	10.312014412381007	0.5456492498186306	0.030003708250219658	0.23347285823413536	0.36985041743009833	2.4935206941895553e-05	0.0012820970643296632	0.5885582316959127	0.683277805283021	0.0023544009363162285	nan	nan	nan	nan	nan	0.023691024224532082	2.490262094648628	nan	nan	nan	105.0440569720872	104.34183387285623	34.71484063095873	
AM	0.02105047185936125	31.626482178348663	0.013223342280418632	16.035175393383827	0.008564009016762929	0.004494261673505706	0.051071404860072084	0.029784697727840148	0.010764168685164758	0.37180148166606575	0.014027409572595233	0.05718419173989905	0.006465368334616628	0.0009589069023752354	0.13301419822982372	0.0030898712206864666	0.05517645984388594	0.008750437863824815	6.353811956473422	0.2425043917460484	0.014502560083798638	0.02747264902190898	0.002424012850440373	0.00012139701525998932	0.20849237115383648	0.0005047749217210066	0.07660751729962686	0.005475555790118953	0.00042773102642725756	0.0020016746293656886	0.021476474577844674	0.0050664975607208505	0.017458899581402548	0.0020860339929061255	0.007733102511768716	0.0012072324814822034	0.06849379038833493	0.010265199953959905	0.12122429490892873	0.08151278741654655	1.3500448459204373	0.00411518984025649	0.00515793145584954	0.00923674080646397	0.0005102209211897286	0.417683523465334	42.50605236863129	0.23580390489264477	0.18275203328295794	nan	nan	nan	nan	nan	21.494658141555945	0.7922867305941582	nan	nan	nan	130.62936992507102	109.69410394276491	1.4051760228493408	
AT	0.1460018170166478	0.0005757003571827627	237.96377341910116	0.003067784712901315	0.7991169582571223	3.5576658330945743	0.41157457589066976	0.6776598076431015	22.931891353358726	0.0026096812225559914	27.79808684753669	140.27166772267478	1.4254462510619337	0.027199874070557517	6.209276162404187	0.06441564787485195	26.382643124963206	3.518953813611596	0.006276259630935294	0.28033387379487434	6.6582574080909565	11.349253838467755	0.6853958869156783	0.007526207022235886	52.414632912660316	6.799858306634497e-05	0.02204190862151664	0.19971887367310628	0.5168645036701437	0.0676602880350186	0.1659080001365733	0.09207890165034179	0.12051605584327046	0.009319509708996147	6.2534846337097925	0.15289042119537874	10.51030426225387	0.4565495665367007	2.9844062487069523	4.842091492412154	1.3729350179070936	0.4341678543934575	14.604362565350314	4.802828723121151	4.947552300266067e-05	0.0031507913447266903	0.179103209727922	1.9265167765256657	0.008398888275916408	nan	nan	nan	nan	nan	0.014497685613759005	0.9990305130935787	nan	nan	nan	583.9577375916313	592.8217621108121	571.472365007629	
AZ	0.0301974857544054	8.9212515707101	0.029174895562699008	190.57945821061415	0.014157081602151476	0.016470955390178694	0.09362501272887395	0.2082466916061458	0.01940024222535261	0.4248224724753194	0.04430116534921339	0.2140454487590795	0.03030879938849824	0.006285019382845096	0.17910293247151968	0.019214281648313635	0.10184411979103654	0.03398597542237932	20.299438659241776	0.32762157102796674	0.02697525532578043	0.06517242560209495	0.008352303957713176	0.00037199388185059227	0.30746973478478173	0.006424855559356078	0.6211001678413767	0.03887546830807546	0.0011120289816823731	0.013572069719635973	0.07356054860636164	0.008056625778941841	0.026952248794048474	0.002737259248239624	0.03164388362794362	0.005586950545852059	0.36325342811040245	0.014015872495440488	0.3144132274931293	0.14232667381616057	20.292106191722052	0.020219608137228135	0.010810109460383278	0.027021355939640366	0.012112998681067223	3.6419115383707177	36.13679060251297	1.4436934334945264	1.6184667242845385	nan	nan	nan	nan	nan	52.07019336056033	1.070500346467761	nan	nan	nan	362.4940379625612	314.4203711502925	2.7170139599085092	
BA	1.012942643975276	0.0007062224829645394	4.730844483940613	0.0033371370867563096	46.18554546875788	0.4019271267029279	1.0148099525846679	0.47064367260616063	0.8831152845586597	0.004920517352051009	6.245394146067549	9.701967837297136	0.48104629516515623	0.010900856657167834	7.182542590934314	0.03479852833738448	4.381356197890237	0.6815481868530364	0.008680757732375616	0.9848678847385369	23.525082037594824	15.403159970685495	0.15638543005978972	0.0015257481741507404	34.398661184510246	4.757001752253825e-05	0.016881909515987274	0.12749647176952514	0.044269374900817615	0.03843853370073808	0.20355442859674266	2.213646277936741	0.3336769458309298	0.056385512078973216	0.864774481734758	0.046450566125180344	5.815542226293236	0.4264551577160626	5.0606104779365175	26.628988668172614	1.0351883159542434	0.18713736439141712	1.8963045011385542	4.087095939748522	3.467048789703291e-05	0.0023475377257411983	0.3756816903236901	1.705200318583014	0.005655506663864842	nan	nan	nan	nan	nan	0.01724684153613958	2.7643511930477978	nan	nan	nan	204.3704592963946	205.0763283046363	124.9122744858804	
BE	0.004059140300870737	6.662051439357404e-05	0.5110634374989269	0.0005713844556348371	0.009238042093882968	205.9071901626199	0.007945689493351995	0.11957292583361721	0.802933044904508	0.00012709807839606456	0.7871306932302172	21.205071154337944	0.750790141864583	0.008799974069112699	4.257662112033369	0.024910001072838795	100.07050266980127	18.29414040827496	0.0006139770597049069	0.009352847904126216	0.04902291311938164	0.14511689174678108	2.789566852278103	0.00824453963949552	0.8741656276176409	6.955788561303634e-06	0.003158541280513996	0.07813053428328375	3.140774027053688	0.025110221984432645	0.016734730096158324	0.0016315638253026805	0.0029947554797615833	0.0014824457202208211	33.1410964956628	0.07994551360284469	1.7055952830844958	0.3618778828065665	0.09977608338616357	0.05517886628515534	0.24234401339943393	0.14652151530836868	0.05063349284210684	0.09886254842204811	5.58976668810103e-06	0.0003983498791552259	0.01551307895913402	0.15246269930196707	0.0010525079591322754	nan	nan	nan	nan	nan	0.0011528103702210918	0.19864287737389894	nan	nan	nan	372.79882771828915	378.48832172259443	369.01474881812146	
BG	4.308120269818664	0.03406446665735068	2.0077124587866106	0.19695845111548935	1.4023469279330636	0.3575834908568451	127.95035896969036	2.0061989729145857	0.5155665596053638	0.0760444594192307	3.163014605430481	6.764419758271784	0.5470037028247297	0.049449494179549	4.836591253643294	0.13057491663860957	2.6991765663886462	0.5407445023761938	0.3924854812469902	25.905336904999917	2.4893260534443784	10.031235946094986	0.11275244377935234	0.0022414726465820236	13.353850918991101	0.0010796699198494706	0.2394548461547761	0.40023513323368176	0.038558997125578275	0.1279200083257885	5.120696706173993	0.9761538997600056	8.204628801212783	0.05199080576981737	0.6848161384078996	0.07367011877898509	7.53098816674316	0.30190445024262963	80.19961231246697	37.73611123861587	19.349812426446366	0.31602484111028706	0.6499742325477142	2.981593446232059	0.000768112537859686	0.08181197986461324	21.176305161871266	21.040954044833875	0.11276156290943802	nan	nan	nan	nan	nan	0.3926021459885638	3.414988315624661	nan	nan	nan	422.59517108108776	425.31799944403656	308.51541633316623	
BY	0.3500507059293088	0.06526394748783136	3.5909534211328347	0.46160955714001933	0.915069667886466	2.922699498044457	2.162280996419179	350.59644643753853	1.4795595328481077	0.03585357260841759	10.41462317273113	44.90796991684777	8.824100662230776	1.2397007314005721	3.7649486920300266	2.3047617713315653	11.02229220274887	6.45749625916966	0.5893856083282901	1.3804318970935248	2.9054836627274834	12.427208053854095	1.3525796595253998	0.014541320120249536	7.163438755723198	0.005147809040768845	0.9112709403244188	24.304141801438107	0.21333057542731373	5.661227823894436	7.14581622959301	0.22194836335646495	0.39843697110984017	0.008439170299109185	6.568325668476358	0.8417601694840618	135.35975284846432	0.32252570554013155	25.91117495439148	8.584094044873305	90.65702757337753	5.166642457018961	1.3813576776273866	6.528532700751228	0.005146969013512974	0.322905126748674	7.600521405860707	98.32136129707202	0.5090327059595202	nan	nan	nan	nan	nan	0.805271196274891	0.765771782808197	nan	nan	nan	916.8619675730475	930.7776819903228	336.1771997980091	
CH	0.009920907299257826	7.579793981993083e-05	3.2096396576925463	0.0003130854883442135	0.027537068146465397	2.0606858640959884	0.015347790463046518	0.05510188289579009	267.34201815397006	0.00013878746641553304	0.6946448534556509	29.880664090407027	0.16568259614980194	0.003055235307947959	8.882622886901617	0.008100133831786071	44.72746883926565	2.2465446657886283	0.0005570905686887176	0.020194528102488608	0.16891862017979475	0.18270166536673318	0.5251980464690267	0.0027933675901352377	33.382435404829856	4.544727146555758e-05	0.0011910598616632225	0.02519165617477154	0.2943636902406637	0.008697577961923648	0.010637921708840703	0.005545571465493278	0.005672752965305846	0.0040380904931270065	1.8655886328890503	0.022662081554726193	0.713442668525011	0.5476531511465592	0.1084248492503702	0.13042780267665496	0.10283529950024811	0.041284616398868657	0.22276787741210938	0.08705644494938287	4.066036864927785e-05	0.0002970947243611189	0.015508197433981975	0.13384533836652435	0.0006601153155656493	nan	nan	nan	nan	nan	0.0019231795638798503	0.75413727495145	nan	nan	nan	383.8660404327871	390.19073190539257	127.71910523795498	
CY	0.02567603302241667	0.001331088393398138	0.01616479999360776	0.005016986069531054	0.009718474580198307	0.004127330541223725	0.06359712264871677	0.01368663471205007	0.007095055422651212	17.03799910716078	0.016739958936573766	0.05278003629513021	0.0034092129849824116	0.00035195711625832243	0.08603833643678983	0.0010252132691702042	0.049786782797391155	0.005820922992845343	0.013548903320523777	0.3975768296034039	0.017998236033059844	0.033738498577064235	0.001344772377700194	2.7429624342581742e-05	0.19331566409029233	1.548229973479364e-05	0.0021362498380046585	0.0026586878009891447	0.00041495942289732296	0.0007972275976861363	0.01637514206200345	0.005864015199286241	0.026343084535522532	0.002944740660913534	0.0069370529320590775	0.0005030002492026729	0.03999709380385807	0.004682837960337429	0.11601958576542278	0.10136731522304508	0.25840285279817815	0.002086923923278579	0.005912940330259538	0.010621183567112337	1.185969980136743e-05	0.001543810045467976	5.411834554518396	0.120949578524378	0.0016081571008908675	nan	nan	nan	nan	nan	1.0305695396339736	0.7507942705033924	nan	nan	nan	23.404573485012264	21.986118945746412	16.045989136047442	
