	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU	
AL	57.08332636643947	0.0008064851767082293	0.5430398039910861	0.004071616669066409	0.870504734866581	0.06268354173864903	0.8657723681284809	0.10698581139520875	0.20827425290128088	0.005884689010626372	0.49602566784183305	1.2106465741127286	0.053924946436860355	0.0034177533267405595	3.8066174293830017	0.007335042878007344	1.6934503203743185	0.13147957640861754	0.005110488354819995	5.1820766848619675	0.7265214982464561	1.1710561859708488	0.037891165122152286	0.0005119302630761506	11.698383863436097	4.7931807021403614e-05	0.011924714725927292	0.025980825845478266	0.007551866520597336	0.007880850875235998	0.08801933164939456	1.072572778233841	1.2773970632169134	0.054658986231757474	0.11195084961791972	0.0075299123194179675	0.6695519938012645	0.1834850535881727	1.5151194435484463	8.278107328393082	0.5447015359739709	0.02731516729886889	0.19321288261806732	0.31679518149736985	3.243760895573048e-05	0.0017207629796805015	0.8196400012574022	0.6611133675034644	0.0034822013555720517	nan	nan	nan	nan	nan	0.03188592802036969	3.157968312146089	nan	nan	nan	114.606910928817	104.80459433161063	32.193572001244725	
AM	0.022729478428382657	46.53022967247	0.014291261784410954	22.74531129013865	0.011742617811269583	0.0034918675180701715	0.05413308429475481	0.033320424815965526	0.009669888635025603	0.2509929156882042	0.013473495224209578	0.05758100209517424	0.005317146573996387	0.0012443536059363665	0.1252070397549108	0.002784531137122117	0.052869121029696216	0.008166371806590354	4.557251412046546	0.20555436153475992	0.011547304901395964	0.024414894718956734	0.0025851244148333966	0.00012810874878941582	0.17044554658724656	0.0006416410902482349	0.09810032312301326	0.006016349783122061	0.0004371140045090931	0.0021679788789575887	0.015744619635630397	0.003116108090617065	0.014780545148832534	0.0013223980838096702	0.006390050432556638	0.0012303115889145567	0.06334292413455943	0.008697694719209096	0.11132045214864474	0.06543547903312703	1.3477000132430066	0.003746440207183012	0.004268499612626012	0.007911725503949063	0.0006637340833445214	0.5605927697661836	59.1949257365456	0.22815480384215092	0.2702935461056878	nan	nan	nan	nan	nan	28.92982235923752	1.0047201034488729	nan	nan	nan	142.52142382189479	110.18060194628919	1.3031209316766954	
AT	0.15764706713254953	0.0008469949231525829	257.1817706159356	0.0043515406943948716	1.0957163880783216	2.764168770137639	0.4362480584058901	0.7581044762548615	20.60064665124591	0.0017617237460457076	26.700395995720182	141.24503551210253	1.1722930942184868	0.03529671263902191	5.844827827869028	0.05805011420041314	25.279388282673995	3.2840739697122263	0.004501627253275834	0.23761982217961344	5.3014728405845934	10.08606186407181	0.7309505973824432	0.007942311947981902	42.84972493970256	8.643592044008043e-05	0.028225929180833095	0.21944413468983603	0.5282027700328259	0.07328167787718355	0.12162882446978462	0.05663237906837945	0.10202779369028152	0.005907910332780815	5.167406241907411	0.15581328361854155	9.719908939781304	0.38683403847302916	2.7405847421169756	3.8870536313410504	1.3705504283108993	0.39526339476592587	12.085991542627065	4.113860429343741	6.436151389399915e-05	0.00422882576799142	0.24942333169582653	1.864023657483276	0.012422106909902328	nan	nan	nan	nan	nan	0.019512544310498214	1.2668974522787018	nan	nan	nan	637.1192654539359	595.4509517695666	529.9674835086981	
AZ	0.03260606724789006	13.125325864891968	0.031531065382524544	270.33000863183196	0.019411609475378344	0.012797295372809082	0.09923773822231356	0.2329675558315399	0.0174280232221026	0.2867859227958106	0.04255180093448385	0.21553074474705905	0.02492608626296512	0.008155939344112528	0.16859063381667375	0.017315532495000504	0.09758525847126877	0.03171751126377092	14.559707798612246	0.2777023639563264	0.02147838010943813	0.05791861965641723	0.008907438290713412	0.0003925604814841257	0.2513609812886601	0.008166909940250917	0.7953544156598533	0.04271500908567626	0.0011364231521231885	0.014699671996759435	0.05392797843973224	0.0049551621158311085	0.02281752800659605	0.0017352288587203623	0.02614810963087368	0.005693758334612559	0.33593606380899854	0.011875636201482307	0.2887261391979595	0.1142546387569807	20.25686173755741	0.018407790609746174	0.00894601807702596	0.023145128289117817	0.015757507664296462	4.887981358709522	50.324942375770526	1.3968623304906913	2.393741411804684	nan	nan	nan	nan	nan	70.08166560322492	1.3575302694247513	nan	nan	nan	395.494263250341	315.8148388320906	2.519682733864993	
BA	1.093735956573638	0.001039024642288491	5.1129083364536045	0.0047336072100250945	63.32772510900903	0.3122818341083508	1.0756467901545876	0.5265135557687817	0.7933382227036772	0.003321705420192263	5.998776022391379	9.769291361286026	0.3956145308189518	0.014145815673599385	6.760969187444346	0.03135974892181623	4.1981390570518125	0.636056844761893	0.006226245866970873	0.8348050432650287	18.731264931764215	13.688761091936504	0.16677955865553176	0.0016101029266623855	28.12140595368476	6.0468293080454055e-05	0.021618254145665816	0.1400886776943508	0.04524049588275922	0.04163210542749766	0.1492278000184439	1.3614851273039204	0.2824878589846613	0.03574442860539554	0.7145841585137912	0.047338578684766604	5.378202139973208	0.3613350728560945	4.647166205217244	21.376776391723237	1.0333903435403056	0.1703685548996606	1.5693064356935496	3.500799888307569	4.5102001011219465e-05	0.0031507411757243746	0.5231831355786484	1.64988635101274	0.008364596134662684	nan	nan	nan	nan	nan	0.023212653981866015	3.5055480666262686	nan	nan	nan	222.9756513620489	205.98585051872317	115.84014874935565	
BE	0.004382901367856543	9.801494260886367e-05	0.5523370127500687	0.0008104880047101397	0.01266682431330411	159.9819239063356	0.008422025599296664	0.13376737013315268	0.7213072697670905	8.580040383929372e-05	0.7560484764617864	21.352216572719673	0.6174530241736402	0.011419543897246753	4.0077621518513435	0.022448402751767394	95.88580949414633	17.073060203485706	0.0004403730927941065	0.007927768506055142	0.039033282515170305	0.12896512568243448	2.97497489558439	0.008700359356434852	0.7146431180310864	8.841801690136003e-06	0.004044693407879285	0.08584710685236817	3.209672030787478	0.02719644347265245	0.012268399038860858	0.0010034800521369345	0.0025353326750032087	0.0009397657883037577	27.38529298883878	0.08147386139457193	1.577331200509576	0.30661880571269934	0.09162452728236507	0.04429557204838102	0.24192309689172245	0.13339216839980333	0.041902271566119004	0.08468066411355224	7.271592588138599e-06	0.0005346441732700682	0.021603877701162205	0.14751705349545363	0.0015566782129195168	nan	nan	nan	nan	nan	0.0015515761639356253	0.251904373249839	nan	nan	nan	406.73716604482007	380.1669334825426	342.2139543110252	
BG	4.651740226724431	0.050117096435145926	2.169855678532316	0.2793783773449572	1.9228405739991088	0.2778285439145723	135.6208545002341	2.244353884457406	0.4631543188465788	0.05133551514113849	3.038113484875462	6.8113591610304915	0.44985818501094127	0.06416958334707289	4.55271152577899	0.11767154523241118	2.5863038870685005	0.5046513931639394	0.2815089627885962	21.958179600419054	1.982064323265455	8.914741688346492	0.12024651403691211	0.002365397992564688	10.916967399505545	0.001372414822270694	0.30663567505103556	0.43976440918995346	0.039404851652215904	0.13854792990720521	3.754034286023218	0.6003755115391333	6.945963911431993	0.032958495479714446	0.5658802084668452	0.07507849753944301	6.964643209255357	0.25580337006178705	73.64742448266666	30.293167415901063	19.31620460029393	0.2877068172219263	0.5378929098990607	2.553882306024365	0.0009992190638379414	0.10980371936113786	29.490619372512686	20.358419191303756	0.16677638084617585	nan	nan	nan	nan	nan	0.5284061866211388	4.330638493942739	nan	nan	nan	461.0667992755466	427.2043028109015	286.10856592434476	
BY	0.3779710983401099	0.09601910351002481	3.880959466127558	0.6547763160722829	1.2547059863719914	2.270824483243894	2.291907570759169	392.2155813368334	1.3291482445132934	0.0242037570331899	10.003370533492891	45.21959358337514	7.256978129701829	1.608733936088197	3.543968138978028	2.077005951884193	10.561368056968226	6.026477327500914	0.422734952528375	1.1700975607337658	2.3134195304606613	11.044037873575839	1.4424786156603606	0.015345272883043446	5.856215397265573	0.006543601243197782	1.1669347454348722	26.704543586227146	0.21801032973492004	6.131577116036836	5.23866978787668	0.136507534537507	0.3373131057312592	0.005349837380616299	5.427567036017526	0.8578524082879305	125.18043616714817	0.27327574119035486	23.794270890933813	6.890996169978549	90.49956942572031	4.703675356057987	1.1431568570310342	5.592011268276831	0.0066955677791902014	0.4333862103870218	10.584664420894965	95.13197379169624	0.7528685328745013	nan	nan	nan	nan	nan	1.083820570944746	0.971095785315368	nan	nan	nan	1000.3299651648659	934.9057204877203	311.76133002962143	
CH	0.01071220873123493	0.00011151716237779794	3.468850734480055	0.00044410034303413084	0.0377576980890491	1.6010732254871691	0.016267875088822423	0.06164300081283552	240.1641611743578	9.369158697409439e-05	0.6672147175228517	30.088010851335365	0.1362580757807643	0.00396471551410467	8.36126467496766	0.007299681203041727	42.85708017704823	2.096594399782768	0.00039957143808889056	0.017117518164165183	0.13449727492721966	0.16236664769202155	0.5601052371909788	0.0029478058098441136	27.29062659463631	5.7769979365348316e-05	0.0015252205189083023	0.027679713434219197	0.30082103816018874	0.009420194992186515	0.0077987674565590205	0.0034107585967652343	0.004802500921145738	0.002559863908507988	1.5415812000969844	0.023095320904118227	0.6597903922460379	0.464026024047213	0.09956670196982809	0.10470266099196873	0.10265668945526313	0.037585227612539095	0.18435386483485008	0.07456815236248307	5.2894092329552334e-05	0.00039874485119914814	0.02159707957471305	0.12950360993429508	0.0009763224314262827	nan	nan	nan	nan	nan	0.0025884218665657983	0.9563417531121007	nan	nan	nan	418.8119001931572	391.9212443508445	118.44312506351552	
CY	0.02772397894966565	0.001958354024640004	0.017470272152251918	0.007116411706781604	0.013325573628008992	0.0032067762182605816	0.06740970628631314	0.015311368511226406	0.006373775607114764	11.501882817240029	0.016078931439061306	0.05314628550345984	0.002803751341755242	0.00045672745254640815	0.08098838736053186	0.0009239020225447984	0.047704826530043154	0.005432393459260317	0.009717907802768858	0.33699864477391833	0.01433065044793088	0.02998334416451033	0.001434152424297077	2.894613880552304e-05	0.15803836777046562	1.968021637745625e-05	0.002735590536893205	0.0029212734538721255	0.0004240622350136631	0.0008634633062484014	0.012004781432406348	0.003606614823554255	0.022301815101311417	0.001866757406902774	0.005732255329825398	0.0005126162899967344	0.03698923455770846	0.003967764406072458	0.10654095992233366	0.08137396646768931	0.2579540444085802	0.0018999210240603802	0.004893315028560512	0.009097569226067375	1.5427997264492184e-05	0.002072020323429347	7.5366477642982135	0.11702616788972882	0.0023784932932692533	nan	nan	nan	nan	nan	1.3870513089394911	0.9521023992958838	nan	nan	nan	25.53524631513912	22.083628315784512	14.880601414077915	
