            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.004946;    -0.003139;     0.236506;     0.000129;     0.000374;     0.016128;     0.001109;     0.441099;     0.009540;     0.000024;     0.641604;     0.000132;     1.951904;     0.357936;     0.000099;     0.001530;     0.000328;     0.137353;     0.000379;     0.021944;     0.000579;     0.014919;     0.000117;     0.000613;     0.364692;     0.002457;     0.003179;     8.340311;     0.001703;    -0.001375;     0.001323;     0.003400;     0.001425;     0.000050;    -0.001404;     0.000295;    -0.701713;     0.000420;    -0.000008;    -0.014006;     0.014307;     0.063047;     5.162744
EEZ65       ;     0.037116;    -0.002795;     0.188905;     0.001672;     0.040596;     0.021105;     0.051772;     2.205686;     0.938749;     0.012318;     0.114320;     0.051277;     1.113780;     3.884425;     0.002334;     0.007610;     0.024984;     1.576749;     0.067531;     0.025462;     0.053944;     0.009601;     0.029680;     0.005228;     0.769916;     0.628206;     0.205536;     0.006170;     0.016666;    -0.003461;     0.073115;     0.521038;     0.004735;     0.014389;     0.001487;     0.020335;    -0.269012;     0.057306;     0.000116;    -0.008137;    -0.003734;    -0.265967;     0.399248
EEZ71       ;     0.063611;    -0.002544;     0.244579;     0.001603;     0.031929;     0.044219;     0.073100;     1.658492;     0.459509;     0.008438;     0.243377;     0.023847;     1.351478;     2.548006;     0.002358;     0.007562;     0.022546;     1.138142;     2.851328;     0.058920;     0.043978;     0.019638;     0.022219;     0.004691;     0.526620;     0.298072;     0.200817;     0.013805;     0.013251;    -0.000980;     0.057618;     0.223392;     0.005236;     0.024230;     0.002567;     0.020577;    -0.245387;     0.052283;     0.000198;    -0.015839;    -0.022884;     0.057467;     2.780928
EEZ91       ;     0.036163;    -0.007012;     0.887645;     0.000457;     0.079573;     0.075837;     0.039326;     2.397153;     0.243166;     0.001564;    29.641687;     0.006968;    11.532595;     3.934525;     0.000492;     0.006668;     0.007221;     1.610584;    -0.003545;     0.170150;     0.032449;     0.041412;     0.011011;     0.002270;     1.057714;     0.018628;     0.297087;    26.374750;     0.009596;    -0.003668;     0.052141;     0.048609;     0.008172;     0.005638;    -0.000551;     0.013070;    -6.502179;     0.028483;    -0.000067;    -0.369451;     0.114610;     0.447075;     0.234990
EEZ99       ;     0.003159;    -0.000130;     0.047390;     0.000048;     0.001949;     0.003001;     0.003865;     0.119315;     0.006275;    -0.000059;     0.168829;     0.000172;     1.140393;     0.141496;     0.000040;     0.000499;     0.000773;     0.043821;    -0.000293;     0.010523;     0.000910;     0.003152;     0.000238;     0.000151;     0.050642;     0.000266;     0.010653;     0.014475;     0.000409;    -0.000107;     0.000945;     0.001432;     0.000833;     0.000455;    -0.000006;     0.001046;    -0.063106;    -0.000019;    -0.000002;    -0.001067;    -0.000521;    -0.021972;     0.002131
EEZ100      ;     0.001663;    -0.000247;     0.011076;     0.000058;     0.002072;     0.001063;     0.001776;     0.104598;     0.031056;     0.000611;     0.005236;     0.001762;     0.066232;     0.253875;     0.000040;     0.000555;     0.001407;     0.115555;     0.001027;     0.001231;     0.004243;     0.000630;     0.001949;     0.000328;     0.041676;     0.012777;     0.014007;     0.000350;     0.001037;    -0.000391;     0.003610;     0.015239;     0.000290;     0.000677;    -0.000093;     0.000790;    -0.017808;     0.001996;     0.000000;    -0.000544;    -0.000285;    -0.015686;     0.011564
EEZ108      ;     0.136162;    -0.003912;     0.843622;     0.000871;     0.137732;     0.103547;     0.156241;     5.386148;     0.821415;     0.011479;     1.252646;     0.030649;     7.375941;    16.519730;     0.001023;     0.006875;     0.030076;    61.934338;    -0.006325;     0.209548;     0.168371;     0.061959;     0.061398;     0.005663;     1.628378;     0.112371;     0.762862;     0.167721;     0.015123;    -0.002296;     0.105423;     0.240545;     0.006094;     0.042698;     0.002107;     0.043996;    -3.086808;     0.019638;     0.000171;    -0.049540;    -0.055459;    -0.816410;     0.737167
EEZ109      ;     0.008539;     0.000045;     0.134233;     0.000028;     0.007080;     0.010278;     0.007666;     0.356393;     0.014077;    -0.000245;     0.070306;     0.000398;     3.273653;     1.275512;    -0.000026;     0.000264;     0.000749;     0.291604;    -0.001193;     0.011750;     0.003632;     0.006128;     0.000707;     0.000050;     0.157237;     0.000527;     0.033854;     0.006141;     0.000184;     0.000198;     0.000749;     0.003948;     0.000471;     0.001697;     0.000121;     0.001059;    -0.115299;    -0.000826;    -0.000018;    -0.005968;    -0.001171;    -0.204512;    -0.022022
EEZ110      ;     0.002929;    -0.000080;     0.068417;    -0.000001;     0.002005;     0.005189;     0.002801;     0.145177;     0.005786;    -0.000129;     0.027457;     0.000062;     2.285945;     0.278930;    -0.000027;     0.000090;     0.000256;     0.084048;    -0.000345;     0.004842;     0.001312;     0.002599;     0.000200;     0.000017;     0.069712;     0.000229;     0.008679;     0.001624;     0.000050;    -0.000012;    -0.000039;     0.001418;     0.000209;     0.000648;    -0.000011;     0.000321;    -0.059487;    -0.001432;    -0.000011;    -0.002565;    -0.000478;    -0.128277;    -0.007057
EEZ119      ;     0.000132;    -0.000000;     0.000884;     0.000003;     0.000142;     0.000078;     0.000261;     0.009204;     0.002794;     0.000065;     0.000748;     0.000168;     0.004877;     0.011700;     0.000006;     0.000028;     0.000066;     0.005501;     0.000613;     0.000110;     0.000251;     0.000035;     0.000151;     0.000015;     0.003094;     0.001050;     0.000838;     0.000032;     0.000033;    -0.000004;     0.000365;     0.001293;     0.000021;     0.000060;     0.000009;     0.000078;    -0.001097;     0.000334;     0.000001;    -0.000059;    -0.000029;    -0.000109;     0.002261
