            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.014811;    -0.003583;     0.063771;    -0.002034;     0.000080;     0.050921;     0.005608;     0.114767;     0.001810;     0.000004;     3.042655;     0.000028;     2.101938;     0.371586;     0.005366;     0.007002;     0.008723;     0.175390;     0.003042;     0.184806;     0.000002;     0.006479;     0.000003;     0.000088;     0.040539;     0.001066;    -0.000882;    15.324636;     0.002294;    -0.020144;     0.000156;     0.000104;     0.006065;     0.002739;    -0.005687;     0.000503;    -1.015525;     0.000071;    -0.000164;    -0.060953;     0.008629;     0.053670;    -0.077380
EEZ65       ;     0.037974;    -0.005335;     0.241664;     0.002386;     0.078162;     0.022669;     0.134673;     2.896075;     1.233274;     0.017753;     0.435905;     0.062975;     1.703551;     4.283473;     0.001140;     0.020860;     0.063555;     2.505388;     0.076029;     0.025238;     0.066661;     0.008785;     0.041592;     0.019099;     0.719370;     0.524922;     0.723928;     0.104444;     0.070866;    -0.048831;     0.105235;     0.493982;     0.007205;     0.033721;    -0.000943;     0.094300;    -0.505873;     0.052558;    -0.000349;    -0.035529;    -0.034224;    -0.802575;    -0.056750
EEZ71       ;     0.036825;    -0.003770;     0.443623;     0.003549;     0.074726;     0.025339;     0.137363;     2.487394;     1.125677;     0.012994;     0.131912;     0.040499;     3.043642;     4.476188;     0.003827;     0.021601;     0.064594;     1.938650;     3.496503;     0.028082;     0.051431;     0.020637;     0.026803;     0.016850;     0.846172;     0.429476;     0.588902;     0.023657;     0.075538;    -0.039403;     0.153449;     0.433432;     0.007278;     0.036256;     0.003455;     0.127446;    -0.378683;     0.078227;    -0.000253;    -0.001169;     0.006948;     0.011933;     0.399397
EEZ91       ;     0.087062;    -0.004707;     0.322193;    -0.001961;     0.009467;     0.100617;     0.039233;     0.620005;     0.012340;     0.000120;    37.888901;     0.000129;     7.990038;     0.896644;     0.006090;     0.045155;     0.052649;     0.483249;    -0.002051;     0.689380;     0.002155;     0.021503;     0.000570;     0.000408;     0.244586;     0.004569;     0.021787;    32.449028;     0.005133;    -0.017800;     0.007733;     0.000812;     0.030527;     0.020057;    -0.013060;     0.007053;    -6.591095;     0.000423;    -0.000383;    -0.609254;     0.058129;     0.101911;    -0.197345
EEZ99       ;     0.000651;    -0.000059;     0.026938;     0.000004;     0.000104;     0.001223;     0.000391;     0.077371;     0.002159;     0.000042;     0.154003;     0.000057;     1.012757;     0.068468;     0.000002;     0.000476;     0.000553;     0.051000;    -0.000202;     0.005753;     0.000025;     0.002146;     0.000022;     0.000009;     0.026645;     0.000125;     0.000497;     0.007978;     0.000128;    -0.000130;     0.000153;     0.001411;     0.000278;     0.000179;    -0.000017;     0.000132;    -0.049950;     0.000035;    -0.000001;    -0.002064;    -0.000725;    -0.016167;    -0.007404
EEZ100      ;     0.002092;    -0.000326;     0.010203;     0.000179;     0.003474;     0.001316;     0.006951;     0.132165;     0.037923;     0.000539;     0.027241;     0.001514;     0.079613;     0.307953;     0.000085;     0.001014;     0.003067;     0.181648;     0.001489;     0.001898;     0.002866;     0.000407;     0.001670;     0.000591;     0.035521;     0.013456;     0.028406;     0.006328;     0.004178;    -0.002715;     0.002405;     0.014317;     0.000362;     0.001497;    -0.000106;     0.003921;    -0.034761;     0.002671;    -0.000011;    -0.002477;    -0.002515;    -0.041010;    -0.007036
EEZ108      ;     0.042670;    -0.003109;     1.092321;     0.002099;     0.017738;     0.067953;     0.079892;     3.406179;     0.372966;     0.001970;     2.738296;     0.002672;    16.334377;    17.596516;     0.003489;     0.008703;     0.022900;    71.642624;    -0.015020;     0.081551;     0.006599;     0.049651;     0.002590;     0.003636;     1.492134;     0.030239;     0.128083;     0.663977;     0.038842;    -0.019331;     0.021564;     0.109762;     0.004602;     0.013744;    -0.001535;     0.025605;    -4.142560;    -0.008391;    -0.000396;    -0.108453;    -0.081902;    -1.976547;    -0.700695
EEZ109      ;     0.002353;    -0.000108;     0.188880;    -0.000005;     0.000515;     0.007224;     0.003559;     0.343877;     0.017467;     0.000176;     0.064162;     0.000072;     3.025366;     1.303459;    -0.000020;     0.000399;     0.000491;     0.376133;    -0.001874;     0.005578;     0.000355;     0.003223;     0.000193;     0.000002;     0.200793;    -0.000385;     0.003170;     0.006623;     0.000094;    -0.000246;    -0.000058;     0.006814;     0.000185;     0.000287;    -0.000182;     0.000224;    -0.116759;    -0.008260;    -0.000010;    -0.006111;    -0.002506;    -0.248699;    -0.061453
EEZ110      ;     0.000870;    -0.000035;     0.068825;    -0.000004;     0.000168;     0.004154;     0.001174;     0.125078;     0.005337;     0.000101;     0.028000;     0.000071;     2.243049;     0.282952;    -0.000013;     0.000170;     0.000189;     0.098762;    -0.000759;     0.003255;     0.000127;     0.001464;     0.000097;    -0.000001;     0.071073;    -0.000057;     0.000481;     0.002544;     0.000025;    -0.000074;     0.000023;     0.002344;     0.000092;     0.000090;    -0.000074;     0.000054;    -0.056041;    -0.003189;    -0.000005;    -0.003001;    -0.001045;    -0.104671;    -0.023601
EEZ119      ;     0.000160;    -0.000013;     0.001414;     0.000006;     0.000401;     0.000129;     0.000481;     0.010986;     0.003777;     0.000042;     0.000481;     0.000108;     0.006433;     0.019238;     0.000005;     0.000060;     0.000214;     0.008009;     0.000812;     0.000105;     0.000280;     0.000047;     0.000129;     0.000058;     0.003185;     0.001839;     0.002943;     0.000107;     0.000230;    -0.000136;     0.000565;     0.001676;     0.000028;     0.000130;     0.000000;     0.000410;    -0.002043;     0.000399;    -0.000002;    -0.000016;     0.000060;    -0.001850;     0.000111
