            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.025291;     0.012408;     0.500721;     0.004569;     0.031591;     0.016953;     0.100220;     1.197965;     0.013991;     0.006457;     2.759194;     0.003253;     2.335315;     0.419215;     0.003811;     0.018839;     0.029184;     0.301488;     0.007709;     0.411267;     0.023368;     0.030455;     0.009829;     0.011746;     0.181040;     0.004365;     0.215667;     0.862148;     0.016518;     0.005018;     0.153080;     0.009046;     0.011645;     0.014275;     0.013237;     0.029505;     0.546949;     0.031160;     0.013433;     0.118425;     0.082230;     0.206546;   105.408867
EEZ65       ;     0.272792;     0.074785;     2.578310;     0.032365;     0.420418;     0.351892;     0.697531;    14.454920;     3.136631;     0.130306;     3.109281;     0.250654;     8.660349;    20.511637;     0.013972;     0.069807;     0.128148;     4.422615;     1.137049;     1.516792;     0.332152;     0.092123;     0.150547;     0.003611;     5.406903;     1.173775;     4.303518;     0.297158;     0.091373;     0.065335;     0.534089;     0.889833;     0.070982;     0.115648;     0.055277;     0.181746;     1.013488;     0.624171;     0.001030;     0.189287;     0.080176;     1.820587;    19.946922
EEZ71       ;     0.858450;     0.126199;     5.552989;     0.032854;     0.632423;     1.090786;     1.252172;    28.805925;     6.298242;     0.287991;     6.528718;     0.555678;    21.272661;    44.934788;     0.023455;     0.178224;     0.318789;     9.454195;    14.969118;     5.141599;     0.608046;     0.259154;     0.257236;     0.014836;    10.673384;     1.933212;     6.641717;     0.892660;     0.129382;     0.098884;     1.229698;     1.925493;     0.254709;     0.329827;     0.100438;     0.354013;     2.249404;     1.435034;     0.003447;     0.556463;     0.208961;     4.101721;    80.305023
EEZ91       ;     0.041220;     0.018457;     0.186862;     0.009186;     0.005508;     0.042313;     0.084378;     1.539860;     0.202210;     0.045696;    14.668056;     0.016553;     4.715315;     1.540514;     0.008742;     0.009395;     0.009454;     0.952780;     0.008015;     0.168722;     0.014837;     0.013608;     0.010631;     0.003319;     0.298775;     0.014789;     0.166271;    12.324331;     0.011521;     0.009934;     0.101698;     0.046773;     0.004324;     0.015164;     0.008325;     0.009257;     0.421119;     0.129657;     0.003013;     0.206503;     0.239924;     0.326473;    15.614511
EEZ99       ;     0.006000;     0.000407;     0.029424;     0.000046;     0.000620;     0.004390;     0.004807;     0.055565;     0.002478;     0.000141;     0.426102;     0.000240;     1.206347;     0.184492;     0.000048;     0.000761;     0.000551;     0.049182;     0.000362;     0.014017;     0.000111;     0.001019;     0.000033;     0.000003;     0.013693;     0.001003;     0.008309;     0.062310;     0.000074;     0.000105;     0.001642;     0.001144;     0.000399;     0.000485;     0.000047;     0.000495;     0.015181;     0.001231;     0.000007;     0.004759;     0.001138;     0.014656;     0.163175
EEZ100      ;     0.008816;     0.002927;     0.060752;     0.000312;     0.005101;     0.013509;     0.025139;     0.506422;     0.064969;     0.002035;     0.101048;     0.005924;     0.265340;     0.928418;     0.000325;     0.002489;     0.003435;     0.275035;     0.025347;     0.046472;     0.005516;     0.002561;     0.002674;     0.000039;     0.138186;     0.021768;     0.134863;     0.008025;     0.001237;     0.001837;     0.008324;     0.023547;     0.002130;     0.002547;     0.001738;     0.002613;     0.036773;     0.023024;     0.000005;     0.006784;     0.003136;     0.056397;     0.682464
EEZ108      ;     0.811875;     0.051140;     5.112566;     0.009157;     0.098586;     1.171310;     1.620398;    21.606251;     1.828012;     0.092141;     6.134191;     0.211155;    58.226109;    47.115517;     0.009043;     0.092928;     0.099654;    75.264977;     0.289811;     4.780116;     0.120544;     0.268484;     0.058029;     0.004792;     7.136815;     0.400714;     2.724764;     0.793175;     0.054893;     0.033037;     0.612655;     0.638446;     0.186845;     0.121013;     0.112261;     0.103817;     1.404358;     0.466931;     0.001627;     0.341942;     0.060808;     2.599320;    48.486809
EEZ109      ;     0.024518;     0.001151;     0.243760;     0.000173;     0.002289;     0.021123;     0.033019;     0.713183;     0.022912;     0.002426;     0.384682;     0.001864;     7.225538;     2.464793;     0.000124;     0.001351;     0.003065;     0.473490;     0.001383;     0.033394;     0.004559;     0.011250;     0.001918;     0.000199;     0.280982;     0.004550;     0.076808;     0.044844;     0.000759;     0.000970;     0.011662;     0.004777;     0.001816;     0.002275;     0.000505;     0.001066;     0.011885;     0.009861;     0.000103;     0.009814;     0.001558;     0.002359;     0.364237
EEZ110      ;     0.002885;     0.000344;     0.021645;     0.000114;     0.000380;     0.003118;     0.004769;     0.102326;     0.004223;     0.000102;     0.122827;     0.000153;     3.893914;     0.560600;     0.000038;     0.000266;     0.000809;     0.139318;     0.000598;     0.006068;     0.000513;     0.002067;     0.000185;     0.000003;     0.036956;     0.001002;     0.013969;     0.010186;     0.000262;     0.000338;     0.001656;     0.000705;     0.000300;     0.000350;     0.000174;     0.000272;     0.000156;     0.001522;     0.000002;     0.001995;     0.000363;     0.000156;     0.101371
EEZ119      ;     0.001695;     0.000376;     0.012039;     0.000056;     0.002699;     0.001942;     0.002447;     0.061147;     0.012032;     0.000518;     0.012883;     0.000919;     0.033795;     0.073754;     0.000036;     0.000420;     0.000620;     0.020431;     0.013171;     0.005693;     0.001220;     0.000574;     0.000288;     0.000009;     0.027167;     0.003912;     0.013443;     0.001811;     0.000186;     0.000260;     0.004102;     0.003874;     0.000339;     0.000621;     0.000135;     0.000663;     0.003141;     0.002565;     0.000004;     0.000842;     0.000575;     0.007923;     0.111671
