            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.014580;     0.014530;     0.239099;     0.018463;     0.037271;     0.040508;     0.019754;     0.611242;     0.093565;     0.021742;     0.300594;     0.003161;     1.670930;     0.851575;     0.011789;     0.002522;     0.005104;     0.281702;     0.003598;     0.048370;     0.009196;     0.011752;     0.006749;     0.021214;     0.360812;     0.011807;     0.047214;     0.062309;     0.005228;     0.000926;     0.043217;     0.033534;     0.006421;     0.005815;     0.013148;     0.006430;     0.024872;     0.028475;     0.011456;     0.007929;     0.003279;     0.140660;    10.399461
EEZ65       ;     0.007902;     0.015655;     0.054537;     0.014473;     0.025717;     0.009996;     0.019170;     0.571847;     0.512444;     0.010181;     0.009549;     0.024732;     0.327873;     1.776684;     0.013017;     0.014628;     0.005966;     0.926063;     0.076382;     0.009526;     0.012933;     0.006054;     0.011391;     0.011319;     0.206208;     0.150975;     0.096785;     0.014133;     0.009062;     0.009684;     0.023978;     0.181569;     0.011266;     0.007751;     0.010838;     0.012260;     0.019490;     0.019490;     0.010144;     0.011273;     0.012024;     0.019490;     1.023543
EEZ71       ;     0.018883;     0.015850;     0.106711;     0.018941;     0.024358;     0.013355;     0.039036;     0.687349;     0.386756;     0.013096;     0.017019;     0.019181;     0.462524;     1.441486;     0.023067;     0.017901;     0.019149;     0.754114;     1.682441;     0.023934;     0.021131;     0.012405;     0.013044;     0.009807;     0.254983;     0.098089;     0.117960;     0.024340;     0.015280;     0.014234;     0.036685;     0.130577;     0.014095;     0.013554;     0.013959;     0.020751;     0.048938;     0.033797;     0.018673;     0.018746;     0.027492;     0.045315;     5.376993
EEZ91       ;     0.066307;     0.021711;     0.584299;     0.019389;     0.013342;     0.071746;     0.032265;     1.693009;     0.134267;     0.014223;    22.500753;     0.012938;     8.553891;     2.562519;     0.011348;     0.014798;     0.018144;     0.939812;     0.013740;     0.222055;     0.016123;     0.044447;     0.011297;     0.010018;     1.041185;     0.022077;     0.023323;    24.345898;     0.008191;     0.012477;     0.018417;     0.028479;     0.012727;     0.012892;     0.010182;     0.021842;     0.247232;     0.014854;     0.009322;     0.029453;     0.021309;     0.069486;     3.201208
EEZ99       ;     0.000878;     0.000303;     0.025546;     0.000688;     0.002531;     0.004690;     0.000894;     0.072159;     0.009052;     0.000518;     0.081876;     0.000244;     1.109574;     0.102529;     0.000086;     0.000358;     0.000608;     0.033503;     0.000171;     0.001201;     0.000653;     0.000262;     0.000339;     0.000558;     0.047085;     0.000693;     0.000292;     0.004145;     0.000526;     0.000332;     0.001962;     0.002858;     0.000183;     0.000510;     0.000533;     0.000247;     0.000247;     0.000247;     0.000250;     0.000247;     0.000201;     0.000247;     0.002975
EEZ100      ;     0.000356;     0.000395;     0.002270;     0.000255;     0.000219;     0.000301;     0.001530;     0.052607;     0.019551;     0.000244;     0.000587;     0.000314;     0.021509;     0.138474;     0.000463;     0.000218;     0.000567;     0.070764;     0.001285;     0.000359;     0.000207;     0.000475;     0.000316;     0.000371;     0.014703;     0.003657;     0.004990;     0.000513;     0.000357;     0.000379;     0.000681;     0.006522;     0.000409;     0.000560;     0.000526;     0.000620;     0.000620;     0.000620;     0.000489;     0.000522;     0.000280;     0.000620;     0.031292
EEZ108      ;     0.093214;     0.058452;     0.664360;     0.053154;     0.086986;     0.066875;     0.169405;     1.762585;     0.429144;     0.086493;     0.327052;     0.066837;     9.942915;    23.666752;     0.068938;     0.062056;     0.093038;    62.498928;     0.059843;     0.142506;     0.063544;     0.057032;     0.066496;     0.068880;     1.107134;     0.135329;     0.158300;     0.084323;     0.112137;     0.072826;     0.080422;     0.203232;     0.063150;     0.067645;     0.089797;     0.089034;     0.035503;     0.041663;     0.043363;     0.063637;     0.054754;     0.033485;     1.316783
EEZ109      ;     0.001149;     0.001035;     0.083282;     0.001109;     0.000511;     0.000762;     0.004588;     0.119701;     0.028767;     0.001245;     0.000314;     0.000556;     2.519731;     1.211193;     0.000445;     0.000378;     0.000378;     0.190260;     0.001367;     0.000377;     0.000568;     0.000378;     0.001701;     0.000819;     0.111864;     0.000396;     0.002109;     0.000400;     0.002847;     0.000844;     0.000378;     0.002290;     0.000378;     0.000378;     0.000447;     0.000378;     0.000378;     0.000378;     0.000347;     0.000324;     0.000490;     0.000378;     0.000378
EEZ110      ;     0.000147;     0.000133;     0.033066;     0.000130;     0.000128;     0.000485;     0.000178;     0.045767;     0.008218;     0.000127;     0.000127;     0.000128;     1.904441;     0.208130;     0.000159;     0.000168;     0.000128;     0.046955;     0.000173;     0.000207;     0.000131;     0.000171;     0.000238;     0.000128;     0.041560;     0.000126;     0.000128;     0.000128;     0.000139;     0.000128;     0.000128;     0.001549;     0.000128;     0.000141;     0.000158;     0.000127;     0.000128;     0.000128;     0.000128;     0.000128;     0.000130;     0.000128;     0.000128
EEZ119      ;     0.000009;     0.000064;     0.000178;     0.000072;     0.000029;     0.000017;     0.000058;     0.002600;     0.002089;     0.000013;     0.000009;     0.000086;     0.000378;     0.006551;     0.000070;     0.000008;     0.000018;     0.002422;     0.000880;     0.000012;     0.000046;     0.000010;     0.000041;     0.000006;     0.000694;     0.000324;     0.000312;     0.000031;     0.000023;     0.000067;     0.000080;     0.000734;     0.000031;     0.000011;     0.000008;     0.000034;     0.000092;     0.000092;     0.000048;     0.000010;     0.000005;     0.000092;     0.006645
EEZ123      ;     0.000082;     0.000567;     0.001060;     0.000846;     0.002114;     0.000048;     0.000294;     0.002226;     0.009762;     0.000338;     0.000093;     0.001852;     0.004222;     0.041756;     0.002521;     0.000702;     0.000137;     0.018810;     0.013761;     0.000144;     0.000480;     0.000362;     0.000416;     0.000046;     0.001283;     0.008329;     0.002292;     0.002055;     0.000336;     0.000074;     0.003287;     0.005453;     0.000226;     0.000081;     0.000121;     0.000111;     0.002996;     0.003062;     0.002805;     0.002241;     0.001905;     0.003062;     0.274640
EEZ185      ;     0.005084;     0.001249;     0.026741;     0.001095;     0.084156;     0.003394;     0.009565;     0.527686;     2.314413;     0.002669;     0.004351;     0.031842;     0.083755;     0.128104;     0.001518;     0.001853;     0.008012;     0.028941;     0.001482;     0.002585;     0.016549;     0.002836;     0.008691;     0.002397;     0.130357;     0.373619;     0.267227;     0.001969;     0.004210;     0.001783;     0.026739;     2.934413;     0.001571;     0.001906;     0.001597;     0.001123;     0.002217;     0.027105;     0.001201;     0.001636;     0.001646;     0.032847;     0.009863
EEZ187      ;     0.000028;     0.000015;     0.000167;     0.000015;     0.000906;     0.000015;     0.000134;     0.002015;     0.007314;     0.000015;     0.000001;     0.000473;     0.000624;     0.001714;     0.000015;     0.000001;     0.000096;     0.000422;     0.000015;     0.000015;     0.000253;     0.000015;     0.000169;     0.000022;     0.000817;     0.013474;     0.001954;     0.000015;     0.000037;     0.000015;     0.000347;     0.011715;     0.000015;     0.000010;     0.000015;     0.000015;     0.000015;     0.000015;     0.000015;     0.000015;     0.000015;     0.000015;     0.000015
EEZ188      ;     0.006671;     0.004772;     2.734853;     0.001026;     0.006800;     0.010301;     0.010676;     0.390434;     0.028664;     0.006318;     0.011757;     0.005374;     1.022234;     0.574678;     0.004164;     0.005689;     0.005337;     0.044444;     0.002246;     0.005231;     0.006289;     0.008628;     0.015052;     0.004114;     1.043697;     0.002749;     0.003819;     0.005868;     0.008217;     0.009567;     0.001398;     0.003623;     0.005834;     0.001380;     0.006294;     0.001796;     0.001475;     0.001959;     0.004420;     0.003296;     0.004910;     0.005764;     0.002184
EEZ189      ;     0.108492;     0.053554;     5.318117;     0.047127;     0.087356;     0.136431;     0.201077;    13.052530;     1.690142;     0.051183;     0.056636;     0.073499;     4.653956;     5.856512;     0.051006;     0.071179;     0.092236;     0.636254;     0.060354;     0.070883;     0.057580;     0.075314;     0.066786;     0.055807;    24.531879;     0.098334;     0.317683;     0.062210;     0.074356;     0.076776;     0.038345;     0.287797;     0.083132;     0.078066;     0.054437;     0.045315;     0.005583;     0.004485;     0.036591;     0.036458;     0.084214;     0.037858;     0.004485
