            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.002932;     0.000085;     0.047527;     0.000093;     0.005990;     0.001378;     0.003532;     0.107831;     0.004248;     0.000809;     0.080327;     0.000427;     0.490980;     0.197052;     0.000036;     0.000322;     0.001139;     0.083707;     0.004964;     0.001707;     0.002517;     0.002466;     0.001386;     0.000095;     0.054606;     0.004975;     0.018748;     0.028336;     0.001180;     0.000518;     0.004326;     0.004630;     0.000347;     0.001176;     0.000623;     0.003170;     0.106890;     0.001412;     0.000019;     0.001360;     0.001887;     0.038475;   124.590775
EEZ65       ;     0.249371;     0.037739;     2.075852;     0.064346;     1.691662;     0.223105;     0.550461;    15.789272;     4.250618;     0.165156;     0.906913;     0.253008;     9.095538;    21.320505;     0.048495;     0.035594;     0.271934;     6.163243;     0.524067;     0.193127;     0.514560;     0.190695;     0.165629;     0.047126;     4.569650;     1.919727;     3.759378;     0.129778;     0.346983;     0.194399;     1.282367;     1.668454;     0.030978;     0.156686;     0.574974;     1.539840;     0.954703;     0.408081;     0.006105;     0.064360;     0.035865;     1.202992;    10.824656
EEZ71       ;     0.964817;     0.098450;     3.474450;     0.122865;     2.121095;     0.903154;     1.151179;    23.205301;     4.257273;     0.291674;     1.635479;     0.471023;    17.912611;    30.908810;     0.140764;     0.068189;     0.453859;     8.489835;    13.742100;     0.747837;     0.771609;     0.261762;     0.268652;     0.047778;     6.467167;     2.874395;     5.707061;     0.119873;     0.566218;     0.420549;     2.168295;     1.966362;     0.072189;     0.409985;     1.834413;     2.917283;     1.616186;     0.609398;     0.016678;     0.144016;     0.169566;     1.986420;    51.198395
EEZ91       ;     0.011439;     0.001025;     0.155839;     0.001680;     0.001606;     0.013928;     0.005475;     0.219760;     0.009121;     0.003422;     6.682031;     0.001162;     2.145361;     0.670434;     0.001872;     0.000906;     0.002284;     0.204433;     0.002074;     0.066465;     0.002626;     0.005632;     0.001421;     0.000319;     0.136966;     0.001222;     0.019827;     7.837727;     0.003130;     0.001418;     0.019982;     0.003730;     0.002248;     0.001882;     0.000746;     0.005942;     0.224164;     0.005762;     0.000304;     0.035805;     0.075472;     0.090098;    37.944256
EEZ99       ;     0.000621;     0.000079;     0.026199;     0.000011;     0.000683;     0.000981;     0.001025;     0.094268;     0.004813;     0.000093;     1.020476;     0.000106;     0.672177;     0.150105;     0.000001;     0.000072;     0.000304;     0.071219;     0.000168;     0.001949;     0.000079;     0.002008;     0.000057;     0.000055;     0.031101;     0.000256;     0.006667;     0.093736;     0.000863;     0.000348;     0.001016;     0.000477;     0.000079;     0.000145;     0.000300;     0.001858;     0.008574;     0.000232;     0.000004;     0.006854;     0.006925;     0.002240;     0.219774
EEZ100      ;     0.006819;     0.000489;     0.052691;     0.000511;     0.030060;     0.007847;     0.012344;     0.449821;     0.115052;     0.006992;     0.029903;     0.006816;     0.258135;     1.072261;     0.000547;     0.000473;     0.003986;     0.363312;     0.011745;     0.008633;     0.013661;     0.004399;     0.004976;     0.000351;     0.129537;     0.035073;     0.065035;     0.003859;     0.003717;     0.002044;     0.033813;     0.042140;     0.000572;     0.002047;     0.008467;     0.023755;     0.041052;     0.014068;     0.000117;     0.002367;     0.000756;     0.041677;     0.373082
EEZ108      ;     0.251987;     0.019612;     3.444047;     0.030057;     0.301187;     0.425921;     0.440137;    13.036575;     1.087293;     0.038309;     6.030976;     0.031449;    39.572430;    41.531212;     0.015519;     0.010516;     0.070671;    55.945328;     0.103703;     0.378999;     0.091423;     0.276133;     0.035540;     0.010443;     4.938239;     0.114062;     1.605295;     1.060612;     0.129844;     0.045805;     0.353717;     0.299555;     0.017532;     0.081782;     0.128562;     0.647937;     1.427531;     0.253029;     0.002594;     0.205784;     0.086635;     1.798804;    22.861231
EEZ109      ;     0.003517;     0.000248;     0.138207;     0.000098;     0.002366;     0.006185;     0.005016;     0.272236;     0.010363;     0.000109;     0.570020;     0.000151;     6.333861;     1.020573;     0.000074;     0.000240;     0.000778;     0.201951;     0.000270;     0.007134;     0.000265;     0.005925;     0.000109;     0.000562;     0.166985;     0.000744;     0.028570;     0.045821;     0.003794;     0.000886;     0.004587;     0.000878;     0.000254;     0.000608;     0.001127;     0.007495;     0.002646;     0.002428;     0.000026;     0.018749;     0.012376;     0.000417;     0.217350
EEZ110      ;     0.000928;     0.000149;     0.042411;     0.000044;     0.000911;     0.001251;     0.001882;     0.083756;     0.002438;     0.000001;     0.179596;     0.000010;     3.546342;     0.247827;     0.000008;     0.000143;     0.000297;     0.066812;     0.000122;     0.004173;     0.000183;     0.003636;     0.000038;     0.000207;     0.040446;     0.000164;     0.009431;     0.014785;     0.001239;     0.000448;     0.001186;     0.000122;     0.000144;     0.000235;     0.000293;     0.002503;     0.000130;     0.000173;     0.000000;     0.006893;     0.007617;     0.000130;     0.072895
EEZ119      ;     0.001172;     0.000250;     0.007760;     0.000313;     0.003459;     0.000956;     0.002737;     0.060477;     0.011687;     0.000677;     0.004015;     0.001936;     0.042621;     0.123484;     0.000202;     0.000156;     0.001154;     0.027934;     0.007863;     0.000854;     0.001244;     0.000778;     0.000575;     0.000134;     0.014821;     0.007750;     0.010220;     0.000326;     0.001475;     0.000952;     0.005454;     0.005574;     0.000118;     0.000759;     0.003505;     0.005976;     0.005198;     0.001068;     0.000040;     0.000296;     0.000056;     0.005388;     0.076586
