            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.038348;     0.099664;     0.898352;     0.105481;     0.068091;     0.128080;     0.074887;     1.251446;     0.225265;     0.078046;     1.205948;     0.057296;     7.410172;     1.892691;     0.093252;     0.046035;     0.091683;     0.759926;     0.048247;     0.082644;     0.049798;     0.154923;     0.024455;     0.022591;     1.083937;     0.122807;     0.068983;     0.515839;     0.061918;     0.077740;     0.096367;     0.122619;     0.059532;     0.055346;     0.113180;     0.140524;     0.256430;     0.090846;     0.080056;     0.129006;     0.059570;     0.381776;     0.899201
EEZ65       ;     0.073254;     0.012349;     0.124571;     0.024938;     0.134787;     0.026724;     0.057821;     1.145552;     0.592123;     0.024529;     0.040049;     0.035030;     0.608318;     2.254414;     0.012838;     0.014475;     0.046007;     0.860763;     0.032585;     0.050820;     0.075750;     0.017698;     0.026423;     0.024982;     0.393946;     0.109306;     0.391961;     0.010656;     0.065280;     0.012081;     0.139080;     0.136424;     0.014259;     0.039680;     0.023224;     0.261616;     0.021024;     0.039178;     0.014511;     0.008765;     0.003280;     0.035505;     0.053425
EEZ71       ;     0.133595;     0.034095;     0.164064;     0.049548;     0.261259;     0.039849;     0.112347;     1.708896;     0.512970;     0.032659;     0.153448;     0.041183;     0.871953;     2.682112;     0.019693;     0.024247;     0.074518;     0.972157;     1.661599;     0.083346;     0.167492;     0.017338;     0.044069;     0.029020;     0.421131;     0.137281;     0.364674;     0.040300;     0.095102;     0.030789;     0.205102;     0.209980;     0.022968;     0.058173;     0.045237;     0.188664;     0.043552;     0.091156;     0.033846;     0.022925;     0.021817;     0.119477;     0.102368
EEZ91       ;     0.036138;     0.031165;     0.537761;     0.015364;     0.018443;     0.080574;     0.042298;     1.272577;     0.142145;     0.020740;    21.410751;     0.019126;    10.473491;     2.123564;     0.019747;     0.038024;     0.034350;     0.434488;     0.011930;     0.198233;     0.011663;     0.065451;     0.010745;     0.004948;     0.794386;     0.028573;     0.054581;    32.537674;     0.019990;     0.020997;     0.036716;     0.049414;     0.019601;     0.021448;     0.021052;     0.037172;     0.025601;     0.037278;     0.012677;     0.041325;     0.235842;     0.226459;     0.046486
EEZ99       ;     0.000137;     0.000218;     0.000480;     0.000221;     0.000241;     0.001845;     0.000221;     0.000269;     0.000424;     0.000116;     0.099704;     0.000216;     0.943253;     0.008654;     0.000221;     0.000332;     0.000256;     0.034233;     0.000221;     0.001433;     0.000149;     0.000306;     0.000060;     0.000007;     0.003354;     0.000221;     0.000221;     0.023599;     0.000197;     0.000170;     0.000805;     0.000444;     0.000221;     0.000202;     0.000221;     0.000302;     0.000221;     0.000221;     0.000127;     0.000221;     0.000596;     0.000221;     0.000221
EEZ100      ;     0.002685;     0.000329;     0.005078;     0.001484;     0.002754;     0.001624;     0.001639;     0.046431;     0.017278;     0.000563;     0.000540;     0.000808;     0.028659;     0.167050;     0.000241;     0.000364;     0.002138;     0.063867;     0.000305;     0.001354;     0.001291;     0.000439;     0.000934;     0.000743;     0.018870;     0.003017;     0.017362;     0.000371;     0.002383;     0.000198;     0.002750;     0.004364;     0.000428;     0.001662;     0.000249;     0.006482;     0.000372;     0.001540;     0.000403;     0.000343;     0.000149;     0.000484;     0.000973
EEZ108      ;     0.054174;     0.023536;     0.209920;     0.017928;     0.038551;     0.117326;     0.036488;     1.150973;     0.250863;     0.013680;     0.846162;     0.019328;     7.789052;    11.795883;     0.018677;     0.026119;     0.026953;    44.750538;     0.013175;     0.298813;     0.021796;     0.015906;     0.007088;     0.005985;     0.544622;     0.047898;     0.087042;     0.136436;     0.026468;     0.019680;     0.037320;     0.041770;     0.020484;     0.020925;     0.019911;     0.041989;     0.018454;     0.025679;     0.013215;     0.029386;     0.023796;     0.026640;     0.049373
EEZ109      ;     0.000208;     0.000208;     0.013177;     0.000208;     0.000208;     0.004253;     0.000208;     0.027613;     0.007230;     0.000208;     0.000208;     0.000208;     2.663508;     0.861340;     0.000208;     0.000208;     0.000208;     0.113033;     0.000208;     0.000208;     0.000208;     0.002421;     0.000208;     0.000034;     0.025503;     0.000208;     0.000208;     0.002120;     0.000208;     0.000208;     0.000208;     0.000208;     0.000208;     0.000208;     0.000208;     0.000208;     0.000208;     0.000208;     0.000037;     0.000208;     0.000477;     0.000208;     0.000208
EEZ110      ;     0.000069;     0.000067;     0.000832;     0.000067;     0.000067;     0.001700;     0.000067;     0.001533;     0.000828;     0.000067;     0.000067;     0.000067;     1.846931;     0.113370;     0.000067;     0.000067;     0.000067;     0.026610;     0.000067;     0.000067;     0.000067;     0.000235;     0.000067;     0.000002;     0.003813;     0.000067;     0.000067;     0.000067;     0.000067;     0.000067;     0.000067;     0.000067;     0.000067;     0.000067;     0.000067;     0.000067;     0.000067;     0.000067;     0.000010;     0.000067;     0.000067;     0.000067;     0.000067
EEZ119      ;     0.000622;     0.000048;     0.000592;     0.000043;     0.000338;     0.000144;     0.000297;     0.004987;     0.001705;     0.000022;     0.000114;     0.000066;     0.003060;     0.009639;     0.000009;     0.000040;     0.000392;     0.003852;     0.000508;     0.000313;     0.000122;     0.000112;     0.000034;     0.000040;     0.001525;     0.000124;     0.000172;     0.000044;     0.000230;     0.000036;     0.000370;     0.000192;     0.000103;     0.000113;     0.000046;     0.000479;     0.000048;     0.000099;     0.000011;     0.000048;     0.000016;     0.000170;     0.000075
