            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.091442;     0.051025;     1.525779;     0.039724;     0.041752;     0.143831;     0.429844;     4.153919;     0.379595;     0.073928;    13.547726;     0.076320;     9.343125;     6.851182;     0.019141;     0.066177;     0.168084;     2.637601;     0.027298;     0.845576;     0.077542;     0.110143;     0.031113;     0.015152;     1.302587;     0.101944;     1.351905;     3.271345;     0.132499;     0.054830;     0.166910;     0.130845;     0.073692;     0.071479;     0.015135;     0.204996;     1.246661;     0.245807;     0.012649;     0.180629;     0.293003;     1.005917;    78.138138
EEZ65       ;     0.717779;     0.302987;     1.757402;     0.141178;     0.203024;     0.786948;     1.555201;    12.888580;     3.506214;     0.066577;     2.728496;     0.249991;     8.113340;    16.491907;     0.034135;     0.430672;     1.382241;     3.807985;     0.480273;     3.829422;     0.190650;     0.082347;     0.068360;     0.025898;     2.284155;     1.136829;     6.353628;     0.386078;     1.176439;     0.535161;     0.403778;     1.076437;     0.333370;     0.442637;     0.011017;     0.346222;     0.808778;     0.555298;     0.004516;     0.122900;     0.116542;     1.435677;    10.115921
EEZ71       ;     0.972759;     0.303644;     4.634648;     0.161222;     0.530181;     0.908861;     2.174820;    17.949522;     3.534013;     0.106936;     6.682225;     0.282063;    16.852816;    27.266369;     0.047089;     0.411921;     1.667342;     9.305392;     6.381293;     4.510439;     0.225094;     0.228167;     0.070302;     0.059204;     5.107918;     1.790040;     8.665336;     0.723809;     1.294297;     0.484625;     0.864847;     1.533628;     0.376827;     0.741562;     0.025667;     0.977437;     1.660209;     0.739910;     0.024850;     0.191681;     0.311980;     2.804780;    47.715279
EEZ91       ;     0.148654;     0.091533;     0.550173;     0.059549;     0.045847;     0.256281;     0.288486;     2.373240;     0.259289;     0.011647;    20.316591;     0.017162;     8.094829;     3.641066;     0.028405;     0.083514;     0.172416;     1.440262;     0.012793;     1.434012;     0.011684;     0.020883;     0.007926;     0.019257;     0.655327;     0.088002;     0.559904;    13.504037;     0.329577;     0.092593;     0.176759;     0.084974;     0.072739;     0.064507;     0.020290;     0.352087;     0.631512;     0.110318;     0.008680;     0.483749;     1.469220;     0.825652;    13.025576
EEZ99       ;     0.004293;     0.002163;     0.024881;     0.000120;     0.001252;     0.007003;     0.010005;     0.122041;     0.015816;     0.000227;     0.774632;     0.000570;     1.118459;     0.559916;     0.000189;     0.001511;     0.004139;     0.105163;     0.000343;     0.045324;     0.000399;     0.001516;     0.000121;     0.000114;     0.044728;     0.003281;     0.016714;     0.168357;     0.001588;     0.000982;     0.002959;     0.006361;     0.001386;     0.001255;     0.000115;     0.003709;     0.035615;     0.003629;     0.000005;     0.006314;     0.014041;     0.030663;     0.233101
EEZ100      ;     0.057873;     0.019123;     0.050725;     0.020094;     0.004210;     0.053573;     0.095579;     0.753523;     0.165032;     0.000908;     0.206270;     0.007016;     0.269056;     0.568139;     0.001383;     0.038134;     0.099637;     0.140359;     0.008538;     0.253015;     0.007891;     0.003817;     0.002170;     0.000418;     0.091252;     0.023962;     0.319297;     0.032497;     0.067142;     0.045883;     0.009017;     0.061551;     0.020557;     0.023447;     0.000210;     0.007689;     0.025680;     0.023141;     0.000041;     0.007874;     0.007943;     0.054435;     0.307898
EEZ108      ;     0.316689;     0.063449;     3.274096;     0.022287;     0.153181;     0.322396;     0.945614;    12.156825;     1.785370;     0.078743;    10.613472;     0.215817;    32.435879;    57.636562;     0.018897;     0.081370;     0.246666;    73.468987;     0.245274;     2.018291;     0.203834;     0.186366;     0.049236;     0.010482;     4.244819;     0.563384;     3.112559;     2.856032;     0.143298;     0.042909;     0.535245;     0.778694;     0.110449;     0.118127;     0.015865;     0.279071;     2.422298;     0.638773;     0.009730;     0.184661;     0.269243;     2.889639;    32.945503
EEZ109      ;     0.007106;     0.002535;     0.249257;     0.000401;     0.002929;     0.007422;     0.019264;     0.479467;     0.023048;     0.000847;     0.703469;     0.002959;     7.083157;     1.751242;     0.000571;     0.003163;     0.009522;     0.314502;     0.001019;     0.076922;     0.001966;     0.008643;     0.000650;     0.000214;     0.251467;     0.010291;     0.041700;     0.066475;     0.004328;     0.001720;     0.014440;     0.010991;     0.003876;     0.004172;     0.000405;     0.011083;     0.095497;     0.000955;     0.000346;     0.007248;     0.027119;     0.013938;     0.349666
EEZ110      ;     0.000749;     0.000394;     0.064641;     0.000114;     0.000885;     0.001651;     0.003281;     0.094107;     0.007106;     0.000220;     0.188165;     0.000391;     3.842445;     0.478428;     0.000165;     0.000354;     0.001042;     0.079322;     0.000263;     0.012006;     0.000334;     0.003196;     0.000137;     0.000095;     0.070639;     0.001759;     0.005827;     0.028184;     0.001021;     0.000243;     0.003259;     0.001716;     0.000403;     0.000423;     0.000092;     0.003334;     0.060419;     0.000599;     0.000000;     0.003634;     0.008588;     0.006191;     0.101178
EEZ119      ;     0.004220;     0.001962;     0.006959;     0.000488;     0.000423;     0.004132;     0.008721;     0.046947;     0.013579;     0.000105;     0.007177;     0.000430;     0.022699;     0.054351;     0.000210;     0.003093;     0.009667;     0.013993;     0.004288;     0.023530;     0.000334;     0.000390;     0.000126;     0.000117;     0.007263;     0.004418;     0.036929;     0.000866;     0.007423;     0.003685;     0.001517;     0.005690;     0.002339;     0.002860;     0.000073;     0.001389;     0.003063;     0.002713;     0.000045;     0.000590;     0.000587;     0.005314;     0.048296
