            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.009227;     0.002330;     0.026031;     0.007214;     0.000912;     0.009573;     0.006768;     0.093581;     0.003765;     0.000640;     0.113998;     0.000395;     0.280045;     0.121336;     0.003166;     0.000228;     0.003864;     0.022954;     0.001377;     0.012262;     0.000137;     0.002590;     0.000454;     0.000100;     0.030333;     0.000680;     0.014483;     0.029283;     0.004053;     0.002129;     0.005453;     0.001334;     0.000371;     0.003682;     0.000637;     0.008810;     0.027599;     0.005384;     0.002014;     0.003590;     0.004224;     0.007078;    14.835916
EEZ65       ;     0.065473;     0.023878;     0.088314;     0.021993;     0.020878;     0.037041;     0.057657;     1.224044;     0.230723;     0.003940;     0.057355;     0.006978;     0.661244;     2.321844;     0.002778;     0.005843;     0.039118;     1.383533;     0.141383;     0.055795;     0.007618;     0.004665;     0.002536;     0.003794;     0.324239;     0.112075;     0.147658;     0.003830;     0.023396;     0.006931;     0.006787;     0.078542;     0.004294;     0.010628;     0.016477;     0.022694;     0.023878;     0.022373;     0.019283;     0.013712;     0.000821;     0.023878;     1.387081
EEZ71       ;     0.030937;     0.030733;     0.074676;     0.023662;     0.010327;     0.049442;     0.027620;     0.519493;     0.127241;     0.011145;     0.066276;     0.006877;     0.830824;     0.930708;     0.010579;     0.002837;     0.011613;     0.546460;     2.013869;     0.105958;     0.003798;     0.012815;     0.001239;     0.002031;     0.116702;     0.066398;     0.057646;     0.004663;     0.013418;     0.018221;     0.010549;     0.073291;     0.004439;     0.003688;     0.011701;     0.018414;     0.038294;     0.009495;     0.013991;     0.016792;     0.007881;     0.029610;     4.243648
EEZ91       ;     0.077217;     0.024041;     0.460441;     0.016321;     0.030204;     0.061535;     0.046386;     1.581541;     0.109573;     0.005344;    31.271296;     0.003612;     8.531433;     1.444413;     0.018122;     0.016610;     0.026310;     0.684766;     0.011017;     0.311281;     0.008904;     0.030394;     0.003066;     0.008155;     0.721287;     0.011360;     0.134255;    28.300598;     0.031619;     0.019768;     0.012588;     0.010573;     0.013077;     0.016269;     0.023174;     0.022611;     0.232926;     0.023271;     0.009396;     0.043255;     0.061129;     0.158734;     6.302146
EEZ99       ;     0.003356;     0.000238;     0.012544;     0.000238;     0.000995;     0.004713;     0.001611;     0.053200;     0.002768;     0.000019;     0.151486;     0.000010;     0.812470;     0.052227;     0.000238;     0.000527;     0.001516;     0.030527;     0.000023;     0.012275;     0.000447;     0.000238;     0.000079;     0.000187;     0.015568;     0.000214;     0.001512;     0.010549;     0.000871;     0.000238;     0.000611;     0.000381;     0.000586;     0.000501;     0.000110;     0.000238;     0.000238;     0.000238;     0.000130;     0.000238;     0.000238;     0.000238;     0.024361
EEZ100      ;     0.002980;     0.000639;     0.004530;     0.000636;     0.000312;     0.001728;     0.001194;     0.040401;     0.009179;     0.000603;     0.002646;     0.000250;     0.037860;     0.176141;     0.000115;     0.000297;     0.001669;     0.083268;     0.002395;     0.002832;     0.000078;     0.000245;     0.000029;     0.000058;     0.013171;     0.005539;     0.001279;     0.000194;     0.000718;     0.000330;     0.000134;     0.004664;     0.000250;     0.000305;     0.000433;     0.000639;     0.000639;     0.000639;     0.000548;     0.000639;     0.000030;     0.000639;     0.040123
EEZ108      ;     0.045344;     0.022147;     0.485821;     0.021180;     0.032604;     0.047835;     0.023040;     1.398263;     0.243386;     0.019288;     0.425755;     0.016955;     7.878571;    12.886740;     0.012344;     0.010422;     0.017551;    43.353199;     0.024578;     0.208505;     0.014636;     0.017306;     0.006636;     0.004406;     0.548336;     0.020163;     0.126329;     0.025209;     0.017836;     0.017490;     0.020416;     0.099237;     0.011876;     0.017909;     0.006201;     0.028630;     0.041296;     0.028730;     0.015570;     0.025418;     0.018518;     0.029433;     2.339881
EEZ109      ;     0.001909;     0.000387;     0.049917;     0.000387;     0.001010;     0.001875;     0.001945;     0.108616;     0.010192;     0.000387;     0.001381;     0.000387;     3.377975;     0.699570;     0.000324;     0.000449;     0.001906;     0.194907;     0.000387;     0.015486;     0.000087;     0.000387;     0.000307;     0.000158;     0.065224;     0.000387;     0.012493;     0.000387;     0.000355;     0.000387;     0.000345;     0.001318;     0.000613;     0.000217;     0.000134;     0.000387;     0.000387;     0.000387;     0.000387;     0.000387;     0.000387;     0.000387;     0.001086
EEZ110      ;     0.000656;     0.000124;     0.018157;     0.000124;     0.000193;     0.000821;     0.000625;     0.031455;     0.002821;     0.000124;     0.000424;     0.000124;     2.229080;     0.112516;     0.000124;     0.000170;     0.000655;     0.047048;     0.000124;     0.006124;     0.000031;     0.000124;     0.000016;     0.000058;     0.022628;     0.000124;     0.002418;     0.000124;     0.000124;     0.000124;     0.000124;     0.000136;     0.000232;     0.000124;     0.000122;     0.000124;     0.000124;     0.000124;     0.000124;     0.000124;     0.000124;     0.000124;     0.000136
EEZ119      ;     0.000224;     0.000102;     0.000223;     0.000058;     0.000029;     0.000142;     0.000172;     0.002879;     0.000183;     0.000001;     0.000169;     0.000017;     0.001661;     0.005453;     0.000009;     0.000019;     0.000114;     0.004319;     0.001767;     0.000198;     0.000008;     0.000017;     0.000003;     0.000006;     0.000989;     0.000416;     0.000186;     0.000014;     0.000051;     0.000026;     0.000020;     0.000346;     0.000016;     0.000024;     0.000076;     0.000102;     0.000102;     0.000102;     0.000076;     0.000027;     0.000004;     0.000102;     0.006546
