            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.276835;     0.194468;     0.337142;     0.177812;     0.094819;     0.196278;     0.223566;     1.332175;     0.188948;     0.072321;     0.758198;     0.079190;     3.701904;     1.329138;     0.105555;     0.088207;     0.174134;     0.439576;     0.028600;     0.164625;     0.073519;     0.051137;     0.068731;     0.049676;     0.431660;     0.068270;     0.318417;     0.186177;     0.193868;     0.178625;     0.170486;     0.075133;     0.082722;     0.125361;     0.079448;     0.155621;     0.264315;     0.161026;     0.103066;     0.140100;     0.080095;     0.244274;     2.475781
EEZ65       ;     0.017083;     0.014419;     0.120437;     0.014355;     0.098271;     0.023278;     0.034737;     1.199356;     0.314193;     0.014565;     0.013909;     0.009193;     0.503651;     1.800212;     0.014052;     0.009524;     0.004956;     1.047609;     0.028974;     0.019989;     0.033751;     0.012166;     0.011864;     0.001971;     0.290184;     0.064350;     0.276349;     0.007462;     0.013084;     0.013355;     0.073829;     0.087300;     0.003147;     0.005607;     0.010595;     0.020916;     0.014724;     0.071208;     0.008009;     0.012619;     0.009729;     0.035435;     0.019582
EEZ71       ;     0.100376;     0.060406;     0.100203;     0.061266;     0.047741;     0.069059;     0.089439;     1.045574;     0.205303;     0.041459;     0.062513;     0.040537;     0.688721;     1.242201;     0.052621;     0.034032;     0.042948;     0.689211;     2.677202;     0.048648;     0.032921;     0.027792;     0.028857;     0.028524;     0.234017;     0.074648;     0.142271;     0.037011;     0.069820;     0.061689;     0.072829;     0.087747;     0.019370;     0.030735;     0.041601;     0.053866;     0.078113;     0.080343;     0.007440;     0.055129;     0.044251;     0.084802;     0.146762
EEZ91       ;     0.344386;     0.030695;     1.101720;     0.024170;     0.039956;     0.306959;     0.165679;     3.764733;     0.131437;     0.016372;    21.171890;     0.017830;    16.793770;     3.072897;     0.020537;     0.025335;     0.060075;     0.654499;     0.007047;     0.335883;     0.033145;     0.107213;     0.014543;     0.010429;     1.276567;     0.037271;     0.218513;    30.820387;     0.032038;     0.028501;     0.053582;     0.047646;     0.022013;     0.047916;     0.018001;     0.040813;     0.020494;     0.090796;     0.013039;     0.025095;     0.023381;     0.610509;     0.022237
EEZ99       ;     0.000930;     0.000192;     0.014094;     0.000192;     0.000192;     0.003005;     0.000192;     0.008710;     0.001044;     0.000192;     0.034631;     0.000192;     1.242924;     0.110051;     0.000192;     0.000192;     0.000064;     0.024765;     0.000166;     0.003003;     0.000192;     0.000962;     0.000192;     0.000105;     0.017276;     0.000102;     0.000192;     0.002605;     0.000192;     0.000192;     0.000192;     0.000134;     0.000085;     0.000074;     0.000192;     0.000192;     0.000192;     0.000192;     0.000192;     0.000192;     0.000192;     0.000192;     0.001049
EEZ100      ;     0.000855;     0.000595;     0.005364;     0.000595;     0.003454;     0.001291;     0.000547;     0.046387;     0.020079;     0.000707;     0.000801;     0.000377;     0.043191;     0.147101;     0.000424;     0.000278;     0.000200;     0.089000;     0.000277;     0.000982;     0.001141;     0.000453;     0.000781;     0.000026;     0.015533;     0.002204;     0.007093;     0.000519;     0.000437;     0.000382;     0.001291;     0.003603;     0.000113;     0.000171;     0.000221;     0.000397;     0.000595;     0.001290;     0.000221;     0.000476;     0.000319;     0.000595;     0.000634
EEZ108      ;     0.172879;     0.025994;     0.544908;     0.027183;     0.090138;     0.116166;     0.079702;     3.119757;     0.381398;     0.025685;     0.049293;     0.021297;     7.039203;    13.592976;     0.023674;     0.017283;     0.061146;    55.107094;     0.011133;     0.085045;     0.034628;     0.050398;     0.018745;     0.024739;     0.840279;     0.055422;     0.165077;     0.021592;     0.042591;     0.027031;     0.068610;     0.100236;     0.014125;     0.063465;     0.022904;     0.041297;     0.025517;     0.048097;     0.023810;     0.023262;     0.016583;     0.042667;     0.097972
EEZ109      ;     0.000276;     0.000276;     0.039407;     0.000276;     0.000254;     0.004117;     0.000276;     0.049060;     0.002808;     0.000276;     0.000276;     0.000276;     2.394608;     1.456756;     0.000276;     0.000276;     0.000276;     0.168983;     0.000276;     0.000276;     0.000276;     0.001588;     0.000276;     0.000196;     0.053472;     0.000276;     0.000276;     0.000222;     0.000276;     0.000276;     0.000276;     0.000276;     0.000276;     0.000276;     0.000276;     0.000276;     0.000276;     0.000276;     0.000276;     0.000276;     0.000238;     0.000276;     0.000276
EEZ110      ;     0.000080;     0.000080;     0.007191;     0.000080;     0.000092;     0.002035;     0.000080;     0.005772;     0.001145;     0.000080;     0.000080;     0.000081;     1.918841;     0.199162;     0.000080;     0.000080;     0.000080;     0.036276;     0.000105;     0.000080;     0.000082;     0.000671;     0.000098;     0.000080;     0.012055;     0.000080;     0.000080;     0.000146;     0.000080;     0.000080;     0.000080;     0.000080;     0.000080;     0.000076;     0.000080;     0.000080;     0.000080;     0.000080;     0.000080;     0.000080;     0.000080;     0.000080;     0.000080
EEZ119      ;     0.000075;     0.000047;     0.000156;     0.000062;     0.000162;     0.000079;     0.000141;     0.002932;     0.000608;     0.000065;     0.000087;     0.000018;     0.002137;     0.002907;     0.000064;     0.000077;     0.000013;     0.002094;     0.000618;     0.000072;     0.000071;     0.000035;     0.000020;     0.000059;     0.000430;     0.000126;     0.000599;     0.000081;     0.000015;     0.000048;     0.000083;     0.000205;     0.000038;     0.000011;     0.000081;     0.000082;     0.000081;     0.000130;     0.000003;     0.000064;     0.000066;     0.000171;     0.000083
