            ;    AT;    BA;    BE;    BG;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    GR;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   ATL;   BAS;   BLS;   MED;   NOA;   NOS;   BIC
EEZ48       ;     0.003258;     0.000712;     0.041236;     0.000029;     0.002452;     0.001650;     0.002199;     0.068207;     0.005165;     0.000222;     0.020126;     0.000144;     0.527715;     0.173417;     0.000008;     0.000011;     0.000262;     0.102850;     0.001566;     0.001341;     0.001023;     0.003088;     0.000481;     0.000030;     0.049939;     0.002630;     0.005889;     0.004916;     0.000311;     0.000466;     0.001489;     0.001915;     0.000346;     0.001075;     0.000420;     0.000924;     0.039644;     0.000513;     0.000001;     0.002275;     0.000263;     0.011281;    14.655509
EEZ65       ;     0.031688;     0.031805;     0.147289;     0.024108;     0.204243;     0.018452;     0.021032;     1.984935;     1.025678;     0.024557;     0.026987;     0.045420;     0.922616;     3.338648;     0.003981;     0.003074;     0.025423;     0.892068;     0.057142;     0.014449;     0.087275;     0.011381;     0.036946;     0.002735;     0.451613;     0.523859;     0.130332;     0.004856;     0.017742;     0.022772;     0.043855;     0.414010;     0.002597;     0.012071;     0.037262;     0.054951;     0.031805;     0.027725;     0.024314;     0.012153;     0.000763;     0.031805;     0.270587
EEZ71       ;     0.047579;     0.058182;     0.150451;     0.047023;     0.222156;     0.033742;     0.024387;     1.880705;     0.603339;     0.021079;     0.021025;     0.038481;     0.651852;     2.477911;     0.005604;     0.002730;     0.020533;     0.892834;     1.946825;     0.015995;     0.096507;     0.010451;     0.033713;     0.003560;     0.494552;     0.304966;     0.141435;     0.002339;     0.018600;     0.041720;     0.080362;     0.270165;     0.002651;     0.016415;     0.066338;     0.075842;     0.071818;     0.043377;     0.046806;     0.042328;     0.001160;     0.061516;     1.641948
EEZ91       ;     0.142796;     0.026761;     0.624070;     0.024372;     0.010375;     0.141144;     0.051450;     1.356746;     0.055105;     0.011507;    22.722195;     0.002575;    14.248433;     2.000329;     0.023433;     0.011355;     0.031588;     0.502482;     0.021966;     0.758000;     0.009034;     0.038165;     0.006999;     0.001732;     0.603888;     0.005059;     0.026662;    24.788895;     0.019287;     0.024321;     0.015870;     0.017012;     0.032915;     0.017725;     0.013773;     0.017112;     0.059458;     0.016032;     0.014770;     0.026769;     0.038359;     0.109704;     4.806765
EEZ99       ;     0.000910;     0.000299;     0.023137;     0.000177;     0.000353;     0.001080;     0.000539;     0.042755;     0.002372;     0.000048;     0.133146;     0.000043;     1.028398;     0.045499;     0.000015;     0.000153;     0.000526;     0.029902;     0.000299;     0.004750;     0.000107;     0.001511;     0.000067;     0.000047;     0.024727;     0.000172;     0.000429;     0.004804;     0.000447;     0.000299;     0.000355;     0.000425;     0.000246;     0.000196;     0.000066;     0.000241;     0.000299;     0.000299;     0.000015;     0.000299;     0.000168;     0.000299;     0.005081
EEZ100      ;     0.002375;     0.000858;     0.005125;     0.000858;     0.009161;     0.001271;     0.000639;     0.109549;     0.044200;     0.001389;     0.001489;     0.001667;     0.045591;     0.234258;     0.000138;     0.000110;     0.001014;     0.076008;     0.000566;     0.000955;     0.004732;     0.000371;     0.001922;     0.000076;     0.020650;     0.012746;     0.001252;     0.000248;     0.000332;     0.000858;     0.000836;     0.016984;     0.000132;     0.000770;     0.000858;     0.000858;     0.000858;     0.000387;     0.000858;     0.000858;     0.000023;     0.000858;     0.006313
EEZ108      ;     0.053239;     0.033577;     0.783225;     0.038878;     0.067033;     0.077705;     0.049846;     2.395372;     0.493840;     0.007101;     0.721884;     0.006777;     9.954884;    17.325056;     0.005683;     0.002459;     0.013125;    56.984528;     0.024557;     0.126560;     0.024439;     0.031579;     0.008724;     0.002296;     1.300360;     0.030180;     0.071839;     0.134654;     0.009198;     0.024572;     0.019339;     0.128424;     0.004487;     0.012139;     0.035525;     0.026460;     0.048169;     0.031994;     0.024486;     0.038486;     0.016031;     0.041450;     0.597850
EEZ109      ;     0.000727;     0.000450;     0.054545;     0.000450;     0.000425;     0.004455;     0.000365;     0.106450;     0.012126;     0.000130;     0.028052;     0.000374;     3.732240;     0.785497;     0.000450;     0.000015;     0.000370;     0.221719;     0.000450;     0.002122;     0.000291;     0.000371;     0.000059;     0.000115;     0.076584;     0.000185;     0.001627;     0.001741;     0.000434;     0.000450;     0.000446;     0.001638;     0.000129;     0.000128;     0.000334;     0.000282;     0.000450;     0.000450;     0.000078;     0.000450;     0.000450;     0.000450;     0.000450
EEZ110      ;     0.000361;     0.000143;     0.016226;     0.000143;     0.000232;     0.001359;     0.000143;     0.039407;     0.002531;     0.000111;     0.008949;     0.000136;     2.451995;     0.121744;     0.000143;     0.000022;     0.000114;     0.052557;     0.000143;     0.001490;     0.000137;     0.000038;     0.000013;     0.000040;     0.023179;     0.000141;     0.000144;     0.000230;     0.000087;     0.000143;     0.000054;     0.000495;     0.000056;     0.000057;     0.000143;     0.000143;     0.000143;     0.000143;     0.000107;     0.000143;     0.000135;     0.000143;     0.000143
EEZ119      ;     0.000089;     0.000151;     0.000739;     0.000112;     0.000429;     0.000051;     0.000044;     0.007965;     0.002940;     0.000098;     0.000106;     0.000236;     0.003920;     0.012397;     0.000018;     0.000015;     0.000076;     0.002384;     0.000608;     0.000054;     0.000154;     0.000047;     0.000097;     0.000010;     0.002257;     0.001549;     0.000189;     0.000015;     0.000071;     0.000151;     0.000299;     0.001122;     0.000010;     0.000027;     0.000135;     0.000195;     0.000151;     0.000108;     0.000040;     0.000005;     0.000002;     0.000151;     0.001784
